player_id,player_display_name,position,team,opponent_team,season,week,projected_pts,gsis_id,sleeper_id,identity_source,game_id,kickoff,provider_depth_tier,depth_lane,slp_proj,injury_status,pred_qb_pass_yards,pred_qb_rush_yards,pred_qb_receptions,pred_rush_yards,pred_rec_yards,pred_rb_receptions,pred_wr_rec_yards,pred_wr_receptions,pred_te_rec_yards,pred_te_receptions,off_epa_rank,implied_team_total,injury_status_score,actual_half_ppr,projection_error,absolute_error
00-0040078,Brashard Smith,RB,KC,IND,2026,2,1.914635611299555,00-0040078,12455,historical_crosswalk,2026_02_IND_KC,2026-09-20 20:20:00-04:00,3.0,3.0,0.61,none,,,,7.667564463317664,6.11917536928928,1.0537870709798554,,,,,32.0,27.0,1.0,0.0,-1.914635611299555,1.914635611299555
00-0038454,Keaton Mitchell,RB,LAC,LV,2026,2,1.7638829378250327,00-0038454,9511,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,2.0,2.0,5.69,none,,,,8.476427821777339,2.23665383995792,0.7687324609093568,,,,,28.0,25.25,1.0,4.4,2.636117062174968,2.636117062174968
00-0037746,Brian Robinson,RB,ATL,CAR,2026,2,1.693146111453243,00-0037746,8154,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,2.0,2.0,5.3,none,,,,13.81885271573834,4.215199847034254,0.564547204548588,,,,,19.0,21.0,1.0,7.700000000000001,6.006853888546758,6.006853888546758
sleeper:13287,Jeremiyah Love,RB,ARI,SEA,2026,2,1.6765373385215545,,13287,synthetic_sleeper,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,1.0,1.0,10.76,none,,,,12.351473121064377,2.9313376910530025,0.9684340270819904,,,,,15.0,18.5,1.0,0.0,-1.6765373385215545,1.6765373385215545
00-0039796,Rasheen Ali,RB,BAL,NO,2026,2,1.6398073231916448,00-0039796,11570,historical_crosswalk,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,3.0,3.0,0.2,none,,,,1.4948234818539123,7.358110085124919,0.7653119057126078,,,,,2.0,27.75,1.0,0.0,-1.6398073231916448,1.6398073231916448
00-0040556,Corey Kiner,RB,NE,PIT,2026,2,1.6104306691227197,00-0040556,12491,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,4.0,4.0,0.55,none,,,,9.164123853851976,0.692417640462426,0.1612366660318294,,,,,1.0,23.75,1.0,0.0,-1.6104306691227197,1.6104306691227197
00-0032104,Ameer Abdullah,RB,JAX,DEN,2026,2,1.5414011950918778,00-0032104,2359,sleeper_gsis,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,5.0,4.0,0.22,none,,,,0.6071360584050283,3.253024955463278,0.6682594342723526,,,,,3.0,21.0,1.0,1.8,0.25859880490812226,0.25859880490812226
sleeper:13424,Seth McGowan,RB,IND,KC,2026,2,1.393901049484552,,13424,synthetic_sleeper,2026_02_IND_KC,2026-09-20 20:20:00-04:00,3.0,3.0,2.19,none,,,,8.548503069214878,2.9746072312249714,0.8958542563768209,,,,,22.0,20.5,1.0,0.0,-1.393901049484552,1.393901049484552
00-0038738,Hunter Luepke,RB,DAL,WAS,2026,2,1.3418059326489764,00-0038738,11510,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,2.0,2.0,1.48,none,,,,2.188902323165264,1.4621674855602185,0.4673199122730881,,,,,12.0,27.0,1.0,0.1,-1.2418059326489763,1.2418059326489763
00-0029892,Kyle Juszczyk,RB,SF,MIA,2026,2,1.315233695601977,00-0029892,1379,sleeper_gsis,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,4.0,4.0,1.47,none,,,,2.8021614594021638,8.883802249897533,0.979238467404134,,,,,13.0,29.25,1.0,9.7,8.384766304398022,8.384766304398022
00-0039344,Jonathon Brooks,RB,CAR,ATL,2026,2,1.2755651353710613,00-0039344,11583,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,2.0,2.0,5.84,none,,,,9.033472175619128,1.6095796790473869,0.4169065780277399,,,,,25.0,22.5,1.0,1.6,0.3244348646289388,0.3244348646289388
00-0039794,Braelon Allen,RB,NYJ,GB,2026,2,1.2529488476951007,00-0039794,11576,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,2.0,2.0,4.82,none,,,,6.769824397294216,3.013251952017675,0.3902148301903128,,,,,30.0,20.25,1.0,8.0,6.747051152304899,6.747051152304899
00-0039875,Ray Davis,RB,BUF,DET,2026,2,1.207096698799001,00-0039875,11575,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,3.0,3.0,3.51,none,,,,2.92293617460105,2.844095787757921,0.5773775886128092,,,,,6.0,29.0,1.0,0.0,-1.207096698799001,1.207096698799001
00-0038555,Tank Bigsby,RB,PHI,TEN,2026,2,1.140340198822129,00-0038555,9225,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,2.0,2.0,3.26,none,,,,9.750553669605404,0.5772598180128253,0.5299672678667078,,,,,14.0,23.25,1.0,10.8,9.659659801177872,9.659659801177872
00-0034975,Justice Hill,RB,BAL,NO,2026,2,1.0976362666108144,00-0034975,5995,sleeper_gsis,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,2.0,2.0,4.51,none,,,,3.318108684173385,4.2627964597376735,0.6719682682181147,,,,,2.0,27.75,1.0,2.8000000000000003,1.702363733389186,1.702363733389186
00-0036265,AJ Dillon,RB,CAR,ATL,2026,2,1.0675307699672092,00-0036265,6828,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,3.0,3.0,0.41,none,,,,6.598513858522967,0.2553011011806601,0.0,,,,,25.0,22.5,1.0,-0.30000000000000004,-1.3675307699672092,1.3675307699672092
00-0040142,Kaleb Johnson,RB,GB,NYJ,2026,2,0.8171274473577862,00-0040142,12504,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,5.0,3.0,0.85,none,,,,10.94603484057154,0.2546542114273086,0.0086120119761186,,,,,24.0,24.25,1.0,3.2,2.382872552642214,2.382872552642214
00-0039299,George Holani,RB,SEA,ARI,2026,2,0.7749074281815663,00-0039299,12048,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,3.0,3.0,7.55,none,,,,5.971492410556031,0.155685411081799,0.050533997657949,,,,,16.0,23.0,1.0,2.0,1.2250925718184336,1.2250925718184336
00-0038685,Chris Brooks,RB,GB,NYJ,2026,2,0.76074900461256,00-0038685,11370,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,2.0,2.0,7.16,none,,,,1.04842737997416,2.6362767995003504,0.1543375074320762,,,,,24.0,24.25,1.0,3.1,2.33925099538744,2.33925099538744
00-0040198,Ollie Gordon,RB,MIA,SF,2026,2,0.6653939268422129,00-0040198,12495,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,3.0,3.0,2.31,none,,,,5.015276125045521,0.0,0.0,,,,,26.0,16.25,1.0,0.7000000000000001,0.03460607315778719,0.03460607315778719
sleeper:13286,Jadarian Price,RB,SEA,ARI,2026,2,0.6189200685299218,,13286,synthetic_sleeper,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,1.0,1.0,11.08,none,,,,7.765333487381032,0.1097407395765368,0.0981069985412433,,,,,16.0,23.0,1.0,0.0,-0.6189200685299218,0.6189200685299218
00-0035125,Alec Ingold,RB,LAC,LV,2026,2,0.5950095140073173,00-0035125,6109,sleeper_gsis,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,4.0,4.0,0.54,none,,,,0.7739906553767433,0.6736446561046044,0.2682123043247248,,,,,28.0,25.25,1.0,0.0,-0.5950095140073173,0.5950095140073173
sleeper:13337,Emmett Johnson,RB,KC,IND,2026,2,0.5755634430204649,,13337,synthetic_sleeper,2026_02_IND_KC,2026-09-20 20:20:00-04:00,2.0,2.0,3.33,none,,,,5.663579617979337,1.16133611445245,0.1725605618788175,,,,,32.0,27.0,1.0,0.0,-0.5755634430204649,0.5755634430204649
00-0037304,Connor Heyward,RB,LV,LAC,2026,2,0.5617998916790004,00-0037304,8181,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,3.0,3.0,0.72,none,,,,3.8750954842551786,0.4429043291765264,0.0,,,,,31.0,18.25,1.0,0.1,-0.4617998916790004,0.4617998916790004
00-0037557,Ronnie Rivers,RB,LA,NYG,2026,2,0.476938044057594,00-0037557,8195,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,4.0,3.0,0.2,none,,,,0.903702156295037,0.0603841552634033,0.0,,,,,4.0,27.75,1.0,0.0,-0.476938044057594,0.476938044057594
sleeper:13516,Max Bredeson,RB,MIN,CHI,2026,2,0.4469755545634539,,13516,synthetic_sleeper,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,4.0,4.0,0.1,none,,,,1.835433490008068,0.8230897225805169,0.1088942914816894,,,,,23.0,22.0,1.0,0.0,-0.4469755545634539,0.4469755545634539
00-0039364,Sione Vaki,RB,DET,BUF,2026,2,0.3817992641116647,00-0039364,11729,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,4.0,3.0,2.51,none,,,,0.5710222618474547,0.0,0.0,,,,,18.0,24.5,1.0,2.5,2.1182007358883355,2.1182007358883355
00-0033376,Patrick Ricard,RB,NYG,LA,2026,2,0.2779475465124014,00-0033376,4353,sleeper_gsis,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,5.0,5.0,0.1,none,,,,0.3636654754856265,0.0,0.0334748829110937,,,,,9.0,20.75,1.0,0.0,-0.2779475465124014,0.2779475465124014
00-0040719,Bhayshul Tuten,RB,JAX,DEN,2026,2,0.2681292050089095,00-0040719,12490,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,1.0,1.0,8.23,none,,,,5.765077038361169,0.8075107828237627,0.011194580095782,,,,,3.0,21.0,1.0,13.2,12.93187079499109,12.93187079499109
sleeper:13305,Mike Washington,RB,LV,LAC,2026,2,0.2252246267103714,,13305,synthetic_sleeper,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,2.0,2.0,3.45,none,,,,0.5004446597947632,0.1061531177150833,0.0859530730485323,,,,,31.0,18.25,1.0,0.0,-0.2252246267103714,0.2252246267103714
00-0039021,Roschon Johnson,RB,CHI,MIN,2026,2,0.222775194598908,00-0039021,10235,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,4.0,3.0,0.22,none,,,,0.4624013147122739,0.0205955318882291,0.0022867285065314,,,,,7.0,27.5,1.0,0.0,-0.222775194598908,0.222775194598908
00-0039407,Dylan Laube,RB,LV,LAC,2026,2,0.2172384716233069,00-0039407,11574,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,4.0,4.0,0.39,none,,,,0.053596306764006,0.3079827013748155,0.0,,,,,31.0,18.25,1.0,0.0,-0.2172384716233069,0.2172384716233069
00-0038896,Jacob Saylors,RB,DET,BUF,2026,2,0.2010351481747734,00-0038896,11237,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,2.0,2.0,1.07,none,,,,1.2389891444902117,0.0223950403560901,0.0,,,,,18.0,24.5,1.0,0.0,-0.2010351481747734,0.2010351481747734
00-0039746,Will Shipley,RB,PHI,TEN,2026,2,0.1813060363781356,00-0039746,11577,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,3.0,3.0,2.04,none,,,,0.0,0.1029343029126279,0.0263992484527492,,,,,14.0,23.25,1.0,3.9000000000000004,3.7186939636218646,3.7186939636218646
00-0037594,Julius Chestnut,RB,TEN,PHI,2026,2,0.1807429190000994,00-0037594,8254,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,5.0,4.0,0.32,none,,,,0.0,0.0,0.0,,,,,27.0,16.25,1.0,0.0,-0.1807429190000994,0.1807429190000994
sleeper:13345,Jonah Coleman,RB,DEN,JAX,2026,2,0.1645471872648549,,13345,synthetic_sleeper,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,3.0,3.0,2.69,none,,,,1.462767351666711,0.2564193075031244,0.1543813584622513,,,,,20.0,23.5,1.0,0.0,-0.1645471872648549,0.1645471872648549
00-0040238,LeQuint Allen,RB,JAX,DEN,2026,2,0.1582753582683453,00-0040238,12544,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,3.0,3.0,1.71,none,,,,0.0,0.0,0.0,,,,,3.0,21.0,1.0,0.0,-0.1582753582683453,0.1582753582683453
00-0040208,Tahj Brooks,RB,CIN,HOU,2026,2,0.1265034005689754,00-0040208,12543,historical_crosswalk,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,3.0,3.0,0.7,none,,,,0.0,0.0120219398529246,0.0,,,,,5.0,21.75,1.0,0.0,-0.1265034005689754,0.1265034005689754
sleeper:13423,Eli Heidenreich,RB,PIT,NE,2026,2,0.0683946526300853,,13423,synthetic_sleeper,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,4.0,3.0,0.49,none,,,,0.6731682659980087,0.3001936361934256,0.0456413529918577,,,,,10.0,18.25,1.0,0.0,-0.0683946526300853,0.0683946526300853
00-0039603,British Brooks,RB,HOU,CIN,2026,2,0.0661631045236716,00-0039603,12171,historical_crosswalk,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,4.0,3.0,0.16,none,,,,0.3684609763864059,0.0,0.0,,,,,21.0,24.75,1.0,0.0,-0.0661631045236716,0.0661631045236716
sleeper:13405,Kaytron Allen,RB,WAS,DAL,2026,2,0.0597355088743936,,13405,synthetic_sleeper,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,3.0,3.0,1.98,none,,,,1.9192391037821352,0.2970359917694493,0.048572437674434,,,,,17.0,23.5,1.0,0.0,-0.0597355088743936,0.0597355088743936
sleeper:13414,Kaelon Black,RB,SF,MIA,2026,2,0.0480517379584679,,13414,synthetic_sleeper,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,2.0,2.0,6.39,none,,,,4.229218458267785,0.1926627104257386,0.0810520128931532,,,,,13.0,29.25,1.0,0.0,-0.0480517379584679,0.0480517379584679
00-0036187,Reggie Gilliam,RB,NE,PIT,2026,2,0.0178824199000169,00-0036187,7204,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,3.0,3.0,0.23,none,,,,0.3489539889595638,0.0,0.0,,,,,1.0,23.75,1.0,0.9,0.8821175800999831,0.8821175800999831
sleeper:13300,Le'Veon Moss,RB,MIA,SF,2026,2,-0.2070959062925311,,13300,synthetic_sleeper,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,8.0,4.0,0.0,none,,,,1.881904706886195,0.6841029618377933,0.0288334007443049,,,,,26.0,16.25,1.0,0.0,0.2070959062925311,0.2070959062925311
00-0037744,Trey McBride,TE,ARI,SEA,2026,2,11.786928643412768,00-0037744,8130,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,1.0,1.0,11.04,none,,,,,,,,,58.29660453476042,5.93127579089644,15.0,18.5,1.0,14.100000000000001,2.3130713565872334,2.3130713565872334
00-0036970,Kyle Pitts,TE,ATL,CAR,2026,2,8.466189575446393,00-0036970,7553,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,1.0,1.0,7.78,none,,,,,,,,,44.77187058955,3.342768486750916,19.0,21.0,1.0,2.0,-6.466189575446393,6.466189575446393
00-0033288,George Kittle,TE,SF,MIA,2026,2,8.100253516775046,00-0033288,4217,sleeper_gsis,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,1.0,1.0,9.27,none,,,,,,,,,48.40855227025017,4.003084063289482,13.0,29.25,1.0,16.0,7.899746483224954,7.899746483224954
00-0040126,Colston Loveland,TE,CHI,MIN,2026,2,6.595242252951186,00-0040126,12517,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,1.0,1.0,9.83,none,,,,,,,,,32.87688598698498,3.0258781686810186,7.0,27.5,1.0,0.8,-5.795242252951186,5.795242252951186
00-0030506,Travis Kelce,TE,KC,IND,2026,2,6.507798748152319,00-0030506,1466,sleeper_gsis,2026_02_IND_KC,2026-09-20 20:20:00-04:00,1.0,1.0,8.57,none,,,,,,,,,42.62821551997429,3.6755005982177207,32.0,27.0,1.0,20.6,14.092201251847683,14.092201251847683
00-0040663,Harold Fannin,TE,CLE,TB,2026,2,5.988715661784314,00-0040663,12506,historical_crosswalk,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,1.0,1.0,8.07,none,,,,,,,,,28.485696709505856,2.9124662712832152,29.0,16.0,1.0,7.9,1.9112843382156868,1.9112843382156868
00-0034351,Dallas Goedert,TE,PHI,TEN,2026,2,5.568163363614284,00-0034351,5022,sleeper_gsis,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,1.0,1.0,8.1,none,,,,,,,,,26.83288861748209,2.933075884322636,14.0,23.25,1.0,0.9,-4.668163363614283,4.668163363614283
00-0040128,Tyler Warren,TE,IND,KC,2026,2,5.486733554843519,00-0040128,12518,historical_crosswalk,2026_02_IND_KC,2026-09-20 20:20:00-04:00,1.0,1.0,9.07,none,,,,,,,,,30.590215330550063,4.336894609962631,22.0,20.5,1.0,11.4,5.913266445156482,5.913266445156482
00-0033090,Hunter Henry,TE,NE,PIT,2026,2,4.939144621761534,00-0033090,3214,sleeper_gsis,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,1.0,1.0,8.25,none,,,,,,,,,21.11685685795169,2.188900559810128,1.0,23.75,1.0,5.5,0.5608553782384664,0.5608553782384664
00-0038041,Jake Ferguson,TE,DAL,WAS,2026,2,4.832683880855647,00-0038041,8110,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,1.0,1.0,8.23,none,,,,,,,,,16.250115597674338,2.05064933569631,12.0,27.0,1.0,18.3,13.467316119144353,13.467316119144353
00-0031610,Darren Waller,TE,CAR,ATL,2026,2,4.819506784704082,00-0031610,2505,sleeper_gsis,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,1.0,1.0,5.19,none,,,,,,,,,33.161687027765645,2.8348088161080547,25.0,22.5,1.0,16.8,11.980493215295919,11.980493215295919
00-0039793,AJ Barner,TE,SEA,ARI,2026,2,4.749638833729871,00-0039793,11603,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,1.0,1.0,6.86,none,,,,,,,,,37.10418848234689,2.444467928906743,16.0,23.0,1.0,7.3999999999999995,2.6503611662701285,2.6503611662701285
00-0038996,Tucker Kraft,TE,GB,NYJ,2026,2,4.6355560824120685,00-0038996,9484,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,1.0,1.0,10.75,none,,,,,,,,,43.14232559488474,3.269182406152395,24.0,24.25,1.0,2.5,-2.1355560824120685,2.1355560824120685
00-0034383,Dalton Schultz,TE,HOU,CIN,2026,2,4.531379427162116,00-0034383,5001,sleeper_gsis,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,1.0,1.0,7.98,none,,,,,,,,,27.81962047881637,2.7034392676327617,21.0,24.75,1.0,20.0,15.468620572837885,15.468620572837885
00-0040189,Oronde Gadsden,TE,LAC,LV,2026,2,4.477163427628272,00-0040189,12493,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,2.0,2.0,3.79,none,,,,,,,,,23.132107678440885,2.184122372921644,28.0,25.25,1.0,8.8,4.322836572371728,4.322836572371728
00-0037809,Chig Okonkwo,TE,WAS,DAL,2026,2,4.349493362199584,00-0037809,8210,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,1.0,1.0,6.62,Questionable,,,,,,,,,28.6856639386731,2.8587877329408173,17.0,23.5,0.5,0.0,-4.349493362199584,4.349493362199584
00-0036244,Colby Parkinson,TE,LA,NYG,2026,2,4.188464929892662,00-0036244,6865,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,2.0,2.0,4.29,none,,,,,,,,,26.214318107732517,2.981140035175017,4.0,27.75,1.0,2.5,-1.6884649298926622,1.6884649298926622
00-0039066,Michael Mayer,TE,LV,LAC,2026,2,4.116484274836093,00-0039066,9482,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,2.0,2.0,2.75,none,,,,,,,,,29.82418207896182,2.7325436609893505,31.0,18.25,1.0,3.8000000000000003,-0.316484274836093,0.316484274836093
00-0039065,Sam LaPorta,TE,DET,BUF,2026,2,4.01225577757776,00-0039065,10859,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,1.0,1.0,8.98,none,,,,,,,,,30.800053304717064,2.7516025483025794,18.0,24.5,1.0,14.2,10.18774422242224,10.18774422242224
00-0040736,Mason Taylor,TE,NYJ,GB,2026,2,3.91559937790688,00-0040736,12498,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,2.0,2.0,3.63,none,,,,,,,,,23.87969451044517,2.935472006553055,30.0,20.25,1.0,0.0,-3.91559937790688,3.91559937790688
00-0035689,Dawson Knox,TE,BUF,DET,2026,2,3.901470943610561,00-0035689,5906,sleeper_gsis,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,2.0,2.0,3.46,none,,,,,,,,,22.363522471112343,2.093092931618532,6.0,29.0,1.0,7.5,3.598529056389439,3.598529056389439
00-0036040,Juwan Johnson,TE,NO,BAL,2026,2,3.8406713081764967,00-0036040,7002,historical_crosswalk,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,1.0,1.0,7.72,none,,,,,,,,,22.25414275554364,2.848842199248375,8.0,19.25,1.0,8.600000000000001,4.759328691823505,4.759328691823505
00-0034753,Mark Andrews,TE,BAL,NO,2026,2,3.760491662997888,00-0034753,5012,sleeper_gsis,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,1.0,1.0,8.26,none,,,,,,,,,26.73971340331188,2.4294530671610803,2.0,27.75,1.0,7.9,4.139508337002113,4.139508337002113
00-0037252,Greg Dulcich,TE,MIA,SF,2026,2,3.671388587785612,00-0037252,8172,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,1.0,1.0,4.4,none,,,,,,,,,23.431953947994312,1.9809512338016064,26.0,16.25,1.0,2.7,-0.9713885877856119,0.9713885877856119
00-0038935,Brenton Strange,TE,JAX,DEN,2026,2,3.5344637044529965,00-0038935,9480,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,1.0,1.0,6.16,none,,,,,,,,,16.15528383981995,2.24452145910028,3.0,21.0,1.0,2.7,-0.8344637044529963,0.8344637044529963
00-0039847,Theo Johnson,TE,NYG,LA,2026,2,2.8894044268218613,00-0039847,11597,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,2.0,2.0,2.73,none,,,,,,,,,18.49923118869613,2.3748738391838384,9.0,20.75,1.0,0.0,-2.8894044268218613,2.8894044268218613
00-0038129,Cade Otton,TE,TB,CLE,2026,2,2.632482094449282,00-0038129,8111,historical_crosswalk,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,1.0,1.0,5.43,none,,,,,,,,,20.067161129709135,2.434909969433986,11.0,24.5,1.0,6.300000000000001,3.6675179055507185,3.6675179055507185
00-0036894,Pat Freiermuth,TE,PIT,NE,2026,2,2.4679237471283373,00-0036894,7600,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,1.0,1.0,6.97,none,,,,,,,,,13.710767262466751,1.9507130269149533,10.0,18.25,1.0,5.4,2.932076252871663,2.932076252871663
00-0040737,Terrance Ferguson,TE,LA,NYG,2026,2,2.3094273374981267,00-0040737,12487,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,1.0,1.0,2.92,none,,,,,,,,,15.666912198982184,1.122938260248131,4.0,27.75,1.0,14.4,12.090572662501874,12.090572662501874
00-0035229,T.J. Hockenson,TE,MIN,CHI,2026,2,2.2907190484702737,00-0035229,5844,sleeper_gsis,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,1.0,1.0,7.31,none,,,,,,,,,15.114755423554591,2.0545386311376164,23.0,22.0,1.0,4.4,2.1092809515297266,2.1092809515297266
00-0037838,Isaiah Likely,TE,NYG,LA,2026,2,2.271513859152278,00-0037838,8131,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,1.0,1.0,7.42,none,,,,,,,,,9.737754603585184,1.0733093487193448,9.0,20.75,1.0,5.800000000000001,3.528486140847723,3.528486140847723
00-0038933,Dalton Kincaid,TE,BUF,DET,2026,2,2.1899491385385006,00-0038933,10236,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,1.0,1.0,9.8,none,,,,,,,,,15.219450205396326,1.9793724263364256,6.0,29.0,1.0,19.0,16.810050861461498,16.810050861461498
00-0037112,Jake Tonges,TE,SF,MIA,2026,2,2.16441058336037,00-0037112,8698,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,2.0,2.0,1.91,Questionable,,,,,,,,,15.608086892582625,1.128035888905508,13.0,29.25,0.5,0.0,-2.16441058336037,2.16441058336037
00-0034829,Mike Gesicki,TE,CIN,HOU,2026,2,2.1584287092356265,00-0034829,4993,sleeper_gsis,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,1.0,1.0,4.6,none,,,,,,,,,14.913510745212385,1.4742839521949571,5.0,21.75,1.0,0.0,-2.1584287092356265,2.1584287092356265
00-0033881,Evan Engram,TE,DEN,JAX,2026,2,2.036291357218964,00-0033881,4066,sleeper_gsis,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,1.0,1.0,3.18,none,,,,,,,,,8.911481816891753,1.3375193542176418,20.0,23.5,1.0,2.2,0.16370864278103614,0.16370864278103614
00-0038558,Darnell Washington,TE,PIT,NE,2026,2,1.883187052879682,00-0038558,9479,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,2.0,2.0,3.81,none,,,,,,,,,7.830698221603877,0.958092759935679,10.0,18.25,1.0,1.2000000000000002,-0.6831870528796817,0.6831870528796817
00-0033858,Jonnu Smith,TE,GB,NYJ,2026,2,1.8743862015146109,00-0033858,4144,sleeper_gsis,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,4.0,3.0,1.47,none,,,,,,,,,9.899203690720244,1.105094615687544,24.0,24.25,1.0,0.0,-1.8743862015146109,1.8743862015146109
00-0039912,Ben Sinnott,TE,WAS,DAL,2026,2,1.8004977235232276,00-0039912,11596,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,3.0,3.0,2.0,none,,,,,,,,,12.203027675507563,0.9272070520421888,17.0,23.5,1.0,1.1,-0.7004977235232275,0.7004977235232275
00-0040187,Mitchell Evans,TE,CAR,ATL,2026,2,1.7762347167498709,00-0040187,12473,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,4.0,4.0,0.79,none,,,,,,,,,8.026122971134205,1.199392613426122,25.0,22.5,1.0,1.8,0.023765283250129166,0.023765283250129166
00-0036290,Cole Kmet,TE,CHI,MIN,2026,2,1.7006886162321972,00-0036290,6826,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,2.0,2.0,3.07,none,,,,,,,,,10.701767186133267,1.143547907387189,7.0,27.5,1.0,0.0,-1.7006886162321972,1.7006886162321972
00-0037005,Tommy Tremble,TE,CAR,ATL,2026,2,1.5367538356197294,00-0037005,7694,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,2.0,2.0,2.28,none,,,,,,,,,11.549840296170974,0.9663616225723496,25.0,22.5,1.0,0.9,-0.6367538356197294,0.6367538356197294
