record_type,position,scope,arm,design,label,n,MAE,RMSE,mean_bias,median_bias,mean_within_season_spearman,outer_season,top_cohort_mae,full_panel_mae
metric,QB,full_2018_2025,ARM_0,design_a,ARM_0,590.0,52.99000591396189,79.0080879788661,-5.907101712278676,2.511275935843002,0.7068177548303591,,,
metric,QB,full_2018_2025,selected,design_a,selected,590.0,53.39747766411175,79.36427766031963,-5.710164231111373,2.933875345267033,0.7023003268326163,,,
metric,QB,full_2018_2025,ARM_HC,design_a,ARM_HC,590.0,53.43345075007304,79.31401271425554,-6.065248752644209,4.145835566131662,0.7021798597862563,,,
metric,QB,full_2018_2025,ARM_1,design_a,ARM_1,590.0,53.06570605581859,79.0633292202819,-6.046139956337933,2.9398948839564527,0.702354937601855,,,
metric,QB,full_2018_2025,ARM_2,design_a,ARM_2,590.0,53.22739498568824,79.46903679158154,-5.471502291688993,3.1456687500882357,0.706851161222423,,,
metric,QB,full_2018_2025,ARM_3,design_a,ARM_3,590.0,53.272488920858756,79.36619937061387,-5.97420204651018,2.6519694679778967,0.7018624724523954,,,
metric,QB,full_2018_2025,ARM_4,design_a,ARM_4,590.0,53.38974962803716,79.2936023320629,-5.954761833120635,2.6839345903985286,0.7059700721065565,,,
metric,QB,full_2018_2025,ARM_5,design_a,ARM_5,590.0,53.164358662731665,79.43048388226626,-5.636709206592295,3.8785885139126797,0.7044785909015719,,,
metric,QB,top_cohort_2018_2025,ARM_0,design_a,ARM_0,96.0,72.1876102082546,93.57250355227451,18.57724878626647,2.3215849394166526,0.30332167832167833,,,
metric,QB,top_cohort_2018_2025,selected,design_a,selected,96.0,72.16897505680957,93.90586336828545,17.636577553105734,-1.3898949071279958,0.2744755244755245,,,
metric,QB,top_cohort_2018_2025,ARM_HC,design_a,ARM_HC,96.0,72.33182163570861,93.35563808681378,17.908340700799,0.6468446398265257,0.33828671328671334,,,
metric,QB,top_cohort_2018_2025,ARM_1,design_a,ARM_1,96.0,71.70770504482726,92.36579364675538,17.155307836141183,-1.3285609416651738,0.3671328671328672,,,
metric,QB,top_cohort_2018_2025,ARM_2,design_a,ARM_2,96.0,71.36518937020797,93.20469023052419,18.619987180618043,1.9047609034162463,0.34090909090909094,,,
metric,QB,top_cohort_2018_2025,ARM_3,design_a,ARM_3,96.0,72.06690078899317,93.4359891544288,17.041194170571206,-1.4916597972462569,0.3426573426573427,,,
metric,QB,top_cohort_2018_2025,ARM_4,design_a,ARM_4,96.0,72.78931635065621,93.77469469696729,18.805236461266713,5.383915445159516,0.33828671328671334,,,
metric,QB,top_cohort_2018_2025,ARM_5,design_a,ARM_5,96.0,70.24983591151575,92.53035326742504,17.879595938172223,-2.3875562861545916,0.3854895104895105,,,
metric,QB,full_recent_2021_2025,ARM_0,design_a,ARM_0,374.0,52.40759940892413,76.74163606862884,-8.517770256475373,2.5779710406979786,0.706063855188977,,,
metric,QB,full_recent_2021_2025,selected,design_a,selected,374.0,52.959597483370175,77.11092178946784,-8.352939667740902,3.5976297739856284,0.699216814695176,,,
metric,QB,full_recent_2021_2025,ARM_HC,design_a,ARM_HC,374.0,52.76902962719207,77.00766725747302,-8.612011088968043,3.487781701209092,0.7011601678075212,,,
metric,QB,full_recent_2021_2025,ARM_1,design_a,ARM_1,374.0,52.42761225565941,76.66861195141438,-8.272785493515176,2.950877583241298,0.6992499576926976,,,
metric,QB,full_recent_2021_2025,ARM_2,design_a,ARM_2,374.0,52.36281295829303,76.86217151004709,-8.106816029476759,3.2225192688343283,0.7058982757539873,,,
metric,QB,full_recent_2021_2025,ARM_3,design_a,ARM_3,374.0,52.385675918381295,76.86543759542693,-8.75064823224331,2.581668487871496,0.6993575422231928,,,
metric,QB,full_recent_2021_2025,ARM_4,design_a,ARM_4,374.0,52.80283757948102,77.13313000069319,-8.56584701157048,2.6011504623766184,0.7042318343347695,,,
metric,QB,full_recent_2021_2025,ARM_5,design_a,ARM_5,374.0,52.59469549980281,77.03143847127424,-8.161210696120678,3.957169663308743,0.6995452144347396,,,
metric,QB,top_cohort_recent_2021_2025,ARM_0,design_a,ARM_0,60.0,71.77792350716025,89.69656139977764,16.49062815355298,12.598816202446798,0.2923076923076923,,,
metric,QB,top_cohort_recent_2021_2025,selected,design_a,selected,60.0,71.40064095704788,89.84121278026247,14.795291343808481,5.654705758584825,0.2503496503496504,,,
metric,QB,top_cohort_recent_2021_2025,ARM_HC,design_a,ARM_HC,60.0,71.32473484650403,87.70700034835782,15.73978637747938,10.295862342741955,0.3454545454545455,,,
metric,QB,top_cohort_recent_2021_2025,ARM_1,design_a,ARM_1,60.0,70.32151438483352,86.22597904178647,15.186718717370324,6.09865890696156,0.36363636363636365,,,
metric,QB,top_cohort_recent_2021_2025,ARM_2,design_a,ARM_2,60.0,69.94966774853987,87.96875721772601,16.09149791889998,7.355002926916995,0.3664335664335665,,,
metric,QB,top_cohort_recent_2021_2025,ARM_3,design_a,ARM_3,60.0,70.80725199911075,88.64658637348201,14.264130749945341,8.441070174478313,0.3370629370629371,,,
metric,QB,top_cohort_recent_2021_2025,ARM_4,design_a,ARM_4,60.0,72.73225876852982,90.1611931928735,17.062372543156744,12.381896533893922,0.30769230769230776,,,
metric,QB,top_cohort_recent_2021_2025,ARM_5,design_a,ARM_5,60.0,68.96247674329567,87.18560376129005,16.043865937655053,5.6355432781654855,0.38741258741258744,,,
metric,RB,full_2018_2025,ARM_0,design_a,ARM_0,1271.0,39.36756124843054,56.70688975026846,-6.112992920902757,3.9037720697039333,0.664882975472901,,,
metric,RB,full_2018_2025,selected,design_a,selected,1271.0,39.48448001006777,56.819402212075815,-5.902838829242898,3.8110029541503856,0.6612342210116036,,,
metric,RB,full_2018_2025,ARM_HC,design_a,ARM_HC,1271.0,39.35077114578813,56.68226385968075,-6.577291499184705,2.8253966828636856,0.6625810654490044,,,
metric,RB,full_2018_2025,ARM_1,design_a,ARM_1,1271.0,39.506183790111535,56.77442693612062,-6.3349215049355685,3.334635993059415,0.6628183192359277,,,
metric,RB,full_2018_2025,ARM_2,design_a,ARM_2,1271.0,39.33103340534052,56.65364289874609,-5.716771702189438,3.7572438777158776,0.6613248117920955,,,
metric,RB,full_2018_2025,ARM_3,design_a,ARM_3,1271.0,39.35394108036666,56.6597648379493,-5.859397205044338,3.8697721662865376,0.663045195705495,,,
metric,RB,full_2018_2025,ARM_4,design_a,ARM_4,1271.0,39.41079667587601,56.61448380550433,-5.850984596432117,3.782107776856916,0.6658649329704842,,,
metric,RB,full_2018_2025,ARM_5,design_a,ARM_5,1271.0,39.344948121748544,56.4717541534309,-5.693653031432645,3.7746759855477476,0.6627499923096579,,,
metric,RB,top_cohort_2018_2025,ARM_0,design_a,ARM_0,192.0,68.41312561438177,85.55533487633755,-7.953404849287739,-11.715967536956,0.26278647692317836,,,
metric,RB,top_cohort_2018_2025,selected,design_a,selected,192.0,68.42908421715147,85.68210584478008,-7.777762474396539,-11.30708923679802,0.25887194430146465,,,
metric,RB,top_cohort_2018_2025,ARM_HC,design_a,ARM_HC,192.0,68.67265278832254,85.89036009368722,-10.876459108698628,-11.936433647026234,0.26773076995822576,,,
metric,RB,top_cohort_2018_2025,ARM_1,design_a,ARM_1,192.0,69.69573946388859,87.03232269726152,-10.062801474861292,-12.05084980137677,0.2318580609935451,,,
metric,RB,top_cohort_2018_2025,ARM_2,design_a,ARM_2,192.0,67.62338264737109,85.40562589905777,-7.389031760512775,-4.908547936348157,0.2751222161292378,,,
metric,RB,top_cohort_2018_2025,ARM_3,design_a,ARM_3,192.0,68.1786332878064,85.59068413368549,-7.360927928866086,-6.638282410024686,0.28773188090651597,,,
metric,RB,top_cohort_2018_2025,ARM_4,design_a,ARM_4,192.0,68.24135070708145,85.57781816650295,-8.115249755592217,-12.228939715084955,0.2970795415330888,,,
metric,RB,top_cohort_2018_2025,ARM_5,design_a,ARM_5,192.0,68.56144114024141,86.07426800828986,-8.02731961553287,-9.379293386049767,0.2521337120801933,,,
metric,RB,full_recent_2021_2025,ARM_0,design_a,ARM_0,802.0,37.909619885579296,54.62208720188007,-6.922165028782012,3.841022150038497,0.6951329122859391,,,
metric,RB,full_recent_2021_2025,selected,design_a,selected,802.0,38.08916461669443,54.720092841367034,-6.424000542418686,3.422400433617615,0.69049858316268,,,
metric,RB,full_recent_2021_2025,ARM_HC,design_a,ARM_HC,802.0,38.16149815095278,54.88792792976577,-7.319980476948013,2.710899808922865,0.6851654777375789,,,
metric,RB,full_recent_2021_2025,ARM_1,design_a,ARM_1,802.0,38.2202169204084,54.82086021612217,-7.113513093995752,3.13447546738633,0.6864572549304688,,,
metric,RB,full_recent_2021_2025,ARM_2,design_a,ARM_2,802.0,38.11379678729081,54.788302772411164,-6.034120508329652,4.18528750496584,0.6865676304728432,,,
metric,RB,full_recent_2021_2025,ARM_3,design_a,ARM_3,802.0,38.151872846177724,54.69316168376731,-6.553945854062711,3.8774351984033872,0.6873755655812112,,,
metric,RB,full_recent_2021_2025,ARM_4,design_a,ARM_4,802.0,37.99019153332895,54.49308953116837,-6.35933383921989,3.7600794266112074,0.6936861354245653,,,
metric,RB,full_recent_2021_2025,ARM_5,design_a,ARM_5,802.0,37.78916542805295,54.14722456288833,-6.157609337283582,3.7247198512779556,0.6921315004934696,,,
metric,RB,top_cohort_recent_2021_2025,ARM_0,design_a,ARM_0,120.0,64.92233567606915,79.97140865714115,-16.136422046260222,-15.830167068690713,0.2852335024182757,,,
metric,RB,top_cohort_recent_2021_2025,selected,design_a,selected,120.0,64.86078150235711,80.09999701337495,-15.845565728877139,-19.028420194745877,0.28418764152788156,,,
metric,RB,top_cohort_recent_2021_2025,ARM_HC,design_a,ARM_HC,120.0,65.23594889993282,80.83314689184809,-19.041034366930173,-23.240550880324804,0.2987107988901762,,,
metric,RB,top_cohort_recent_2021_2025,ARM_1,design_a,ARM_1,120.0,65.92988461877643,81.45868542327888,-18.135502656762803,-20.564294803477196,0.2590547295669577,,,
