season,player_id,player,pos,team,grp,group,is_rookie,norm_name,adp_half_ppr,adp_overall_rank,adp_pos_rank,pred,sleeper,y,model
2025,00-0037247,George Pickens,WR,DAL,vet,veteran,0,george pickens,61.1,61.0,28.0,133.9,181.9,245.4,lightgbm
2025,00-0037238,Drake London,WR,ATL,vet,veteran,0,drake london,17.4,17.0,8.0,195.7,224.4,167.9,lightgbm
2025,00-0037239,Chris Olave,WR,NO,vet,veteran,0,chris olave,76.6,76.0,34.0,82.1,166.7,218.0,lightgbm
2025,00-0036410,Tee Higgins,WR,CIN,vet,veteran,0,tee higgins,31.2,31.0,13.0,163.3,193.7,182.1,lightgbm
2025,00-0039337,Malik Nabers,WR,NYG,vet,veteran,0,malik nabers,11.5,11.0,5.0,195.9,228.3,48.1,lightgbm
2025,00-0036554,Nico Collins,WR,HOU,vet,veteran,0,nico collins,14.5,14.0,7.0,171.5,229.1,190.7,lightgbm
2025,00-0039064,Zay Flowers,WR,BAL,vet,veteran,0,zay flowers,60.4,60.0,27.0,169.5,159.2,200.3,lightgbm
2025,00-0036358,CeeDee Lamb,WR,DAL,vet,veteran,0,ceedee lamb,6.1,6.0,3.0,179.5,248.5,163.4,lightgbm
2025,00-0037740,Garrett Wilson,WR,NYJ,vet,veteran,0,garrett wilson,43.1,43.0,18.0,183.6,195.7,81.5,lightgbm
2025,00-0031381,Davante Adams,WR,LA,vet,veteran,0,davante adams,45.0,45.0,19.0,158.9,193.0,192.9,lightgbm
2025,00-0035676,A.J. Brown,WR,PHI,vet,veteran,0,aj brown,18.7,18.0,9.0,176.0,210.5,181.3,lightgbm
2025,00-0037240,Jameson Williams,WR,DET,vet,veteran,0,jameson williams,59.9,59.0,26.0,141.1,188.0,187.4,lightgbm
2025,00-0033040,Tyreek Hill,WR,MIA,vet,veteran,0,tyreek hill,28.7,28.0,12.0,165.0,215.4,43.0,lightgbm
2025,00-0038117,Wan'Dale Robinson,WR,NYG,vet,veteran,0,wandale robinson,215.3,184.0,73.0,86.1,108.3,171.9,lightgbm
2025,00-0038559,Michael Wilson,WR,ARI,vet,veteran,0,michael wilson,251.2,224.0,88.0,83.2,100.2,181.6,lightgbm
2025,00-0037664,Alec Pierce,WR,IND,vet,veteran,0,alec pierce,249.2,218.0,84.0,92.2,82.0,159.8,lightgbm
2025,00-0038124,Christian Watson,WR,GB,vet,veteran,0,christian watson,288.9,310.0,124.0,99.5,50.3,114.9,lightgbm
2025,00-0036613,Jaylen Waddle,WR,MIA,vet,veteran,0,jaylen waddle,71.9,72.0,32.0,110.6,171.8,162.12,lightgbm
2025,00-0035640,DK Metcalf,WR,PIT,vet,veteran,0,dk metcalf,46.8,46.0,20.0,158.2,194.7,157.70000000000002,lightgbm
2025,00-0038544,Quentin Johnston,WR,LAC,vet,veteran,0,quentin johnston,245.5,210.0,81.0,120.7,67.7,145.7,lightgbm
2025,00-0034348,Courtland Sutton,WR,DEN,vet,veteran,0,courtland sutton,50.6,50.0,21.0,149.0,181.8,182.7,lightgbm
2025,00-0036252,Michael Pittman,WR,IND,vet,veteran,0,michael pittman,111.2,110.0,47.0,120.3,135.0,162.4,lightgbm
2025,00-0035659,Terry McLaurin,WR,WAS,vet,veteran,0,terry mclaurin,42.9,42.0,17.0,170.0,194.7,95.2,lightgbm
2025,00-0035719,Deebo Samuel Sr.,WR,WAS,vet,veteran,0,deebo samuel,79.4,79.0,36.0,89.2,165.1,152.20000000000002,lightgbm
2025,00-0036322,Justin Jefferson,WR,MIN,vet,veteran,0,justin jefferson,5.0,5.0,2.0,231.6,246.3,159.5,lightgbm
2025,00-0038606,Parker Washington,WR,JAX,vet,veteran,0,parker washington,689.8,1639.0,660.0,75.0,56.2,155.7,lightgbm
2025,00-0036912,DeVonta Smith,WR,PHI,vet,veteran,0,devonta smith,57.8,57.0,24.0,166.8,170.2,163.3,lightgbm
2025,00-0039849,Marvin Harrison Jr.,WR,ARI,vet,veteran,0,marvin harrison,36.4,36.0,15.0,167.1,194.8,107.3,lightgbm
2025,00-0039919,Rome Odunze,WR,CHI,vet,veteran,0,rome odunze,77.9,77.0,35.0,126.6,157.6,124.1,lightgbm
2025,00-0031408,Mike Evans,WR,TB,vet,veteran,0,mike evans,39.3,39.0,16.0,162.7,194.1,69.80000000000001,lightgbm
2025,00-0039915,Ladd McConkey,WR,LAC,vet,veteran,0,ladd mcconkey,26.6,26.0,11.0,187.0,195.7,147.9,lightgbm
2025,00-0036259,Jauan Jennings,WR,SF,vet,veteran,0,jauan jennings,107.3,106.0,46.0,113.7,132.4,145.8,lightgbm
2025,00-0038994,Jordan Addison,WR,MIN,vet,veteran,0,jordan addison,95.4,96.0,43.0,189.3,148.2,114.1,lightgbm
2025,00-0034960,Jakobi Meyers,WR,LV,vet,veteran,0,jakobi meyers,87.8,88.0,40.0,145.2,155.16,138.3,lightgbm
2025,00-0037816,Romeo Doubs,WR,GB,vet,veteran,0,romeo doubs,207.8,177.0,72.0,106.3,108.0,137.9,lightgbm
2025,00-0039868,Troy Franklin,WR,DEN,vet,veteran,0,troy franklin,247.0,213.0,82.0,48.7,78.3,144.6,lightgbm
2025,00-0031588,Stefon Diggs,WR,NE,vet,veteran,0,stefon diggs,93.2,93.0,42.0,139.6,148.6,167.8,lightgbm
2025,00-0030279,Keenan Allen,WR,LAC,vet,veteran,0,keenan allen,141.6,131.0,55.0,134.7,100.3,142.2,lightgbm
2025,00-0038563,Tre Tucker,WR,LV,vet,veteran,0,tre tucker,685.6,1567.0,630.0,74.5,58.2,133.2,lightgbm
2025,00-0034827,DJ Moore,WR,CHI,vet,veteran,0,dj moore,51.5,51.0,22.0,174.3,179.5,147.18,lightgbm
2025,00-0039893,Brian Thomas Jr.,WR,JAX,vet,veteran,0,brian thomas,20.2,20.0,10.0,197.8,226.3,114.8,lightgbm
2025,00-0033921,Chris Godwin Jr.,WR,TB,vet,veteran,0,chris godwin,105.4,105.0,45.0,142.1,133.8,66.5,lightgbm
2025,00-0037261,Khalil Shakir,WR,BUF,vet,veteran,0,khalil shakir,100.3,100.0,44.0,103.1,136.3,130.4,lightgbm
2025,00-0035662,Marquise Brown,WR,KC,vet,veteran,0,marquise brown,197.9,169.0,69.0,26.4,107.8,113.2,lightgbm
2025,00-0039916,Ricky Pearsall,WR,SF,vet,veteran,0,ricky pearsall,81.8,81.0,37.0,87.7,158.4,70.60000000000001,lightgbm
2025,00-0038997,Josh Downs,WR,IND,vet,veteran,0,josh downs,119.3,117.0,50.0,126.1,131.2,109.4,lightgbm
2025,00-0039894,Xavier Worthy,WR,KC,vet,veteran,0,xavier worthy,58.0,58.0,25.0,143.7,173.2,88.9,lightgbm
2025,00-0039410,Ryan Flournoy,WR,DAL,vet,veteran,0,ryan flournoy,277.0,290.0,116.0,10.8,12.2,94.0,lightgbm
2025,00-0039491,Jalen Coker,WR,CAR,vet,veteran,0,jalen coker,226.6,190.0,76.0,86.4,82.4,73.9,lightgbm
2025,00-0037545,Rashid Shaheed,WR,NO,vet,veteran,0,rashid shaheed,125.9,123.0,52.0,68.7,142.3,127.1,lightgbm
2025,00-0038608,Kayshon Boutte,WR,NE,vet,veteran,0,kayshon boutte,286.4,307.0,123.0,72.2,77.3,107.6,lightgbm
2025,00-0039855,Jalen McMillan,WR,TB,vet,veteran,0,jalen mcmillan,242.6,207.0,80.0,119.3,43.9,23.9,lightgbm
2025,00-0035535,Darius Slayton,WR,NYG,vet,veteran,0,darius slayton,260.1,249.0,100.0,50.8,97.5,80.3,lightgbm
2025,00-0039355,Luke McCaffrey,WR,WAS,vet,veteran,0,luke mccaffrey,685.3,1557.0,627.0,37.0,26.6,45.8,lightgbm
2025,00-0036407,Jerry Jeudy,WR,CLE,vet,veteran,0,jerry jeudy,75.2,75.0,33.0,139.7,175.7,95.7,lightgbm
2025,00-0039901,Keon Coleman,WR,BUF,vet,veteran,0,keon coleman,113.4,112.0,48.0,108.4,130.0,83.4,lightgbm
2025,00-0034837,Calvin Ridley,WR,TEN,vet,veteran,0,calvin ridley,69.1,69.0,30.0,149.1,176.9,38.8,lightgbm
2025,00-0039880,Malik Washington,WR,MIA,vet,veteran,0,malik washington,694.5,1719.0,696.0,25.8,69.2,93.7,lightgbm
2025,00-0033555,Mack Hollins,WR,NE,vet,veteran,0,mack hollins,689.1,1624.0,655.0,41.2,22.5,90.4,lightgbm
2025,00-0038104,Tyquan Thornton,WR,KC,vet,veteran,0,tyquan thornton,680.2,1472.0,595.0,17.8,24.4,71.30000000000001,lightgbm
2025,00-0037291,Jalen Nailor,WR,MIN,vet,veteran,0,jalen nailor,632.8,1050.0,433.0,54.8,34.1,86.2,lightgbm
2025,00-0035500,Greg Dortch,WR,ARI,vet,veteran,0,greg dortch,692.8,1691.0,685.0,43.0,66.2,60.6,lightgbm
2025,00-0033908,Cooper Kupp,WR,SEA,vet,veteran,0,cooper kupp,91.4,91.0,41.0,100.9,135.0,92.8,lightgbm
2025,00-0039146,Jayden Reed,WR,GB,vet,veteran,0,jayden reed,115.6,114.0,49.0,136.9,103.6,39.0,lightgbm
2025,00-0032385,Sterling Shepard,WR,TB,vet,veteran,0,sterling shepard,674.3,1392.0,560.0,31.1,8.4,62.5,lightgbm
2025,00-0037801,KaVontae Turpin,WR,DAL,vet,veteran,0,kavontae turpin,661.5,1261.0,515.0,40.4,71.8,71.5,lightgbm
2025,00-0034983,Hunter Renfrow,WR,CAR,vet,veteran,0,hunter renfrow,671.1,1359.0,546.0,12.2,31.3,28.4,lightgbm
2025,00-0037837,Calvin Austin III,WR,PIT,vet,veteran,0,calvin austin,269.8,272.0,110.0,60.0,70.9,70.7,lightgbm
2025,00-0038976,Marvin Mims Jr.,WR,DEN,vet,veteran,0,marvin mims,145.5,135.0,56.0,100.6,128.5,76.5,lightgbm
2025,00-0039342,Xavier Legette,WR,CAR,vet,veteran,0,xavier legette,186.7,161.0,66.0,66.0,118.1,71.80000000000001,lightgbm
2025,00-0039890,Adonai Mitchell,WR,IND,vet,veteran,0,adonai mitchell,251.8,225.0,89.0,56.1,65.8,71.4,lightgbm
2025,00-0036309,Darnell Mooney,WR,ATL,vet,veteran,0,darnell mooney,132.0,129.0,54.0,103.6,131.0,66.3,lightgbm
2025,00-0038393,Dontayvion Wicks,WR,GB,vet,veteran,0,dontayvion wicks,276.0,287.0,114.0,51.6,48.0,60.8,lightgbm
2025,00-0039451,Isaiah Williams,WR,CIN,vet,veteran,0,isaiah williams,252.0,227.0,91.0,1.7,1.9,47.7,lightgbm
2025,00-0038619,Andrei Iosivas,WR,CIN,vet,veteran,0,andrei iosivas,259.3,246.0,99.0,55.0,84.0,73.4,lightgbm
2025,00-0038618,Xavier Hutchinson,WR,HOU,vet,veteran,0,xavier hutchinson,652.0,1192.0,488.0,15.8,3.1,80.5,lightgbm
2025,00-0036196,Gabe Davis,WR,BUF,vet,veteran,0,gabe davis,685.2,1556.0,626.0,49.1,44.7,24.9,lightgbm
2025,00-0039424,Devaughn Vele,WR,NO,vet,veteran,0,devaughn vele,681.9,1499.0,608.0,54.2,64.5,53.8,lightgbm
2025,00-0033307,Kendrick Bourne,WR,NE,vet,veteran,0,kendrick bourne,688.0,1608.0,648.0,36.0,3.7,73.60000000000001,lightgbm
2025,00-0038621,DeMario Douglas,WR,NE,vet,veteran,0,demario douglas,196.6,168.0,68.0,84.7,113.0,80.3,lightgbm
2025,00-0038979,Cedric Tillman,WR,CLE,vet,veteran,0,cedric tillman,183.1,159.0,65.0,36.7,115.7,49.5,lightgbm
2025,00-0032464,Kalif Raymond,WR,DET,vet,veteran,0,kalif raymond,620.0,973.0,408.0,28.5,27.8,54.8,lightgbm
2025,00-0035208,Olamide Zaccheaus,WR,CHI,vet,veteran,0,olamide zaccheaus,663.1,1276.0,521.0,56.9,23.5,65.30000000000001,lightgbm
2025,00-0036550,Rashod Bateman,WR,BAL,vet,veteran,0,rashod bateman,158.6,145.0,59.0,110.9,120.4,45.900000000000006,lightgbm
2025,00-0033943,Josh Reynolds,WR,NYJ,vet,veteran,0,josh reynolds,640.1,1094.0,457.0,19.6,88.5,17.6,lightgbm
2025,00-0036415,Van Jefferson,WR,TEN,vet,veteran,0,van jefferson,666.3,1310.0,528.0,40.1,25.1,55.5,lightgbm
2025,00-0037614,John Metchie III,WR,PHI,vet,veteran,0,john metchie,700.5,1832.0,739.0,33.9,10.7,55.400000000000006,lightgbm
2025,00-0039792,Devontez Walker,WR,BAL,vet,veteran,0,devontez walker,677.0,1430.0,581.0,20.4,20.6,34.6,lightgbm
2025,00-0036988,Josh Palmer,WR,BUF,vet,veteran,0,josh palmer,171.0,152.0,61.0,95.8,,41.3,lightgbm
2025,00-0033857,JuJu Smith-Schuster,WR,KC,vet,veteran,0,juju smithschuster,681.7,1491.0,603.0,31.1,21.8,57.0,lightgbm
2025,00-0030564,DeAndre Hopkins,WR,BAL,vet,veteran,0,deandre hopkins,218.8,187.0,74.0,49.3,71.8,56.0,lightgbm
2025,00-0035645,Gunner Olszewski,WR,NYG,vet,veteran,0,gunner olszewski,619.5,970.0,407.0,1.6,6.2,30.82,lightgbm
2025,00-0033891,Zay Jones,WR,ARI,vet,veteran,0,zay jones,635.2,1063.0,440.0,12.8,25.5,24.3,lightgbm
2025,00-0032211,Tyler Lockett,WR,TEN,vet,veteran,0,tyler lockett,239.4,204.0,79.0,52.3,77.5,51.1,lightgbm
2025,00-0037742,Treylon Burks,WR,TEN,vet,veteran,0,treylon burks,687.0,1588.0,641.0,25.1,,24.0,lightgbm
2025,00-0032775,Demarcus Robinson,WR,SF,vet,veteran,0,demarcus robinson,668.0,1323.0,535.0,62.0,44.7,47.2,lightgbm
2025,00-0034775,Christian Kirk,WR,HOU,vet,veteran,0,christian kirk,148.5,137.0,57.0,44.0,116.9,43.9,lightgbm
2025,00-0037666,Jalen Tolbert,WR,DAL,vet,veteran,0,jalen tolbert,298.1,326.0,131.0,63.0,73.3,37.3,lightgbm
2025,00-0036626,Dyami Brown,WR,JAX,vet,veteran,0,dyami brown,250.4,221.0,85.0,43.7,81.0,39.7,lightgbm
2025,00-0038891,Shedrick Jackson,WR,LV,vet,veteran,0,shedrick jackson,374.0,395.0,160.0,4.3,,13.9,lightgbm
2025,00-0033591,Noah Brown,WR,WAS,vet,veteran,0,noah brown,681.3,1485.0,599.0,42.6,60.5,10.8,lightgbm
2025,00-0036427,Tyler Johnson,WR,NYJ,vet,veteran,0,tyler johnson,695.8,1749.0,708.0,34.9,11.5,31.7,lightgbm
2025,00-0032688,Robbie Chosen,WR,SF,vet,veteran,0,robbie chosen,641.4,1102.0,460.0,4.1,,7.8,lightgbm
2025,00-0033375,Tim Patrick,WR,JAX,vet,veteran,0,tim patrick,679.7,1464.0,593.0,39.6,25.4,44.2,lightgbm
2025,00-0036849,Tutu Atwell,WR,LA,vet,veteran,0,tutu atwell,693.0,1695.0,686.0,71.2,73.8,28.2,lightgbm
2025,00-0033282,Curtis Samuel,WR,BUF,vet,veteran,0,curtis samuel,674.6,1396.0,563.0,35.6,44.4,17.6,lightgbm
2025,00-0039739,Roman Wilson,WR,PIT,vet,veteran,0,roman wilson,265.4,260.0,105.0,16.0,71.2,32.6,lightgbm
2025,00-0036980,Elijah Moore,WR,BUF,vet,veteran,0,elijah moore,675.0,1405.0,568.0,35.6,22.4,24.1,lightgbm
2025,00-0035359,David Sills,WR,ATL,vet,veteran,0,david sills,655.3,1211.0,495.0,6.4,,40.1,lightgbm
2025,00-0031236,Brandin Cooks,WR,NO,vet,veteran,0,brandin cooks,293.6,317.0,127.0,36.2,32.6,39.900000000000006,lightgbm
2025,00-0035406,Lil'Jordan Humphrey,WR,NYG,vet,veteran,0,liljordan humphrey,483.4,529.0,210.0,28.0,6.4,28.1,lightgbm
2025,00-0038359,Xavier Smith,WR,LA,vet,veteran,0,xavier smith,488.0,539.0,215.0,9.7,1.7,39.3,lightgbm
2025,00-0037741,Jahan Dotson,WR,PHI,vet,veteran,0,jahan dotson,639.8,1091.0,455.0,52.6,48.5,41.2,lightgbm
2025,00-0034272,Marquez Valdes-Scantling,WR,SF,vet,veteran,0,marquez valdesscantling,688.5,1614.0,652.0,37.8,20.9,25.0,lightgbm
2025,00-0038679,Tyrell Shavers,WR,BUF,vet,veteran,0,tyrell shavers,675.0,1403.0,567.0,18.8,5.0,38.0,lightgbm
2025,00-0039920,Malachi Corley,WR,CLE,vet,veteran,0,malachi corley,694.9,1722.0,698.0,31.8,4.6,26.1,lightgbm
2025,00-0035891,Cody White,WR,SEA,vet,veteran,0,cody white,495.8,558.0,226.0,8.6,,16.5,lightgbm
2025,00-0034521,Allen Lazard,WR,NYJ,vet,veteran,0,allen lazard,694.3,1716.0,694.0,53.9,32.2,18.0,lightgbm
2025,00-0039394,Casey Washington,WR,ATL,vet,veteran,0,casey washington,522.0,622.0,250.0,10.1,24.0,12.400000000000002,lightgbm
2025,00-0030035,Adam Thielen,WR,MIN,vet,veteran,0,adam thielen,166.1,150.0,60.0,96.2,78.4,30.1,lightgbm
2025,00-0039379,Jamari Thrash,WR,CLE,vet,veteran,0,jamari thrash,681.8,1492.0,604.0,6.8,53.0,15.7,lightgbm
2025,00-0034407,Ray-Ray McCloud,WR,ATL,vet,veteran,0,rayray mccloud,666.2,1308.0,527.0,43.1,56.8,10.4,lightgbm
2025,00-0034419,Braxton Berrios,WR,HOU,vet,veteran,0,braxton berrios,616.1,956.0,397.0,8.2,3.4,6.700000000000001,lightgbm
2025,00-0039751,Jordan Whittington,WR,LA,vet,veteran,0,jordan whittington,289.3,312.0,125.0,34.2,86.5,27.3,lightgbm
2025,00-0034386,Justin Watson,WR,HOU,vet,veteran,0,justin watson,661.5,1260.0,514.0,38.5,3.2,4.5,lightgbm
2025,00-0038840,Brycen Tremayne,WR,CAR,vet,veteran,0,brycen tremayne,505.0,582.0,237.0,-0.7,83.2,23.0,lightgbm
2025,00-0038576,Charlie Jones,WR,CIN,vet,veteran,0,charlie jones,670.6,1353.0,544.0,7.7,3.6,6.0,lightgbm
2025,00-0039623,Mason Tipton,WR,NO,vet,veteran,0,mason tipton,694.3,1717.0,695.0,16.3,,14.900000000000002,lightgbm
2025,00-0039521,Xavier Weaver,WR,ARI,vet,veteran,0,xavier weaver,491.5,546.0,217.0,11.1,,10.2,lightgbm
2025,00-0039589,Kameron Johnson,WR,TB,vet,veteran,0,kameron johnson,707.0,1839.0,743.0,8.3,3.2,15.7,lightgbm
2025,00-0038640,Jalen Brooks,WR,DAL,vet,veteran,0,jalen brooks,660.3,1253.0,510.0,21.7,8.1,6.6000000000000005,lightgbm
2025,00-0038465,Malik Heath,WR,GB,vet,veteran,0,malik heath,640.7,1098.0,458.0,20.5,5.9,11.6,lightgbm
2025,00-0037132,Britain Covey,WR,PHI,vet,veteran,0,britain covey,674.5,1394.0,561.0,4.2,,3.0,lightgbm
2025,00-0036182,Nick Westbrook-Ikhine,WR,MIA,vet,veteran,0,nick westbrookikhine,689.4,1630.0,657.0,55.3,72.8,14.4,lightgbm
2025,00-0036630,Tylan Wallace,WR,BAL,vet,veteran,0,tylan wallace,621.7,983.0,411.0,21.9,17.9,12.5,lightgbm
2025,00-0036862,Ben Skowronek,WR,PIT,vet,veteran,0,ben skowronek,699.3,1811.0,731.0,6.9,,14.9,lightgbm
2025,00-0038824,Ryan Miller,WR,TB,vet,veteran,0,ryan miller,313.0,341.0,137.0,22.3,,10.4,lightgbm
2025,00-0038938,Jalin Hyatt,WR,NYG,vet,veteran,0,jalin hyatt,673.3,1380.0,555.0,19.3,29.0,6.0,lightgbm
2025,00-0038090,Skyy Moore,WR,SF,vet,veteran,0,skyy moore,612.2,935.0,385.0,15.1,3.1,12.3,lightgbm
2025,00-0035298,Scott Miller,WR,PIT,vet,veteran,0,scott miller,566.5,747.0,304.0,11.1,,10.7,lightgbm
2025,00-0036620,Dee Eskridge,WR,MIA,vet,veteran,0,dee eskridge,687.0,1586.0,639.0,3.5,0.5,8.2,lightgbm
2025,00-0034418,Cedrick Wilson Jr.,WR,NO,vet,veteran,0,cedrick wilson,598.5,872.0,355.0,23.7,3.8,6.9,lightgbm
2025,00-0033589,David Moore,WR,CAR,vet,veteran,0,david moore,692.7,1689.0,684.0,30.4,27.6,2.2,lightgbm
2025,00-0038496,Xavier Gipson,WR,NYJ,vet,veteran,0,xavier gipson,672.0,1373.0,551.0,21.3,5.5,1.6,lightgbm
2025,00-0039884,Tahj Washington,WR,MIA,vet,veteran,0,tahj washington,612.4,937.0,387.0,6.9,4.1,3.2,lightgbm
2025,00-0036331,Devin Duvernay,WR,CHI,vet,veteran,0,devin duvernay,674.8,1399.0,565.0,15.0,1.7,3.6000000000000005,lightgbm
2025,00-0039062,Jonathan Mingo,WR,DAL,vet,veteran,0,jonathan mingo,671.2,1361.0,547.0,23.9,,3.0,lightgbm
2025,00-0034854,KhaDarel Hodge,WR,ATL,vet,veteran,0,khadarel hodge,679.5,1462.0,592.0,6.1,27.8,4.6,lightgbm
2025,00-0035876,Andre Baccellia,WR,ARI,vet,veteran,0,andre baccellia,253.0,229.0,93.0,3.4,4.8,1.8,lightgbm
2025,00-0039650,Bryce Oliver,WR,TEN,vet,veteran,0,bryce oliver,700.5,1833.0,740.0,9.4,,1.3,lightgbm
2025,00-0038519,Nikko Remigio,WR,KC,vet,veteran,0,nikko remigio,684.8,1548.0,623.0,14.8,1.8,3.7,lightgbm
2025,00-0039816,Anthony Gould,WR,IND,vet,veteran,0,anthony gould,677.0,1428.0,579.0,5.7,4.4,1.6,lightgbm
2025,00-0038573,Derius Davis,WR,LAC,vet,veteran,0,derius davis,680.8,1482.0,597.0,31.9,2.8,2.5,lightgbm
2025,00-0038752,Jake Bobo,WR,SEA,vet,veteran,0,jake bobo,698.7,1797.0,725.0,23.1,28.2,3.0,lightgbm
2025,00-0035602,Alex Bachman,WR,LV,vet,veteran,0,alex bachman,670.5,1348.0,542.0,4.4,7.9,2.2,lightgbm
2025,00-0031763,DeAndre Carter,WR,CLE,vet,veteran,0,deandre carter,395.0,419.0,167.0,8.3,7.6,0.0,lightgbm
2025,00-0032951,Laquon Treadwell,WR,IND,vet,veteran,0,laquon treadwell,699.8,1820.0,734.0,3.4,,0.0,lightgbm
2025,00-0036646,Simi Fehoko,WR,ARI,vet,veteran,0,simi fehoko,584.3,806.0,329.0,17.5,,0.0,lightgbm
2025,00-0038492,Jason Brownlee,WR,KC,vet,veteran,0,jason brownlee,647.5,1156.0,476.0,8.4,1.9,0.0,lightgbm
2025,00-0033572,Jamal Agnew,WR,ATL,vet,veteran,0,jamal agnew,575.5,771.0,311.0,7.9,,0.0,lightgbm
2025,00-0034054,River Cracraft,WR,WAS,vet,veteran,0,river cracraft,553.0,703.0,287.0,7.2,,0.0,lightgbm
2025,00-0035140,Mecole Hardman,WR,GB,vet,veteran,0,mecole hardman,660.4,1255.0,511.0,17.3,,0.0,lightgbm
2025,00-0036463,Chris Blair,WR,ATL,vet,veteran,0,chris blair,534.0,647.0,263.0,9.5,,0.0,lightgbm
2025,00-0037098,Samori Toure,WR,CHI,vet,veteran,0,samori toure,404.0,430.0,173.0,7.7,,0.8,lightgbm
2025,00-0037380,Kaden Davis,WR,CLE,vet,veteran,0,kaden davis,595.0,855.0,346.0,2.8,,0.0,lightgbm
2025,00-0038647,Ronnie Bell,WR,DET,vet,veteran,0,ronnie bell,598.9,873.0,356.0,6.9,,9.3,lightgbm
2025,00-0038911,Malik Cunningham,WR,BAL,vet,veteran,0,malik cunningham,625.3,1007.0,421.0,4.7,,0.1,lightgbm
2021,00-0036900,Ja'Marr Chase,WR,CIN,rook,rookie,1,jamarr chase,68.4,68.0,27.0,111.0,192.5,264.1,lightgbm
2021,00-0036613,Jaylen Waddle,WR,MIA,rook,rookie,1,jaylen waddle,98.9,98.0,42.0,104.1,175.7,195.8,lightgbm
2021,00-0036963,Amon-Ra St. Brown,WR,DET,rook,rookie,1,amonra st brown,172.3,152.0,64.0,43.8,125.3,182.3,lightgbm
2021,00-0036980,Elijah Moore,WR,NYJ,rook,rookie,1,elijah moore,133.4,128.0,55.0,89.8,177.6,116.7,lightgbm
2021,00-0036912,DeVonta Smith,WR,PHI,rook,rookie,1,devonta smith,83.3,83.0,35.0,104.0,180.4,153.6,lightgbm
2021,00-0036550,Rashod Bateman,WR,BAL,rook,rookie,1,rashod bateman,187.9,165.0,67.0,122.4,114.4,80.5,lightgbm
2021,00-0036913,Kadarius Toney,WR,NYG,rook,rookie,1,kadarius toney,241.4,206.0,80.0,103.5,136.0,62.86,lightgbm
2021,00-0036936,Rondale Moore,WR,ARI,rook,rookie,1,rondale moore,159.7,146.0,61.0,85.1,157.3,84.10000000000001,lightgbm
2021,00-0036554,Nico Collins,WR,HOU,rook,rookie,1,nico collins,700.5,484.0,172.0,53.5,126.1,67.10000000000001,lightgbm
2021,00-0036988,Josh Palmer,WR,LAC,rook,rookie,1,josh palmer,242.2,207.0,81.0,50.2,,76.4,lightgbm
2021,00-0035126,Antoine Wesley,WR,ARI,rook,rookie,1,antoine wesley,646.0,445.0,158.0,6.6,35.3,48.3,lightgbm
2021,00-0036955,Terrace Marshall Jr.,WR,CAR,rook,rookie,1,terrace marshall,162.1,148.0,62.0,75.9,133.1,24.3,lightgbm
2021,00-0035045,D.J. Montgomery,WR,NYJ,rook,rookie,1,dj montgomery,538.6,383.0,134.0,7.2,18.3,5.1,lightgbm
2021,00-0036991,Amari Rodgers,WR,GB,rook,rookie,1,amari rodgers,246.1,211.0,84.0,71.7,115.2,7.6,lightgbm
2021,00-0036526,Dillon Stoner,WR,LV,rook,rookie,1,dillon stoner,454.0,341.0,120.0,5.2,20.4,0.0,lightgbm
2021,00-0036491,Tarik Black,WR,IND,rook,rookie,1,tarik black,403.0,312.0,111.0,3.1,,1.5,lightgbm
2021,00-0036598,Landen Akers,WR,LA,rook,rookie,1,landen akers,675.0,466.0,167.0,4.3,,0.0,lightgbm
2021,00-0036910,C.J. Saunders,WR,CAR,rook,rookie,1,cj saunders,421.2,324.0,114.0,4.1,,2.1,lightgbm
2022,00-0037239,Chris Olave,WR,NO,rook,rookie,1,chris olave,97.6,97.0,41.0,101.9,184.4,162.20000000000002,lightgbm
2022,00-0038124,Christian Watson,WR,GB,rook,rookie,1,christian watson,166.6,149.0,63.0,90.2,146.5,143.60000000000002,lightgbm
2022,00-0037740,Garrett Wilson,WR,NYJ,rook,rookie,1,garrett wilson,122.4,120.0,51.0,123.5,150.7,174.2,lightgbm
2022,00-0037741,Jahan Dotson,WR,WAS,rook,rookie,1,jahan dotson,150.5,137.0,58.0,101.2,134.8,113.1,lightgbm
2022,00-0037238,Drake London,WR,ATL,rook,rookie,1,drake london,93.9,93.0,39.0,103.6,171.4,142.6,lightgbm
2022,00-0037247,George Pickens,WR,PIT,rook,rookie,1,george pickens,114.5,113.0,48.0,116.5,138.2,140.5,lightgbm
2022,00-0038117,Wan'Dale Robinson,WR,NYG,rook,rookie,1,wandale robinson,192.5,169.0,71.0,111.9,114.9,40.1,lightgbm
2022,00-0037742,Treylon Burks,WR,TEN,rook,rookie,1,treylon burks,107.2,106.0,45.0,122.7,144.3,71.6,lightgbm
2022,00-0037816,Romeo Doubs,WR,GB,rook,rookie,1,romeo doubs,143.8,132.0,56.0,31.2,151.2,80.6,lightgbm
2022,00-0037664,Alec Pierce,WR,IND,rook,rookie,1,alec pierce,197.5,173.0,73.0,63.0,136.6,91.8,lightgbm
2022,00-0037240,Jameson Williams,WR,DET,rook,rookie,1,jameson williams,165.3,148.0,62.0,118.4,125.8,14.6,lightgbm
2022,00-0037257,David Bell,WR,CLE,rook,rookie,1,david bell,237.7,206.0,84.0,68.3,105.3,33.400000000000006,lightgbm
