season,team,week,game_id,head_coach,hc_person_id,pc_person_id
2016,BAL,10,2016_10_CLE_BAL,John Harbaugh,john_harbaugh,marty_mornhinweg
2016,CAR,10,2016_10_KC_CAR,Ron Rivera,ron_rivera,mike_shula
2016,CHI,10,2016_10_CHI_TB,John Fox,john_fox,
2016,CIN,10,2016_10_CIN_NYG,Marvin Lewis,marvin_lewis,
2016,CLE,10,2016_10_CLE_BAL,Hue Jackson,hue_jackson,hue_jackson
2016,DAL,10,2016_10_DAL_PIT,Jason Garrett,jason_garrett,scott_linehan
2016,DEN,10,2016_10_DEN_NO,Gary Kubiak,gary_kubiak,
2016,GB,10,2016_10_GB_TEN,Mike McCarthy,mike_mccarthy,mike_mccarthy
2016,HOU,10,2016_10_HOU_JAX,Bill O'Brien,bill_obrien,bill_obrien
2016,JAX,10,2016_10_HOU_JAX,Gus Bradley,gus_bradley,nathaniel_hackett
2016,KC,10,2016_10_KC_CAR,Andy Reid,andy_reid,andy_reid
2016,LA,10,2016_10_LA_NYJ,Jeff Fisher,jeff_fisher,rob_boras
2016,LAC,10,2016_10_MIA_SD,Mike McCoy,mike_mccoy,
2016,MIA,10,2016_10_MIA_SD,Adam Gase,adam_gase,adam_gase
2016,MIN,10,2016_10_MIN_WAS,Mike Zimmer,mike_zimmer,pat_shurmur
2016,NE,10,2016_10_SEA_NE,Bill Belichick,bill_belichick,josh_mcdaniels
2016,NO,10,2016_10_DEN_NO,Sean Payton,sean_payton,
2016,NYG,10,2016_10_CIN_NYG,Ben McAdoo,ben_mcadoo,ben_mcadoo
2016,NYJ,10,2016_10_LA_NYJ,Todd Bowles,todd_bowles,chan_gailey
2016,PHI,10,2016_10_ATL_PHI,Doug Pederson,doug_pederson,doug_pederson
2016,PIT,10,2016_10_DAL_PIT,Mike Tomlin,mike_tomlin,todd_haley
2016,SEA,10,2016_10_SEA_NE,Pete Carroll,pete_carroll,darrell_bevell
2016,SF,10,2016_10_SF_ARI,Chip Kelly,chip_kelly,chip_kelly
2016,TB,10,2016_10_CHI_TB,Dirk Koetter,dirk_koetter,dirk_koetter
2016,TEN,10,2016_10_GB_TEN,Mike Mularkey,mike_mularkey,terry_robiskie
2016,WAS,10,2016_10_MIN_WAS,Jay Gruden,jay_gruden,sean_mcvay
2016,ARI,11,2016_11_ARI_MIN,Bruce Arians,bruce_arians,bruce_arians
2016,BAL,11,2016_11_BAL_DAL,John Harbaugh,john_harbaugh,marty_mornhinweg
2016,BUF,11,2016_11_BUF_CIN,Rex Ryan,rex_ryan,anthony_lynn
2016,CAR,11,2016_11_NO_CAR,Ron Rivera,ron_rivera,mike_shula
2016,CHI,11,2016_11_CHI_NYG,John Fox,john_fox,
2016,CIN,11,2016_11_BUF_CIN,Marvin Lewis,marvin_lewis,
2016,CLE,11,2016_11_PIT_CLE,Hue Jackson,hue_jackson,hue_jackson
2016,DAL,11,2016_11_BAL_DAL,Jason Garrett,jason_garrett,scott_linehan
2016,DET,11,2016_11_JAX_DET,Jim Caldwell,jim_caldwell,jim_bob_cooter
2016,GB,11,2016_11_GB_WAS,Mike McCarthy,mike_mccarthy,mike_mccarthy
2016,HOU,11,2016_11_HOU_OAK,Bill O'Brien,bill_obrien,bill_obrien
2016,IND,11,2016_11_TEN_IND,Chuck Pagano,chuck_pagano,rob_chudzinski
2016,JAX,11,2016_11_JAX_DET,Gus Bradley,gus_bradley,nathaniel_hackett
2016,KC,11,2016_11_TB_KC,Andy Reid,andy_reid,andy_reid
2016,LA,11,2016_11_MIA_LA,Jeff Fisher,jeff_fisher,rob_boras
2016,LV,11,2016_11_HOU_OAK,Jack Del Rio,jack_del_rio,bill_musgrave
2016,MIA,11,2016_11_MIA_LA,Adam Gase,adam_gase,adam_gase
2016,MIN,11,2016_11_ARI_MIN,Mike Zimmer,mike_zimmer,pat_shurmur
2016,NE,11,2016_11_NE_SF,Bill Belichick,bill_belichick,josh_mcdaniels
2016,NO,11,2016_11_NO_CAR,Sean Payton,sean_payton,
2016,NYG,11,2016_11_CHI_NYG,Ben McAdoo,ben_mcadoo,ben_mcadoo
2016,PHI,11,2016_11_PHI_SEA,Doug Pederson,doug_pederson,doug_pederson
2016,PIT,11,2016_11_PIT_CLE,Mike Tomlin,mike_tomlin,todd_haley
2016,SEA,11,2016_11_PHI_SEA,Pete Carroll,pete_carroll,darrell_bevell
2016,SF,11,2016_11_NE_SF,Chip Kelly,chip_kelly,chip_kelly
2016,TB,11,2016_11_TB_KC,Dirk Koetter,dirk_koetter,dirk_koetter
2016,TEN,11,2016_11_TEN_IND,Mike Mularkey,mike_mularkey,terry_robiskie
2016,WAS,11,2016_11_GB_WAS,Jay Gruden,jay_gruden,sean_mcvay
2016,ARI,12,2016_12_ARI_ATL,Bruce Arians,bruce_arians,bruce_arians
2016,ATL,12,2016_12_ARI_ATL,Dan Quinn,dan_quinn,kyle_shanahan
2016,BAL,12,2016_12_CIN_BAL,John Harbaugh,john_harbaugh,marty_mornhinweg
2016,BUF,12,2016_12_JAX_BUF,Rex Ryan,rex_ryan,anthony_lynn
2016,CAR,12,2016_12_CAR_OAK,Ron Rivera,ron_rivera,mike_shula
2016,CHI,12,2016_12_TEN_CHI,John Fox,john_fox,
2016,CIN,12,2016_12_CIN_BAL,Marvin Lewis,marvin_lewis,
2016,CLE,12,2016_12_NYG_CLE,Hue Jackson,hue_jackson,hue_jackson
2016,DAL,12,2016_12_WAS_DAL,Jason Garrett,jason_garrett,scott_linehan
2016,DEN,12,2016_12_KC_DEN,Gary Kubiak,gary_kubiak,
2016,DET,12,2016_12_MIN_DET,Jim Caldwell,jim_caldwell,jim_bob_cooter
2016,GB,12,2016_12_GB_PHI,Mike McCarthy,mike_mccarthy,mike_mccarthy
2016,HOU,12,2016_12_SD_HOU,Bill O'Brien,bill_obrien,bill_obrien
2016,IND,12,2016_12_PIT_IND,Chuck Pagano,chuck_pagano,rob_chudzinski
2016,JAX,12,2016_12_JAX_BUF,Gus Bradley,gus_bradley,nathaniel_hackett
2016,KC,12,2016_12_KC_DEN,Andy Reid,andy_reid,andy_reid
2016,LA,12,2016_12_LA_NO,Jeff Fisher,jeff_fisher,rob_boras
2016,LAC,12,2016_12_SD_HOU,Mike McCoy,mike_mccoy,
2016,LV,12,2016_12_CAR_OAK,Jack Del Rio,jack_del_rio,bill_musgrave
2016,MIA,12,2016_12_SF_MIA,Adam Gase,adam_gase,adam_gase
2016,MIN,12,2016_12_MIN_DET,Mike Zimmer,mike_zimmer,pat_shurmur
2016,NE,12,2016_12_NE_NYJ,Bill Belichick,bill_belichick,josh_mcdaniels
2016,NO,12,2016_12_LA_NO,Sean Payton,sean_payton,
2016,NYG,12,2016_12_NYG_CLE,Ben McAdoo,ben_mcadoo,ben_mcadoo
2016,NYJ,12,2016_12_NE_NYJ,Todd Bowles,todd_bowles,chan_gailey
2016,PHI,12,2016_12_GB_PHI,Doug Pederson,doug_pederson,doug_pederson
2016,PIT,12,2016_12_PIT_IND,Mike Tomlin,mike_tomlin,todd_haley
2016,SEA,12,2016_12_SEA_TB,Pete Carroll,pete_carroll,darrell_bevell
2016,SF,12,2016_12_SF_MIA,Chip Kelly,chip_kelly,chip_kelly
2016,TB,12,2016_12_SEA_TB,Dirk Koetter,dirk_koetter,dirk_koetter
2016,TEN,12,2016_12_TEN_CHI,Mike Mularkey,mike_mularkey,terry_robiskie
2016,WAS,12,2016_12_WAS_DAL,Jay Gruden,jay_gruden,sean_mcvay
2016,ARI,13,2016_13_WAS_ARI,Bruce Arians,bruce_arians,bruce_arians
2016,ATL,13,2016_13_KC_ATL,Dan Quinn,dan_quinn,kyle_shanahan
2016,BAL,13,2016_13_MIA_BAL,John Harbaugh,john_harbaugh,marty_mornhinweg
2016,BUF,13,2016_13_BUF_OAK,Rex Ryan,rex_ryan,anthony_lynn
2016,CAR,13,2016_13_CAR_SEA,Ron Rivera,ron_rivera,mike_shula
2016,CHI,13,2016_13_SF_CHI,John Fox,john_fox,
2016,CIN,13,2016_13_PHI_CIN,Marvin Lewis,marvin_lewis,
2016,DAL,13,2016_13_DAL_MIN,Jason Garrett,jason_garrett,scott_linehan
2016,DEN,13,2016_13_DEN_JAX,Gary Kubiak,gary_kubiak,
2016,DET,13,2016_13_DET_NO,Jim Caldwell,jim_caldwell,jim_bob_cooter
2016,GB,13,2016_13_HOU_GB,Mike McCarthy,mike_mccarthy,mike_mccarthy
2016,HOU,13,2016_13_HOU_GB,Bill O'Brien,bill_obrien,bill_obrien
2016,IND,13,2016_13_IND_NYJ,Chuck Pagano,chuck_pagano,rob_chudzinski
2016,JAX,13,2016_13_DEN_JAX,Gus Bradley,gus_bradley,nathaniel_hackett
2016,KC,13,2016_13_KC_ATL,Andy Reid,andy_reid,andy_reid
2016,LA,13,2016_13_LA_NE,Jeff Fisher,jeff_fisher,rob_boras
2016,LAC,13,2016_13_TB_SD,Mike McCoy,mike_mccoy,
2016,LV,13,2016_13_BUF_OAK,Jack Del Rio,jack_del_rio,bill_musgrave
2016,MIA,13,2016_13_MIA_BAL,Adam Gase,adam_gase,adam_gase
2016,MIN,13,2016_13_DAL_MIN,Mike Zimmer,mike_zimmer,pat_shurmur
2016,NE,13,2016_13_LA_NE,Bill Belichick,bill_belichick,josh_mcdaniels
2016,NO,13,2016_13_DET_NO,Sean Payton,sean_payton,
2016,NYG,13,2016_13_NYG_PIT,Ben McAdoo,ben_mcadoo,ben_mcadoo
2016,NYJ,13,2016_13_IND_NYJ,Todd Bowles,todd_bowles,chan_gailey
2016,PHI,13,2016_13_PHI_CIN,Doug Pederson,doug_pederson,doug_pederson
2016,PIT,13,2016_13_NYG_PIT,Mike Tomlin,mike_tomlin,todd_haley
2016,SEA,13,2016_13_CAR_SEA,Pete Carroll,pete_carroll,darrell_bevell
2016,SF,13,2016_13_SF_CHI,Chip Kelly,chip_kelly,chip_kelly
2016,TB,13,2016_13_TB_SD,Dirk Koetter,dirk_koetter,dirk_koetter
2016,WAS,13,2016_13_WAS_ARI,Jay Gruden,jay_gruden,sean_mcvay
2016,ARI,14,2016_14_ARI_MIA,Bruce Arians,bruce_arians,bruce_arians
2016,ATL,14,2016_14_ATL_LA,Dan Quinn,dan_quinn,kyle_shanahan
2016,BAL,14,2016_14_BAL_NE,John Harbaugh,john_harbaugh,marty_mornhinweg
2016,BUF,14,2016_14_PIT_BUF,Rex Ryan,rex_ryan,anthony_lynn
2016,CAR,14,2016_14_SD_CAR,Ron Rivera,ron_rivera,mike_shula
2016,CHI,14,2016_14_CHI_DET,John Fox,john_fox,
2016,CIN,14,2016_14_CIN_CLE,Marvin Lewis,marvin_lewis,
2016,CLE,14,2016_14_CIN_CLE,Hue Jackson,hue_jackson,hue_jackson
2016,DAL,14,2016_14_DAL_NYG,Jason Garrett,jason_garrett,scott_linehan
2016,DEN,14,2016_14_DEN_TEN,Gary Kubiak,gary_kubiak,
2016,DET,14,2016_14_CHI_DET,Jim Caldwell,jim_caldwell,jim_bob_cooter
2016,GB,14,2016_14_SEA_GB,Mike McCarthy,mike_mccarthy,mike_mccarthy
2016,HOU,14,2016_14_HOU_IND,Bill O'Brien,bill_obrien,bill_obrien
2016,IND,14,2016_14_HOU_IND,Chuck Pagano,chuck_pagano,rob_chudzinski
2016,JAX,14,2016_14_MIN_JAX,Gus Bradley,gus_bradley,nathaniel_hackett
2016,KC,14,2016_14_OAK_KC,Andy Reid,andy_reid,andy_reid
2016,LA,14,2016_14_ATL_LA,Jeff Fisher,jeff_fisher,rob_boras
2016,LAC,14,2016_14_SD_CAR,Mike McCoy,mike_mccoy,
2016,LV,14,2016_14_OAK_KC,Jack Del Rio,jack_del_rio,bill_musgrave
2016,MIA,14,2016_14_ARI_MIA,Adam Gase,adam_gase,adam_gase
2016,MIN,14,2016_14_MIN_JAX,Mike Zimmer,mike_zimmer,pat_shurmur
2016,NE,14,2016_14_BAL_NE,Bill Belichick,bill_belichick,josh_mcdaniels
2016,NO,14,2016_14_NO_TB,Sean Payton,sean_payton,
2016,NYG,14,2016_14_DAL_NYG,Ben McAdoo,ben_mcadoo,ben_mcadoo
2016,NYJ,14,2016_14_NYJ_SF,Todd Bowles,todd_bowles,chan_gailey
2016,PHI,14,2016_14_WAS_PHI,Doug Pederson,doug_pederson,doug_pederson
2016,PIT,14,2016_14_PIT_BUF,Mike Tomlin,mike_tomlin,todd_haley
2016,SEA,14,2016_14_SEA_GB,Pete Carroll,pete_carroll,darrell_bevell
2016,SF,14,2016_14_NYJ_SF,Chip Kelly,chip_kelly,chip_kelly
2016,TB,14,2016_14_NO_TB,Dirk Koetter,dirk_koetter,dirk_koetter
2016,TEN,14,2016_14_DEN_TEN,Mike Mularkey,mike_mularkey,terry_robiskie
2016,WAS,14,2016_14_WAS_PHI,Jay Gruden,jay_gruden,sean_mcvay
2016,ARI,15,2016_15_NO_ARI,Bruce Arians,bruce_arians,bruce_arians
2016,ATL,15,2016_15_SF_ATL,Dan Quinn,dan_quinn,kyle_shanahan
2016,BAL,15,2016_15_PHI_BAL,John Harbaugh,john_harbaugh,marty_mornhinweg
2016,BUF,15,2016_15_CLE_BUF,Rex Ryan,rex_ryan,anthony_lynn
2016,CAR,15,2016_15_CAR_WAS,Ron Rivera,ron_rivera,mike_shula
2016,CHI,15,2016_15_GB_CHI,John Fox,john_fox,
2016,CIN,15,2016_15_PIT_CIN,Marvin Lewis,marvin_lewis,
2016,CLE,15,2016_15_CLE_BUF,Hue Jackson,hue_jackson,hue_jackson
2016,DAL,15,2016_15_TB_DAL,Jason Garrett,jason_garrett,scott_linehan
2016,DEN,15,2016_15_NE_DEN,Gary Kubiak,gary_kubiak,
2016,DET,15,2016_15_DET_NYG,Jim Caldwell,jim_caldwell,jim_bob_cooter
2016,GB,15,2016_15_GB_CHI,Mike McCarthy,mike_mccarthy,mike_mccarthy
2016,HOU,15,2016_15_JAX_HOU,Bill O'Brien,bill_obrien,bill_obrien
2016,IND,15,2016_15_IND_MIN,Chuck Pagano,chuck_pagano,rob_chudzinski
2016,JAX,15,2016_15_JAX_HOU,Gus Bradley,gus_bradley,nathaniel_hackett
2016,KC,15,2016_15_TEN_KC,Andy Reid,andy_reid,andy_reid
2016,LA,15,2016_15_LA_SEA,Jeff Fisher,jeff_fisher,rob_boras
2016,LAC,15,2016_15_OAK_SD,Mike McCoy,mike_mccoy,
2016,LV,15,2016_15_OAK_SD,Jack Del Rio,jack_del_rio,bill_musgrave
2016,MIA,15,2016_15_MIA_NYJ,Adam Gase,adam_gase,adam_gase
2016,MIN,15,2016_15_IND_MIN,Mike Zimmer,mike_zimmer,pat_shurmur
2016,NE,15,2016_15_NE_DEN,Bill Belichick,bill_belichick,josh_mcdaniels
2016,NO,15,2016_15_NO_ARI,Sean Payton,sean_payton,
2016,NYG,15,2016_15_DET_NYG,Ben McAdoo,ben_mcadoo,ben_mcadoo
2016,NYJ,15,2016_15_MIA_NYJ,Todd Bowles,todd_bowles,chan_gailey
2016,PHI,15,2016_15_PHI_BAL,Doug Pederson,doug_pederson,doug_pederson
2016,PIT,15,2016_15_PIT_CIN,Mike Tomlin,mike_tomlin,todd_haley
2016,SEA,15,2016_15_LA_SEA,Pete Carroll,pete_carroll,darrell_bevell
2016,SF,15,2016_15_SF_ATL,Chip Kelly,chip_kelly,chip_kelly
2016,TB,15,2016_15_TB_DAL,Dirk Koetter,dirk_koetter,dirk_koetter
2016,TEN,15,2016_15_TEN_KC,Mike Mularkey,mike_mularkey,terry_robiskie
2016,WAS,15,2016_15_CAR_WAS,Jay Gruden,jay_gruden,sean_mcvay
2016,ARI,16,2016_16_ARI_SEA,Bruce Arians,bruce_arians,bruce_arians
2016,ATL,16,2016_16_ATL_CAR,Dan Quinn,dan_quinn,kyle_shanahan
2016,BAL,16,2016_16_BAL_PIT,John Harbaugh,john_harbaugh,marty_mornhinweg
2016,BUF,16,2016_16_MIA_BUF,Rex Ryan,rex_ryan,anthony_lynn
2016,CAR,16,2016_16_ATL_CAR,Ron Rivera,ron_rivera,mike_shula
2016,CHI,16,2016_16_WAS_CHI,John Fox,john_fox,
2016,CIN,16,2016_16_CIN_HOU,Marvin Lewis,marvin_lewis,
2016,CLE,16,2016_16_SD_CLE,Hue Jackson,hue_jackson,hue_jackson
2016,DAL,16,2016_16_DET_DAL,Jason Garrett,jason_garrett,scott_linehan
2016,DEN,16,2016_16_DEN_KC,Gary Kubiak,gary_kubiak,
2016,DET,16,2016_16_DET_DAL,Jim Caldwell,jim_caldwell,jim_bob_cooter
2016,GB,16,2016_16_MIN_GB,Mike McCarthy,mike_mccarthy,mike_mccarthy
2016,HOU,16,2016_16_CIN_HOU,Bill O'Brien,bill_obrien,bill_obrien
2016,IND,16,2016_16_IND_OAK,Chuck Pagano,chuck_pagano,rob_chudzinski
2016,JAX,16,2016_16_TEN_JAX,Doug Marrone,doug_marrone,nathaniel_hackett
2016,KC,16,2016_16_DEN_KC,Andy Reid,andy_reid,andy_reid
2016,LA,16,2016_16_SF_LA,Jeff Fisher,jeff_fisher,rob_boras
2016,LAC,16,2016_16_SD_CLE,Mike McCoy,mike_mccoy,
2016,LV,16,2016_16_IND_OAK,Jack Del Rio,jack_del_rio,bill_musgrave
2016,MIA,16,2016_16_MIA_BUF,Adam Gase,adam_gase,adam_gase
2016,MIN,16,2016_16_MIN_GB,Mike Zimmer,mike_zimmer,pat_shurmur
2016,NE,16,2016_16_NYJ_NE,Bill Belichick,bill_belichick,josh_mcdaniels
2016,NO,16,2016_16_TB_NO,Sean Payton,sean_payton,
2016,NYG,16,2016_16_NYG_PHI,Ben McAdoo,ben_mcadoo,ben_mcadoo
2016,NYJ,16,2016_16_NYJ_NE,Todd Bowles,todd_bowles,chan_gailey
2016,PHI,16,2016_16_NYG_PHI,Doug Pederson,doug_pederson,doug_pederson
2016,PIT,16,2016_16_BAL_PIT,Mike Tomlin,mike_tomlin,todd_haley
2016,SEA,16,2016_16_ARI_SEA,Pete Carroll,pete_carroll,darrell_bevell
2016,SF,16,2016_16_SF_LA,Chip Kelly,chip_kelly,chip_kelly
2016,TB,16,2016_16_TB_NO,Dirk Koetter,dirk_koetter,dirk_koetter
2016,TEN,16,2016_16_TEN_JAX,Mike Mularkey,mike_mularkey,terry_robiskie
2016,WAS,16,2016_16_WAS_CHI,Jay Gruden,jay_gruden,sean_mcvay
2016,ARI,17,2016_17_ARI_LA,Bruce Arians,bruce_arians,bruce_arians
2016,ATL,17,2016_17_NO_ATL,Dan Quinn,dan_quinn,kyle_shanahan
2016,BAL,17,2016_17_BAL_CIN,John Harbaugh,john_harbaugh,marty_mornhinweg
2016,BUF,17,2016_17_BUF_NYJ,Anthony Lynn,anthony_lynn,anthony_lynn
2016,CAR,17,2016_17_CAR_TB,Ron Rivera,ron_rivera,mike_shula
2016,CHI,17,2016_17_CHI_MIN,John Fox,john_fox,
2016,CIN,17,2016_17_BAL_CIN,Marvin Lewis,marvin_lewis,
2016,CLE,17,2016_17_CLE_PIT,Hue Jackson,hue_jackson,hue_jackson
2016,DAL,17,2016_17_DAL_PHI,Jason Garrett,jason_garrett,scott_linehan
2016,DEN,17,2016_17_OAK_DEN,Gary Kubiak,gary_kubiak,
2016,DET,17,2016_17_GB_DET,Jim Caldwell,jim_caldwell,jim_bob_cooter
2016,GB,17,2016_17_GB_DET,Mike McCarthy,mike_mccarthy,mike_mccarthy
2016,HOU,17,2016_17_HOU_TEN,Bill O'Brien,bill_obrien,bill_obrien
2016,IND,17,2016_17_JAX_IND,Chuck Pagano,chuck_pagano,rob_chudzinski
2016,JAX,17,2016_17_JAX_IND,Doug Marrone,doug_marrone,nathaniel_hackett
2016,KC,17,2016_17_KC_SD,Andy Reid,andy_reid,andy_reid
2016,LA,17,2016_17_ARI_LA,Jeff Fisher,jeff_fisher,rob_boras
2016,LAC,17,2016_17_KC_SD,Mike McCoy,mike_mccoy,
2016,LV,17,2016_17_OAK_DEN,Jack Del Rio,jack_del_rio,bill_musgrave
2016,MIA,17,2016_17_NE_MIA,Adam Gase,adam_gase,adam_gase
2016,MIN,17,2016_17_CHI_MIN,Mike Zimmer,mike_zimmer,pat_shurmur
2016,NE,17,2016_17_NE_MIA,Bill Belichick,bill_belichick,josh_mcdaniels
2016,NO,17,2016_17_NO_ATL,Sean Payton,sean_payton,
2016,NYG,17,2016_17_NYG_WAS,Ben McAdoo,ben_mcadoo,ben_mcadoo
2016,NYJ,17,2016_17_BUF_NYJ,Todd Bowles,todd_bowles,chan_gailey
2016,PHI,17,2016_17_DAL_PHI,Doug Pederson,doug_pederson,doug_pederson
2016,PIT,17,2016_17_CLE_PIT,Mike Tomlin,mike_tomlin,todd_haley
2016,SEA,17,2016_17_SEA_SF,Pete Carroll,pete_carroll,darrell_bevell
2016,SF,17,2016_17_SEA_SF,Chip Kelly,chip_kelly,chip_kelly
2016,TB,17,2016_17_CAR_TB,Dirk Koetter,dirk_koetter,dirk_koetter
2016,TEN,17,2016_17_HOU_TEN,Mike Mularkey,mike_mularkey,terry_robiskie
2016,WAS,17,2016_17_NYG_WAS,Jay Gruden,jay_gruden,sean_mcvay
2017,ARI,1,2017_01_ARI_DET,Bruce Arians,bruce_arians,bruce_arians
2017,ATL,1,2017_01_ATL_CHI,Dan Quinn,dan_quinn,steve_sarkisian
2017,BAL,1,2017_01_BAL_CIN,John Harbaugh,john_harbaugh,marty_mornhinweg
2017,BUF,1,2017_01_NYJ_BUF,Sean McDermott,sean_mcdermott,rick_dennison
2017,CAR,1,2017_01_CAR_SF,Ron Rivera,ron_rivera,mike_shula
2017,CHI,1,2017_01_ATL_CHI,John Fox,john_fox,dowell_loggains
2017,CIN,1,2017_01_BAL_CIN,Marvin Lewis,marvin_lewis,ken_zampese
2017,CLE,1,2017_01_PIT_CLE,Hue Jackson,hue_jackson,hue_jackson
2017,DAL,1,2017_01_NYG_DAL,Jason Garrett,jason_garrett,scott_linehan
2017,DEN,1,2017_01_LAC_DEN,Vance Joseph,vance_joseph,mike_mccoy
2017,DET,1,2017_01_ARI_DET,Jim Caldwell,jim_caldwell,jim_bob_cooter
2017,GB,1,2017_01_SEA_GB,Mike McCarthy,mike_mccarthy,mike_mccarthy
2017,HOU,1,2017_01_JAX_HOU,Bill O'Brien,bill_obrien,bill_obrien
2017,IND,1,2017_01_IND_LA,Chuck Pagano,chuck_pagano,rob_chudzinski
2017,JAX,1,2017_01_JAX_HOU,Doug Marrone,doug_marrone,nathaniel_hackett
2017,KC,1,2017_01_KC_NE,Andy Reid,andy_reid,andy_reid
2017,LA,1,2017_01_IND_LA,Sean McVay,sean_mcvay,sean_mcvay
2017,LAC,1,2017_01_LAC_DEN,Anthony Lynn,anthony_lynn,ken_whisenhunt
2017,LV,1,2017_01_OAK_TEN,Jack Del Rio,jack_del_rio,todd_downing
2017,MIN,1,2017_01_NO_MIN,Mike Zimmer,mike_zimmer,pat_shurmur
2017,NE,1,2017_01_KC_NE,Bill Belichick,bill_belichick,josh_mcdaniels
2017,NO,1,2017_01_NO_MIN,Sean Payton,sean_payton,sean_payton
2017,NYG,1,2017_01_NYG_DAL,Ben McAdoo,ben_mcadoo,ben_mcadoo
2017,NYJ,1,2017_01_NYJ_BUF,Todd Bowles,todd_bowles,john_morton
2017,PHI,1,2017_01_PHI_WAS,Doug Pederson,doug_pederson,doug_pederson
2017,PIT,1,2017_01_PIT_CLE,Mike Tomlin,mike_tomlin,todd_haley
2017,SEA,1,2017_01_SEA_GB,Pete Carroll,pete_carroll,darrell_bevell
2017,SF,1,2017_01_CAR_SF,Kyle Shanahan,kyle_shanahan,kyle_shanahan
2017,TEN,1,2017_01_OAK_TEN,Mike Mularkey,mike_mularkey,terry_robiskie
2017,WAS,1,2017_01_PHI_WAS,Jay Gruden,jay_gruden,jay_gruden
2017,ARI,2,2017_02_ARI_IND,Bruce Arians,bruce_arians,bruce_arians
2017,ATL,2,2017_02_GB_ATL,Dan Quinn,dan_quinn,steve_sarkisian
2017,BAL,2,2017_02_CLE_BAL,John Harbaugh,john_harbaugh,marty_mornhinweg
2017,BUF,2,2017_02_BUF_CAR,Sean McDermott,sean_mcdermott,rick_dennison
2017,CAR,2,2017_02_BUF_CAR,Ron Rivera,ron_rivera,mike_shula
2017,CHI,2,2017_02_CHI_TB,John Fox,john_fox,dowell_loggains
2017,CIN,2,2017_02_HOU_CIN,Marvin Lewis,marvin_lewis,ken_zampese
2017,CLE,2,2017_02_CLE_BAL,Hue Jackson,hue_jackson,hue_jackson
2017,DAL,2,2017_02_DAL_DEN,Jason Garrett,jason_garrett,scott_linehan
2017,DEN,2,2017_02_DAL_DEN,Vance Joseph,vance_joseph,mike_mccoy
2017,DET,2,2017_02_DET_NYG,Jim Caldwell,jim_caldwell,jim_bob_cooter
2017,GB,2,2017_02_GB_ATL,Mike McCarthy,mike_mccarthy,mike_mccarthy
2017,HOU,2,2017_02_HOU_CIN,Bill O'Brien,bill_obrien,bill_obrien
2017,IND,2,2017_02_ARI_IND,Chuck Pagano,chuck_pagano,rob_chudzinski
2017,JAX,2,2017_02_TEN_JAX,Doug Marrone,doug_marrone,nathaniel_hackett
2017,KC,2,2017_02_PHI_KC,Andy Reid,andy_reid,andy_reid
2017,LA,2,2017_02_WAS_LA,Sean McVay,sean_mcvay,sean_mcvay
2017,LAC,2,2017_02_MIA_LAC,Anthony Lynn,anthony_lynn,ken_whisenhunt
2017,LV,2,2017_02_NYJ_OAK,Jack Del Rio,jack_del_rio,todd_downing
2017,MIA,2,2017_02_MIA_LAC,Adam Gase,adam_gase,adam_gase
2017,MIN,2,2017_02_MIN_PIT,Mike Zimmer,mike_zimmer,pat_shurmur
2017,NE,2,2017_02_NE_NO,Bill Belichick,bill_belichick,josh_mcdaniels
2017,NO,2,2017_02_NE_NO,Sean Payton,sean_payton,sean_payton
2017,NYG,2,2017_02_DET_NYG,Ben McAdoo,ben_mcadoo,ben_mcadoo
2017,NYJ,2,2017_02_NYJ_OAK,Todd Bowles,todd_bowles,john_morton
2017,PHI,2,2017_02_PHI_KC,Doug Pederson,doug_pederson,doug_pederson
2017,PIT,2,2017_02_MIN_PIT,Mike Tomlin,mike_tomlin,todd_haley
2017,SEA,2,2017_02_SF_SEA,Pete Carroll,pete_carroll,darrell_bevell
2017,SF,2,2017_02_SF_SEA,Kyle Shanahan,kyle_shanahan,kyle_shanahan
2017,TB,2,2017_02_CHI_TB,Dirk Koetter,dirk_koetter,dirk_koetter
2017,TEN,2,2017_02_TEN_JAX,Mike Mularkey,mike_mularkey,terry_robiskie
2017,WAS,2,2017_02_WAS_LA,Jay Gruden,jay_gruden,jay_gruden
2017,ARI,3,2017_03_DAL_ARI,Bruce Arians,bruce_arians,bruce_arians
2017,ATL,3,2017_03_ATL_DET,Dan Quinn,dan_quinn,steve_sarkisian
2017,BAL,3,2017_03_BAL_JAX,John Harbaugh,john_harbaugh,marty_mornhinweg
2017,BUF,3,2017_03_DEN_BUF,Sean McDermott,sean_mcdermott,rick_dennison
2017,CAR,3,2017_03_NO_CAR,Ron Rivera,ron_rivera,mike_shula
2017,CHI,3,2017_03_PIT_CHI,John Fox,john_fox,dowell_loggains
2017,CIN,3,2017_03_CIN_GB,Marvin Lewis,marvin_lewis,bill_lazor
2017,CLE,3,2017_03_CLE_IND,Hue Jackson,hue_jackson,hue_jackson
2017,DAL,3,2017_03_DAL_ARI,Jason Garrett,jason_garrett,scott_linehan
2017,DEN,3,2017_03_DEN_BUF,Vance Joseph,vance_joseph,mike_mccoy
2017,DET,3,2017_03_ATL_DET,Jim Caldwell,jim_caldwell,jim_bob_cooter
2017,GB,3,2017_03_CIN_GB,Mike McCarthy,mike_mccarthy,mike_mccarthy
2017,HOU,3,2017_03_HOU_NE,Bill O'Brien,bill_obrien,bill_obrien
