season,team,game_id,person_id,role
1999,PHI,1999_01_ARI_PHI,andy_reid,hc_resume
1999,PHI,1999_02_TB_PHI,andy_reid,hc_resume
1999,PHI,1999_03_PHI_BUF,andy_reid,hc_resume
1999,PHI,1999_04_PHI_NYG,andy_reid,hc_resume
1999,PHI,1999_05_DAL_PHI,andy_reid,hc_resume
1999,PHI,1999_06_PHI_CHI,andy_reid,hc_resume
1999,PHI,1999_07_PHI_MIA,andy_reid,hc_resume
1999,PHI,1999_08_NYG_PHI,andy_reid,hc_resume
1999,PHI,1999_09_PHI_CAR,andy_reid,hc_resume
1999,PHI,1999_10_WAS_PHI,andy_reid,hc_resume
1999,PHI,1999_11_IND_PHI,andy_reid,hc_resume
1999,PHI,1999_12_PHI_WAS,andy_reid,hc_resume
1999,PHI,1999_13_PHI_ARI,andy_reid,hc_resume
1999,PHI,1999_14_PHI_DAL,andy_reid,hc_resume
1999,PHI,1999_15_NE_PHI,andy_reid,hc_resume
1999,PHI,1999_17_STL_PHI,andy_reid,hc_resume
1999,PIT,1999_01_PIT_CLE,bill_cowher,hc_resume
1999,PIT,1999_02_PIT_BAL,bill_cowher,hc_resume
1999,PIT,1999_03_SEA_PIT,bill_cowher,hc_resume
1999,PIT,1999_04_JAX_PIT,bill_cowher,hc_resume
1999,PIT,1999_05_PIT_BUF,bill_cowher,hc_resume
1999,PIT,1999_06_PIT_CIN,bill_cowher,hc_resume
1999,PIT,1999_07_ATL_PIT,bill_cowher,hc_resume
1999,PIT,1999_09_PIT_SF,bill_cowher,hc_resume
1999,PIT,1999_10_CLE_PIT,bill_cowher,hc_resume
1999,PIT,1999_11_PIT_TEN,bill_cowher,hc_resume
1999,PIT,1999_12_CIN_PIT,bill_cowher,hc_resume
1999,PIT,1999_13_PIT_JAX,bill_cowher,hc_resume
1999,PIT,1999_14_BAL_PIT,bill_cowher,hc_resume
1999,PIT,1999_15_PIT_KC,bill_cowher,hc_resume
1999,PIT,1999_16_CAR_PIT,bill_cowher,hc_resume
1999,PIT,1999_17_TEN_PIT,bill_cowher,hc_resume
1999,NYJ,1999_01_NE_NYJ,bill_parcells,hc_resume
1999,NYJ,1999_02_NYJ_BUF,bill_parcells,hc_resume
1999,NYJ,1999_03_WAS_NYJ,bill_parcells,hc_resume
1999,NYJ,1999_04_NYJ_DEN,bill_parcells,hc_resume
1999,NYJ,1999_05_JAX_NYJ,bill_parcells,hc_resume
1999,NYJ,1999_06_IND_NYJ,bill_parcells,hc_resume
1999,NYJ,1999_07_NYJ_OAK,bill_parcells,hc_resume
1999,NYJ,1999_09_ARI_NYJ,bill_parcells,hc_resume
1999,NYJ,1999_10_NYJ_NE,bill_parcells,hc_resume
1999,NYJ,1999_11_BUF_NYJ,bill_parcells,hc_resume
1999,NYJ,1999_12_NYJ_IND,bill_parcells,hc_resume
1999,NYJ,1999_13_NYJ_NYG,bill_parcells,hc_resume
1999,NYJ,1999_14_MIA_NYJ,bill_parcells,hc_resume
1999,NYJ,1999_15_NYJ_DAL,bill_parcells,hc_resume
1999,NYJ,1999_16_NYJ_MIA,bill_parcells,hc_resume
1999,NYJ,1999_17_SEA_NYJ,bill_parcells,hc_resume
1999,DET,1999_01_DET_SEA,bobby_ross,hc_resume
1999,DET,1999_02_GB_DET,bobby_ross,hc_resume
1999,DET,1999_03_DET_KC,bobby_ross,hc_resume
1999,DET,1999_05_SD_DET,bobby_ross,hc_resume
1999,DET,1999_06_MIN_DET,bobby_ross,hc_resume
1999,DET,1999_07_DET_CAR,bobby_ross,hc_resume
1999,DET,1999_08_TB_DET,bobby_ross,hc_resume
1999,DET,1999_09_STL_DET,bobby_ross,hc_resume
1999,DET,1999_10_DET_ARI,bobby_ross,hc_resume
1999,DET,1999_11_DET_GB,bobby_ross,hc_resume
1999,DET,1999_12_CHI_DET,bobby_ross,hc_resume
1999,DET,1999_13_WAS_DET,bobby_ross,hc_resume
1999,DET,1999_14_DET_TB,bobby_ross,hc_resume
1999,DET,1999_15_DET_CHI,bobby_ross,hc_resume
1999,DET,1999_16_DEN_DET,bobby_ross,hc_resume
1999,DET,1999_17_DET_MIN,bobby_ross,hc_resume
1999,BAL,1999_01_BAL_STL,brian_billick,hc_resume
1999,BAL,1999_02_PIT_BAL,brian_billick,hc_resume
1999,BAL,1999_03_CLE_BAL,brian_billick,hc_resume
1999,BAL,1999_04_BAL_ATL,brian_billick,hc_resume
1999,BAL,1999_05_BAL_TEN,brian_billick,hc_resume
1999,BAL,1999_07_KC_BAL,brian_billick,hc_resume
1999,BAL,1999_08_BUF_BAL,brian_billick,hc_resume
1999,BAL,1999_09_BAL_CLE,brian_billick,hc_resume
1999,BAL,1999_10_BAL_JAX,brian_billick,hc_resume
1999,BAL,1999_11_BAL_CIN,brian_billick,hc_resume
1999,BAL,1999_12_JAX_BAL,brian_billick,hc_resume
1999,BAL,1999_13_TEN_BAL,brian_billick,hc_resume
1999,BAL,1999_14_BAL_PIT,brian_billick,hc_resume
1999,BAL,1999_15_NO_BAL,brian_billick,hc_resume
1999,BAL,1999_16_CIN_BAL,brian_billick,hc_resume
1999,BAL,1999_17_BAL_NE,brian_billick,hc_resume
1999,CIN,1999_01_CIN_TEN,bruce_coslet,hc_resume
1999,CIN,1999_02_SD_CIN,bruce_coslet,hc_resume
1999,CIN,1999_03_CIN_CAR,bruce_coslet,hc_resume
1999,CIN,1999_04_STL_CIN,bruce_coslet,hc_resume
1999,CIN,1999_05_CIN_CLE,bruce_coslet,hc_resume
1999,CIN,1999_06_PIT_CIN,bruce_coslet,hc_resume
1999,CIN,1999_07_CIN_IND,bruce_coslet,hc_resume
1999,CIN,1999_08_JAX_CIN,bruce_coslet,hc_resume
1999,CIN,1999_09_CIN_SEA,bruce_coslet,hc_resume
1999,CIN,1999_10_TEN_CIN,bruce_coslet,hc_resume
1999,CIN,1999_11_BAL_CIN,bruce_coslet,hc_resume
1999,CIN,1999_12_CIN_PIT,bruce_coslet,hc_resume
1999,CIN,1999_13_SF_CIN,bruce_coslet,hc_resume
1999,CIN,1999_14_CLE_CIN,bruce_coslet,hc_resume
1999,CIN,1999_16_CIN_BAL,bruce_coslet,hc_resume
1999,CIN,1999_17_CIN_JAX,bruce_coslet,hc_resume
1999,DAL,1999_01_DAL_WAS,chan_gailey,hc_resume
1999,DAL,1999_02_ATL_DAL,chan_gailey,hc_resume
1999,DAL,1999_04_ARI_DAL,chan_gailey,hc_resume
1999,DAL,1999_05_DAL_PHI,chan_gailey,hc_resume
1999,DAL,1999_06_DAL_NYG,chan_gailey,hc_resume
1999,DAL,1999_07_WAS_DAL,chan_gailey,hc_resume
1999,DAL,1999_08_DAL_IND,chan_gailey,hc_resume
1999,DAL,1999_09_DAL_MIN,chan_gailey,hc_resume
1999,DAL,1999_10_GB_DAL,chan_gailey,hc_resume
1999,DAL,1999_11_DAL_ARI,chan_gailey,hc_resume
1999,DAL,1999_12_MIA_DAL,chan_gailey,hc_resume
1999,DAL,1999_13_DAL_NE,chan_gailey,hc_resume
1999,DAL,1999_14_PHI_DAL,chan_gailey,hc_resume
1999,DAL,1999_15_NYJ_DAL,chan_gailey,hc_resume
1999,DAL,1999_16_DAL_NO,chan_gailey,hc_resume
1999,DAL,1999_17_NYG_DAL,chan_gailey,hc_resume
1999,CLE,1999_01_PIT_CLE,chris_palmer,hc_resume
1999,CLE,1999_02_CLE_TEN,chris_palmer,hc_resume
1999,CLE,1999_03_CLE_BAL,chris_palmer,hc_resume
1999,CLE,1999_04_NE_CLE,chris_palmer,hc_resume
1999,CLE,1999_05_CIN_CLE,chris_palmer,hc_resume
1999,CLE,1999_06_CLE_JAX,chris_palmer,hc_resume
1999,CLE,1999_07_CLE_STL,chris_palmer,hc_resume
1999,CLE,1999_08_CLE_NO,chris_palmer,hc_resume
1999,CLE,1999_09_BAL_CLE,chris_palmer,hc_resume
1999,CLE,1999_10_CLE_PIT,chris_palmer,hc_resume
1999,CLE,1999_11_CAR_CLE,chris_palmer,hc_resume
1999,CLE,1999_12_TEN_CLE,chris_palmer,hc_resume
1999,CLE,1999_13_CLE_SD,chris_palmer,hc_resume
1999,CLE,1999_14_CLE_CIN,chris_palmer,hc_resume
1999,CLE,1999_15_JAX_CLE,chris_palmer,hc_resume
1999,CLE,1999_16_IND_CLE,chris_palmer,hc_resume
1999,ATL,1999_01_MIN_ATL,dan_reeves,hc_resume
1999,ATL,1999_02_ATL_DAL,dan_reeves,hc_resume
1999,ATL,1999_03_ATL_STL,dan_reeves,hc_resume
1999,ATL,1999_04_BAL_ATL,dan_reeves,hc_resume
1999,ATL,1999_05_ATL_NO,dan_reeves,hc_resume
1999,ATL,1999_06_STL_ATL,dan_reeves,hc_resume
1999,ATL,1999_07_ATL_PIT,dan_reeves,hc_resume
1999,ATL,1999_08_CAR_ATL,dan_reeves,hc_resume
1999,ATL,1999_09_JAX_ATL,dan_reeves,hc_resume
1999,ATL,1999_11_ATL_TB,dan_reeves,hc_resume
1999,ATL,1999_12_ATL_CAR,dan_reeves,hc_resume
1999,ATL,1999_13_NO_ATL,dan_reeves,hc_resume
1999,ATL,1999_14_ATL_SF,dan_reeves,hc_resume
1999,ATL,1999_15_ATL_TEN,dan_reeves,hc_resume
1999,ATL,1999_16_ARI_ATL,dan_reeves,hc_resume
1999,ATL,1999_17_SF_ATL,dan_reeves,hc_resume
1999,MIN,1999_01_MIN_ATL,dennis_green,hc_resume
1999,MIN,1999_02_OAK_MIN,dennis_green,hc_resume
1999,MIN,1999_03_MIN_GB,dennis_green,hc_resume
1999,MIN,1999_04_TB_MIN,dennis_green,hc_resume
1999,MIN,1999_05_CHI_MIN,dennis_green,hc_resume
1999,MIN,1999_06_MIN_DET,dennis_green,hc_resume
1999,MIN,1999_07_SF_MIN,dennis_green,hc_resume
1999,MIN,1999_08_MIN_DEN,dennis_green,hc_resume
1999,MIN,1999_09_DAL_MIN,dennis_green,hc_resume
1999,MIN,1999_10_MIN_CHI,dennis_green,hc_resume
1999,MIN,1999_12_SD_MIN,dennis_green,hc_resume
1999,MIN,1999_13_MIN_TB,dennis_green,hc_resume
1999,MIN,1999_14_MIN_KC,dennis_green,hc_resume
1999,MIN,1999_15_GB_MIN,dennis_green,hc_resume
1999,MIN,1999_16_MIN_NYG,dennis_green,hc_resume
1999,MIN,1999_17_DET_MIN,dennis_green,hc_resume
1999,CHI,1999_01_KC_CHI,dick_jauron,hc_resume
1999,CHI,1999_02_SEA_CHI,dick_jauron,hc_resume
1999,CHI,1999_03_CHI_OAK,dick_jauron,hc_resume
1999,CHI,1999_04_NO_CHI,dick_jauron,hc_resume
1999,CHI,1999_05_CHI_MIN,dick_jauron,hc_resume
1999,CHI,1999_06_PHI_CHI,dick_jauron,hc_resume
1999,CHI,1999_07_CHI_TB,dick_jauron,hc_resume
1999,CHI,1999_08_CHI_WAS,dick_jauron,hc_resume
1999,CHI,1999_09_CHI_GB,dick_jauron,hc_resume
1999,CHI,1999_10_MIN_CHI,dick_jauron,hc_resume
1999,CHI,1999_11_CHI_SD,dick_jauron,hc_resume
1999,CHI,1999_12_CHI_DET,dick_jauron,hc_resume
1999,CHI,1999_13_GB_CHI,dick_jauron,hc_resume
1999,CHI,1999_15_DET_CHI,dick_jauron,hc_resume
1999,CHI,1999_16_CHI_STL,dick_jauron,hc_resume
1999,CHI,1999_17_TB_CHI,dick_jauron,hc_resume
1999,LA,1999_01_BAL_STL,dick_vermeil,hc_resume
1999,LA,1999_03_ATL_STL,dick_vermeil,hc_resume
1999,LA,1999_04_STL_CIN,dick_vermeil,hc_resume
1999,LA,1999_05_SF_STL,dick_vermeil,hc_resume
1999,LA,1999_06_STL_ATL,dick_vermeil,hc_resume
1999,LA,1999_07_CLE_STL,dick_vermeil,hc_resume
1999,LA,1999_08_STL_TEN,dick_vermeil,hc_resume
1999,LA,1999_09_STL_DET,dick_vermeil,hc_resume
1999,LA,1999_10_CAR_STL,dick_vermeil,hc_resume
1999,LA,1999_11_STL_SF,dick_vermeil,hc_resume
1999,LA,1999_12_NO_STL,dick_vermeil,hc_resume
1999,LA,1999_13_STL_CAR,dick_vermeil,hc_resume
1999,LA,1999_14_STL_NO,dick_vermeil,hc_resume
1999,LA,1999_15_NYG_STL,dick_vermeil,hc_resume
1999,LA,1999_16_CHI_STL,dick_vermeil,hc_resume
1999,LA,1999_17_STL_PHI,dick_vermeil,hc_resume
1999,CAR,1999_01_CAR_NO,george_seifert,hc_resume
1999,CAR,1999_02_JAX_CAR,george_seifert,hc_resume
1999,CAR,1999_03_CIN_CAR,george_seifert,hc_resume
1999,CAR,1999_04_CAR_WAS,george_seifert,hc_resume
1999,CAR,1999_06_CAR_SF,george_seifert,hc_resume
1999,CAR,1999_07_DET_CAR,george_seifert,hc_resume
1999,CAR,1999_08_CAR_ATL,george_seifert,hc_resume
1999,CAR,1999_09_PHI_CAR,george_seifert,hc_resume
1999,CAR,1999_10_CAR_STL,george_seifert,hc_resume
1999,CAR,1999_11_CAR_CLE,george_seifert,hc_resume
1999,CAR,1999_12_ATL_CAR,george_seifert,hc_resume
1999,CAR,1999_13_STL_CAR,george_seifert,hc_resume
1999,CAR,1999_14_CAR_GB,george_seifert,hc_resume
1999,CAR,1999_15_SF_CAR,george_seifert,hc_resume
1999,CAR,1999_16_CAR_PIT,george_seifert,hc_resume
1999,CAR,1999_17_NO_CAR,george_seifert,hc_resume
1999,KC,1999_01_KC_CHI,gunther_cunningham,hc_resume
1999,KC,1999_02_DEN_KC,gunther_cunningham,hc_resume
1999,KC,1999_03_DET_KC,gunther_cunningham,hc_resume
1999,KC,1999_04_KC_SD,gunther_cunningham,hc_resume
1999,KC,1999_05_NE_KC,gunther_cunningham,hc_resume
1999,KC,1999_07_KC_BAL,gunther_cunningham,hc_resume
1999,KC,1999_08_SD_KC,gunther_cunningham,hc_resume
1999,KC,1999_09_KC_IND,gunther_cunningham,hc_resume
1999,KC,1999_10_KC_TB,gunther_cunningham,hc_resume
1999,KC,1999_11_SEA_KC,gunther_cunningham,hc_resume
1999,KC,1999_12_KC_OAK,gunther_cunningham,hc_resume
1999,KC,1999_13_KC_DEN,gunther_cunningham,hc_resume
1999,KC,1999_14_MIN_KC,gunther_cunningham,hc_resume
1999,KC,1999_15_PIT_KC,gunther_cunningham,hc_resume
1999,KC,1999_16_KC_SEA,gunther_cunningham,hc_resume
1999,KC,1999_17_OAK_KC,gunther_cunningham,hc_resume
1999,TEN,1999_01_CIN_TEN,jeff_fisher,hc_resume
1999,TEN,1999_02_CLE_TEN,jeff_fisher,hc_resume
1999,TEN,1999_03_TEN_JAX,jeff_fisher,hc_resume
1999,TEN,1999_04_TEN_SF,jeff_fisher,hc_resume
1999,TEN,1999_05_BAL_TEN,jeff_fisher,hc_resume
1999,TEN,1999_06_TEN_NO,jeff_fisher,hc_resume
1999,TEN,1999_08_STL_TEN,jeff_fisher,hc_resume
1999,TEN,1999_09_TEN_MIA,jeff_fisher,hc_resume
1999,TEN,1999_10_TEN_CIN,jeff_fisher,hc_resume
1999,TEN,1999_11_PIT_TEN,jeff_fisher,hc_resume
1999,TEN,1999_12_TEN_CLE,jeff_fisher,hc_resume
1999,TEN,1999_13_TEN_BAL,jeff_fisher,hc_resume
1999,TEN,1999_14_OAK_TEN,jeff_fisher,hc_resume
1999,TEN,1999_15_ATL_TEN,jeff_fisher,hc_resume
1999,TEN,1999_16_JAX_TEN,jeff_fisher,hc_resume
1999,TEN,1999_17_TEN_PIT,jeff_fisher,hc_resume
1999,NYG,1999_01_NYG_TB,jim_fassel,hc_resume
1999,NYG,1999_02_WAS_NYG,jim_fassel,hc_resume
1999,NYG,1999_03_NYG_NE,jim_fassel,hc_resume
1999,NYG,1999_04_PHI_NYG,jim_fassel,hc_resume
1999,NYG,1999_05_NYG_ARI,jim_fassel,hc_resume
1999,NYG,1999_06_DAL_NYG,jim_fassel,hc_resume
1999,NYG,1999_07_NO_NYG,jim_fassel,hc_resume
1999,NYG,1999_08_NYG_PHI,jim_fassel,hc_resume
1999,NYG,1999_10_IND_NYG,jim_fassel,hc_resume
1999,NYG,1999_11_NYG_WAS,jim_fassel,hc_resume
1999,NYG,1999_12_ARI_NYG,jim_fassel,hc_resume
1999,NYG,1999_13_NYJ_NYG,jim_fassel,hc_resume
1999,NYG,1999_14_NYG_BUF,jim_fassel,hc_resume
1999,NYG,1999_15_NYG_STL,jim_fassel,hc_resume
1999,NYG,1999_16_MIN_NYG,jim_fassel,hc_resume
1999,NYG,1999_17_NYG_DAL,jim_fassel,hc_resume
1999,IND,1999_01_BUF_IND,jim_mora,hc_resume
1999,IND,1999_02_IND_NE,jim_mora,hc_resume
1999,IND,1999_03_IND_SD,jim_mora,hc_resume
1999,IND,1999_05_MIA_IND,jim_mora,hc_resume
1999,IND,1999_06_IND_NYJ,jim_mora,hc_resume
1999,IND,1999_07_CIN_IND,jim_mora,hc_resume
1999,IND,1999_08_DAL_IND,jim_mora,hc_resume
1999,IND,1999_09_KC_IND,jim_mora,hc_resume
1999,IND,1999_10_IND_NYG,jim_mora,hc_resume
1999,IND,1999_11_IND_PHI,jim_mora,hc_resume
1999,IND,1999_12_NYJ_IND,jim_mora,hc_resume
1999,IND,1999_13_IND_MIA,jim_mora,hc_resume
1999,IND,1999_14_NE_IND,jim_mora,hc_resume
1999,IND,1999_15_WAS_IND,jim_mora,hc_resume
1999,IND,1999_16_IND_CLE,jim_mora,hc_resume
1999,IND,1999_17_IND_BUF,jim_mora,hc_resume
1999,MIA,1999_01_MIA_DEN,jimmy_johnson,hc_resume
1999,MIA,1999_02_ARI_MIA,jimmy_johnson,hc_resume
1999,MIA,1999_04_BUF_MIA,jimmy_johnson,hc_resume
1999,MIA,1999_05_MIA_IND,jimmy_johnson,hc_resume
1999,MIA,1999_06_MIA_NE,jimmy_johnson,hc_resume
1999,MIA,1999_07_PHI_MIA,jimmy_johnson,hc_resume
1999,MIA,1999_08_MIA_OAK,jimmy_johnson,hc_resume
1999,MIA,1999_09_TEN_MIA,jimmy_johnson,hc_resume
1999,MIA,1999_10_MIA_BUF,jimmy_johnson,hc_resume
1999,MIA,1999_11_NE_MIA,jimmy_johnson,hc_resume
1999,MIA,1999_12_MIA_DAL,jimmy_johnson,hc_resume
1999,MIA,1999_13_IND_MIA,jimmy_johnson,hc_resume
1999,MIA,1999_14_MIA_NYJ,jimmy_johnson,hc_resume
1999,MIA,1999_15_SD_MIA,jimmy_johnson,hc_resume
1999,MIA,1999_16_NYJ_MIA,jimmy_johnson,hc_resume
1999,MIA,1999_17_MIA_WAS,jimmy_johnson,hc_resume
1999,LV,1999_01_OAK_GB,jon_gruden,hc_resume
1999,LV,1999_02_OAK_MIN,jon_gruden,hc_resume
1999,LV,1999_03_CHI_OAK,jon_gruden,hc_resume
1999,LV,1999_04_OAK_SEA,jon_gruden,hc_resume
1999,LV,1999_05_DEN_OAK,jon_gruden,hc_resume
1999,LV,1999_06_OAK_BUF,jon_gruden,hc_resume
1999,LV,1999_07_NYJ_OAK,jon_gruden,hc_resume
1999,LV,1999_08_MIA_OAK,jon_gruden,hc_resume
1999,LV,1999_10_SD_OAK,jon_gruden,hc_resume
1999,LV,1999_11_OAK_DEN,jon_gruden,hc_resume
1999,LV,1999_12_KC_OAK,jon_gruden,hc_resume
1999,LV,1999_13_SEA_OAK,jon_gruden,hc_resume
1999,LV,1999_14_OAK_TEN,jon_gruden,hc_resume
1999,LV,1999_15_TB_OAK,jon_gruden,hc_resume
1999,LV,1999_16_OAK_SD,jon_gruden,hc_resume
1999,LV,1999_17_OAK_KC,jon_gruden,hc_resume
1999,NO,1999_01_CAR_NO,mike_ditka,hc_resume
1999,NO,1999_02_NO_SF,mike_ditka,hc_resume
1999,NO,1999_04_NO_CHI,mike_ditka,hc_resume
1999,NO,1999_05_ATL_NO,mike_ditka,hc_resume
1999,NO,1999_06_TEN_NO,mike_ditka,hc_resume
1999,NO,1999_07_NO_NYG,mike_ditka,hc_resume
1999,NO,1999_08_CLE_NO,mike_ditka,hc_resume
1999,NO,1999_09_TB_NO,mike_ditka,hc_resume
1999,NO,1999_10_SF_NO,mike_ditka,hc_resume
1999,NO,1999_11_NO_JAX,mike_ditka,hc_resume
1999,NO,1999_12_NO_STL,mike_ditka,hc_resume
1999,NO,1999_13_NO_ATL,mike_ditka,hc_resume
1999,NO,1999_14_STL_NO,mike_ditka,hc_resume
1999,NO,1999_15_NO_BAL,mike_ditka,hc_resume
1999,NO,1999_16_DAL_NO,mike_ditka,hc_resume
1999,NO,1999_17_NO_CAR,mike_ditka,hc_resume
1999,SEA,1999_01_DET_SEA,mike_holmgren,hc_resume
1999,SEA,1999_02_SEA_CHI,mike_holmgren,hc_resume
1999,SEA,1999_03_SEA_PIT,mike_holmgren,hc_resume
1999,SEA,1999_04_OAK_SEA,mike_holmgren,hc_resume
1999,SEA,1999_06_SEA_SD,mike_holmgren,hc_resume
1999,SEA,1999_07_BUF_SEA,mike_holmgren,hc_resume
1999,SEA,1999_08_SEA_GB,mike_holmgren,hc_resume
1999,SEA,1999_09_CIN_SEA,mike_holmgren,hc_resume
1999,SEA,1999_10_DEN_SEA,mike_holmgren,hc_resume
1999,SEA,1999_11_SEA_KC,mike_holmgren,hc_resume
1999,SEA,1999_12_TB_SEA,mike_holmgren,hc_resume
1999,SEA,1999_13_SEA_OAK,mike_holmgren,hc_resume
1999,SEA,1999_14_SD_SEA,mike_holmgren,hc_resume
1999,SEA,1999_15_SEA_DEN,mike_holmgren,hc_resume
1999,SEA,1999_16_KC_SEA,mike_holmgren,hc_resume
1999,SEA,1999_17_SEA_NYJ,mike_holmgren,hc_resume
1999,LAC,1999_02_SD_CIN,mike_riley,hc_resume
1999,LAC,1999_03_IND_SD,mike_riley,hc_resume
1999,LAC,1999_04_KC_SD,mike_riley,hc_resume
1999,LAC,1999_05_SD_DET,mike_riley,hc_resume
1999,LAC,1999_06_SEA_SD,mike_riley,hc_resume
1999,LAC,1999_07_GB_SD,mike_riley,hc_resume
1999,LAC,1999_08_SD_KC,mike_riley,hc_resume
1999,LAC,1999_09_DEN_SD,mike_riley,hc_resume
1999,LAC,1999_10_SD_OAK,mike_riley,hc_resume
1999,LAC,1999_11_CHI_SD,mike_riley,hc_resume
1999,LAC,1999_12_SD_MIN,mike_riley,hc_resume
1999,LAC,1999_13_CLE_SD,mike_riley,hc_resume
1999,LAC,1999_14_SD_SEA,mike_riley,hc_resume
1999,LAC,1999_15_SD_MIA,mike_riley,hc_resume
1999,LAC,1999_16_OAK_SD,mike_riley,hc_resume
1999,LAC,1999_17_SD_DEN,mike_riley,hc_resume
1999,DEN,1999_01_MIA_DEN,mike_shanahan,hc_resume
1999,DEN,1999_02_DEN_KC,mike_shanahan,hc_resume
1999,DEN,1999_03_DEN_TB,mike_shanahan,hc_resume
1999,DEN,1999_04_NYJ_DEN,mike_shanahan,hc_resume
1999,DEN,1999_05_DEN_OAK,mike_shanahan,hc_resume
1999,DEN,1999_06_GB_DEN,mike_shanahan,hc_resume
1999,DEN,1999_07_DEN_NE,mike_shanahan,hc_resume
1999,DEN,1999_08_MIN_DEN,mike_shanahan,hc_resume
1999,DEN,1999_09_DEN_SD,mike_shanahan,hc_resume
1999,DEN,1999_10_DEN_SEA,mike_shanahan,hc_resume
1999,DEN,1999_11_OAK_DEN,mike_shanahan,hc_resume
1999,DEN,1999_13_KC_DEN,mike_shanahan,hc_resume
1999,DEN,1999_14_DEN_JAX,mike_shanahan,hc_resume
1999,DEN,1999_15_SEA_DEN,mike_shanahan,hc_resume
1999,DEN,1999_16_DEN_DET,mike_shanahan,hc_resume
1999,DEN,1999_17_SD_DEN,mike_shanahan,hc_resume
1999,WAS,1999_01_DAL_WAS,norv_turner,hc_resume
1999,WAS,1999_02_WAS_NYG,norv_turner,hc_resume
1999,WAS,1999_03_WAS_NYJ,norv_turner,hc_resume
1999,WAS,1999_04_CAR_WAS,norv_turner,hc_resume
1999,WAS,1999_06_WAS_ARI,norv_turner,hc_resume
1999,WAS,1999_07_WAS_DAL,norv_turner,hc_resume
1999,WAS,1999_08_CHI_WAS,norv_turner,hc_resume
1999,WAS,1999_09_BUF_WAS,norv_turner,hc_resume
1999,WAS,1999_10_WAS_PHI,norv_turner,hc_resume
1999,WAS,1999_11_NYG_WAS,norv_turner,hc_resume
1999,WAS,1999_12_PHI_WAS,norv_turner,hc_resume
1999,WAS,1999_13_WAS_DET,norv_turner,hc_resume
1999,WAS,1999_14_ARI_WAS,norv_turner,hc_resume
1999,WAS,1999_15_WAS_IND,norv_turner,hc_resume
1999,WAS,1999_16_WAS_SF,norv_turner,hc_resume
1999,WAS,1999_17_MIA_WAS,norv_turner,hc_resume
1999,NE,1999_01_NE_NYJ,pete_carroll,hc_resume
1999,NE,1999_02_IND_NE,pete_carroll,hc_resume
1999,NE,1999_03_NYG_NE,pete_carroll,hc_resume
1999,NE,1999_04_NE_CLE,pete_carroll,hc_resume
1999,NE,1999_05_NE_KC,pete_carroll,hc_resume
1999,NE,1999_06_MIA_NE,pete_carroll,hc_resume
1999,NE,1999_07_DEN_NE,pete_carroll,hc_resume
1999,NE,1999_08_NE_ARI,pete_carroll,hc_resume
1999,NE,1999_10_NYJ_NE,pete_carroll,hc_resume
1999,NE,1999_11_NE_MIA,pete_carroll,hc_resume
1999,NE,1999_12_NE_BUF,pete_carroll,hc_resume
1999,NE,1999_13_DAL_NE,pete_carroll,hc_resume
1999,NE,1999_14_NE_IND,pete_carroll,hc_resume
1999,NE,1999_15_NE_PHI,pete_carroll,hc_resume
1999,NE,1999_16_BUF_NE,pete_carroll,hc_resume
1999,NE,1999_17_BAL_NE,pete_carroll,hc_resume
1999,GB,1999_01_OAK_GB,ray_rhodes,hc_resume
1999,GB,1999_02_GB_DET,ray_rhodes,hc_resume
1999,GB,1999_03_MIN_GB,ray_rhodes,hc_resume
1999,GB,1999_05_TB_GB,ray_rhodes,hc_resume
1999,GB,1999_06_GB_DEN,ray_rhodes,hc_resume
1999,GB,1999_07_GB_SD,ray_rhodes,hc_resume
1999,GB,1999_08_SEA_GB,ray_rhodes,hc_resume
1999,GB,1999_09_CHI_GB,ray_rhodes,hc_resume
1999,GB,1999_10_GB_DAL,ray_rhodes,hc_resume
1999,GB,1999_11_DET_GB,ray_rhodes,hc_resume
1999,GB,1999_12_GB_SF,ray_rhodes,hc_resume
1999,GB,1999_13_GB_CHI,ray_rhodes,hc_resume
1999,GB,1999_14_CAR_GB,ray_rhodes,hc_resume
1999,GB,1999_15_GB_MIN,ray_rhodes,hc_resume
1999,GB,1999_16_GB_TB,ray_rhodes,hc_resume
1999,GB,1999_17_ARI_GB,ray_rhodes,hc_resume
1999,SF,1999_01_SF_JAX,steve_mariucci,hc_resume
1999,SF,1999_02_NO_SF,steve_mariucci,hc_resume
1999,SF,1999_03_SF_ARI,steve_mariucci,hc_resume
1999,SF,1999_04_TEN_SF,steve_mariucci,hc_resume
1999,SF,1999_05_SF_STL,steve_mariucci,hc_resume
1999,SF,1999_06_CAR_SF,steve_mariucci,hc_resume
1999,SF,1999_07_SF_MIN,steve_mariucci,hc_resume
1999,SF,1999_09_PIT_SF,steve_mariucci,hc_resume
1999,SF,1999_10_SF_NO,steve_mariucci,hc_resume
1999,SF,1999_11_STL_SF,steve_mariucci,hc_resume
1999,SF,1999_12_GB_SF,steve_mariucci,hc_resume
1999,SF,1999_13_SF_CIN,steve_mariucci,hc_resume
1999,SF,1999_14_ATL_SF,steve_mariucci,hc_resume
1999,SF,1999_15_SF_CAR,steve_mariucci,hc_resume
1999,SF,1999_16_WAS_SF,steve_mariucci,hc_resume
1999,SF,1999_17_SF_ATL,steve_mariucci,hc_resume
1999,JAX,1999_01_SF_JAX,tom_coughlin,hc_resume
