season,team,plays,games,epa_play,success_rate,yards_play,explosive_rate,pass_rate,plays_per_game,proe,neutral_pass_rate,early_down_pass_rate,redzone_pass_rate,drive_scoring_points_per_drive_proxy,n_drives,redzone_td_rate,seconds_per_play
2006,BAL,981,16,-0.017538724367426015,0.3985728848114169,5.200815494393476,0.07237512742099898,0.564729867482161,61.3125,-0.9714980855599334,0.5789473684210527,0.4825268817204301,0.4605263157894737,1.7,180,0.46,
2006,BUF,894,16,-0.09514185400306358,0.4116331096196868,4.779642058165548,0.07606263982102908,0.5503355704697986,55.875,-3.571221752246421,0.5397849462365591,0.4904831625183016,0.40860215053763443,1.4293478260869565,184,0.45454545454545453,
2006,CAR,979,16,-0.08233514180113634,0.40551583248212464,5.043922369765067,0.08375893769152196,0.5903983656792645,61.1875,-1.0781526788155928,0.5369003690036901,0.5353403141361257,0.5434782608695652,1.3160621761658031,193,0.48484848484848486,
2006,CHI,1020,16,-0.05996436406017636,0.39509803921568626,5.123529411764705,0.09803921568627451,0.5274509803921569,63.75,-4.129871948092592,0.5313807531380753,0.45314505776636715,0.460431654676259,1.8952879581151831,191,0.47058823529411764,
2006,CIN,977,16,0.03268250253542765,0.44728761514841353,5.60388945752303,0.09416581371545547,0.5752302968270215,61.0625,-0.7503050063930246,0.5644820295983086,0.5052083333333334,0.5815602836879432,2.0274725274725274,182,0.5882352941176471,
2006,CLE,926,16,-0.20262907338267652,0.3801295896328294,4.578833693304536,0.06695464362850972,0.6231101511879049,57.875,-0.8327447795198494,0.53125,0.5653409090909091,0.5490196078431373,1.172972972972973,185,0.46153846153846156,
2006,DAL,1004,16,0.07343224020584756,0.4551792828685259,5.764940239043825,0.10258964143426295,0.5607569721115537,62.75,-2.3244167724438753,0.5643382352941176,0.5038363171355499,0.4,2.2254335260115607,173,0.625,
2006,DEN,957,16,-0.05558831902389678,0.3991640543364681,5.189132706374085,0.09090909090909091,0.5193312434691745,59.8125,-5.96559325597067,0.5376984126984127,0.4550408719346049,0.44696969696969696,1.6758241758241759,182,0.5581395348837209,
2006,DET,955,16,-0.1170823062750573,0.42303664921465967,5.189528795811518,0.08376963350785341,0.7026178010471205,59.6875,7.581097126709229,0.648870636550308,0.6653279785809906,0.5193798449612403,1.6229508196721312,183,0.44680851063829785,
2006,GB,1071,16,-0.07649822730821884,0.3949579831932773,5.093370681605975,0.08403361344537816,0.6097105508870215,66.9375,1.5843597020741715,0.5876865671641791,0.5495716034271726,0.6197183098591549,1.3762886597938144,194,0.34,
2006,HOU,943,16,-0.06567840911492988,0.42948038176033937,4.744432661717921,0.06998939554612937,0.5800636267232238,58.9375,-1.9307204679223537,0.5739299610894941,0.5499316005471956,0.5092592592592593,1.490909090909091,165,0.5853658536585366,
2006,IND,994,16,0.15573967929897994,0.5140845070422535,6.114688128772636,0.09054325955734406,0.5774647887323944,62.125,0.5953135872091087,0.573076923076923,0.515527950310559,0.47752808988764045,2.7972972972972974,148,0.6833333333333333,
2006,JAX,972,16,0.018907846894984953,0.42592592592592593,5.597736625514403,0.11008230452674897,0.529835390946502,60.75,-6.382638631951938,0.5119521912350598,0.4534412955465587,0.44274809160305345,2.0,179,0.5769230769230769,
2006,KC,990,16,-0.006729048711847113,0.4090909090909091,5.207070707070707,0.09191919191919191,0.5060606060606061,61.875,-9.553767642514272,0.4534005037783375,0.4234828496042216,0.41721854304635764,1.8011363636363635,176,0.5918367346938775,
2006,LA,1047,16,0.027839696183049698,0.44508118433619864,5.518624641833811,0.10219675262655205,0.6074498567335244,65.4375,1.1202604208344376,0.5594795539033457,0.5487053020961775,0.56875,1.9502762430939227,181,0.5849056603773585,
2006,LAC,1010,16,0.13053012476674614,0.44752475247524753,5.787128712871287,0.100990099009901,0.498019801980198,63.125,-4.776796460299209,0.512087912087912,0.4389312977099237,0.34355828220858897,2.543010752688172,186,0.6774193548387096,
2006,LV,944,16,-0.2679670281675635,0.3622881355932203,4.174788135593221,0.06673728813559322,0.6038135593220338,59.0,-3.3412119302646084,0.5056947608200456,0.5274261603375527,0.5476190476190477,0.7640449438202247,178,0.2727272727272727,
2006,MIA,1017,16,-0.1070923945025864,0.41297935103244837,4.885939036381514,0.07374631268436578,0.6234021632251721,63.5625,-0.3068201280507601,0.5569395017793595,0.5597402597402598,0.5954198473282443,1.2849462365591398,186,0.44680851063829785,
2006,MIN,1014,16,-0.1510434077259907,0.3915187376725838,4.883629191321499,0.08284023668639054,0.596646942800789,63.375,-4.244709547601743,0.5361010830324909,0.5263157894736842,0.515625,1.265625,192,0.4888888888888889,
2006,NE,1022,16,0.05259191460657901,0.43737769080234834,5.284735812133072,0.0958904109589041,0.5577299412915852,63.875,-0.3291361905094929,0.5344827586206896,0.5127551020408163,0.5146198830409356,2.095505617977528,178,0.5901639344262295,
2006,NO,1048,16,0.07312986706139313,0.4437022900763359,6.0066793893129775,0.0982824427480916,0.5858778625954199,65.5,0.4177321919830132,0.5897435897435898,0.5243445692883895,0.43243243243243246,2.1868131868131866,182,0.5636363636363636,
2006,NYG,987,16,-0.017792443087407513,0.45592705167173253,5.297872340425532,0.10030395136778116,0.5572441742654508,61.6875,-3.364930234343689,0.5299539170506913,0.49417852522639066,0.48,1.8288770053475936,187,0.5510204081632653,
2006,NYJ,997,16,-0.037481130897049214,0.4192577733199599,4.916750250752257,0.06720160481444333,0.5346038114343029,62.3125,-3.6900612337882803,0.5375494071146245,0.4609271523178808,0.39285714285714285,1.7309941520467835,171,0.4791666666666667,
2006,PHI,975,16,0.051511532736158494,0.4266666666666667,6.234871794871795,0.11384615384615385,0.6184615384615385,60.9375,3.2146179247169924,0.6111111111111112,0.5725593667546174,0.56,2.011111111111111,180,0.574468085106383,
2006,PIT,1018,16,-0.0137491974745429,0.4214145383104126,5.636542239685658,0.09430255402750491,0.5726915520628684,63.625,-4.219436088178036,0.5195876288659794,0.4948849104859335,0.4853801169590643,1.88135593220339,177,0.5,
2006,SEA,1037,16,-0.08885588436485845,0.39344262295081966,4.8052073288331725,0.08486017357762778,0.5515911282545806,64.8125,-5.430681401416444,0.5594989561586639,0.4993788819875776,0.512,1.6051282051282052,195,0.5227272727272727,
2006,SF,903,16,-0.08811353215752372,0.3953488372093023,5.409745293466224,0.09856035437430787,0.5459579180509413,56.4375,-4.9408441405343195,0.5282051282051282,0.4780701754385965,0.47183098591549294,1.5297297297297296,185,0.425531914893617,
2006,TB,963,16,-0.18760476864671338,0.37487019730010385,4.4932502596054,0.06542056074766354,0.6209761163032191,60.1875,-2.047397351416596,0.5214446952595937,0.5647382920110193,0.5528455284552846,1.0159574468085106,188,0.4444444444444444,
2006,TEN,935,16,-0.10126928743984058,0.3679144385026738,5.151871657754011,0.09411764705882353,0.5508021390374331,58.4375,-8.576995035942225,0.5072815533980582,0.4642356241234222,0.5363636363636364,1.4316939890710383,183,0.4878048780487805,
2006,WAS,970,16,-0.007514522339465168,0.4092783505154639,5.414432989690722,0.11237113402061856,0.5216494845360825,60.625,-10.05339399133761,0.44952380952380955,0.4364123159303882,0.3826086956521739,1.6379310344827587,174,0.4883720930232558,
2007,ARI,1006,16,-0.035093176102678154,0.4274353876739563,5.481113320079523,0.07455268389662027,0.6163021868787276,62.875,0.05954551708627174,0.5842217484008528,0.5583756345177665,0.5103448275862069,1.8489583333333333,192,0.7058823529411765,
2007,ATL,979,16,-0.15404677993407323,0.36976506639427986,4.933605720122574,0.07763023493360573,0.6292134831460674,61.1875,-1.0457786239599913,0.5779467680608364,0.5712309820193637,0.5163934426229508,1.3457446808510638,188,0.3953488372093023,
2007,BAL,1032,16,-0.12017061188853871,0.39864209505334625,4.686046511627907,0.06686046511627906,0.5939922480620154,64.5,-3.7539744251515974,0.5239234449760766,0.5115681233933161,0.5547945205479452,1.3423913043478262,184,0.4444444444444444,
2007,BUF,911,16,-0.12782646234491465,0.38748627881448955,4.872667398463228,0.07793633369923161,0.5323819978046103,56.9375,-5.626452494817495,0.5125284738041003,0.4699140401146132,0.39215686274509803,1.2138728323699421,173,0.37142857142857144,
2007,CAR,981,16,-0.10015515561153371,0.3853211009174312,4.629969418960244,0.07951070336391437,0.563710499490316,61.3125,-5.974175648575803,0.5223577235772358,0.4924965893587995,0.5163934426229508,1.3655913978494623,186,0.5238095238095238,
2007,CHI,1019,16,-0.13847629375619117,0.3788027477919529,4.615309126594701,0.06771344455348381,0.6005888125613347,63.6875,-3.29939606357311,0.5400696864111498,0.5548302872062664,0.5079365079365079,1.3681592039800996,201,0.4523809523809524,
2007,CIN,990,16,0.018559950882225663,0.4595959595959596,5.638383838383838,0.08181818181818182,0.5969696969696969,61.875,0.4508152705701915,0.5676229508196722,0.5272020725388601,0.5276073619631901,2.0414201183431953,169,0.46551724137931033,
2007,CLE,982,16,-0.00781317240197068,0.42464358452138495,5.736252545824847,0.1079429735234216,0.5773930753564155,61.375,-0.9474384038881711,0.5155131264916468,0.5006535947712418,0.4931506849315068,2.0217391304347827,184,0.5636363636363636,
2007,DAL,962,16,0.1140657947147674,0.4604989604989605,6.08939708939709,0.0997920997920998,0.5945945945945946,60.125,2.7556203656177387,0.6142034548944337,0.5453333333333333,0.5341614906832298,2.4180790960451977,177,0.532258064516129,
2007,DEN,962,16,0.0005124667270867076,0.42723492723492723,5.77027027027027,0.09667359667359668,0.5769230769230769,60.125,-3.1951267407769475,0.5433673469387755,0.5167785234899329,0.4740740740740741,1.7017543859649122,171,0.52,
2007,DET,956,16,-0.08081608176698625,0.4215481171548117,5.411087866108787,0.08891213389121339,0.6820083682008368,59.75,6.752147088333902,0.6143617021276596,0.6322751322751323,0.5488721804511278,1.6885245901639345,183,0.52,
2007,GB,961,16,0.07107507126727151,0.4308012486992716,6.194588969823101,0.08949011446409989,0.6222684703433923,60.0625,5.434942161170117,0.6148796498905909,0.5672436750998668,0.6029411764705882,2.25414364640884,181,0.5510204081632653,
2007,HOU,951,16,-0.011509146492411011,0.45425867507886436,5.624605678233438,0.07676130389064142,0.5867507886435331,59.4375,-1.8940701871154562,0.5557986870897156,0.553475935828877,0.4728682170542636,1.9464285714285714,168,0.6086956521739131,
2007,IND,1002,16,0.13625291888684432,0.48403193612774453,5.748502994011976,0.0998003992015968,0.5748502994011976,62.625,3.740464283447125,0.5973451327433629,0.5316455696202531,0.49473684210526314,2.6625,160,0.5735294117647058,
2007,JAX,1000,16,0.11236482634131215,0.44,5.741,0.107,0.522,62.5,-4.134138242900372,0.52,0.4674634794156706,0.4742268041237113,2.408805031446541,159,0.6,
2007,KC,994,16,-0.14126733521023746,0.37424547283702214,4.4607645875251505,0.0613682092555332,0.6247484909456741,62.125,0.2136760241383878,0.5662188099808061,0.5718120805369128,0.6041666666666666,1.1368421052631579,190,0.5,
2007,LA,1014,16,-0.15572297534152213,0.38362919132149903,4.70611439842209,0.06607495069033531,0.6134122287968442,63.375,-1.582133371375604,0.5431578947368421,0.5440414507772021,0.5714285714285714,1.2765957446808511,188,0.42857142857142855,
2007,LAC,973,16,-0.021188901113282112,0.3987667009249743,5.190133607399795,0.10277492291880781,0.5159301130524152,60.8125,-6.581864374683057,0.5302197802197802,0.4552736982643525,0.5131578947368421,1.9197860962566844,187,0.5384615384615384,
2007,LV,998,16,-0.09435775060422492,0.40080160320641284,4.729458917835672,0.08216432865731463,0.5170340681362725,62.375,-10.297927099703728,0.4457593688362919,0.4563758389261745,0.48623853211009177,1.3769633507853403,191,0.6,
2007,MIA,980,16,-0.08083723039369763,0.4020408163265306,4.705102040816326,0.08571428571428572,0.6173469387755102,61.25,-2.2395039790747115,0.5178197064989518,0.5581081081081081,0.4406779661016949,1.4046242774566473,173,0.55,
2007,MIN,943,16,-0.031044851950357538,0.42948038176033937,5.712619300106044,0.1071049840933192,0.5238600212089077,58.9375,-8.145126447176377,0.463768115942029,0.47146739130434784,0.45161290322580644,1.5978260869565217,184,0.6216216216216216,
2007,NE,1039,16,0.2570222779964561,0.5351299326275265,6.353224254090471,0.0904716073147257,0.5996150144369586,64.9375,7.940843686841507,0.6083150984682714,0.5603864734299517,0.5526315789473685,3.367088607594937,158,0.6986301369863014,
2007,NO,1046,16,0.0110312327517293,0.4770554493307839,5.544933078393881,0.07839388145315487,0.6424474187380497,65.375,4.354743923934935,0.6171428571428571,0.6098765432098765,0.5493827160493827,1.8977272727272727,176,0.72,
2007,NYG,1024,16,-0.0529425242496741,0.431640625,5.1953125,0.0810546875,0.5654296875,64.0,-2.3887414903583704,0.5128712871287129,0.520253164556962,0.5202312138728323,1.819672131147541,183,0.543859649122807,
2007,NYJ,1000,16,-0.09056132167965569,0.408,4.721,0.079,0.574,62.5,-5.727782511338591,0.5044843049327354,0.5059602649006623,0.5103448275862069,1.3928571428571428,168,0.3877551020408163,
2007,PHI,1031,16,0.032794297364046696,0.451988360814743,5.568380213385063,0.0950533462657614,0.6343355965082444,64.4375,5.5715905954098375,0.6279461279461279,0.5853350189633375,0.6339869281045751,1.898876404494382,178,0.4716981132075472,
2007,PIT,980,16,0.0554809701033531,0.4163265306122449,5.355102040816327,0.09387755102040816,0.5193877551020408,61.25,-7.123445579592063,0.5485327313769752,0.44133333333333336,0.5508982035928144,2.1893491124260356,169,0.5892857142857143,
2007,SEA,1039,16,-0.005907291978559126,0.44465832531280075,5.395572666025024,0.08950914340712224,0.6169393647738209,64.9375,4.071651076354782,0.632016632016632,0.5886699507389163,0.6214285714285714,1.8195876288659794,194,0.5714285714285714,
2007,SF,906,16,-0.2608242796631922,0.36423841059602646,4.206401766004415,0.0739514348785872,0.6368653421633554,56.625,-1.446359788805707,0.5613207547169812,0.5761194029850746,0.5795454545454546,1.0761421319796953,197,0.5,
2007,TB,953,16,-0.008388274750584469,0.41657922350472193,5.501573976915005,0.09024134312696747,0.5781741867785939,59.5625,-1.9473659386711757,0.6023529411764705,0.5136612021857924,0.45925925925925926,1.738888888888889,180,0.4375,
2007,TEN,1021,16,-0.07428634971747432,0.4201762977473066,4.901077375122429,0.07149853085210578,0.5328109696376102,63.8125,-4.93569292591467,0.5037593984962406,0.4596977329974811,0.4117647058823529,1.543010752688172,186,0.38181818181818183,
2007,WAS,1039,16,-0.04188480629899858,0.41482194417709334,5.144369586140519,0.08373435996150144,0.5505293551491819,64.9375,-3.6630987149373744,0.556640625,0.4774436090225564,0.477124183006536,1.6808510638297873,188,0.5,
2008,ARI,979,16,0.052881688209256185,0.449438202247191,5.993871297242084,0.0888661899897855,0.6721144024514811,61.1875,7.969805731060434,0.6363636363636364,0.6311688311688312,0.5989010989010989,2.254335260115607,173,0.59375,
2008,ATL,990,16,0.059154003024655955,0.42424242424242425,5.855555555555555,0.11313131313131314,0.4676767676767677,61.875,-10.011144888709591,0.47568710359408034,0.37763157894736843,0.42168674698795183,2.210843373493976,166,0.5535714285714286,
2008,BAL,1036,16,-0.019510065014929606,0.4025096525096525,5.037644787644788,0.08204633204633205,0.4623552123552124,64.75,-10.075086889910766,0.4697286012526096,0.38190954773869346,0.34285714285714286,1.7967914438502675,187,0.48,
2008,BUF,939,16,-0.050195138247770284,0.44089456869009586,5.215122470713525,0.08732694355697551,0.5686900958466453,58.6875,-4.856542643869774,0.5182341650671785,0.5269709543568465,0.45714285714285713,1.7426900584795322,171,0.4727272727272727,
2008,CAR,920,16,0.06470275158763852,0.4206521739130435,6.096739130434782,0.11630434782608695,0.47391304347826085,57.5,-9.97257071243518,0.4837310195227766,0.4086471408647141,0.42016806722689076,2.1639344262295084,183,0.6530612244897959,
2008,CHI,981,16,-0.10460037157407129,0.38837920489296635,4.836901121304791,0.07339449541284404,0.5759429153924567,61.3125,0.1636916710772038,0.5570599613152805,0.5313751668891856,0.5746268656716418,1.693467336683417,199,0.5918367346938775,
2008,CIN,970,16,-0.17892656656973868,0.3752577319587629,4.057731958762886,0.05257731958762887,0.6216494845360825,60.625,0.16035041551000065,0.5707865168539326,0.5450762829403606,0.6262626262626263,1.0164835164835164,182,0.46875,
2008,CLE,915,16,-0.1588050215429246,0.35628415300546445,4.360655737704918,0.06994535519125683,0.571584699453552,57.1875,-4.948252287637341,0.5031185031185031,0.48695652173913045,0.5258620689655172,1.2222222222222223,171,0.358974358974359,
2008,DAL,965,16,-0.007758832318284352,0.42072538860103625,5.727461139896373,0.10569948186528498,0.6103626943005181,60.3125,1.251046635943991,0.579295154185022,0.5566037735849056,0.5,1.875,184,0.6,
2008,DEN,1000,16,0.11125485675994189,0.494,6.348,0.095,0.651,62.5,5.705580313690007,0.6042471042471043,0.6186868686868687,0.5870967741935483,2.152439024390244,164,0.5535714285714286,
2008,DET,908,16,-0.17191524708527184,0.3601321585903084,4.71806167400881,0.08590308370044053,0.6244493392070485,56.75,-3.143835009490078,0.5306666666666666,0.5431918008784773,0.4090909090909091,1.381720430107527,186,0.5882352941176471,
2008,GB,997,16,0.06144645997734265,0.440320962888666,5.641925777331996,0.08625877632898696,0.5937813440320963,62.3125,0.689856212029426,0.5551663747810858,0.5316622691292876,0.5441176470588235,1.9772727272727273,176,0.625,
2008,HOU,1003,16,0.021709051142493187,0.44466600199401796,6.106679960119641,0.09870388833499502,0.5952143569292123,62.6875,0.07316927450633834,0.5851063829787234,0.5612244897959183,0.5024630541871922,2.0233918128654973,171,0.46774193548387094,
2008,IND,953,16,0.11178102887972907,0.4795383001049318,5.647429171038825,0.06610703043022036,0.6316894018887723,59.5625,3.653759422154016,0.6222664015904572,0.5907859078590786,0.564625850340136,2.3958333333333335,144,0.6862745098039216,
2008,JAX,993,16,0.007037225805404858,0.4511581067472306,5.13595166163142,0.08358509566968782,0.6173212487411883,62.0625,-1.0876814693152483,0.5470588235294118,0.5672823218997362,0.4881889763779528,1.6826347305389222,167,0.5319148936170213,
2008,KC,945,16,-0.055899748407001154,0.41798941798941797,5.234920634920635,0.07936507936507936,0.6370370370370371,59.0625,2.855057002059997,0.6035242290748899,0.5946704067321178,0.5,1.5542857142857143,175,0.5869565217391305,
2008,LA,975,16,-0.18604602733868375,0.37333333333333335,4.721025641025641,0.08102564102564103,0.5887179487179487,60.9375,-4.165991212121951,0.5,0.5176151761517616,0.4823529411764706,1.202127659574468,188,0.3333333333333333,
2008,LAC,919,16,0.12494591154622937,0.4515778019586507,6.076169749727965,0.09031556039173014,0.5571273122959739,57.4375,-2.7870970740671126,0.5519630484988453,0.49441340782122906,0.5344827586206896,2.4047619047619047,168,0.5846153846153846,
2008,LV,915,16,-0.16377098437473075,0.366120218579235,4.759562841530054,0.09617486338797815,0.5114754098360655,57.1875,-9.089003824145417,0.4469135802469136,0.44933920704845814,0.45454545454545453,1.1978609625668448,187,0.42105263157894735,
2008,MIA,948,16,0.08749581966401651,0.4630801687763713,5.837552742616034,0.08755274261603375,0.5537974683544303,59.25,-1.227696789703666,0.5619834710743802,0.5013477088948787,0.5043478260869565,1.9698795180722892,166,0.6444444444444445,
2008,MIN,999,16,-0.052909661879562836,0.4014014014014014,5.303303303303303,0.0940940940940941,0.5095095095095095,62.4375,-9.933680605452818,0.48554913294797686,0.4412532637075718,0.371900826446281,1.8594594594594596,185,0.45454545454545453,
2008,NE,1070,16,0.09588183469131809,0.46448598130841123,5.489719626168224,0.08037383177570094,0.5757009345794393,66.875,1.5363805793295398,0.5504950495049505,0.5419664268585132,0.5120772946859904,2.4216867469879517,166,0.5151515151515151,
2008,NO,1031,16,0.12339821238517594,0.48496605237633367,6.382153249272551,0.0950533462657614,0.6294859359844811,64.4375,5.027139232205778,0.6245059288537549,0.601965601965602,0.5614035087719298,2.525714285714286,175,0.640625,
2008,NYG,1002,16,0.08558960618027966,0.4660678642714571,5.704590818363274,0.10578842315369262,0.5229540918163673,62.625,-3.389461785220279,0.5376782077393075,0.45616264294790343,0.49743589743589745,2.392857142857143,168,0.5223880597014925,
2008,NYJ,967,16,0.0309619920457869,0.4653567735263702,5.494312306101344,0.09410548086866598,0.5811789038262668,60.4375,1.6672646151056212,0.5650319829424307,0.5099337748344371,0.4816753926701571,2.1228070175438596,171,0.5396825396825397,
2008,PHI,1036,16,0.0007692134449706513,0.4333976833976834,5.425675675675675,0.08494208494208494,0.6283783783783784,64.75,5.584669499891778,0.6356589147286822,0.5733830845771144,0.6107784431137725,1.8652849740932642,193,0.5079365079365079,
2008,PIT,996,16,-0.03207021758011533,0.428714859437751,5.025100401606426,0.08032128514056225,0.572289156626506,62.25,-1.0839485690506347,0.5721476510067114,0.48751642575558474,0.4928571428571429,1.7988826815642458,179,0.5294117647058824,
2008,SEA,922,16,-0.06291751540095959,0.37418655097613884,4.759219088937093,0.07917570498915401,0.5748373101952278,57.625,-4.107826712809972,0.5510204081632653,0.5364145658263305,0.5615384615384615,1.5314285714285714,175,0.5238095238095238,
2008,SF,945,16,-0.07705918782240576,0.4264550264550265,5.279365079365079,0.08783068783068783,0.6264550264550265,59.0625,1.9612455001426121,0.5425,0.5725915875169606,0.5611510791366906,1.7150837988826815,179,0.5094339622641509,
2008,TB,1030,16,-0.0262261600365293,0.43398058252427185,5.306796116504854,0.07766990291262135,0.6009708737864078,64.375,-0.6128226573244461,0.5982339955849889,0.5508905852417303,0.5138888888888888,1.710382513661202,183,0.4339622641509434,
2008,TEN,956,16,-0.013178336465704809,0.4110878661087866,5.27092050209205,0.09309623430962342,0.4989539748953975,59.75,-5.428536344810572,0.540650406504065,0.43989071038251365,0.392,1.8602150537634408,186,0.6511627906976745,
2008,WAS,1008,16,-0.035322275995095444,0.42063492063492064,5.094246031746032,0.07837301587301587,0.564484126984127,63.0,-4.717175677854804,0.5508317929759704,0.5,0.5172413793103449,1.4857142857142858,175,0.4791666666666667,
2009,ARI,959,16,-0.02189485675524905,0.4556830031282586,5.763295099061523,0.1032325338894682,0.6465067778936392,59.9375,6.360641617339582,0.6085858585858586,0.5910878112712975,0.5488721804511278,1.8481675392670156,191,0.6785714285714286,
2009,ATL,1026,16,0.03720763637762632,0.42884990253411304,5.3235867446393765,0.08284600389863547,0.5857699805068226,64.125,-2.3377618097044803,0.5398406374501992,0.5075949367088608,0.5,2.084848484848485,165,0.5454545454545454,
2009,BAL,1005,16,0.0542931669392414,0.4407960199004975,5.5990049751243784,0.09353233830845771,0.5562189054726369,62.8125,-2.6975674291525906,0.532293986636971,0.4935897435897436,0.40714285714285714,2.0110497237569063,181,0.5344827586206896,
2009,BUF,903,16,-0.1255218319142988,0.37763012181616834,4.861572535991141,0.07641196013289037,0.5669988925802879,56.4375,-3.409049910795385,0.5246913580246914,0.4869942196531792,0.5,1.3135135135135134,185,0.35135135135135137,
2009,CAR,1004,16,-0.052988279962619234,0.40537848605577687,5.289840637450199,0.11155378486055777,0.499003984063745,62.75,-10.725298714805469,0.43859649122807015,0.45430809399477806,0.359375,1.618279569892473,186,0.5227272727272727,
2009,CHI,957,16,-0.09822198286747626,0.3928944618599791,5.197492163009405,0.08672936259143156,0.6374085684430512,59.8125,2.845913634023385,0.6082004555808656,0.5858725761772853,0.54375,1.6203208556149733,187,0.5094339622641509,
2009,CIN,996,16,-0.015546691896738744,0.428714859437751,4.9769076305220885,0.08835341365461848,0.5200803212851406,62.25,-6.436338890194294,0.524416135881104,0.43443708609271525,0.5586206896551724,1.653179190751445,173,0.56,
2009,CLE,965,16,-0.18225761971435778,0.3450777202072539,4.319170984455958,0.08290155440414508,0.49430051813471504,60.3125,-11.612263673559372,0.4523281596452328,0.4198047419804742,0.3783783783783784,1.1675675675675676,185,0.4594594594594595,
2009,DAL,1001,16,0.10162828762573586,0.46153846153846156,6.399600399600399,0.11788211788211789,0.5934065934065934,62.5625,0.3072612411849625,0.5492125984251969,0.5398230088495575,0.5310344827586206,1.9428571428571428,175,0.52,
2009,DEN,1024,16,-0.03358741044076833,0.41796875,5.34375,0.091796875,0.5859375,64.0,0.23547461969428696,0.5513078470824949,0.527180783817952,0.53125,1.6042780748663101,187,0.49056603773584906,
2009,DET,1025,16,-0.18633947041588994,0.38634146341463416,4.671219512195122,0.07804878048780488,0.6292682926829268,64.0625,-2.0964318681054,0.5021008403361344,0.5587467362924282,0.6203703703703703,1.231578947368421,190,0.4594594594594595,
2009,GB,1020,16,0.11925124522094575,0.4441176470588235,5.965686274509804,0.0892156862745098,0.6058823529411764,63.75,3.4401874565610697,0.6313559322033898,0.5340050377833753,0.5988372093023255,2.2972972972972974,185,0.5967741935483871,
2009,HOU,1019,16,0.04309116733147259,0.4622178606476938,6.032384690873405,0.09813542688910697,0.619234543670265,63.6875,3.981390449385706,0.6153846153846154,0.5848822800495663,0.5111111111111111,1.9723756906077348,181,0.515625,
2009,IND,965,16,0.11526896384937733,0.48393782383419687,6.037305699481865,0.10155440414507771,0.6404145077720207,60.3125,5.825971929752147,0.6430155210643016,0.5916230366492147,0.5185185185185185,2.397590361445783,166,0.6964285714285714,
2009,JAX,991,16,0.00623790592119614,0.4308779011099899,5.454086781029264,0.08476286579212916,0.6004036326942482,61.9375,-0.786113028163626,0.5486725663716814,0.5576407506702413,0.45454545454545453,1.686046511627907,172,0.5106382978723404,
2009,KC,1012,16,-0.14184517689752077,0.3567193675889328,4.777667984189724,0.08399209486166008,0.5968379446640316,63.25,-3.9101098831595755,0.5506072874493927,0.5357142857142857,0.65625,1.2814070351758795,199,0.48717948717948717,
2009,LA,994,16,-0.2259871586376362,0.38028169014084506,4.501006036217304,0.08148893360160966,0.60261569416499,62.125,-5.368588816456992,0.5456389452332657,0.5303643724696356,0.594059405940594,0.9337016574585635,181,0.3235294117647059,
2009,LAC,958,16,0.13140717967244955,0.44154488517745305,6.026096033402923,0.10125260960334029,0.5762004175365344,59.875,0.9795246317220506,0.6068181818181818,0.5261780104712042,0.40229885057471265,2.5757575757575757,165,0.578125,
2009,LV,933,16,-0.20089383634631183,0.3633440514469453,4.572347266881029,0.07395498392282958,0.5905680600214362,58.3125,-5.303802430262392,0.49464668094218417,0.5135520684736091,0.5657894736842105,1.0103626943005182,193,0.41379310344827586,
2009,MIA,1077,16,0.0012779901252877879,0.4568245125348189,5.022284122562674,0.07428040854224698,0.5394614670380687,67.3125,-6.988068779164315,0.4805194805194805,0.47607361963190187,0.3803680981595092,1.8764044943820224,178,0.66,
2009,MIN,1032,16,0.07739352962737231,0.4486434108527132,5.905038759689923,0.10755813953488372,0.5707364341085271,64.5,-1.0206240050624622,0.5477272727272727,0.5106117353308365,0.5,2.4371584699453552,183,0.6417910447761194,
2009,NE,1060,16,0.11245561607694461,0.4877358490566038,6.016981132075472,0.08679245283018867,0.5839622641509434,66.25,3.617444537790879,0.5592515592515592,0.5454545454545454,0.48633879781420764,2.339080459770115,174,0.5555555555555556,
2009,NO,1016,16,0.1292762037447911,0.48523622047244097,6.374015748031496,0.1062992125984252,0.5600393700787402,63.5,-0.8332193352458045,0.5566037735849056,0.5229244114002478,0.5434782608695652,2.5762711864406778,177,0.5833333333333334,
2009,NYG,1004,16,0.059325650909795226,0.43725099601593626,5.8436254980079685,0.10856573705179283,0.5796812749003984,62.75,-2.2837437674462557,0.5289672544080605,0.5205128205128206,0.4968553459119497,2.0833333333333335,180,0.5192307692307693,
2009,NYJ,1012,16,-0.06521057965304451,0.3932806324110672,5.094861660079052,0.10375494071146245,0.4318181818181818,63.25,-14.377667139313761,0.459915611814346,0.34600262123197906,0.3968253968253968,1.6546391752577319,194,0.5,
2009,PHI,955,16,0.03830021033834392,0.4272251308900524,6.016753926701571,0.10785340314136126,0.6345549738219896,59.6875,5.833402915969881,0.6434316353887399,0.5934959349593496,0.589041095890411,2.0591397849462365,186,0.5098039215686274,
2009,PIT,998,16,0.05085209884980028,0.45190380761523047,5.966933867735471,0.10721442885771543,0.5961923847695391,62.375,3.610517438463792,0.5894160583941606,0.5337579617834395,0.5704225352112676,1.9828571428571429,175,0.5,
