season,team,week,plays,games,epa_sum,epa_n,succ_sum,succ_n,yds_sum,yds_n,expl_sum,expl_n,pass_sum,neu_pass,neu_n,ear_pass,ear_n,rz_pass,rz_n,proe_sum,proe_n,adot_sum,adot_n,gap_sum,gap_n,drive_pts,drives,rz_td,rz_drives,car_tot,car_RB,car_WR,car_TE,car_QB,tgt_tot,tgt_RB,tgt_WR,tgt_TE,tgt_QB,rzo_tot,rzo_RB,rzo_WR,rzo_TE,rzo_QB
2020,TB,5,63,1,-0.8311279351626375,63,22.0,63,340.0,63,6.0,63,44.0,25.0,36.0,29.0,47,5.0,7.0,16.503576189279556,63,383.0,41,1583.0,51,19.0,11,1.0,3.0,19,17,0.0,0.0,2.0,41,8.0,17,16.0,0.0,6.0,2.0,2.0,1.0,1.0
2020,TB,6,61,1,7.413741082778254,61,25.0,61,324.0,61,7.0,61,29.0,8.0,16.0,19.0,49,6.0,11.0,-138.78024630248547,61,231.0,28,1408.0,50,31.0,11,4.0,4.0,33,32,0.0,0.0,1.0,27,4.0,14,9.0,0.0,11.0,6.0,2.0,3.0,0.0
2020,TB,7,68,1,24.16681103975393,68,36.0,68,454.0,68,8.0,68,43.0,18.0,31.0,31.0,55,9.0,16.0,275.6762757897377,68,399.0,43,1567.0,58,45.0,10,5.0,6.0,25,24,0.0,0.0,1.0,41,9.0,22,10.0,0.0,16.0,7.0,4.0,4.0,1.0
2020,TB,8,65,1,2.7479724050467653,65,29.0,65,345.0,65,4.0,65,42.0,27.0,42.0,30.0,52,3.0,4.0,144.4781094789505,65,364.0,40,1556.0,55,26.0,10,2.0,4.0,23,22,1.0,0.0,0.0,40,10.0,23,7.0,0.0,4.0,1.0,2.0,1.0,0.0
2020,TB,9,45,1,-24.56915552082949,45,15.0,45,195.0,45,3.0,45,41.0,7.0,9.0,29.0,33,4.0,5.0,819.9970796704292,45,365.0,38,964.0,35,3.0,10,0.0,2.0,4,4,0.0,0.0,0.0,37,10.0,21,6.0,0.0,4.0,1.0,2.0,1.0,0.0
2020,TB,10,74,1,27.432390456341807,74,34.0,74,544.0,74,9.0,74,41.0,25.0,41.0,27.0,58,13.0,23.0,17.558961734175682,74,324.0,39,1850.0,63,47.0,11,4.0,8.0,34,31,1.0,0.0,2.0,38,5.0,27,6.0,0.0,21.0,10.0,7.0,2.0,2.0
2020,TB,11,67,1,-13.503491236929221,67,23.0,67,251.0,67,0.0,67,49.0,28.0,41.0,35.0,52,6.0,8.0,523.7378090620041,67,420.0,48,1471.0,55,24.0,12,3.0,4.0,18,17,1.0,0.0,0.0,47,5.0,32,10.0,0.0,8.0,3.0,4.0,1.0,0.0
2020,TB,12,54,1,8.002762799632025,54,27.0,54,418.0,54,7.0,54,42.0,8.0,13.0,32.0,44,4.0,5.0,637.9143983125687,54,392.0,41,1163.0,43,24.0,10,1.0,2.0,12,12,0.0,0.0,0.0,41,5.0,23,13.0,0.0,5.0,2.0,2.0,1.0,0.0
2020,TB,14,45,1,9.791145673139516,45,21.0,45,305.0,45,7.0,45,22.0,8.0,17.0,15.0,35,1.0,4.0,-446.32424898445606,45,228.0,22,1015.0,36,27.0,9,2.0,2.0,23,23,0.0,0.0,0.0,22,3.0,15,4.0,0.0,4.0,3.0,0.0,1.0,0.0
2020,TB,15,64,1,14.446987357394326,64,32.0,64,418.0,64,6.0,64,48.0,13.0,17.0,40.0,54,7.0,12.0,1188.967738300562,64,349.0,45,1540.0,53,31.0,11,3.0,5.0,16,16,0.0,0.0,0.0,43,9.0,23,11.0,0.0,12.0,6.0,4.0,2.0,0.0
2020,TB,16,69,1,26.656669104022036,69,37.0,69,589.0,69,12.0,69,45.0,8.0,12.0,33.0,57,3.0,5.0,1102.4497419595718,69,467.0,42,1791.0,55,59.0,13,3.0,3.0,25,24,0.0,0.0,1.0,41,6.0,30,5.0,0.0,5.0,3.0,2.0,0.0,0.0
2020,TB,17,60,1,24.794319707428542,60,36.0,60,486.0,60,8.0,60,42.0,14.0,22.0,33.0,50,9.0,11.0,1055.419236421585,60,447.0,40,1357.0,50,44.0,10,2.0,5.0,19,17,0.0,0.0,2.0,38,2.0,30,6.0,0.0,9.0,3.0,4.0,2.0,0.0
2020,TEN,1,78,1,8.172154655943775,78,41.0,78,377.0,78,6.0,78,45.0,26.0,50.0,32.0,61,6.0,13.0,-209.624245762825,78,266.0,43,1771.0,66,26.0,10,2.0,3.0,34,31,0.0,0.0,3.0,40,4.0,25,10.0,0.0,12.0,8.0,2.0,2.0,0.0
2020,TEN,2,57,1,15.311909297687825,57,32.0,57,356.0,57,4.0,57,27.0,13.0,20.0,18.0,46,4.0,11.0,-775.5817711353302,57,191.0,24,1393.0,48,34.0,9,4.0,4.0,32,29,1.0,0.0,2.0,24,2.0,13,9.0,0.0,11.0,7.0,2.0,2.0,0.0
2020,TEN,3,71,1,1.449780586981803,71,36.0,71,445.0,71,8.0,71,40.0,19.0,37.0,29.0,57,3.0,11.0,-613.1219759583473,71,363.0,37,1600.0,59,32.0,12,2.0,4.0,32,29,1.0,0.0,2.0,33,4.0,18,10.0,1.0,11.0,8.0,2.0,1.0,0.0
2020,TEN,5,62,1,17.807103335071588,62,31.0,62,334.0,62,3.0,62,31.0,10.0,22.0,24.0,51,6.0,19.0,-79.95838560163975,62,181.0,28,1450.0,51,42.0,9,6.0,6.0,34,30,0.0,0.0,4.0,28,3.0,13,12.0,0.0,19.0,12.0,2.0,3.0,2.0
2020,TEN,6,70,1,28.201917711028116,70,36.0,70,607.0,70,12.0,70,43.0,22.0,38.0,36.0,60,8.0,13.0,-255.3958922624588,70,309.0,41,1733.0,59,48.0,11,5.0,6.0,27,27,0.0,0.0,0.0,41,8.0,18,14.0,0.0,12.0,7.0,3.0,2.0,0.0
2020,TEN,7,56,1,2.216063044474992,56,21.0,56,292.0,56,5.0,56,34.0,5.0,11.0,22.0,42,4.0,8.0,-664.3218159675598,56,265.0,31,1214.0,46,27.0,10,2.0,2.0,23,21,0.0,0.0,2.0,30,2.0,21,7.0,0.0,8.0,4.0,2.0,1.0,1.0
2020,TEN,8,60,1,15.327063324916516,60,36.0,60,441.0,60,10.0,60,33.0,11.0,28.0,26.0,50,5.0,10.0,-722.9080632328987,60,271.0,30,1256.0,50,24.0,9,3.0,4.0,29,27,0.0,0.0,2.0,29,2.0,20,6.0,0.0,10.0,6.0,3.0,1.0,0.0
2020,TEN,9,53,1,-5.068862736821135,53,16.0,53,230.0,53,4.0,53,25.0,16.0,31.0,14.0,38,1.0,1.0,-475.67734457552433,53,215.0,21,1229.0,42,17.0,11,1.0,1.0,29,28,0.0,0.0,1.0,21,0.0,13,8.0,0.0,1.0,0.0,0.0,1.0,0.0
2020,TEN,10,60,1,-3.9088398772891324,60,30.0,60,294.0,60,6.0,60,30.0,17.0,33.0,21.0,49,5.0,10.0,-755.9830859303474,60,197.0,27,1539.0,51,27.0,9,2.0,4.0,32,29,0.0,1.0,2.0,27,4.0,13,9.0,0.0,10.0,5.0,1.0,4.0,0.0
2020,TEN,11,67,1,11.137996208531858,67,32.0,67,424.0,67,7.0,67,36.0,15.0,30.0,24.0,54,9.0,15.0,-514.3709376454353,67,200.0,32,1824.0,58,30.0,9,2.0,5.0,33,29,1.0,0.0,3.0,32,3.0,17,12.0,0.0,13.0,5.0,3.0,4.0,1.0
2020,TEN,12,65,1,22.345867521624314,65,34.0,65,454.0,65,12.0,65,23.0,13.0,31.0,16.0,53,2.0,9.0,-1028.1133145093918,65,153.0,22,1740.0,54,38.0,10,4.0,4.0,42,39,1.0,0.0,2.0,20,5.0,10,4.0,0.0,8.0,5.0,1.0,1.0,1.0
2020,TEN,13,66,1,2.621186347096227,66,31.0,66,431.0,66,5.0,66,48.0,2.0,7.0,37.0,52,9.0,10.0,-104.78559881448746,66,487.0,45,1185.0,54,35.0,12,5.0,6.0,18,17,1.0,0.0,0.0,42,5.0,26,10.0,0.0,9.0,2.0,5.0,2.0,0.0
2020,TEN,14,65,1,13.159663503510524,65,35.0,65,454.0,65,6.0,65,25.0,14.0,28.0,20.0,54,4.0,6.0,-917.4575705081224,65,197.0,24,1726.0,54,31.0,11,2.0,3.0,40,37,0.0,1.0,1.0,23,3.0,14,6.0,0.0,5.0,2.0,1.0,2.0,0.0
2020,TEN,15,63,1,30.599085854866072,63,40.0,63,466.0,63,8.0,63,29.0,10.0,22.0,20.0,53,3.0,13.0,-413.06929141283035,63,246.0,27,1526.0,54,43.0,9,5.0,5.0,35,32,0.0,0.0,3.0,26,5.0,13,8.0,0.0,13.0,9.0,2.0,0.0,2.0
2020,TEN,16,55,1,-5.925932872458361,55,22.0,55,260.0,55,3.0,55,30.0,4.0,8.0,19.0,43,6.0,7.0,-1021.598407626152,55,212.0,26,1240.0,46,14.0,9,1.0,2.0,27,24,0.0,0.0,3.0,25,3.0,13,9.0,0.0,6.0,2.0,1.0,3.0,0.0
2020,TEN,17,69,1,19.810465636037943,69,36.0,69,493.0,69,10.0,69,31.0,12.0,26.0,21.0,58,4.0,11.0,-1035.5960041284561,69,306.0,27,1674.0,58,41.0,10,4.0,4.0,40,34,0.0,0.0,6.0,27,0.0,23,4.0,0.0,11.0,5.0,1.0,2.0,3.0
2020,WAS,1,67,1,-10.505847935190417,67,19.0,67,245.0,67,2.0,67,36.0,19.0,31.0,22.0,49,7.0,20.0,-241.71464554965496,67,248.0,31,1432.0,53,30.0,14,3.0,5.0,33,29,0.0,0.0,4.0,30,7.0,15,8.0,0.0,19.0,14.0,2.0,1.0,2.0
2020,WAS,2,60,1,-2.554187078469975,60,28.0,60,316.0,60,7.0,60,38.0,7.0,11.0,27.0,47,4.0,8.0,-262.6524195075035,60,283.0,33,1374.0,49,17.0,11,2.0,4.0,23,22,0.0,0.0,1.0,33,2.0,21,10.0,0.0,7.0,4.0,0.0,3.0,0.0
2020,WAS,3,62,1,-7.1554557556519285,62,25.0,62,309.0,62,5.0,62,41.0,29.0,44.0,30.0,50,6.0,10.0,108.74123275279999,62,245.0,36,1290.0,49,21.0,12,3.0,3.0,22,17,3.0,0.0,2.0,36,7.0,22,7.0,0.0,10.0,2.0,5.0,2.0,1.0
2020,WAS,4,70,1,-2.1560857202815282,70,32.0,70,343.0,70,3.0,70,48.0,13.0,27.0,35.0,54,2.0,9.0,183.57233628630638,70,200.0,45,1579.0,57,20.0,11,2.0,3.0,22,18,1.0,0.0,3.0,44,14.0,26,4.0,0.0,8.0,5.0,1.0,0.0,2.0
2020,WAS,5,52,1,-22.892573392536818,52,13.0,52,108.0,52,0.0,52,40.0,14.0,21.0,27.0,38,1.0,2.0,282.3027789592743,52,139.0,30,1116.0,39,10.0,13,1.0,1.0,14,12,0.0,0.0,2.0,28,13.0,9,6.0,0.0,2.0,1.0,0.0,0.0,1.0
2020,WAS,6,69,1,0.5569538167526149,69,31.0,69,337.0,69,5.0,69,47.0,13.0,24.0,32.0,52,4.0,5.0,-180.32099157571793,69,244.0,42,1852.0,61,30.0,8,2.0,3.0,24,21,1.0,0.0,2.0,40,12.0,24,4.0,0.0,5.0,2.0,2.0,1.0,0.0
2020,WAS,7,64,1,8.254738928560798,64,26.0,64,399.0,64,8.0,64,28.0,10.0,23.0,18.0,48,5.0,11.0,-362.4214597046375,64,197.0,25,1790.0,54,27.0,9,3.0,5.0,37,35,0.0,0.0,2.0,21,3.0,12,6.0,0.0,10.0,5.0,3.0,1.0,1.0
2020,WAS,9,50,1,-0.49587151373026916,50,26.0,50,402.0,50,7.0,50,41.0,10.0,15.0,34.0,42,2.0,5.0,674.4272038340569,50,147.0,39,1100.0,39,20.0,10,1.0,3.0,9,9,0.0,0.0,0.0,39,17.0,16,6.0,0.0,5.0,4.0,1.0,0.0,0.0
2020,WAS,10,82,1,13.088968615727463,82,42.0,82,465.0,82,7.0,82,58.0,10.0,21.0,44.0,65,7.0,13.0,9.047974646091461,82,324.0,55,1917.0,72,30.0,9,3.0,5.0,25,23,1.0,0.0,1.0,52,20.0,27,5.0,0.0,12.0,10.0,1.0,1.0,0.0
2020,WAS,11,58,1,-2.15259074426609,58,25.0,58,328.0,58,9.0,58,27.0,15.0,28.0,20.0,46,4.0,12.0,-485.97099855542183,58,143.0,25,1465.0,46,23.0,12,2.0,4.0,31,30,0.0,1.0,0.0,24,6.0,13,5.0,0.0,11.0,7.0,3.0,1.0,0.0
2020,WAS,12,64,1,5.637905614975539,64,33.0,64,340.0,64,7.0,64,31.0,28.0,48.0,25.0,50,9.0,13.0,47.286829352378845,64,120.0,27,1823.0,54,34.0,10,2.0,4.0,34,32,0.0,1.0,1.0,24,9.0,11,4.0,0.0,10.0,6.0,0.0,4.0,0.0
2020,WAS,13,70,1,-5.764396610979695,70,24.0,70,318.0,70,5.0,70,49.0,19.0,28.0,34.0,52,5.0,7.0,517.7739482372999,70,265.0,46,1512.0,57,23.0,13,2.0,3.0,21,21,0.0,0.0,0.0,44,10.0,25,9.0,0.0,5.0,3.0,1.0,1.0,0.0
2020,WAS,14,58,1,-17.829321340967816,58,19.0,58,205.0,58,3.0,58,34.0,19.0,33.0,21.0,44,5.0,7.0,117.4534410238266,58,197.0,32,1283.0,46,12.0,12,0.0,2.0,24,23,1.0,0.0,0.0,29,7.0,14,8.0,0.0,5.0,2.0,3.0,0.0,0.0
2020,WAS,15,79,1,1.2090955593879755,79,35.0,79,353.0,79,3.0,79,62.0,15.0,23.0,46.0,61,6.0,8.0,610.8725652098656,79,368.0,55,1700.0,69,17.0,10,2.0,2.0,20,17,0.0,0.0,3.0,53,11.0,26,16.0,0.0,7.0,4.0,2.0,1.0,0.0
2020,WAS,16,69,1,-9.487642158556044,69,29.0,69,386.0,69,7.0,69,53.0,6.0,16.0,38.0,51,4.0,6.0,73.2080727815628,69,490.0,47,1325.0,58,13.0,11,0.0,2.0,19,15,0.0,1.0,3.0,47,14.0,21,12.0,0.0,5.0,3.0,0.0,2.0,0.0
2020,WAS,17,62,1,-13.144076212009804,62,22.0,62,248.0,62,4.0,62,35.0,21.0,35.0,24.0,47,5.0,6.0,-404.0641073137522,62,101.0,32,1405.0,49,20.0,12,2.0,2.0,27,25,1.0,0.0,1.0,29,9.0,14,6.0,0.0,5.0,2.0,2.0,1.0,0.0
2021,ARI,1,67,1,12.401723540064307,67,27.0,67,416.0,67,8.0,67,35.0,12.0,18.0,26.0,54,7.0,13.0,-220.58095708489418,67,262.0,32,1690.0,54,41.0,12,4.0,5.0,33,28,0.0,0.0,5.0,32,4.0,24,4.0,0.0,13.0,6.0,5.0,1.0,1.0
2021,ARI,2,60,1,6.988897583267752,60,31.0,60,474.0,60,6.0,60,42.0,22.0,37.0,33.0,50,8.0,10.0,543.1182757019997,60,296.0,36,1629.0,48,41.0,12,3.0,4.0,21,16,0.0,0.0,5.0,34,5.0,22,7.0,0.0,9.0,2.0,6.0,0.0,1.0
2021,ARI,3,64,1,13.830576820801456,64,34.0,64,407.0,64,5.0,64,37.0,26.0,42.0,28.0,53,3.0,11.0,471.43316119909286,64,262.0,34,1544.0,51,31.0,11,3.0,3.0,30,22,1.0,0.0,7.0,34,9.0,22,3.0,0.0,11.0,5.0,3.0,0.0,3.0
2021,ARI,4,73,1,22.3349387777249,73,41.0,73,467.0,73,9.0,73,39.0,18.0,27.0,30.0,60,7.0,18.0,-242.60350465774536,73,230.0,32,1833.0,64,37.0,9,3.0,5.0,38,30,2.0,0.0,6.0,29,7.0,17,5.0,0.0,16.0,11.0,3.0,1.0,1.0
2021,ARI,5,57,1,-0.6885782594206233,57,26.0,57,311.0,57,6.0,57,33.0,9.0,18.0,25.0,48,5.0,7.0,232.36878737807274,57,230.0,31,1357.0,47,20.0,10,2.0,3.0,24,16,4.0,0.0,4.0,28,5.0,22,1.0,0.0,7.0,1.0,5.0,0.0,1.0
2021,ARI,6,66,1,14.768879008594945,66,29.0,66,355.0,66,6.0,66,32.0,12.0,20.0,22.0,51,10.0,21.0,-181.16220012307167,66,264.0,30,1747.0,56,37.0,10,4.0,7.0,34,24,3.0,0.0,7.0,28,5.0,22,1.0,0.0,19.0,6.0,8.0,1.0,4.0
2021,ARI,7,67,1,9.175182900024128,67,33.0,67,398.0,67,8.0,67,34.0,17.0,29.0,26.0,54,5.0,9.0,-311.1805811524391,67,253.0,28,1614.0,54,29.0,12,3.0,4.0,35,28,0.0,1.0,6.0,28,3.0,20,5.0,0.0,8.0,2.0,2.0,2.0,2.0
2021,ARI,8,55,1,2.7657786190975457,55,28.0,55,334.0,55,6.0,55,36.0,20.0,31.0,26.0,43,2.0,10.0,9.916359186172485,55,304.0,33,1123.0,46,21.0,8,3.0,4.0,20,12,2.0,0.0,6.0,31,4.0,23,4.0,0.0,10.0,4.0,1.0,1.0,4.0
2021,ARI,9,67,1,16.40984786578417,67,30.0,67,438.0,67,8.0,67,30.0,12.0,21.0,22.0,50,3.0,10.0,23.827052488923073,67,120.0,27,1962.0,57,31.0,10,2.0,3.0,38,31,0.0,0.0,7.0,26,5.0,14,7.0,0.0,9.0,5.0,2.0,0.0,2.0
2021,ARI,10,53,1,-30.683044170567072,53,15.0,53,169.0,53,4.0,53,34.0,5.0,9.0,25.0,37,1.0,2.0,-245.7214206457138,53,223.0,29,1127.0,41,10.0,12,1.0,1.0,20,16,1.0,0.0,3.0,29,5.0,18,6.0,0.0,2.0,1.0,1.0,0.0,0.0
2021,ARI,11,77,1,13.870238644001866,77,42.0,77,415.0,77,6.0,77,47.0,19.0,33.0,37.0,62,5.0,11.0,678.2645303755999,77,201.0,44,2185.0,67,30.0,10,3.0,4.0,31,27,0.0,0.0,4.0,44,7.0,27,10.0,0.0,11.0,5.0,2.0,3.0,1.0
2021,ARI,13,51,1,7.249506402784672,51,24.0,51,257.0,51,5.0,51,20.0,5.0,10.0,13.0,38,3.0,13.0,-370.34636307507753,51,58.0,15,1215.0,40,34.0,10,3.0,5.0,35,22,3.0,0.0,10.0,15,3.0,8,4.0,0.0,13.0,4.0,3.0,0.0,6.0
2021,ARI,14,75,1,-4.528498807558605,75,34.0,75,447.0,75,6.0,75,58.0,26.0,35.0,42.0,56,7.0,11.0,296.6919392347336,75,505.0,49,1628.0,63,23.0,11,2.0,4.0,22,13,2.0,0.0,7.0,49,9.0,33,7.0,0.0,11.0,5.0,4.0,2.0,0.0
2021,ARI,15,72,1,-14.246368631955871,72,30.0,72,399.0,72,7.0,72,53.0,15.0,20.0,37.0,54,10.0,14.0,-72.1579372882843,72,335.0,50,1382.0,61,13.0,10,1.0,5.0,20,15,1.0,0.0,4.0,48,5.0,32,11.0,0.0,14.0,3.0,7.0,2.0,2.0
2021,ARI,16,64,1,3.799844999646794,64,30.0,64,378.0,64,5.0,64,44.0,21.0,35.0,32.0,48,4.0,7.0,-204.03801053762436,64,272.0,43,1328.0,54,21.0,9,1.0,2.0,21,17,0.0,0.0,4.0,39,9.0,16,14.0,0.0,7.0,4.0,2.0,1.0,0.0
2021,ARI,17,69,1,12.324533256613433,69,32.0,69,402.0,69,9.0,69,41.0,20.0,32.0,27.0,52,7.0,11.0,-142.29096248745918,69,358.0,39,1688.0,58,26.0,10,2.0,4.0,29,22,1.0,0.0,6.0,37,7.0,21,9.0,0.0,11.0,5.0,5.0,1.0,0.0
2021,ARI,18,72,1,-1.6458539493717632,72,34.0,72,305.0,72,5.0,72,48.0,26.0,40.0,36.0,52,8.0,12.0,79.87190149724483,72,252.0,39,1763.0,60,23.0,10,2.0,4.0,28,22,0.0,0.0,5.0,39,11.0,18,10.0,0.0,12.0,6.0,3.0,3.0,0.0
2021,ATL,1,64,1,-17.880916501641014,64,22.0,64,260.0,64,6.0,64,39.0,20.0,40.0,24.0,47,5.0,9.0,-652.2360220551491,64,179.0,35,1399.0,52,6.0,11,0.0,2.0,26,22,0.0,0.0,2.0,33,8.0,10,12.0,0.0,9.0,6.0,1.0,2.0,0.0
2021,ATL,2,69,1,-20.084573792158608,69,30.0,69,348.0,69,6.0,69,50.0,17.0,25.0,35.0,50,7.0,9.0,596.8944266438484,69,186.0,48,1653.0,54,38.0,14,3.0,4.0,20,16,0.0,0.0,2.0,48,14.0,24,9.0,0.0,9.0,4.0,4.0,1.0,0.0
2021,ATL,3,59,1,1.9499746038909374,59,22.0,59,296.0,59,7.0,59,39.0,18.0,30.0,28.0,46,8.0,9.0,-21.361449360847473,59,148.0,36,1456.0,49,17.0,10,2.0,2.0,20,19,0.0,0.0,1.0,36,11.0,18,7.0,0.0,8.0,1.0,5.0,2.0,0.0
2021,ATL,4,70,1,8.459159267334648,70,31.0,70,374.0,70,5.0,70,43.0,28.0,47.0,28.0,54,9.0,13.0,-419.2597031593323,70,441.0,41,1666.0,60,31.0,10,3.0,4.0,28,25,0.0,1.0,1.0,40,9.0,18,13.0,0.0,13.0,7.0,2.0,4.0,0.0
2021,ATL,5,74,1,14.528827208493627,74,37.0,74,451.0,74,6.0,74,46.0,15.0,25.0,33.0,59,7.0,11.0,398.4739154577255,74,354.0,46,1861.0,64,27.0,9,3.0,4.0,28,28,0.0,0.0,0.0,45,14.0,13,18.0,0.0,11.0,8.0,0.0,3.0,0.0
2021,ATL,7,61,1,7.090632504115744,61,27.0,61,399.0,61,8.0,61,42.0,24.0,33.0,32.0,49,4.0,9.0,373.5326886177063,61,368.0,40,1229.0,50,30.0,11,2.0,4.0,20,19,0.0,0.0,1.0,39,5.0,19,14.0,0.0,8.0,5.0,3.0,0.0,0.0
2021,ATL,8,50,1,-11.28435103458745,50,19.0,50,213.0,50,2.0,50,31.0,19.0,33.0,20.0,39,1.0,1.0,-355.90112060308456,50,194.0,27,1271.0,40,16.0,10,1.0,1.0,20,18,0.0,0.0,2.0,27,11.0,7,9.0,0.0,1.0,1.0,0.0,0.0,0.0
2021,ATL,9,55,1,5.2779937756826785,55,21.0,55,368.0,55,5.0,55,35.0,16.0,29.0,23.0,42,9.0,13.0,105.33401370048523,55,262.0,30,1374.0,44,27.0,11,3.0,5.0,23,18,0.0,2.0,3.0,30,8.0,12,10.0,0.0,13.0,5.0,3.0,4.0,1.0
2021,ATL,10,53,1,-24.41689181660957,53,17.0,53,214.0,53,4.0,53,29.0,10.0,15.0,17.0,40,2.0,3.0,-839.6393358707428,53,252.0,27,1147.0,41,10.0,12,0.0,1.0,24,23,0.0,0.0,0.0,27,5.0,15,7.0,0.0,3.0,1.0,2.0,0.0,0.0
2021,ATL,11,52,1,-31.766635957115795,52,18.0,52,165.0,52,2.0,52,36.0,16.0,25.0,26.0,39,2.0,4.0,214.9371698498726,52,189.0,32,1342.0,41,10.0,11,0.0,2.0,16,13,0.0,0.0,0.0,31,7.0,17,6.0,0.0,3.0,1.0,1.0,0.0,0.0
2021,ATL,12,57,1,6.182190101360902,57,27.0,57,334.0,57,6.0,57,31.0,16.0,29.0,20.0,45,2.0,6.0,-109.32218432426453,57,131.0,29,1603.0,48,21.0,9,3.0,3.0,27,25,0.0,0.0,2.0,28,7.0,12,7.0,0.0,6.0,4.0,2.0,0.0,0.0
2021,ATL,13,69,1,-3.617030714074022,69,32.0,69,380.0,69,6.0,69,47.0,27.0,44.0,32.0,52,6.0,9.0,-105.02439737319946,69,253.0,41,1751.0,60,10.0,9,1.0,3.0,23,19,1.0,0.0,3.0,40,10.0,22,7.0,0.0,8.0,3.0,4.0,0.0,1.0
2021,ATL,14,62,1,3.260382333420174,62,23.0,62,320.0,62,7.0,62,28.0,19.0,38.0,16.0,46,4.0,12.0,-631.7984495311975,62,212.0,28,1596.0,50,23.0,10,2.0,4.0,34,32,0.0,0.0,2.0,27,11.0,8,8.0,0.0,11.0,9.0,0.0,1.0,1.0
2021,ATL,15,58,1,-13.491628901360341,58,19.0,58,275.0,58,4.0,58,39.0,18.0,29.0,27.0,42,14.0,21.0,213.61066848039627,58,254.0,32,1462.0,44,13.0,11,1.0,5.0,23,18,0.0,0.0,5.0,30,4.0,16,10.0,0.0,20.0,9.0,5.0,4.0,2.0
2021,ATL,16,44,1,3.6776926864063695,44,19.0,44,255.0,44,1.0,44,27.0,21.0,34.0,20.0,35,2.0,5.0,114.06252831220627,44,179.0,24,1151.0,37,20.0,7,2.0,2.0,17,14,0.0,0.0,3.0,22,3.0,11,8.0,0.0,5.0,2.0,0.0,2.0,1.0
2021,ATL,17,50,1,-10.731955807203722,50,22.0,50,265.0,50,5.0,50,30.0,11.0,21.0,22.0,42,6.0,13.0,-128.85926514863968,50,201.0,23,1287.0,41,11.0,9,1.0,4.0,22,20,0.0,0.0,2.0,20,4.0,9,7.0,0.0,10.0,7.0,2.0,0.0,1.0
2021,ATL,18,48,1,-13.790586895592117,48,16.0,48,257.0,48,5.0,48,37.0,11.0,16.0,26.0,35,7.0,10.0,137.2996062040329,48,341.0,33,1085.0,38,20.0,10,2.0,3.0,12,11,0.0,0.0,1.0,31,5.0,19,6.0,0.0,10.0,4.0,5.0,1.0,0.0
2021,BAL,1,66,1,-3.1652403581132016,66,27.0,66,407.0,66,8.0,66,39.0,26.0,39.0,29.0,52,2.0,4.0,-214.3589347600937,66,237.0,30,1707.0,54,27.0,12,2.0,2.0,33,21,1.0,0.0,11.0,29,7.0,16,6.0,0.0,4.0,2.0,1.0,1.0,0.0
2021,BAL,2,66,1,13.90806366208399,66,42.0,66,482.0,66,11.0,66,27.0,14.0,32.0,21.0,54,4.0,14.0,-1178.6380544304848,66,247.0,25,1721.0,52,45.0,11,4.0,4.0,40,25,0.0,0.0,15.0,25,2.0,17,6.0,0.0,14.0,7.0,2.0,1.0,4.0
2021,BAL,3,56,1,3.3806036493329072,56,24.0,56,387.0,56,8.0,56,39.0,20.0,32.0,30.0,45,6.0,7.0,300.63616335392,56,529.0,30,1330.0,45,22.0,10,1.0,2.0,22,15,0.0,0.0,7.0,27,1.0,18,8.0,0.0,5.0,1.0,3.0,0.0,1.0
2021,BAL,4,70,1,7.13070942335873,70,34.0,70,406.0,70,6.0,70,41.0,15.0,28.0,29.0,53,6.0,10.0,407.0279175415635,70,420.0,37,1596.0,56,23.0,13,1.0,3.0,30,23,0.0,0.0,7.0,35,2.0,24,9.0,0.0,8.0,3.0,1.0,3.0,1.0
2021,BAL,5,70,1,20.057048887110234,70,43.0,70,523.0,70,5.0,70,52.0,12.0,23.0,46.0,62,12.0,17.0,530.0041496753693,70,308.0,43,1840.0,60,31.0,10,4.0,6.0,25,11,0.0,0.0,14.0,43,9.0,19,15.0,0.0,17.0,7.0,4.0,3.0,3.0
2021,BAL,6,66,1,3.8324818132417366,66,37.0,66,329.0,66,7.0,66,33.0,6.0,12.0,25.0,55,1.0,9.0,-100.38327537477016,66,179.0,27,2007.0,55,34.0,11,4.0,5.0,36,26,1.0,0.0,9.0,27,4.0,16,7.0,0.0,9.0,7.0,0.0,1.0,1.0
2021,BAL,7,71,1,-9.97220403604026,71,25.0,71,393.0,71,9.0,71,53.0,29.0,41.0,36.0,51,0.0,4.0,253.84227484464645,71,584.0,42,1470.0,56,17.0,13,1.0,1.0,24,11,1.0,0.0,12.0,41,7.0,22,12.0,0.0,4.0,3.0,0.0,0.0,1.0
2021,BAL,9,89,1,9.369696044279946,89,46.0,89,500.0,89,9.0,89,53.0,18.0,30.0,42.0,71,7.0,15.0,-320.2077344059944,89,323.0,41,2493.0,76,34.0,12,4.0,6.0,45,24,0.0,0.0,21.0,41,8.0,22,11.0,0.0,15.0,7.0,4.0,1.0,3.0
2021,BAL,10,67,1,-18.35976369561117,67,28.0,67,305.0,67,5.0,67,48.0,24.0,39.0,35.0,53,4.0,4.0,-176.96733325719833,67,310.0,41,1491.0,53,20.0,13,1.0,2.0,22,13,1.0,0.0,8.0,41,4.0,28,9.0,0.0,4.0,1.0,1.0,2.0,0.0
