season,player,position,team,ffc_adp,fmt,norm_name,ffc_overall_rank,ffc_pos_rank
2018,Marlon Mack,RB,IND,89.5,half-ppr,marlon mack,92,38
2018,Devin Funchess,WR,CAR,90.4,half-ppr,devin funchess,93,37
2018,Aaron Jones Sr.,RB,GB,90.5,half-ppr,aaron jones,94,39
2018,Jordan Reed,TE,WAS,91.0,half-ppr,jordan reed,95,10
2018,Randall Cobb,WR,GB,94.0,half-ppr,randall cobb,96,38
2018,Adrian Peterson,RB,WAS,94.6,half-ppr,adrian peterson,97,40
2018,Ronald Jones,RB,TB,96.9,half-ppr,ronald jones,98,41
2018,Duke Johnson,RB,CLE,97.6,half-ppr,duke johnson,99,42
2018,Jordy Nelson,WR,LV,98.1,half-ppr,jordy nelson,100,39
2018,Mike Williams,WR,LAC,99.6,half-ppr,mike williams,101,40
2018,Nelson Agholor,WR,PHI,99.8,half-ppr,nelson agholor,102,41
2018,Robert Woods,WR,LAR,102.3,half-ppr,robert woods,103,42
2018,Jimmy Garoppolo,QB,SF,102.6,half-ppr,jimmy garoppolo,104,10
2018,Matthew Stafford,QB,DET,102.6,half-ppr,matthew stafford,104,10
2018,David Njoku,TE,CLE,103.0,half-ppr,david njoku,106,11
2018,Pierre Garcon,WR,SF,104.8,half-ppr,pierre garcon,107,43
2018,Kenny Stills,WR,MIA,106.2,half-ppr,kenny stills,108,44
2018,Philip Rivers,QB,LAC,108.4,half-ppr,philip rivers,109,12
2018,Kelvin Benjamin,WR,KC,108.9,half-ppr,kelvin benjamin,110,45
2018,James White,RB,NE,109.2,half-ppr,james white,111,43
2018,Nick Chubb,RB,CLE,110.0,half-ppr,nick chubb,112,44
2018,Sterling Shepard,WR,NYG,112.6,half-ppr,sterling shepard,113,46
2018,Matt Ryan,QB,ATL,113.5,half-ppr,matt ryan,114,13
2018,Ben Roethlisberger,QB,PIT,115.0,half-ppr,ben roethlisberger,115,14
2018,Corey Clement,RB,PHI,116.4,half-ppr,corey clement,116,45
2018,Ty Montgomery II,RB,BAL,117.6,half-ppr,ty montgomery,117,46
2018,CJ Anderson,RB,LAR,119.2,half-ppr,cj anderson,118,47
2018,Jack Doyle,TE,IND,119.2,half-ppr,jack doyle,118,12
2018,Patrick Mahomes,QB,KC,119.4,half-ppr,patrick mahomes,120,15
2018,DJ Moore,WR,CAR,120.6,half-ppr,dj moore,121,47
2018,Latavius Murray,RB,MIN,122.8,half-ppr,latavius murray,122,48
2018,Calvin Ridley,WR,ATL,123.0,half-ppr,calvin ridley,123,48
2018,Allen Hurns,WR,DAL,123.1,half-ppr,allen hurns,124,49
2018,Keelan Cole Sr.,WR,JAX,124.8,half-ppr,keelan cole,125,50
2018,Kenny Golladay,WR,DET,125.2,half-ppr,kenny golladay,126,51
2018,Alfred Morris,RB,SF,127.3,half-ppr,alfred morris,127,49
2018,Jared Goff,QB,LAR,128.0,half-ppr,jared goff,128,16
2018,Bilal Powell,RB,NYJ,128.3,half-ppr,bilal powell,129,50
2018,Tyler Lockett,WR,SEA,129.6,half-ppr,tyler lockett,130,52
2018,John Brown,WR,BAL,130.0,half-ppr,john brown,131,53
2018,Cameron Meredith,WR,NO,130.1,half-ppr,cameron meredith,132,54
2018,Michael Gallup,WR,DAL,132.9,half-ppr,michael gallup,133,55
2018,Anthony Miller,WR,CHI,135.1,half-ppr,anthony miller,134,56
2018,Alex Smith,QB,WAS,135.7,half-ppr,alex smith,135,17
2018,LeGarrette Blount,RB,DET,135.7,half-ppr,legarrette blount,135,51
2018,George Kittle,TE,SF,135.9,half-ppr,george kittle,137,13
2018,Marcus Mariota,QB,TEN,137.1,half-ppr,marcus mariota,138,18
2018,Matt Breida,RB,SF,138.7,half-ppr,matt breida,139,52
2018,DeVante Parker,WR,MIA,140.8,half-ppr,devante parker,140,57
2018,Jordan Wilkins,RB,IND,141.5,half-ppr,jordan wilkins,141,53
2018,Geronimo Allison,WR,GB,142.2,half-ppr,geronimo allison,142,58
2018,Chris Godwin Jr.,WR,TB,143.0,half-ppr,chris godwin,143,59
2018,Giovani Bernard,RB,CIN,143.7,half-ppr,giovani bernard,144,54
2018,Derek Carr,QB,LV,146.1,half-ppr,derek carr,145,19
2018,Tyler Eifert,TE,CIN,149.0,half-ppr,tyler eifert,146,14
2018,Jeremy Hill,RB,NE,150.6,half-ppr,jeremy hill,147,55
2018,D'Onta Foreman,RB,HOU,151.3,half-ppr,donta foreman,148,56
2018,Dede Westbrook,WR,JAX,151.6,half-ppr,dede westbrook,149,60
2018,Jonathan Williams,RB,IND,152.6,half-ppr,jonathan williams,150,57
2018,Eric Ebron,TE,IND,153.1,half-ppr,eric ebron,151,15
2018,Rob Kelley,RB,WAS,153.6,half-ppr,rob kelley,152,58
2018,Dak Prescott,QB,DAL,154.4,half-ppr,dak prescott,153,20
2018,O.J. Howard,TE,TB,154.7,half-ppr,oj howard,154,16
2018,John Ross,WR,CIN,154.8,half-ppr,john ross,155,61
2018,Devontae Booker,RB,DEN,155.3,half-ppr,devontae booker,156,59
2018,Mike Gesicki,TE,MIA,156.7,half-ppr,mike gesicki,157,17
2018,James Conner,RB,PIT,156.8,half-ppr,james conner,158,60
2018,Jameis Winston,QB,TB,157.0,half-ppr,jameis winston,159,21
2018,Ricky Seals-Jones,TE,ARI,157.1,half-ppr,ricky sealsjones,160,18
2018,Austin Hooper,TE,ATL,157.7,half-ppr,austin hooper,161,19
2018,Doug Martin,RB,LV,157.9,half-ppr,doug martin,162,61
2018,Austin Ekeler,RB,LAC,158.9,half-ppr,austin ekeler,163,62
2018,Theo Riddick,RB,DET,159.0,half-ppr,theo riddick,164,63
2018,Austin Seferian-Jenkins,TE,JAX,159.5,half-ppr,austin seferianjenkins,165,20
2018,John Kelly,RB,LAR,159.6,half-ppr,john kelly,166,64
2018,Tyrell Williams,WR,LAC,159.7,half-ppr,tyrell williams,167,62
2018,Frank Gore,RB,MIA,160.0,half-ppr,frank gore,168,65
2018,Benjamin Watson,TE,NO,160.0,half-ppr,benjamin watson,168,21
2018,Spencer Ware,RB,KC,160.3,half-ppr,spencer ware,170,66
2018,Danny Amendola,WR,MIA,160.4,half-ppr,danny amendola,171,63
2018,Courtland Sutton,WR,DEN,160.6,half-ppr,courtland sutton,172,64
2018,Josh Doctson,WR,WAS,160.7,half-ppr,josh doctson,173,65
2018,Deleted Deleted,WR,NO,160.8,half-ppr,deleted deleted,174,66
2018,Nyheim Hines,RB,IND,161.3,half-ppr,nyheim hines,175,67
2018,TJ Yeldon,RB,JAX,161.5,half-ppr,tj yeldon,176,68
2018,Tyrod Taylor,QB,CLE,161.6,half-ppr,tyrod taylor,177,22
2018,Donte Moncrief,WR,JAX,161.8,half-ppr,donte moncrief,178,67
2018,Taywan Taylor,WR,TEN,161.8,half-ppr,taywan taylor,178,67
2018,Christian Kirk,WR,ARI,162.2,half-ppr,christian kirk,180,69
2018,Case Keenum,QB,DEN,162.5,half-ppr,case keenum,181,23
2018,Mitchell Trubisky,QB,CHI,162.7,half-ppr,mitchell trubisky,182,24
2018,Rishard Matthews,WR,NYJ,162.7,half-ppr,rishard matthews,182,70
2018,Martavis Bryant,WR,LV,162.8,half-ppr,martavis bryant,184,71
2018,Eli Manning,QB,NYG,163.7,half-ppr,eli manning,185,25
2018,Mohamed Sanu,WR,ATL,164.0,half-ppr,mohamed sanu,186,72
2018,Andy Dalton,QB,CIN,164.5,half-ppr,andy dalton,187,26
2018,Quincy Enunwa,WR,NYJ,165.7,half-ppr,quincy enunwa,188,73
2019,Saquon Barkley,RB,NYG,1.3,half-ppr,saquon barkley,1,1
2019,Alvin Kamara,RB,NO,2.7,half-ppr,alvin kamara,2,2
2019,Christian McCaffrey,RB,CAR,3.1,half-ppr,christian mccaffrey,3,3
2019,Ezekiel Elliott,RB,DAL,3.8,half-ppr,ezekiel elliott,4,4
2019,David Johnson,RB,ARI,6.2,half-ppr,david johnson,5,5
2019,James Conner,RB,PIT,6.8,half-ppr,james conner,6,6
2019,LeVeon Bell,RB,NYJ,8.1,half-ppr,leveon bell,7,7
2019,Nick Chubb,RB,CLE,8.7,half-ppr,nick chubb,8,8
2019,Davante Adams,WR,GB,9.1,half-ppr,davante adams,9,1
2019,DeAndre Hopkins,WR,HOU,9.4,half-ppr,deandre hopkins,10,2
2019,Julio Jones,WR,ATL,10.5,half-ppr,julio jones,11,3
2019,Michael Thomas,WR,NO,11.8,half-ppr,michael thomas,12,4
2019,Dalvin Cook,RB,MIN,12.7,half-ppr,dalvin cook,13,9
2019,JuJu Smith-Schuster,WR,PIT,14.6,half-ppr,juju smithschuster,14,5
2019,Todd Gurley,RB,LAR,15.0,half-ppr,todd gurley,15,10
2019,Odell Beckham Jr.,WR,CLE,15.0,half-ppr,odell beckham,15,6
2019,Tyreek Hill,WR,KC,16.7,half-ppr,tyreek hill,17,7
2019,Travis Kelce,TE,KC,17.1,half-ppr,travis kelce,18,1
2019,Joe Mixon,RB,CIN,17.6,half-ppr,joe mixon,19,11
2019,Patrick Mahomes,QB,KC,18.5,half-ppr,patrick mahomes,20,1
2019,Leonard Fournette,RB,JAX,20.3,half-ppr,leonard fournette,21,12
2019,Mike Evans,WR,TB,20.5,half-ppr,mike evans,22,8
2019,Antonio Brown,WR,NE,23.3,half-ppr,antonio brown,23,9
2019,Adam Thielen,WR,MIN,23.8,half-ppr,adam thielen,24,10
2019,Chris Carson,RB,SEA,24.2,half-ppr,chris carson,25,13
2019,Keenan Allen,WR,LAC,25.4,half-ppr,keenan allen,26,11
2019,Damien Williams,RB,KC,26.4,half-ppr,damien williams,27,14
2019,Aaron Jones Sr.,RB,GB,27.3,half-ppr,aaron jones,28,15
2019,Devonta Freeman,RB,ATL,29.4,half-ppr,devonta freeman,29,16
2019,Kerryon Johnson,RB,DET,29.6,half-ppr,kerryon johnson,30,17
2019,David Montgomery,RB,CHI,30.5,half-ppr,david montgomery,31,18
2019,George Kittle,TE,SF,31.1,half-ppr,george kittle,32,2
2019,Josh Jacobs,RB,LV,32.1,half-ppr,josh jacobs,33,19
2019,Stefon Diggs,WR,MIN,32.9,half-ppr,stefon diggs,34,12
2019,Amari Cooper,WR,DAL,34.4,half-ppr,amari cooper,35,13
2019,Sony Michel,RB,NE,35.4,half-ppr,sony michel,36,20
2019,Zach Ertz,TE,PHI,35.7,half-ppr,zach ertz,37,3
2019,Mark Ingram II,RB,BAL,37.6,half-ppr,mark ingram,38,21
2019,Brandin Cooks,WR,LAR,38.6,half-ppr,brandin cooks,39,14
2019,Julian Edelman,WR,NE,39.7,half-ppr,julian edelman,40,15
2019,Melvin Gordon III,RB,LAC,40.0,half-ppr,melvin gordon,41,22
2019,Derrick Henry,RB,TEN,40.5,half-ppr,derrick henry,42,23
2019,Robert Woods,WR,LAR,42.2,half-ppr,robert woods,43,16
2019,Chris Godwin Jr.,WR,TB,42.9,half-ppr,chris godwin,44,17
2019,Tyler Lockett,WR,SEA,43.8,half-ppr,tyler lockett,45,18
2019,Marlon Mack,RB,IND,43.9,half-ppr,marlon mack,46,24
2019,Cooper Kupp,WR,LAR,46.0,half-ppr,cooper kupp,47,19
2019,Deshaun Watson,QB,HOU,46.3,half-ppr,deshaun watson,48,2
2019,Kenny Golladay,WR,DET,48.3,half-ppr,kenny golladay,49,20
2019,Josh Gordon,WR,SEA,49.5,half-ppr,josh gordon,50,21
2019,Phillip Lindsay,RB,DEN,49.6,half-ppr,phillip lindsay,51,25
2019,Duke Johnson,RB,HOU,50.3,half-ppr,duke johnson,52,26
2019,Miles Sanders,RB,PHI,53.1,half-ppr,miles sanders,53,27
2019,T.Y. Hilton,WR,IND,53.6,half-ppr,ty hilton,54,22
2019,Tyler Boyd,WR,CIN,54.2,half-ppr,tyler boyd,55,23
2019,O.J. Howard,TE,TB,54.5,half-ppr,oj howard,56,4
2019,Aaron Rodgers,QB,GB,56.3,half-ppr,aaron rodgers,57,3
2019,Tevin Coleman,RB,SF,56.7,half-ppr,tevin coleman,58,28
2019,Calvin Ridley,WR,ATL,57.2,half-ppr,calvin ridley,59,24
2019,Evan Engram,TE,NYG,58.0,half-ppr,evan engram,60,5
2019,Austin Ekeler,RB,LAC,58.5,half-ppr,austin ekeler,61,29
2019,Mike Williams,WR,LAC,59.2,half-ppr,mike williams,62,25
2019,James White,RB,NE,61.5,half-ppr,james white,63,30
2019,Hunter Henry,TE,LAC,63.2,half-ppr,hunter henry,64,6
2019,Dede Westbrook,WR,JAX,63.9,half-ppr,dede westbrook,65,26
2019,A.J. Green,WR,CIN,64.1,half-ppr,aj green,66,27
2019,DJ Moore,WR,CAR,66.7,half-ppr,dj moore,67,28
2019,Baker Mayfield,QB,CLE,66.9,half-ppr,baker mayfield,68,4
2019,Latavius Murray,RB,NO,67.9,half-ppr,latavius murray,69,31
2019,Derrius Guice,RB,WAS,68.7,half-ppr,derrius guice,70,32
2019,Jarvis Landry,WR,CLE,69.1,half-ppr,jarvis landry,71,29
2019,Matt Ryan,QB,ATL,70.8,half-ppr,matt ryan,72,5
2019,Alshon Jeffery,WR,PHI,71.1,half-ppr,alshon jeffery,73,30
2019,Robbie Chosen,WR,NYJ,73.2,half-ppr,robbie chosen,74,31
2019,Jared Cook,TE,NO,73.3,half-ppr,jared cook,75,7
2019,Carson Wentz,QB,PHI,74.4,half-ppr,carson wentz,76,6
2019,Allen Robinson II,WR,CHI,76.1,half-ppr,allen robinson,77,32
2019,Tarik Cohen,RB,CHI,76.6,half-ppr,tarik cohen,78,33
2019,Vance McDonald,TE,PIT,76.8,half-ppr,vance mcdonald,79,8
2019,Matt Breida,RB,SF,79.4,half-ppr,matt breida,80,34
2019,Drew Brees,QB,NO,79.5,half-ppr,drew brees,81,7
2019,Curtis Samuel,WR,CAR,81.3,half-ppr,curtis samuel,82,33
2019,David Njoku,TE,CLE,82.5,half-ppr,david njoku,83,9
2019,Tony Pollard,RB,DAL,82.9,half-ppr,tony pollard,84,35
2019,Darwin Thompson,RB,KC,83.2,half-ppr,darwin thompson,85,36
2019,Jared Goff,QB,LAR,83.5,half-ppr,jared goff,86,8
2019,Devin Singletary,RB,BUF,84.1,half-ppr,devin singletary,87,37
2019,Will Fuller,WR,HOU,84.1,half-ppr,will fuller,87,34
2019,Kenyan Drake,RB,ARI,84.2,half-ppr,kenyan drake,89,38
2019,Emmanuel Sanders,WR,SF,86.2,half-ppr,emmanuel sanders,90,35
2019,Christian Kirk,WR,ARI,90.6,half-ppr,christian kirk,91,36
2019,Russell Wilson,QB,SEA,92.7,half-ppr,russell wilson,92,9
2019,Sterling Shepard,WR,NYG,93.6,half-ppr,sterling shepard,93,37
2019,Rashaad Penny,RB,SEA,93.7,half-ppr,rashaad penny,94,39
2019,Marvin Jones Jr.,WR,DET,94.2,half-ppr,marvin jones,95,38
2019,Cam Newton,QB,CAR,96.1,half-ppr,cam newton,96,10
2019,Lamar Jackson,QB,BAL,96.5,half-ppr,lamar jackson,97,11
2019,Sammy Watkins,WR,KC,97.7,half-ppr,sammy watkins,98,39
2019,Darrell Henderson Jr.,RB,LAR,98.4,half-ppr,darrell henderson,99,40
2019,Geronimo Allison,WR,GB,98.7,half-ppr,geronimo allison,100,40
2019,Royce Freeman,RB,DEN,99.1,half-ppr,royce freeman,101,41
2019,Marquez Valdes-Scantling,WR,GB,101.1,half-ppr,marquez valdesscantling,102,41
2019,Jordan Howard,RB,PHI,101.9,half-ppr,jordan howard,103,42
2019,Adrian Peterson,RB,WAS,104.4,half-ppr,adrian peterson,104,43
2019,Delanie Walker,TE,TEN,104.6,half-ppr,delanie walker,105,10
2019,Dante Pettis,WR,SF,104.7,half-ppr,dante pettis,106,42
2019,Justin Jackson,RB,LAC,104.7,half-ppr,justin jackson,106,44
2019,Kareem Hunt,RB,CLE,105.0,half-ppr,kareem hunt,108,45
2019,LeSean McCoy,RB,KC,105.0,half-ppr,lesean mccoy,108,45
2019,Jameis Winston,QB,TB,105.3,half-ppr,jameis winston,110,12
2019,Corey Davis,WR,TEN,108.7,half-ppr,corey davis,111,43
2019,Kyler Murray,QB,ARI,110.4,half-ppr,kyler murray,112,13
2019,Tom Brady,QB,NE,111.1,half-ppr,tom brady,113,14
2019,Larry Fitzgerald,WR,ARI,112.2,half-ppr,larry fitzgerald,114,44
2019,Justice Hill,RB,BAL,112.8,half-ppr,justice hill,115,47
2019,James Washington,WR,PIT,113.4,half-ppr,james washington,116,45
2019,Michael Gallup,WR,DAL,116.9,half-ppr,michael gallup,117,46
2019,Donte Moncrief,WR,CAR,117.6,half-ppr,donte moncrief,118,47
2019,Ben Roethlisberger,QB,PIT,118.0,half-ppr,ben roethlisberger,119,15
2019,Philip Rivers,QB,LAC,118.9,half-ppr,philip rivers,120,16
2019,Austin Hooper,TE,ATL,119.1,half-ppr,austin hooper,121,11
2019,DeSean Jackson,WR,PHI,122.4,half-ppr,desean jackson,122,48
2019,Eric Ebron,TE,IND,124.0,half-ppr,eric ebron,123,12
2019,Jaylen Samuels,RB,PIT,124.5,half-ppr,jaylen samuels,124,48
2019,Courtland Sutton,WR,DEN,124.9,half-ppr,courtland sutton,125,49
2019,Anthony Miller,WR,CHI,125.7,half-ppr,anthony miller,126,50
2019,Dak Prescott,QB,DAL,126.7,half-ppr,dak prescott,127,17
2019,Kalen Ballage,RB,MIA,128.0,half-ppr,kalen ballage,128,49
2019,Golden Tate,WR,NYG,128.4,half-ppr,golden tate,129,51
2019,Alexander Mattison,RB,MIN,129.3,half-ppr,alexander mattison,130,50
2019,Jamison Crowder,WR,NYJ,131.1,half-ppr,jamison crowder,131,52
2019,John Brown,WR,BUF,131.3,half-ppr,john brown,132,53
2019,Mark Andrews,TE,BAL,132.6,half-ppr,mark andrews,133,13
2019,Kirk Cousins,QB,MIN,133.4,half-ppr,kirk cousins,134,18
2019,Peyton Barber,RB,TB,133.5,half-ppr,peyton barber,135,51
2019,Tyrell Williams,WR,LV,133.6,half-ppr,tyrell williams,136,54
2019,DK Metcalf,WR,SEA,134.9,half-ppr,dk metcalf,137,55
2019,Josh Allen,QB,BUF,135.5,half-ppr,josh allen,138,19
2019,T.J. Hockenson,TE,DET,136.6,half-ppr,tj hockenson,139,14
2019,Mecole Hardman Jr.,WR,KC,139.4,half-ppr,mecole hardman,140,56
2019,Dion Lewis,RB,TEN,139.5,half-ppr,dion lewis,141,52
2019,Mitchell Trubisky,QB,CHI,140.6,half-ppr,mitchell trubisky,142,20
2019,Damien Harris,RB,NE,146.4,half-ppr,damien harris,143,53
2019,Keke Coutee,WR,HOU,148.7,half-ppr,keke coutee,144,57
2019,Frank Gore,RB,BUF,149.7,half-ppr,frank gore,145,54
2019,Carlos Hyde,RB,HOU,151.6,half-ppr,carlos hyde,146,55
2019,Deebo Samuel Sr.,WR,SF,153.5,half-ppr,deebo samuel,147,58
2019,Malcolm Brown,RB,LAR,153.5,half-ppr,malcolm brown,147,56
2019,Ito Smith,RB,ATL,153.5,half-ppr,ito smith,147,56
2019,Marquise Goodwin,WR,SF,153.7,half-ppr,marquise goodwin,150,59
2019,Greg Olsen,TE,CAR,153.8,half-ppr,greg olsen,151,15
2019,Ronald Jones,RB,TB,154.7,half-ppr,ronald jones,152,58
2019,Trey Burton,TE,CHI,155.0,half-ppr,trey burton,153,16
2019,Nyheim Hines,RB,IND,155.0,half-ppr,nyheim hines,153,59
2019,Jimmy Garoppolo,QB,SF,155.1,half-ppr,jimmy garoppolo,155,21
2019,Giovani Bernard,RB,CIN,155.3,half-ppr,giovani bernard,156,60
2019,Dare Ogunbowale,RB,TB,155.7,half-ppr,dare ogunbowale,157,61
2019,Jordan Reed,TE,WAS,156.4,half-ppr,jordan reed,158,17
2019,CJ Anderson,RB,FA,157.0,half-ppr,cj anderson,159,62
2019,Tre'Quan Smith,WR,NO,157.0,half-ppr,trequan smith,159,60
2019,Ty Montgomery II,RB,NYJ,158.1,half-ppr,ty montgomery,161,63
2019,Jimmy Graham,TE,GB,158.2,half-ppr,jimmy graham,162,18
2019,Sam Darnold,QB,NYJ,159.0,half-ppr,sam darnold,163,22
2019,Miles Boykin,WR,BAL,159.7,half-ppr,miles boykin,164,61
2019,Cole Beasley,WR,BUF,161.6,half-ppr,cole beasley,165,62
2019,Derek Carr,QB,LV,162.1,half-ppr,derek carr,166,23
2019,Matthew Stafford,QB,DET,163.4,half-ppr,matthew stafford,167,24
2019,Mohamed Sanu,WR,NE,163.7,half-ppr,mohamed sanu,168,63
2019,Demaryius Thomas,WR,NYJ,165.8,half-ppr,demaryius thomas,169,64
