player_id,player_display_name,position,team,opponent_team,gameday,projected_pts,implied_team_total,depth_chart_position,injury_status_score,is_home,off_epa_roll4,opp_season_win_pct,opp_win_pct_roll4,off_epa_rank,sos_rank
00-0037834,Brock Purdy,QB,SF,LA,2025-11-09,24.06,27.5,1.0,0.5,1,0.1645314529215629,0.7333333333333333,0.3858641358641358,3,26
00-0034857,Josh Allen,QB,BUF,MIA,2025-11-09,22.34,21.0,1.0,1.0,0,0.1692050266074698,0.2142857142857142,0.4848068598068598,2,14
00-0039732,Bo Nix,QB,DEN,LV,2025-11-06,21.05,16.5,1.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,16
00-0039851,Drake Maye,QB,NE,TB,2025-11-09,19.78,25.5,1.0,1.0,0,0.1569497663344893,0.2,0.4147435897435897,5,23
00-0033106,Jared Goff,QB,DET,WAS,2025-11-09,18.97,20.5,1.0,1.0,0,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4
00-0034796,Lamar Jackson,QB,BAL,MIN,2025-11-09,18.97,22.0,1.0,1.0,0,-0.0035963003912532,0.7857142857142857,0.4665334665334665,17,15
00-0036389,Jalen Hurts,QB,PHI,GB,2025-11-10,18.71,23.5,1.0,1.0,0,0.0590580013814779,0.2857142857142857,0.4583749583749584,13,18
00-0035228,Kyler Murray,QB,ARI,SEA,2025-11-09,18.67,25.75,1.0,1.0,0,-0.0200817692320336,0.6666666666666666,0.5669955044955045,21,5
00-0036971,Trevor Lawrence,QB,JAX,HOU,2025-11-09,18.63,18.0,1.0,1.0,0,0.1250437759787225,0.5333333333333333,0.4613719613719613,7,17
00-0036264,Jordan Love,QB,GB,PHI,2025-11-10,18.39,22.0,1.0,1.0,1,0.1529564013719251,0.8461538461538461,0.7367007992007992,6,1
00-0035710,Daniel Jones,QB,IND,ATL,2025-11-09,18.27,21.0,1.0,1.0,1,-0.1099062493798814,0.5454545454545454,0.6739094239094239,24,3
00-0039923,J.J. McCarthy,QB,MIN,BAL,2025-11-09,17.92,26.5,2.0,1.0,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,22,25
00-0033119,Jacoby Brissett,QB,ARI,SEA,2025-11-09,17.87,25.75,1.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,21,5
00-0039918,Caleb Williams,QB,CHI,NYG,2025-11-09,17.28,20.5,1.0,1.0,1,0.075685334949902,0.7333333333333333,0.5668914418914419,9,6
00-0026498,Matthew Stafford,QB,LA,SF,2025-11-09,17.02,22.0,1.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,10
00-0032950,Carson Wentz,QB,MIN,BAL,2025-11-09,17.0,26.5,2.0,1.0,1,-0.0559571697535418,0.6666666666666666,0.3954170829170829,22,25
00-0029263,Russell Wilson,QB,NYG,CHI,2025-11-09,16.72,25.0,2.0,1.0,0,-0.0875692463965452,0.8,0.5231684981684982,23,12
00-0036945,Justin Fields,QB,NYJ,CLE,2025-11-09,16.44,19.5,2.0,1.0,1,-0.2392364677490492,0.25,0.4395812520812521,28,19
00-0040691,Jaxson Dart,QB,NYG,CHI,2025-11-09,16.26,25.0,1.0,1.0,0,-0.0875692463965452,0.1333333333333333,0.5231684981684982,23,12
00-0040743,Tyler Shough,QB,NO,CAR,2025-11-09,16.25,22.0,1.0,1.0,0,-0.0114811011743694,0.2,0.4249292374292374,20,21
00-0032268,Marcus Mariota,QB,WAS,DET,2025-11-09,16.1,29.0,2.0,1.0,1,-0.1204819871553674,0.1538461538461538,0.4870546120546121,25,13
00-0039164,Anthony Richardson,QB,IND,ATL,2025-11-09,15.8,21.0,2.0,1.0,1,-0.1099062493798814,0.0,0.6739094239094239,24,3
00-0031503,Jameis Winston,QB,NYG,CHI,2025-11-09,15.76,25.0,2.0,1.0,0,-0.0875692463965452,0.6,0.5231684981684982,23,12
00-0039376,Spencer Rattler,QB,NO,CAR,2025-11-09,15.28,22.0,2.0,1.0,0,-0.0114811011743694,0.7142857142857143,0.4249292374292374,20,21
00-0022942,Philip Rivers,QB,IND,ATL,2025-11-09,15.26,21.0,2.0,1.0,1,-0.1099062493798814,0.7142857142857143,0.6739094239094239,24,3
00-0023459,Aaron Rodgers,QB,PIT,LAC,2025-11-09,15.22,24.25,2.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,10,8
00-0029604,Kirk Cousins,QB,ATL,IND,2025-11-09,15.12,27.5,2.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,14,22
00-0034869,Sam Darnold,QB,SEA,ARI,2025-11-09,15.1,18.75,1.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,19,11
00-0028118,Tyrod Taylor,QB,NYJ,CLE,2025-11-09,15.07,19.5,2.0,1.0,1,-0.2392364677490492,0.3636363636363636,0.4395812520812521,28,19
00-0036972,Mac Jones,QB,SF,LA,2025-11-09,14.83,27.5,2.0,1.0,1,0.1645314529215629,0.2727272727272727,0.3858641358641358,3,26
00-0031280,Derek Carr,QB,NO,CAR,2025-11-09,14.57,22.0,2.0,1.0,0,-0.0114811011743694,0.4545454545454545,0.4249292374292374,20,21
00-0036355,Justin Herbert,QB,LAC,PIT,2025-11-09,14.46,21.25,1.0,1.0,1,0.0667973673123801,0.4285714285714285,0.4346486846486846,11,20
00-0040668,Shedeur Sanders,QB,CLE,NYJ,2025-11-09,14.35,18.0,1.0,1.0,0,-0.2035625371766095,0.6,0.5391483516483516,26,9
00-0036212,Tua Tagovailoa,QB,MIA,BUF,2025-11-09,14.24,29.5,2.0,1.0,1,-0.0064661809473301,0.25,0.3139985014985015,18,27
00-0033949,Joshua Dobbs,QB,NE,TB,2025-11-09,14.2,25.5,2.0,1.0,0,0.1569497663344893,0.2,0.4147435897435897,5,23
00-0035264,Jarrett Stidham,QB,DEN,LV,2025-11-06,14.12,16.5,2.0,1.0,1,0.1174218214754575,0.3333333333333333,0.4614968364968364,8,16
00-0034855,Baker Mayfield,QB,TB,NE,2025-11-09,13.93,23.0,1.0,1.0,1,0.0114114413538503,0.4,0.3117715617715617,15,28
00-0040206,Riley Leonard,QB,IND,ATL,2025-11-09,13.48,21.0,3.0,1.0,1,-0.1099062493798814,0.7333333333333333,0.6739094239094239,24,3
00-0035993,Tyler Huntley,QB,BAL,MIN,2025-11-09,13.4,22.0,2.0,1.0,0,-0.0035963003912532,0.7857142857142857,0.4665334665334665,17,15
00-0036898,Davis Mills,QB,HOU,JAX,2025-11-09,13.19,19.5,2.0,1.0,1,0.0063511369932493,0.7,0.4002247752247752,16,24
00-0039917,Michael Penix Jr.,QB,ATL,IND,2025-11-09,12.77,27.5,1.0,1.0,0,0.0221513693594375,0.7777777777777778,0.4211413586413586,14,22
00-0033537,Deshaun Watson,QB,CLE,NYJ,2025-11-09,12.38,18.0,3.0,1.0,0,-0.2035625371766095,0.5,0.5391483516483516,26,9
00-0040704,Dillon Gabriel,QB,CLE,NYJ,2025-11-09,12.31,18.0,2.0,1.0,0,-0.2035625371766095,0.6666666666666666,0.5391483516483516,26,9
00-0026300,Josh Johnson,QB,WAS,DET,2025-11-09,11.9,29.0,2.0,1.0,1,-0.1204819871553674,0.4,0.4870546120546121,25,13
00-0035704,Drew Lock,QB,SEA,ARI,2025-11-09,11.83,18.75,2.0,1.0,1,-0.0089089855616453,0.375,0.5245171495171495,19,11
00-0039150,Bryce Young,QB,CAR,NO,2025-11-09,11.52,16.5,1.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,12,7
00-0030565,Geno Smith,QB,LV,DEN,2025-11-06,11.24,26.0,1.0,1.0,0,-0.2095284627489942,0.6428571428571429,0.681984681984682,27,2
00-0040234,Quinn Ewers,QB,MIA,BUF,2025-11-09,9.92,29.5,2.0,1.0,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,18,27
00-0034177,Tim Boyle,QB,MIA,BUF,2025-11-09,9.91,29.5,2.0,1.0,1,-0.0064661809473301,0.5,0.3139985014985015,18,27
00-0038102,Kenny Pickett,QB,LV,DEN,2025-11-06,9.42,26.0,2.0,1.0,0,-0.2095284627489942,0.1333333333333333,0.681984681984682,27,2
00-0037013,Zach Wilson,QB,MIA,BUF,2025-11-09,8.77,29.5,2.0,1.0,1,-0.0064661809473301,0.25,0.3139985014985015,18,27
00-0037012,Trey Lance,QB,LAC,PIT,2025-11-09,8.71,21.25,2.0,1.0,1,0.0667973673123801,0.1818181818181818,0.4346486846486846,11,20
00-0038400,Tanner McKee,QB,PHI,GB,2025-11-10,8.5,23.5,2.0,1.0,0,0.0590580013814779,0.2857142857142857,0.4583749583749584,13,18
00-0031345,Jimmy Garoppolo,QB,LA,SF,2025-11-09,7.78,22.0,2.0,1.0,0,0.2548577506652165,0.25,0.5377747252747253,1,10
00-0033869,Mitchell Trubisky,QB,BUF,MIA,2025-11-09,7.57,21.0,2.0,1.0,0,0.1692050266074698,0.2222222222222222,0.4848068598068598,2,14
00-0038128,Malik Willis,QB,GB,PHI,2025-11-10,7.14,22.0,1.0,1.0,1,0.1529564013719251,0.7142857142857143,0.7367007992007992,6,1
00-0038476,Tommy DeVito,QB,NYG,CHI,2025-11-09,7.02,25.0,3.0,1.0,0,-0.0875692463965452,0.4,0.5231684981684982,23,12
00-0038122,Desmond Ridder,QB,LV,DEN,2025-11-06,6.81,26.0,2.0,1.0,0,-0.2095284627489942,0.4615384615384615,0.681984681984682,27,2
00-0040673,Jalen Milroe,QB,SEA,ARI,2025-11-09,6.81,18.75,3.0,1.0,1,-0.0089089855616453,0.0,0.5245171495171495,19,11
00-0032434,Brandon Allen,QB,SF,LA,2025-11-09,6.66,27.5,2.0,1.0,1,0.1645314529215629,0.7,0.3858641358641358,3,26
00-0038998,Jake Haener,QB,NO,CAR,2025-11-09,6.55,22.0,3.0,1.0,0,-0.0114811011743694,0.1666666666666666,0.4249292374292374,20,21
00-0040398,Brady Cook,QB,NYJ,CLE,2025-11-09,6.51,19.5,3.0,1.0,1,-0.2392364677490492,0.8,0.4395812520812521,28,19
00-0040494,Max Brosmer,QB,MIN,BAL,2025-11-09,6.12,26.5,3.0,1.0,1,-0.0559571697535418,0.5333333333333333,0.3954170829170829,22,25
00-0038416,Tyson Bagent,QB,CHI,NYG,2025-11-09,5.56,20.5,2.0,1.0,1,0.075685334949902,0.0,0.5668914418914419,9,6
00-0038582,Clayton Tune,QB,GB,PHI,2025-11-10,5.55,22.0,2.0,1.0,1,0.1529564013719251,0.4666666666666667,0.7367007992007992,6,1
00-0033662,Cooper Rush,QB,BAL,MIN,2025-11-09,5.49,22.0,2.0,1.0,0,-0.0035963003912532,0.25,0.4665334665334665,17,15
00-0027973,Andy Dalton,QB,CAR,NO,2025-11-09,5.36,16.5,3.0,1.0,1,0.0619172570125864,0.0,0.5463286713286714,12,7
00-0038583,Dorian Thompson-Robinson,QB,CLE,NYJ,2025-11-09,5.03,18.0,2.0,1.0,0,-0.2035625371766095,0.4666666666666667,0.5391483516483516,26,9
00-0031237,Teddy Bridgewater,QB,TB,NE,2025-11-09,5.02,23.0,2.0,1.0,1,0.0114114413538503,0.6666666666666666,0.3117715617715617,15,28
00-0031800,Taylor Heinicke,QB,LAC,PIT,2025-11-09,4.62,21.25,2.0,1.0,1,0.0667973673123801,0.5384615384615384,0.4346486846486846,11,20
00-0038550,Hendon Hooker,QB,DET,WAS,2025-11-09,3.98,20.5,2.0,1.0,0,0.1573203137248841,0.1666666666666666,0.6192557442557443,4,4
00-0037327,Skylar Thompson,QB,MIA,BUF,2025-11-09,3.86,29.5,2.0,1.0,1,-0.0064661809473301,1.0,0.3139985014985015,18,27
00-0034771,Mason Rudolph,QB,PIT,LAC,2025-11-09,3.81,24.25,1.0,1.0,0,0.069888843890464,0.7,0.5423326673326674,10,8
00-0036928,Kyle Trask,QB,TB,NE,2025-11-09,2.45,23.0,2.0,1.0,1,0.0114114413538503,0.2727272727272727,0.3117715617715617,15,28
00-0034577,Kyle Allen,QB,DET,WAS,2025-11-09,2.02,20.5,2.0,1.0,0,0.1573203137248841,0.3333333333333333,0.6192557442557443,4,4
00-0033319,Nick Mullens,QB,JAX,HOU,2025-11-09,1.2,18.0,2.0,1.0,0,0.1250437759787225,0.2307692307692307,0.4613719613719613,7,17
00-0032764,Derrick Henry,RB,BAL,MIN,2025-11-09,19.13,22.0,1.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,17,15
00-0039139,Jahmyr Gibbs,RB,DET,WAS,2025-11-09,18.35,20.5,1.0,1.0,0,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4
00-0037248,James Cook,RB,BUF,MIA,2025-11-09,17.42,21.0,1.0,1.0,0,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,14
00-0033280,Christian McCaffrey,RB,SF,LA,2025-11-09,14.9,27.5,1.0,1.0,1,0.1645314529215629,0.7333333333333333,0.3858641358641358,3,26
00-0038542,Bijan Robinson,RB,ATL,IND,2025-11-09,14.58,27.5,1.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,14,22
00-0033553,James Conner,RB,ARI,SEA,2025-11-09,14.49,25.75,1.0,1.0,0,-0.0200817692320336,0.0,0.5669955044955045,21,5
00-0040730,RJ Harvey,RB,DEN,LV,2025-11-06,14.27,16.5,2.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,16
00-0039040,De'Von Achane,RB,MIA,BUF,2025-11-09,14.12,29.5,1.0,1.0,1,-0.0064661809473301,0.2857142857142857,0.3139985014985015,18,27
00-0036973,Travis Etienne,RB,JAX,HOU,2025-11-09,13.95,18.0,1.0,1.0,0,0.1250437759787225,0.5333333333333333,0.4613719613719613,7,17
00-0036158,J.K. Dobbins,RB,DEN,LV,2025-11-06,13.48,16.5,1.0,1.0,1,0.1174218214754575,0.4285714285714285,0.4614968364968364,8,16
00-0036919,Kenneth Gainwell,RB,PIT,LAC,2025-11-09,13.21,24.25,2.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,10,8
00-0040122,Ashton Jeanty,RB,LV,DEN,2025-11-06,12.64,26.0,1.0,1.0,0,-0.2095284627489942,0.1333333333333333,0.681984681984682,27,2
00-0037840,Kyren Williams,RB,LA,SF,2025-11-09,12.49,22.0,1.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,10
00-0038134,Kenneth Walker III,RB,SEA,ARI,2025-11-09,12.25,18.75,1.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,19,11
00-0036223,Jonathan Taylor,RB,IND,ATL,2025-11-09,11.99,21.0,1.0,1.0,1,-0.1099062493798814,0.7333333333333333,0.6739094239094239,24,3
00-0033897,Joe Mixon,RB,HOU,JAX,2025-11-09,11.96,19.5,2.0,1.0,1,0.0063511369932493,0.6666666666666666,0.4002247752247752,16,24
00-0034844,Saquon Barkley,RB,PHI,GB,2025-11-10,11.3,23.5,1.0,1.0,0,0.0590580013814779,0.2857142857142857,0.4583749583749584,13,18
00-0035700,Josh Jacobs,RB,GB,PHI,2025-11-10,11.22,22.0,1.0,1.0,1,0.1529564013719251,0.7142857142857143,0.7367007992007992,6,1
00-0038120,Breece Hall,RB,NYJ,CLE,2025-11-09,10.86,19.5,1.0,1.0,1,-0.2392364677490492,0.2857142857142857,0.4395812520812521,28,19
00-0040715,Cam Skattebo,RB,NYG,CHI,2025-11-09,10.85,25.0,1.0,1.0,0,-0.0875692463965452,0.6666666666666666,0.5231684981684982,23,12
00-0039738,Blake Corum,RB,LA,SF,2025-11-09,10.46,22.0,2.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,10
00-0036275,D'Andre Swift,RB,CHI,NYG,2025-11-09,10.45,20.5,1.0,0.5,1,0.075685334949902,0.7333333333333333,0.5668914418914419,9,6
00-0036875,Rhamondre Stevenson,RB,NE,TB,2025-11-09,10.03,25.5,1.0,0.5,0,0.1569497663344893,0.2,0.4147435897435897,5,23
00-0037228,Jaylen Warren,RB,PIT,LAC,2025-11-09,10.01,24.25,1.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,10,8
00-0040784,Quinshon Judkins,RB,CLE,NYJ,2025-11-09,9.83,18.0,1.0,1.0,0,-0.2035625371766095,0.6923076923076923,0.5391483516483516,26,9
00-0039384,Tyrone Tracy Jr.,RB,NYG,CHI,2025-11-09,9.77,25.0,2.0,1.0,0,-0.0875692463965452,0.1333333333333333,0.5231684981684982,23,12
00-0039405,Jawhar Jordan,RB,HOU,JAX,2025-11-09,9.41,19.5,3.0,1.0,1,0.0063511369932493,0.7333333333333333,0.4002247752247752,16,24
00-0036139,Rico Dowdle,RB,CAR,NO,2025-11-09,9.33,16.5,2.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,12,7
00-0037509,Sincere McCormick,RB,LV,DEN,2025-11-06,9.26,26.0,2.0,1.0,0,-0.2095284627489942,0.5,0.681984681984682,27,2
00-0040236,Kyle Monangai,RB,CHI,NYG,2025-11-09,8.91,20.5,2.0,1.0,1,0.075685334949902,0.7333333333333333,0.5668914418914419,9,6
00-0036924,Michael Carter,RB,ARI,SEA,2025-11-09,8.65,25.75,2.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,21,5
00-0033293,Aaron Jones,RB,MIN,BAL,2025-11-09,8.54,26.5,1.0,0.5,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,22,25
00-0040666,Omarion Hampton,RB,LAC,PIT,2025-11-09,8.39,21.25,1.0,1.0,1,0.0667973673123801,0.4285714285714285,0.4346486846486846,11,20
00-0039165,Zach Charbonnet,RB,SEA,ARI,2025-11-09,8.35,18.75,1.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,19,11
00-0038611,Chris Rodriguez Jr.,RB,WAS,DET,2025-11-09,8.16,29.0,2.0,1.0,1,-0.1204819871553674,0.6428571428571429,0.4870546120546121,25,13
00-0040734,TreVeyon Henderson,RB,NE,TB,2025-11-09,8.12,25.5,2.0,1.0,0,0.1569497663344893,0.2,0.4147435897435897,5,23
00-0039391,Kimani Vidal,RB,LAC,PIT,2025-11-09,8.06,21.25,2.0,1.0,1,0.0667973673123801,0.4285714285714285,0.4346486846486846,11,20
00-0037263,Tyler Allgeier,RB,ATL,IND,2025-11-09,7.99,27.5,2.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,14,22
00-0035685,David Montgomery,RB,DET,WAS,2025-11-09,7.9,20.5,1.0,1.0,0,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4
00-0033906,Alvin Kamara,RB,NO,CAR,2025-11-09,7.85,22.0,2.0,0.5,0,-0.0114811011743694,0.5555555555555556,0.4249292374292374,20,21
00-0040242,Jacory Croskey-Merritt,RB,WAS,DET,2025-11-09,7.77,29.0,1.0,1.0,1,-0.1204819871553674,0.4,0.4870546120546121,25,13
00-0035250,Devin Singletary,RB,NYG,CHI,2025-11-09,7.66,25.0,3.0,1.0,0,-0.0875692463965452,0.1333333333333333,0.5231684981684982,23,12
00-0037157,Bam Knight,RB,ARI,SEA,2025-11-09,7.65,25.75,4.0,1.0,0,-0.0200817692320336,0.75,0.5669955044955045,21,5
00-0034184,Gus Edwards,RB,LAC,PIT,2025-11-09,7.58,21.25,2.0,1.0,1,0.0667973673123801,0.5384615384615384,0.4346486846486846,11,20
00-0036893,Najee Harris,RB,LAC,PIT,2025-11-09,7.53,21.25,2.0,1.0,1,0.0667973673123801,1.0,0.4346486846486846,11,20
00-0034972,Alexander Mattison,RB,LV,DEN,2025-11-06,7.45,26.0,2.0,1.0,0,-0.2095284627489942,0.3333333333333333,0.681984681984682,27,2
00-0033699,Austin Ekeler,RB,WAS,DET,2025-11-09,7.1,29.0,2.0,1.0,1,-0.1204819871553674,0.5,0.4870546120546121,25,13
00-0036555,Chuba Hubbard,RB,CAR,NO,2025-11-09,6.74,16.5,1.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,12,7
00-0038454,Keaton Mitchell,RB,BAL,MIN,2025-11-09,6.7,22.0,3.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,17,15
00-0037525,Jordan Mason,RB,MIN,BAL,2025-11-09,6.33,26.5,2.0,1.0,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,22,25
00-0039874,Jaylen Wright,RB,MIA,BUF,2025-11-09,6.31,29.5,2.0,1.0,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,18,27
00-0037256,Rachaad White,RB,TB,NE,2025-11-09,5.93,23.0,2.0,1.0,1,0.0114114413538503,0.4,0.3117715617715617,15,28
00-0034975,Justice Hill,RB,BAL,MIN,2025-11-09,5.89,22.0,2.0,1.0,0,-0.0035963003912532,0.5,0.4665334665334665,17,15
00-0040583,Woody Marks,RB,HOU,JAX,2025-11-09,5.89,19.5,2.0,1.0,1,0.0063511369932493,0.7333333333333333,0.4002247752247752,16,24
00-0035537,Ty Johnson,RB,BUF,MIA,2025-11-09,5.71,21.0,2.0,1.0,0,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,14
00-0039796,Rasheen Ali,RB,BAL,MIN,2025-11-09,5.7,22.0,3.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,17,15
00-0038555,Tank Bigsby,RB,PHI,GB,2025-11-10,5.63,23.5,2.0,1.0,0,0.0590580013814779,0.7333333333333333,0.4583749583749584,13,18
00-0038797,Emanuel Wilson,RB,GB,PHI,2025-11-10,5.47,22.0,2.0,1.0,1,0.1529564013719251,0.4666666666666667,0.7367007992007992,6,1
00-0034681,Chase Edmonds,RB,WAS,DET,2025-11-09,5.44,29.0,2.0,1.0,1,-0.1204819871553674,0.1538461538461538,0.4870546120546121,25,13
00-0038705,Emari Demercado,RB,ARI,SEA,2025-11-09,5.41,25.75,2.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,21,5
00-0036328,Antonio Gibson,RB,NE,TB,2025-11-09,5.36,25.5,2.0,1.0,0,0.1569497663344893,0.3333333333333333,0.4147435897435897,5,23
00-0040162,Dylan Sampson,RB,CLE,NYJ,2025-11-09,5.34,18.0,2.0,1.0,0,-0.2035625371766095,0.6,0.5391483516483516,26,9
00-0036096,J.J. Taylor,RB,HOU,JAX,2025-11-09,5.21,19.5,2.0,1.0,1,0.0063511369932493,0.0,0.4002247752247752,16,24
00-0038685,Chris Brooks,RB,GB,PHI,2025-11-10,5.1,22.0,2.0,1.0,1,0.1529564013719251,0.4666666666666667,0.7367007992007992,6,1
00-0038794,Jaleel McLaughlin,RB,DEN,LV,2025-11-06,4.99,16.5,3.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,16
00-0039794,Braelon Allen,RB,NYJ,CLE,2025-11-09,4.91,19.5,2.0,1.0,1,-0.2392364677490492,1.0,0.4395812520812521,28,19
00-0038678,Jordan Mims,RB,NO,CAR,2025-11-09,4.75,22.0,2.0,1.0,0,-0.0114811011743694,0.7142857142857143,0.4249292374292374,20,21
00-0039373,Audric Estimé,RB,NO,CAR,2025-11-09,4.75,22.0,5.0,1.0,0,-0.0114811011743694,0.2,0.4249292374292374,20,21
00-0038551,Kendre Miller,RB,NO,CAR,2025-11-09,4.7,22.0,3.0,1.0,0,-0.0114811011743694,0.6,0.4249292374292374,20,21
00-0040179,DJ Giddens,RB,IND,ATL,2025-11-09,4.65,21.0,2.0,1.0,1,-0.1099062493798814,0.25,0.6739094239094239,24,3
00-0036670,Jermar Jefferson,RB,DET,WAS,2025-11-09,4.63,20.5,2.0,1.0,0,0.1573203137248841,0.2857142857142857,0.6192557442557443,4,4
00-0033948,Jamaal Williams,RB,NO,CAR,2025-11-09,4.62,22.0,2.0,1.0,0,-0.0114811011743694,0.2,0.4249292374292374,20,21
00-0036755,Jaret Patterson,RB,LAC,PIT,2025-11-09,4.62,21.25,4.0,1.0,1,0.0667973673123801,0.6666666666666666,0.4346486846486846,11,20
00-0038636,Kenny McIntosh,RB,SEA,ARI,2025-11-09,4.62,18.75,4.0,1.0,1,-0.0089089855616453,0.2666666666666666,0.5245171495171495,19,11
00-0038040,Zamir White,RB,LV,DEN,2025-11-06,4.46,26.0,2.0,1.0,0,-0.2095284627489942,0.1333333333333333,0.681984681984682,27,2
00-0039921,Trey Benson,RB,ARI,SEA,2025-11-09,4.46,25.75,3.0,1.0,0,-0.0200817692320336,1.0,0.5669955044955045,21,5
00-0032104,Ameer Abdullah,RB,IND,ATL,2025-11-09,4.43,21.0,2.0,1.0,1,-0.1099062493798814,0.7333333333333333,0.6739094239094239,24,3
00-0040466,Raheim Sanders,RB,CLE,NYJ,2025-11-09,4.43,18.0,3.0,1.0,0,-0.2035625371766095,0.6,0.5391483516483516,26,9
00-0036265,AJ Dillon,RB,PHI,GB,2025-11-10,4.38,23.5,2.0,1.0,0,0.0590580013814779,0.2,0.4583749583749584,13,18
00-0036906,Khalil Herbert,RB,NYJ,CLE,2025-11-09,4.32,19.5,2.0,0.5,1,-0.2392364677490492,0.8,0.4395812520812521,28,19
00-0031687,Raheem Mostert,RB,LV,DEN,2025-11-06,4.3,26.0,2.0,1.0,0,-0.2095284627489942,0.6153846153846154,0.681984681984682,27,2
00-0036414,Cam Akers,RB,SEA,ARI,2025-11-09,4.21,18.75,6.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,19,11
00-0040556,Corey Kiner,RB,ARI,SEA,2025-11-09,4.1,25.75,5.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,21,5
00-0036727,Adam Prentice,RB,DEN,LV,2025-11-06,4.06,16.5,2.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,16
00-0037557,Ronnie Rivers,RB,LA,SF,2025-11-09,4.03,22.0,2.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,10
00-0037746,Brian Robinson,RB,SF,LA,2025-11-09,4.01,27.5,2.0,1.0,1,0.1645314529215629,0.7333333333333333,0.3858641358641358,3,26
00-0035311,Myles Gaskin,RB,MIN,BAL,2025-11-09,3.98,26.5,2.0,1.0,1,-0.0559571697535418,0.6666666666666666,0.3954170829170829,22,25
00-0034791,Nick Chubb,RB,HOU,JAX,2025-11-09,3.91,19.5,2.0,1.0,1,0.0063511369932493,0.1428571428571428,0.4002247752247752,16,24
00-0039875,Ray Davis,RB,BUF,MIA,2025-11-09,3.79,21.0,3.0,1.0,0,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,14
00-0033925,D'Onta Foreman,RB,CLE,NYJ,2025-11-09,3.78,18.0,2.0,1.0,0,-0.2035625371766095,0.4666666666666667,0.5391483516483516,26,9
00-0035973,Patrick Taylor,RB,SF,LA,2025-11-09,3.77,27.5,4.0,1.0,1,0.1645314529215629,0.4285714285714285,0.3858641358641358,3,26
00-0037258,Dameon Pierce,RB,HOU,JAX,2025-11-09,3.75,19.5,2.0,1.0,1,0.0063511369932493,0.625,0.4002247752247752,16,24
00-0033955,Jeremy McNichols,RB,WAS,DET,2025-11-09,3.72,29.0,2.0,1.0,1,-0.1204819871553674,0.4,0.4870546120546121,25,13
00-0037085,Tyler Badie,RB,DEN,LV,2025-11-06,3.63,16.5,4.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,16
00-0034115,Jeff Wilson,RB,MIA,BUF,2025-11-09,3.48,29.5,2.0,1.0,1,-0.0064661809473301,0.2,0.3139985014985015,18,27
00-0040202,Devin Neal,RB,NO,CAR,2025-11-09,3.48,22.0,4.0,1.0,0,-0.0114811011743694,0.5833333333333334,0.4249292374292374,20,21
00-0040719,Bhayshul Tuten,RB,JAX,HOU,2025-11-09,3.44,18.0,1.0,1.0,0,0.1250437759787225,0.2307692307692307,0.4613719613719613,7,17
00-0035291,Trayveon Williams,RB,CLE,NYJ,2025-11-09,3.43,18.0,2.0,1.0,0,-0.2035625371766095,0.6,0.5391483516483516,26,9
