week,position,slp_proj,name,norm_name
12,WR,16.98,Jaxon Smith-Njigba,jaxon smithnjigba
17,WR,16.97,Jaxon Smith-Njigba,jaxon smithnjigba
7,QB,16.97,Geno Smith,geno smith
2,WR,16.95,Ja'Marr Chase,jamarr chase
8,QB,16.94,C.J. Stroud,cj stroud
4,QB,16.94,Cam Ward,cam ward
5,WR,16.93,Puka Nacua,puka nacua
6,RB,16.92,Saquon Barkley,saquon barkley
11,QB,16.92,Justin Fields,justin fields
16,QB,16.9,Kirk Cousins,kirk cousins
16,QB,16.9,Caleb Williams,caleb williams
13,QB,16.89,Bryce Young,bryce young
4,RB,16.89,Bucky Irving,bucky irving
3,WR,16.88,CeeDee Lamb,ceedee lamb
18,QB,16.87,Aaron Rodgers,aaron rodgers
7,QB,16.87,Bryce Young,bryce young
16,QB,16.86,Shedeur Sanders,shedeur sanders
1,RB,16.86,Jonathan Taylor,jonathan taylor
4,QB,16.86,Aaron Rodgers,aaron rodgers
4,QB,16.85,Carson Wentz,carson wentz
8,RB,16.85,James Cook,james cook
14,WR,16.84,CeeDee Lamb,ceedee lamb
15,QB,16.83,Tua Tagovailoa,tua tagovailoa
10,QB,16.83,Michael Penix,michael penix
17,QB,16.82,Kirk Cousins,kirk cousins
11,RB,16.81,Javonte Williams,javonte williams
17,QB,16.76,Philip Rivers,philip rivers
6,WR,16.75,Jaxon Smith-Njigba,jaxon smithnjigba
8,WR,16.72,Ja'Marr Chase,jamarr chase
17,QB,16.71,Malik Willis,malik willis
4,WR,16.7,Puka Nacua,puka nacua
12,RB,16.7,Derrick Henry,derrick henry
15,RB,16.68,Derrick Henry,derrick henry
13,WR,16.68,Puka Nacua,puka nacua
13,QB,16.67,Tyler Shough,tyler shough
17,QB,16.67,Quinn Ewers,quinn ewers
13,WR,16.65,Ja'Marr Chase,jamarr chase
18,QB,16.64,Kirk Cousins,kirk cousins
9,WR,16.64,CeeDee Lamb,ceedee lamb
5,QB,16.64,Mac Jones,mac jones
7,WR,16.64,Jaxon Smith-Njigba,jaxon smithnjigba
7,QB,16.62,Carson Wentz,carson wentz
13,QB,16.62,Kirk Cousins,kirk cousins
16,WR,16.61,Jaxon Smith-Njigba,jaxon smithnjigba
3,RB,16.6,Josh Jacobs,josh jacobs
14,QB,16.59,Daniel Jones,daniel jones
4,RB,16.59,Saquon Barkley,saquon barkley
9,QB,16.58,Bryce Young,bryce young
1,RB,16.57,Chase Brown,chase brown
8,QB,16.56,Mac Jones,mac jones
9,RB,16.56,Kyren Williams,kyren williams
3,QB,16.55,Carson Wentz,carson wentz
8,QB,16.52,Kirk Cousins,kirk cousins
16,QB,16.52,Geno Smith,geno smith
7,RB,16.52,Jahmyr Gibbs,jahmyr gibbs
8,QB,16.52,Spencer Rattler,spencer rattler
18,RB,16.48,Jonathan Taylor,jonathan taylor
4,RB,16.48,Josh Jacobs,josh jacobs
14,QB,16.48,Kirk Cousins,kirk cousins
10,QB,16.48,Tyler Shough,tyler shough
7,QB,16.46,Joe Flacco,joe flacco
9,WR,16.46,Amon-Ra St. Brown,amonra st brown
2,RB,16.45,Jonathan Taylor,jonathan taylor
3,WR,16.44,Puka Nacua,puka nacua
7,RB,16.43,Josh Jacobs,josh jacobs
9,RB,16.43,De'Von Achane,devon achane
17,WR,16.43,Ja'Marr Chase,jamarr chase
14,WR,16.42,Puka Nacua,puka nacua
1,RB,16.41,Ashton Jeanty,ashton jeanty
15,WR,16.41,Ja'Marr Chase,jamarr chase
7,QB,16.4,C.J. Stroud,cj stroud
6,RB,16.38,Josh Jacobs,josh jacobs
11,QB,16.35,Davis Mills,davis mills
3,QB,16.35,Mac Jones,mac jones
18,RB,16.34,Derrick Henry,derrick henry
10,RB,16.32,Josh Jacobs,josh jacobs
2,QB,16.32,Cam Ward,cam ward
8,RB,16.29,Josh Jacobs,josh jacobs
2,RB,16.28,Ashton Jeanty,ashton jeanty
4,RB,16.27,James Cook,james cook
18,QB,16.27,Quinn Ewers,quinn ewers
12,WR,16.26,Puka Nacua,puka nacua
12,QB,16.24,Tyrod Taylor,tyrod taylor
4,QB,16.18,C.J. Stroud,cj stroud
7,RB,16.18,Kyren Williams,kyren williams
12,QB,16.17,Davis Mills,davis mills
12,WR,16.17,Amon-Ra St. Brown,amonra st brown
2,RB,16.16,Kyren Williams,kyren williams
11,WR,16.16,Ja'Marr Chase,jamarr chase
16,RB,16.16,Josh Jacobs,josh jacobs
11,RB,16.15,Rico Dowdle,rico dowdle
6,RB,16.12,James Cook,james cook
9,QB,16.12,Mac Jones,mac jones
18,RB,16.1,Kyren Williams,kyren williams
6,RB,16.1,Rachaad White,rachaad white
18,QB,16.07,Riley Leonard,riley leonard
10,QB,16.04,Mac Jones,mac jones
6,RB,16.02,Javonte Williams,javonte williams
10,QB,16.01,Dillon Gabriel,dillon gabriel
16,WR,16.01,Ja'Marr Chase,jamarr chase
8,RB,16.0,Saquon Barkley,saquon barkley
3,QB,15.99,Spencer Rattler,spencer rattler
5,RB,15.97,Cam Skattebo,cam skattebo
11,RB,15.96,Kimani Vidal,kimani vidal
17,WR,15.96,CeeDee Lamb,ceedee lamb
13,RB,15.96,James Cook,james cook
11,RB,15.95,TreVeyon Henderson,treveyon henderson
11,RB,15.94,Ashton Jeanty,ashton jeanty
2,RB,15.93,Bucky Irving,bucky irving
9,RB,15.9,James Cook,james cook
11,TE,15.89,Brock Bowers,brock bowers
15,QB,15.88,Philip Rivers,philip rivers
3,RB,15.88,Derrick Henry,derrick henry
9,QB,15.88,Tyler Shough,tyler shough
16,RB,15.87,Saquon Barkley,saquon barkley
15,RB,15.86,James Cook,james cook
14,RB,15.84,Derrick Henry,derrick henry
7,WR,15.83,Amon-Ra St. Brown,amonra st brown
13,WR,15.83,Amon-Ra St. Brown,amonra st brown
1,RB,15.82,Kyren Williams,kyren williams
1,WR,15.81,Justin Jefferson,justin jefferson
6,WR,15.8,Amon-Ra St. Brown,amonra st brown
17,WR,15.79,Amon-Ra St. Brown,amonra st brown
7,RB,15.79,Ashton Jeanty,ashton jeanty
7,RB,15.78,Saquon Barkley,saquon barkley
3,RB,15.76,Chase Brown,chase brown
6,RB,15.73,Ashton Jeanty,ashton jeanty
18,QB,15.73,Trey Lance,trey lance
18,QB,15.73,Josh Johnson,josh johnson
13,QB,15.71,Shedeur Sanders,shedeur sanders
17,QB,15.71,Aaron Rodgers,aaron rodgers
17,TE,15.69,Trey McBride,trey mcbride
11,RB,15.69,James Cook,james cook
18,RB,15.68,James Cook,james cook
7,RB,15.68,Jacory Croskey-Merritt,jacory croskeymerritt
18,WR,15.66,Ja'Marr Chase,jamarr chase
17,QB,15.66,Max Brosmer,max brosmer
2,QB,15.63,Mac Jones,mac jones
18,QB,15.61,Mitchell Trubisky,mitchell trubisky
1,QB,15.61,Daniel Jones,daniel jones
15,QB,15.61,Kirk Cousins,kirk cousins
12,WR,15.59,CeeDee Lamb,ceedee lamb
13,QB,15.58,Max Brosmer,max brosmer
5,RB,15.57,Saquon Barkley,saquon barkley
16,QB,15.57,Brady Cook,brady cook
15,QB,15.57,Kenny Pickett,kenny pickett
10,RB,15.56,Derrick Henry,derrick henry
7,QB,15.52,Cam Ward,cam ward
8,QB,15.52,Cam Ward,cam ward
16,QB,15.49,Quinn Ewers,quinn ewers
10,RB,15.48,Rico Dowdle,rico dowdle
12,RB,15.48,Saquon Barkley,saquon barkley
18,QB,15.46,Chris Oladokun,chris oladokun
2,WR,15.46,CeeDee Lamb,ceedee lamb
4,RB,15.45,Derrick Henry,derrick henry
9,RB,15.45,Kimani Vidal,kimani vidal
9,WR,15.42,Rashee Rice,rashee rice
2,WR,15.42,Puka Nacua,puka nacua
2,WR,15.41,Justin Jefferson,justin jefferson
5,QB,15.38,C.J. Stroud,cj stroud
12,RB,15.38,Javonte Williams,javonte williams
3,RB,15.37,Jordan Mason,jordan mason
15,RB,15.33,Javonte Williams,javonte williams
10,QB,15.33,Jacoby Brissett,jacoby brissett
15,WR,15.3,Amon-Ra St. Brown,amonra st brown
13,RB,15.29,Breece Hall,breece hall
15,RB,15.29,Josh Jacobs,josh jacobs
13,WR,15.29,Rashee Rice,rashee rice
3,WR,15.28,Malik Nabers,malik nabers
1,QB,15.24,Spencer Rattler,spencer rattler
13,QB,15.22,Cam Ward,cam ward
3,RB,15.21,James Cook,james cook
15,RB,15.21,Quinshon Judkins,quinshon judkins
3,WR,15.2,Jaxon Smith-Njigba,jaxon smithnjigba
14,WR,15.2,Ja'Marr Chase,jamarr chase
8,QB,15.18,Dillon Gabriel,dillon gabriel
4,RB,15.17,Omarion Hampton,omarion hampton
11,RB,15.15,Derrick Henry,derrick henry
10,RB,15.15,Kyren Williams,kyren williams
1,RB,15.14,Derrick Henry,derrick henry
13,WR,15.14,CeeDee Lamb,ceedee lamb
3,WR,15.13,Justin Jefferson,justin jefferson
11,QB,15.12,Dillon Gabriel,dillon gabriel
7,RB,15.11,Quinshon Judkins,quinshon judkins
4,RB,15.11,Jordan Mason,jordan mason
14,WR,15.1,George Pickens,george pickens
18,QB,15.07,Clayton Tune,clayton tune
17,RB,15.05,Saquon Barkley,saquon barkley
14,RB,15.05,Quinshon Judkins,quinshon judkins
3,WR,15.04,Amon-Ra St. Brown,amonra st brown
17,QB,15.04,Tyler Huntley,tyler huntley
12,RB,15.04,Chase Brown,chase brown
9,RB,15.03,Ashton Jeanty,ashton jeanty
7,RB,14.99,Rachaad White,rachaad white
16,RB,14.99,Derrick Henry,derrick henry
15,QB,14.98,Cam Ward,cam ward
7,WR,14.98,CeeDee Lamb,ceedee lamb
1,RB,14.98,Josh Jacobs,josh jacobs
8,WR,14.97,Rashee Rice,rashee rice
1,RB,14.96,Alvin Kamara,alvin kamara
3,RB,14.96,Kyren Williams,kyren williams
14,RB,14.95,Saquon Barkley,saquon barkley
7,WR,14.94,Ja'Marr Chase,jamarr chase
8,WR,14.93,CeeDee Lamb,ceedee lamb
17,RB,14.92,Travis Etienne,travis etienne
7,RB,14.9,Breece Hall,breece hall
12,TE,14.88,Trey McBride,trey mcbride
9,TE,14.88,Trey McBride,trey mcbride
6,QB,14.87,Jacoby Brissett,jacoby brissett
9,QB,14.87,Cam Ward,cam ward
17,RB,14.86,Derrick Henry,derrick henry
2,RB,14.85,James Cook,james cook
17,QB,14.83,Cam Ward,cam ward
2,RB,14.82,Chuba Hubbard,chuba hubbard
15,QB,14.82,Brady Cook,brady cook
5,QB,14.81,Cam Ward,cam ward
15,WR,14.77,CeeDee Lamb,ceedee lamb
17,QB,14.77,Brady Cook,brady cook
16,RB,14.76,Bucky Irving,bucky irving
13,RB,14.75,Josh Jacobs,josh jacobs
6,QB,14.75,Joe Flacco,joe flacco
13,RB,14.73,Javonte Williams,javonte williams
11,WR,14.73,Justin Jefferson,justin jefferson
4,RB,14.73,Kyren Williams,kyren williams
17,WR,14.72,George Pickens,george pickens
7,RB,14.68,Javonte Williams,javonte williams
13,RB,14.68,TreVeyon Henderson,treveyon henderson
11,QB,14.68,Cam Ward,cam ward
3,WR,14.67,Zay Flowers,zay flowers
4,WR,14.67,Jaxon Smith-Njigba,jaxon smithnjigba
5,RB,14.66,Ashton Jeanty,ashton jeanty
1,WR,14.65,Nico Collins,nico collins
16,WR,14.64,CeeDee Lamb,ceedee lamb
5,RB,14.64,Jordan Mason,jordan mason
18,WR,14.63,Amon-Ra St. Brown,amonra st brown
3,WR,14.63,Nico Collins,nico collins
4,RB,14.61,Cam Skattebo,cam skattebo
6,RB,14.61,Rico Dowdle,rico dowdle
11,WR,14.61,Rashee Rice,rashee rice
10,QB,14.61,Davis Mills,davis mills
12,QB,14.6,Cam Ward,cam ward
11,WR,14.6,Drake London,drake london
11,RB,14.58,Chase Brown,chase brown
3,RB,14.58,Javonte Williams,javonte williams
5,WR,14.58,Jaxon Smith-Njigba,jaxon smithnjigba
3,WR,14.58,Ja'Marr Chase,jamarr chase
18,QB,14.56,Cam Ward,cam ward
6,RB,14.56,Derrick Henry,derrick henry
17,QB,14.55,Chris Oladokun,chris oladokun
1,WR,14.55,CeeDee Lamb,ceedee lamb
5,WR,14.55,Amon-Ra St. Brown,amonra st brown
2,QB,14.53,Spencer Rattler,spencer rattler
15,RB,14.52,Woody Marks,woody marks
6,QB,14.5,Cooper Rush,cooper rush
6,WR,14.5,George Pickens,george pickens
13,WR,14.49,George Pickens,george pickens
13,RB,14.48,Saquon Barkley,saquon barkley
13,RB,14.47,Ashton Jeanty,ashton jeanty
7,QB,14.46,Jacoby Brissett,jacoby brissett
4,WR,14.46,Amon-Ra St. Brown,amonra st brown
12,WR,14.44,Tee Higgins,tee higgins
6,WR,14.44,Emeka Egbuka,emeka egbuka
8,RB,14.44,Javonte Williams,javonte williams
12,WR,14.42,Rashee Rice,rashee rice
8,WR,14.4,Emeka Egbuka,emeka egbuka
2,RB,14.39,Tony Pollard,tony pollard
1,WR,14.37,Brian Thomas,brian thomas
5,RB,14.37,Rachaad White,rachaad white
2,WR,14.37,Jaxon Smith-Njigba,jaxon smithnjigba
2,WR,14.36,Nico Collins,nico collins
16,TE,14.35,Trey McBride,trey mcbride
3,RB,14.34,Chuba Hubbard,chuba hubbard
14,RB,14.34,Breece Hall,breece hall
1,WR,14.34,Drake London,drake london
6,RB,14.34,Quinshon Judkins,quinshon judkins
17,RB,14.32,Chase Brown,chase brown
16,WR,14.32,Nico Collins,nico collins
11,RB,14.29,Jaylen Warren,jaylen warren
5,RB,14.29,Breece Hall,breece hall
9,RB,14.26,Kyle Monangai,kyle monangai
10,RB,14.26,Jaylen Warren,jaylen warren
15,WR,14.23,Zay Flowers,zay flowers
12,RB,14.22,Rico Dowdle,rico dowdle
10,RB,14.22,Saquon Barkley,saquon barkley
2,WR,14.21,Brian Thomas,brian thomas
11,RB,14.19,Saquon Barkley,saquon barkley
14,WR,14.19,Amon-Ra St. Brown,amonra st brown
17,RB,14.17,Javonte Williams,javonte williams
18,RB,14.16,Travis Etienne,travis etienne
14,TE,14.14,Trey McBride,trey mcbride
17,RB,14.13,Omarion Hampton,omarion hampton
18,TE,14.12,Trey McBride,trey mcbride
14,RB,14.11,Javonte Williams,javonte williams
10,WR,14.1,Justin Jefferson,justin jefferson
16,QB,14.09,Philip Rivers,philip rivers
5,RB,14.08,Quinshon Judkins,quinshon judkins
5,RB,14.06,Javonte Williams,javonte williams
14,RB,14.06,Chase Brown,chase brown
15,WR,14.01,Nico Collins,nico collins
6,QB,14.0,Cam Ward,cam ward
11,WR,14.0,Nico Collins,nico collins
12,WR,13.95,Chris Olave,chris olave
12,QB,13.95,Shedeur Sanders,shedeur sanders
15,WR,13.95,Rashee Rice,rashee rice
11,RB,13.94,Travis Etienne,travis etienne
16,RB,13.93,Javonte Williams,javonte williams
16,QB,13.93,Cam Ward,cam ward
14,WR,13.91,Rashee Rice,rashee rice
18,WR,13.91,CeeDee Lamb,ceedee lamb
18,QB,13.89,Brady Cook,brady cook
15,RB,13.89,Saquon Barkley,saquon barkley
14,QB,13.89,Cam Ward,cam ward
7,WR,13.89,Davante Adams,davante adams
3,RB,13.86,Ashton Jeanty,ashton jeanty
8,WR,13.86,Justin Jefferson,justin jefferson
14,RB,13.85,Bucky Irving,bucky irving
7,RB,13.83,Cam Skattebo,cam skattebo
10,RB,13.81,Rachaad White,rachaad white
5,RB,13.81,Chase Brown,chase brown
18,RB,13.79,Bucky Irving,bucky irving
2,RB,13.78,Alvin Kamara,alvin kamara
11,TE,13.75,Trey McBride,trey mcbride
12,RB,13.75,Woody Marks,woody marks
13,WR,13.74,Davante Adams,davante adams
15,TE,13.73,Trey McBride,trey mcbride
2,WR,13.72,Amon-Ra St. Brown,amonra st brown
15,WR,13.71,George Pickens,george pickens
6,RB,13.71,Kyren Williams,kyren williams
3,RB,13.67,Tony Pollard,tony pollard
1,RB,13.66,Chuba Hubbard,chuba hubbard
9,RB,13.66,Jaylen Warren,jaylen warren
12,RB,13.65,TreVeyon Henderson,treveyon henderson
3,WR,13.63,Davante Adams,davante adams
9,WR,13.62,Justin Jefferson,justin jefferson
13,TE,13.62,Trey McBride,trey mcbride
7,QB,13.61,Dillon Gabriel,dillon gabriel
8,RB,13.61,J.K. Dobbins,jk dobbins
10,WR,13.61,Drake London,drake london
15,WR,13.6,Davante Adams,davante adams
2,RB,13.6,James Conner,james conner
3,RB,13.58,Breece Hall,breece hall
1,RB,13.58,James Conner,james conner
5,WR,13.57,George Pickens,george pickens
12,WR,13.57,Davante Adams,davante adams
10,RB,13.54,Quinshon Judkins,quinshon judkins
2,RB,13.54,Javonte Williams,javonte williams
1,WR,13.53,Puka Nacua,puka nacua
7,WR,13.52,Justin Jefferson,justin jefferson
16,WR,13.52,A.J. Brown,aj brown
13,WR,13.51,Nico Collins,nico collins
5,WR,13.5,Ja'Marr Chase,jamarr chase
17,RB,13.5,Bucky Irving,bucky irving
17,WR,13.5,Chris Olave,chris olave
14,RB,13.5,Kyren Williams,kyren williams
11,RB,13.5,Woody Marks,woody marks
4,RB,13.48,J.K. Dobbins,jk dobbins
18,RB,13.48,Ashton Jeanty,ashton jeanty
1,RB,13.47,Omarion Hampton,omarion hampton
1,WR,13.45,Amon-Ra St. Brown,amonra st brown
1,RB,13.4,James Cook,james cook
16,RB,13.38,RJ Harvey,rj harvey
12,RB,13.36,Emanuel Wilson,emanuel wilson
3,WR,13.35,Brian Thomas,brian thomas
3,WR,13.34,Garrett Wilson,garrett wilson
18,RB,13.32,RJ Harvey,rj harvey
11,WR,13.3,Jaylen Waddle,jaylen waddle
2,WR,13.3,Malik Nabers,malik nabers
17,WR,13.3,Drake London,drake london
12,WR,13.29,A.J. Brown,aj brown
7,WR,13.29,Nico Collins,nico collins
14,WR,13.29,Nico Collins,nico collins
15,RB,13.29,Travis Etienne,travis etienne
13,RB,13.28,Travis Etienne,travis etienne
14,WR,13.28,Davante Adams,davante adams
12,WR,13.28,DeVonta Smith,devonta smith
7,WR,13.26,Mike Evans,mike evans
2,RB,13.25,Omarion Hampton,omarion hampton
9,WR,13.25,Nico Collins,nico collins
12,WR,13.24,Nico Collins,nico collins
11,WR,13.24,Davante Adams,davante adams
7,WR,13.24,Drake London,drake london
16,RB,13.22,Quinshon Judkins,quinshon judkins
3,WR,13.21,Mike Evans,mike evans
6,WR,13.19,Ja'Marr Chase,jamarr chase
2,RB,13.18,Breece Hall,breece hall
3,WR,13.17,DK Metcalf,dk metcalf
13,RB,13.17,Kyren Williams,kyren williams
12,WR,13.16,Stefon Diggs,stefon diggs
1,WR,13.16,Tyreek Hill,tyreek hill
11,RB,13.14,Rachaad White,rachaad white
16,WR,13.14,George Pickens,george pickens
8,WR,13.12,DeVonta Smith,devonta smith
17,WR,13.12,Nico Collins,nico collins
10,WR,13.12,Nico Collins,nico collins
15,RB,13.11,Bucky Irving,bucky irving
2,WR,13.11,Mike Evans,mike evans
10,RB,13.09,Ashton Jeanty,ashton jeanty
2,WR,13.07,A.J. Brown,aj brown
6,RB,13.04,Jacory Croskey-Merritt,jacory croskeymerritt
17,WR,13.04,Tee Higgins,tee higgins
2,RB,13.03,Tyrone Tracy,tyrone tracy
17,WR,13.0,Jaylen Waddle,jaylen waddle
13,WR,13.0,A.J. Brown,aj brown
5,RB,13.0,Kyren Williams,kyren williams
13,RB,12.99,Jaylen Warren,jaylen warren
3,RB,12.98,Jaylen Warren,jaylen warren
4,RB,12.97,Quinshon Judkins,quinshon judkins
15,RB,12.96,Breece Hall,breece hall
11,WR,12.96,A.J. Brown,aj brown
4,WR,12.95,Nico Collins,nico collins
14,RB,12.95,Ashton Jeanty,ashton jeanty
11,RB,12.95,Quinshon Judkins,quinshon judkins
13,WR,12.94,Zay Flowers,zay flowers
1,WR,12.94,Mike Evans,mike evans
15,RB,12.93,TreVeyon Henderson,treveyon henderson
13,TE,12.92,Brock Bowers,brock bowers
12,RB,12.91,Ashton Jeanty,ashton jeanty
2,WR,12.91,Tee Higgins,tee higgins
12,RB,12.9,Quinshon Judkins,quinshon judkins
17,RB,12.9,Josh Jacobs,josh jacobs
11,WR,12.88,Emeka Egbuka,emeka egbuka
18,WR,12.87,Jameson Williams,jameson williams
3,WR,12.87,Deebo Samuel,deebo samuel
12,WR,12.86,Justin Jefferson,justin jefferson
10,TE,12.86,Brock Bowers,brock bowers
18,RB,12.85,Chase Brown,chase brown
3,RB,12.85,J.K. Dobbins,jk dobbins
3,WR,12.84,Ladd McConkey,ladd mcconkey
10,WR,12.83,Davante Adams,davante adams
5,WR,12.83,Jakobi Meyers,jakobi meyers
12,WR,12.82,George Pickens,george pickens
9,WR,12.82,Jaylen Waddle,jaylen waddle
1,WR,12.82,Malik Nabers,malik nabers
5,WR,12.82,Nico Collins,nico collins
1,WR,12.82,A.J. Brown,aj brown
13,WR,12.81,Jaylen Waddle,jaylen waddle
1,TE,12.81,Brock Bowers,brock bowers
2,WR,12.81,DK Metcalf,dk metcalf
1,RB,12.8,Tony Pollard,tony pollard
5,RB,12.8,Alvin Kamara,alvin kamara
9,WR,12.79,Drake London,drake london
17,RB,12.78,Jaylen Warren,jaylen warren
4,RB,12.78,Trey Benson,trey benson
2,WR,12.77,Ladd McConkey,ladd mcconkey
13,RB,12.77,Chase Brown,chase brown
3,RB,12.77,James Conner,james conner
15,WR,12.77,Jaylen Waddle,jaylen waddle
18,WR,12.76,George Pickens,george pickens
14,WR,12.76,Chris Olave,chris olave
16,RB,12.75,Travis Etienne,travis etienne
4,WR,12.75,Davante Adams,davante adams
13,RB,12.74,Rico Dowdle,rico dowdle
13,RB,12.73,Bucky Irving,bucky irving
9,WR,12.73,Zay Flowers,zay flowers
11,RB,12.72,Kyren Williams,kyren williams
4,RB,12.71,Alvin Kamara,alvin kamara
6,WR,12.7,Tetairoa McMillan,tetairoa mcmillan
4,WR,12.7,Malik Nabers,malik nabers
4,WR,12.7,Ja'Marr Chase,jamarr chase
12,RB,12.69,Kenneth Walker,kenneth walker
2,RB,12.68,D'Andre Swift,dandre swift
4,RB,12.68,Tony Pollard,tony pollard
2,WR,12.67,Drake London,drake london
1,WR,12.66,Ladd McConkey,ladd mcconkey
5,WR,12.65,Garrett Wilson,garrett wilson
12,TE,12.64,George Kittle,george kittle
7,RB,12.63,J.K. Dobbins,jk dobbins
9,WR,12.62,Davante Adams,davante adams
8,RB,12.62,Cam Skattebo,cam skattebo
3,RB,12.62,Jacory Croskey-Merritt,jacory croskeymerritt
11,WR,12.61,DeVonta Smith,devonta smith
16,TE,12.6,George Kittle,george kittle
5,WR,12.6,Justin Jefferson,justin jefferson
10,WR,12.59,Emeka Egbuka,emeka egbuka
2,RB,12.59,J.K. Dobbins,jk dobbins
7,WR,12.57,Rashee Rice,rashee rice
18,WR,12.56,Drake London,drake london
10,TE,12.56,Trey McBride,trey mcbride
3,TE,12.55,Trey McBride,trey mcbride
7,RB,12.55,Jordan Mason,jordan mason
5,WR,12.54,Deebo Samuel,deebo samuel
5,WR,12.54,Emeka Egbuka,emeka egbuka
1,RB,12.54,TreVeyon Henderson,treveyon henderson
17,WR,12.54,Mike Evans,mike evans
18,RB,12.53,Audric Estime,audric estime
13,WR,12.52,Chris Olave,chris olave
1,WR,12.52,Terry McLaurin,terry mclaurin
16,WR,12.51,Jameson Williams,jameson williams
10,RB,12.51,Breece Hall,breece hall
12,RB,12.5,Kyren Williams,kyren williams
16,WR,12.5,Mike Evans,mike evans
7,WR,12.49,DK Metcalf,dk metcalf
10,WR,12.49,Zay Flowers,zay flowers
6,WR,12.49,Ladd McConkey,ladd mcconkey
10,WR,12.48,Chris Olave,chris olave
4,RB,12.48,Kenny Gainwell,kenny gainwell
8,WR,12.47,Zay Flowers,zay flowers
15,WR,12.45,A.J. Brown,aj brown
3,RB,12.42,Nick Chubb,nick chubb
17,RB,12.42,Kyren Williams,kyren williams
16,RB,12.41,Omarion Hampton,omarion hampton
8,WR,12.39,Chris Olave,chris olave
16,WR,12.39,Drake London,drake london
5,WR,12.39,Zay Flowers,zay flowers
17,RB,12.38,RJ Harvey,rj harvey
13,RB,12.38,Kimani Vidal,kimani vidal
11,WR,12.38,Ladd McConkey,ladd mcconkey
14,WR,12.37,A.J. Brown,aj brown
15,RB,12.37,RJ Harvey,rj harvey
13,RB,12.36,Quinshon Judkins,quinshon judkins
5,WR,12.34,Tetairoa McMillan,tetairoa mcmillan
4,WR,12.34,Justin Jefferson,justin jefferson
5,QB,12.34,Cooper Rush,cooper rush
13,WR,12.33,Ladd McConkey,ladd mcconkey
1,WR,12.33,Jaxon Smith-Njigba,jaxon smithnjigba
2,WR,12.33,Tyreek Hill,tyreek hill
5,RB,12.32,Rico Dowdle,rico dowdle
10,WR,12.32,Jaylen Waddle,jaylen waddle
15,WR,12.32,Chris Olave,chris olave
3,WR,12.31,Terry McLaurin,terry mclaurin
12,WR,12.31,Zay Flowers,zay flowers
18,WR,12.3,Michael Wilson,michael wilson
3,WR,12.29,Tyreek Hill,tyreek hill
4,RB,12.29,Javonte Williams,javonte williams
8,RB,12.29,Breece Hall,breece hall
14,WR,12.29,Jameson Williams,jameson williams
10,WR,12.28,A.J. Brown,aj brown
16,RB,12.28,Ashton Jeanty,ashton jeanty
2,WR,12.27,Garrett Wilson,garrett wilson
6,RB,12.27,Breece Hall,breece hall
12,WR,12.27,Tetairoa McMillan,tetairoa mcmillan
6,WR,12.27,Zay Flowers,zay flowers
4,RB,12.27,Chuba Hubbard,chuba hubbard
2,TE,12.26,Trey McBride,trey mcbride
15,RB,12.25,Kyren Williams,kyren williams
3,WR,12.25,Drake London,drake london
6,WR,12.25,Garrett Wilson,garrett wilson
1,WR,12.23,Tee Higgins,tee higgins
11,WR,12.23,Stefon Diggs,stefon diggs
3,RB,12.23,D'Andre Swift,dandre swift
16,WR,12.23,Tee Higgins,tee higgins
16,RB,12.22,Rico Dowdle,rico dowdle
9,WR,12.22,DK Metcalf,dk metcalf
12,WR,12.21,Emeka Egbuka,emeka egbuka
7,WR,12.2,George Pickens,george pickens
6,WR,12.2,Xavier Worthy,xavier worthy
4,WR,12.18,George Pickens,george pickens
8,RB,12.18,Quinshon Judkins,quinshon judkins
4,RB,12.17,Ashton Jeanty,ashton jeanty
4,WR,12.17,Jakobi Meyers,jakobi meyers
18,WR,12.17,Tetairoa McMillan,tetairoa mcmillan
11,RB,12.15,Aaron Jones,aaron jones
12,TE,12.14,Brock Bowers,brock bowers
16,WR,12.14,Tetairoa McMillan,tetairoa mcmillan
9,WR,12.14,George Pickens,george pickens
9,WR,12.14,Stefon Diggs,stefon diggs
16,RB,12.13,Kyren Williams,kyren williams
15,RB,12.13,Ashton Jeanty,ashton jeanty
11,RB,12.12,Breece Hall,breece hall
17,RB,12.12,Aaron Jones,aaron jones
16,RB,12.12,TreVeyon Henderson,treveyon henderson
15,TE,12.12,George Kittle,george kittle
1,RB,12.12,Jaylen Warren,jaylen warren
9,WR,12.1,Ladd McConkey,ladd mcconkey
9,WR,12.09,Marvin Harrison,marvin harrison
1,WR,12.09,DK Metcalf,dk metcalf
6,WR,12.09,Deebo Samuel,deebo samuel
9,TE,12.09,George Kittle,george kittle
16,RB,12.08,Chase Brown,chase brown
13,WR,12.08,DeVonta Smith,devonta smith
3,RB,12.08,Alvin Kamara,alvin kamara
12,RB,12.08,Kareem Hunt,kareem hunt
4,WR,12.07,A.J. Brown,aj brown
4,RB,12.07,Breece Hall,breece hall
1,WR,12.07,Tetairoa McMillan,tetairoa mcmillan
7,WR,12.07,Rome Odunze,rome odunze
3,TE,12.06,Brock Bowers,brock bowers
10,WR,12.05,Garrett Wilson,garrett wilson
9,WR,12.04,Chris Olave,chris olave
13,RB,12.04,RJ Harvey,rj harvey
11,WR,12.04,George Pickens,george pickens
14,TE,12.03,Brock Bowers,brock bowers
4,TE,12.02,Brock Bowers,brock bowers
