season,team,win_total_line,price_over,price_under,book,market_source,as_of_date,source,source_url,retrieved_at,raw_team_name,point_in_time_status
2020,KC,11.5,-120,100,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Kansas City Chiefs,same_day_as_week1_kickoff
2020,LA,8.5,110,-130,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Los Angeles Rams,same_day_as_week1_kickoff
2020,LAC,8.0,-105,-115,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Los Angeles Chargers,same_day_as_week1_kickoff
2020,LV,7.5,115,-135,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Las Vegas Raiders,same_day_as_week1_kickoff
2020,MIA,6.0,-115,-105,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Miami Dolphins,same_day_as_week1_kickoff
2020,MIN,9.0,110,-130,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Minnesota Vikings,same_day_as_week1_kickoff
2020,NE,9.0,120,-140,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,New England Patriots,same_day_as_week1_kickoff
2020,NO,10.5,120,-140,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,New Orleans Saints,same_day_as_week1_kickoff
2020,NYG,6.5,120,-140,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,New York Giants,same_day_as_week1_kickoff
2020,NYJ,6.5,120,-140,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,New York Jets,same_day_as_week1_kickoff
2020,PHI,9.5,130,-150,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Philadelphia Eagles,same_day_as_week1_kickoff
2020,PIT,9.5,100,-120,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Pittsburgh Steelers,same_day_as_week1_kickoff
2020,SEA,9.5,100,-120,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Seattle Seahawks,same_day_as_week1_kickoff
2020,SF,10.5,120,-140,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,San Francisco 49ers,same_day_as_week1_kickoff
2020,TB,9.5,-125,105,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Tampa Bay Buccaneers,same_day_as_week1_kickoff
2020,TEN,8.5,-130,110,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Tennessee Titans,same_day_as_week1_kickoff
2020,WAS,5.0,-130,110,,Covers Sports Odds History,2020-09-10,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2020,2026-08-03T02:32:51.714255+00:00,Washington Football Team,same_day_as_week1_kickoff
2021,ARI,8.5,-110,-110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Arizona Cardinals,same_day_as_week1_kickoff
2021,ATL,7.5,-120,100,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Atlanta Falcons,same_day_as_week1_kickoff
2021,BAL,10.5,-130,110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Baltimore Ravens,same_day_as_week1_kickoff
2021,BUF,11.5,-110,-110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Buffalo Bills,same_day_as_week1_kickoff
2021,CAR,7.5,100,-120,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Carolina Panthers,same_day_as_week1_kickoff
2021,CHI,7.5,120,-140,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Chicago Bears,same_day_as_week1_kickoff
2021,CIN,6.5,-110,-110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Cincinnati Bengals,same_day_as_week1_kickoff
2021,CLE,10.5,-120,100,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Cleveland Browns,same_day_as_week1_kickoff
2021,DAL,9.0,-120,100,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Dallas Cowboys,same_day_as_week1_kickoff
2021,DEN,9.0,100,-120,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Denver Broncos,same_day_as_week1_kickoff
2021,DET,4.5,-130,110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Detroit Lions,same_day_as_week1_kickoff
2021,GB,10.5,-130,110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Green Bay Packers,same_day_as_week1_kickoff
2021,HOU,4.0,110,-130,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Houston Texans,same_day_as_week1_kickoff
2021,IND,9.0,-120,100,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Indianapolis Colts,same_day_as_week1_kickoff
2021,JAX,6.5,110,-130,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Jacksonville Jaguars,same_day_as_week1_kickoff
2021,KC,12.5,105,-125,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Kansas City Chiefs,same_day_as_week1_kickoff
2021,LA,10.5,100,-120,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Los Angeles Rams,same_day_as_week1_kickoff
2021,LAC,9.5,-110,-110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Los Angeles Chargers,same_day_as_week1_kickoff
2021,LV,7.5,100,-120,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Las Vegas Raiders,same_day_as_week1_kickoff
2021,MIA,9.0,-140,120,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Miami Dolphins,same_day_as_week1_kickoff
2021,MIN,9.0,100,-120,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Minnesota Vikings,same_day_as_week1_kickoff
2021,NE,9.5,-110,-110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,New England Patriots,same_day_as_week1_kickoff
2021,NO,9.0,130,-150,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,New Orleans Saints,same_day_as_week1_kickoff
2021,NYG,7.0,100,-120,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,New York Giants,same_day_as_week1_kickoff
2021,NYJ,6.0,110,-130,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,New York Jets,same_day_as_week1_kickoff
2021,PHI,6.5,-150,130,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Philadelphia Eagles,same_day_as_week1_kickoff
2021,PIT,8.5,110,-130,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Pittsburgh Steelers,same_day_as_week1_kickoff
2021,SEA,9.5,-150,130,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Seattle Seahawks,same_day_as_week1_kickoff
2021,SF,10.5,100,-120,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,San Francisco 49ers,same_day_as_week1_kickoff
2021,TB,12.0,-120,100,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Tampa Bay Buccaneers,same_day_as_week1_kickoff
2021,TEN,9.5,-130,110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Tennessee Titans,same_day_as_week1_kickoff
2021,WAS,8.5,-130,110,,Covers Sports Odds History,2021-09-09,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2021,2026-08-03T02:32:55.415823+00:00,Washington Football Team,same_day_as_week1_kickoff
2022,ARI,8.5,110,-130,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Arizona Cardinals,same_day_as_week1_kickoff
2022,ATL,4.5,-140,120,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Atlanta Falcons,same_day_as_week1_kickoff
2022,BAL,10.5,110,-130,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Baltimore Ravens,same_day_as_week1_kickoff
2022,BUF,12.0,-110,-110,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Buffalo Bills,same_day_as_week1_kickoff
2022,CAR,6.5,-130,110,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Carolina Panthers,same_day_as_week1_kickoff
2022,CHI,5.5,-130,100,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Chicago Bears,same_day_as_week1_kickoff
2022,CIN,9.5,-130,110,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Cincinnati Bengals,same_day_as_week1_kickoff
2022,CLE,8.0,-120,100,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Cleveland Browns,same_day_as_week1_kickoff
2022,DAL,10.0,120,-140,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Dallas Cowboys,same_day_as_week1_kickoff
2022,DEN,10.0,110,-130,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Denver Broncos,same_day_as_week1_kickoff
2022,DET,6.5,-150,130,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Detroit Lions,same_day_as_week1_kickoff
2022,GB,11.0,-130,110,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Green Bay Packers,same_day_as_week1_kickoff
2022,HOU,4.5,-120,100,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Houston Texans,same_day_as_week1_kickoff
2022,IND,10.0,-120,100,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Indianapolis Colts,same_day_as_week1_kickoff
2022,JAX,6.5,-120,100,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Jacksonville Jaguars,same_day_as_week1_kickoff
2022,KC,10.5,-150,130,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Kansas City Chiefs,same_day_as_week1_kickoff
2022,LA,10.5,100,-120,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Los Angeles Rams,same_day_as_week1_kickoff
2022,LAC,10.5,100,-120,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Los Angeles Chargers,same_day_as_week1_kickoff
2022,LV,8.5,-150,130,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Las Vegas Raiders,same_day_as_week1_kickoff
2022,MIA,9.0,-130,110,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Miami Dolphins,same_day_as_week1_kickoff
2022,MIN,9.5,-110,-110,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Minnesota Vikings,same_day_as_week1_kickoff
2022,NE,8.5,100,-120,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,New England Patriots,same_day_as_week1_kickoff
2022,NO,9.0,100,-120,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,New Orleans Saints,same_day_as_week1_kickoff
2022,NYG,7.0,120,-140,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,New York Giants,same_day_as_week1_kickoff
2022,NYJ,5.5,-120,100,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,New York Jets,same_day_as_week1_kickoff
2022,PHI,10.0,110,-130,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Philadelphia Eagles,same_day_as_week1_kickoff
2022,PIT,7.5,-125,105,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Pittsburgh Steelers,same_day_as_week1_kickoff
2022,SEA,5.5,-125,105,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Seattle Seahawks,same_day_as_week1_kickoff
2022,SF,10.0,-110,-110,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,San Francisco 49ers,same_day_as_week1_kickoff
2022,TB,11.0,120,-140,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Tampa Bay Buccaneers,same_day_as_week1_kickoff
2022,TEN,9.0,120,-140,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Tennessee Titans,same_day_as_week1_kickoff
2022,WAS,7.5,-130,110,,Covers Sports Odds History,2022-09-08,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2022,2026-08-03T02:32:59.128062+00:00,Washington Commanders,same_day_as_week1_kickoff
2024,ARI,7.0,-130,110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Arizona Cardinals,same_day_as_week1_kickoff
2024,ATL,9.5,-130,110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Atlanta Falcons,same_day_as_week1_kickoff
2024,BAL,10.5,100,-120,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Baltimore Ravens,same_day_as_week1_kickoff
2024,BUF,10.0,-110,-110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Buffalo Bills,same_day_as_week1_kickoff
2024,CAR,5.5,-130,110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Carolina Panthers,same_day_as_week1_kickoff
2024,CHI,8.5,-165,145,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Chicago Bears,same_day_as_week1_kickoff
2024,CIN,10.5,100,-120,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Cincinnati Bengals,same_day_as_week1_kickoff
2024,CLE,8.5,-145,125,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Cleveland Browns,same_day_as_week1_kickoff
2024,DAL,10.0,115,-135,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Dallas Cowboys,same_day_as_week1_kickoff
2024,DEN,5.5,-170,150,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Denver Broncos,same_day_as_week1_kickoff
2024,DET,10.5,-130,110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Detroit Lions,same_day_as_week1_kickoff
2024,GB,10.0,100,-120,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Green Bay Packers,same_day_as_week1_kickoff
2024,HOU,9.5,-140,120,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Houston Texans,same_day_as_week1_kickoff
2024,IND,8.5,115,-135,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Indianapolis Colts,same_day_as_week1_kickoff
2024,JAX,8.5,-110,-110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Jacksonville Jaguars,same_day_as_week1_kickoff
2024,KC,11.5,-110,-110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Kansas City Chiefs,same_day_as_week1_kickoff
2024,LA,8.5,-170,150,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Los Angeles Rams,same_day_as_week1_kickoff
2024,LAC,9.0,115,-135,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Los Angeles Chargers,same_day_as_week1_kickoff
2024,LV,6.5,-125,105,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Las Vegas Raiders,same_day_as_week1_kickoff
2024,MIA,10.0,100,-120,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Miami Dolphins,same_day_as_week1_kickoff
