game_id,season,week,home_team,away_team,gameday,spread_line,predicted_margin,xgb_margin,ridge_margin,lgbm_margin
2018_10_ATL_CLE,2018,10,CLE,ATL,2018-11-11,-4.0,-2.090159,-1.2465515,-4.620981,-1.3347933582553686
2018_10_JAX_IND,2018,10,IND,JAX,2018-11-11,3.5,2.3368561,2.1767492,2.8171766,0.46475400427539165
2018_10_ARI_KC,2018,10,KC,ARI,2018-11-11,16.5,13.009665,12.173881,15.517015,9.96424918002145
2018_10_BUF_NYJ,2018,10,NYJ,BUF,2018-11-11,8.0,6.2032,6.3944235,5.62953,4.4131322027433235
2018_10_WAS_TB,2018,10,TB,WAS,2018-11-11,1.0,-1.3150064,-1.2240403,-1.5879047,-1.0592934549934734
2018_10_NE_TEN,2018,10,TEN,NE,2018-11-11,-7.0,-3.1825783,-2.7289684,-4.5434084,-1.8999016311838455
2018_10_LAC_OAK,2018,10,OAK,LAC,2018-11-11,-10.0,-10.259308,-9.3968315,-12.846739,-5.200209905581613
2018_10_MIA_GB,2018,10,GB,MIA,2018-11-11,9.0,10.593637,10.874021,9.752485,10.692189969418804
2018_10_SEA_LA,2018,10,LA,SEA,2018-11-11,10.0,8.651646,8.977484,7.6741314,7.54668205981351
2018_10_DAL_PHI,2018,10,PHI,DAL,2018-11-11,6.5,8.095411,8.620243,6.520918,8.37177809321229
2018_10_NYG_SF,2018,10,SF,NYG,2018-11-12,3.0,5.7354703,6.6616387,2.956965,3.7796272956120536
2018_11_GB_SEA,2018,11,SEA,GB,2018-11-15,3.0,3.9548514,3.916598,4.0696115,3.930724557059322
2018_11_DAL_ATL,2018,11,ATL,DAL,2018-11-18,3.0,7.3362904,7.6639495,6.353313,5.248130793732012
2018_11_CIN_BAL,2018,11,BAL,CIN,2018-11-18,4.0,6.591217,6.7103934,6.233689,4.5927118019393225
2018_11_CAR_DET,2018,11,DET,CAR,2018-11-18,-3.5,-4.963794,-5.2374845,-4.142723,-4.547160913177632
2018_11_TEN_IND,2018,11,IND,TEN,2018-11-18,3.0,6.2865105,5.836934,7.6352396,4.002724797179328
2018_11_PIT_JAX,2018,11,JAX,PIT,2018-11-18,-5.0,-4.9813185,-4.7117276,-5.7900896,-3.0800601230499534
2018_11_TB_NYG,2018,11,NYG,TB,2018-11-18,1.0,-0.74962795,-1.2033101,0.6114186,-2.177890400706808
2018_11_HOU_WAS,2018,11,WAS,HOU,2018-11-18,-2.5,-0.43022674,-0.24965206,-0.97195077,-0.40458408867194273
2018_11_OAK_ARI,2018,11,ARI,OAK,2018-11-18,4.0,5.197796,4.6926284,6.713298,5.079327578822804
2018_11_DEN_LAC,2018,11,LAC,DEN,2018-11-18,7.0,4.3286953,5.4829655,0.86588514,5.925326902583997
2018_11_PHI_NO,2018,11,NO,PHI,2018-11-18,9.0,11.608528,11.247974,12.690188,7.165893333207662
2018_11_MIN_CHI,2018,11,CHI,MIN,2018-11-18,3.0,4.900793,5.650757,2.6509016,3.700213861117489
2018_11_KC_LA,2018,11,LA,KC,2018-11-19,2.5,4.9697804,5.4879723,3.4152052,5.303935234760482
2018_12_CHI_DET,2018,12,DET,CHI,2018-11-22,-4.0,-2.2382264,-2.7164767,-0.8034754,0.5320072377019175
2018_12_WAS_DAL,2018,12,DAL,WAS,2018-11-22,8.0,6.9651566,7.652039,4.9045076,5.941635930113805
2018_12_ATL_NO,2018,12,NO,ATL,2018-11-22,12.5,8.975237,9.265386,8.104788,5.7280183199957975
2018_12_OAK_BAL,2018,12,BAL,OAK,2018-11-25,11.5,12.977432,12.619521,14.051165,10.646198105370825
2018_12_JAX_BUF,2018,12,BUF,JAX,2018-11-25,-3.5,4.5390096,5.7015915,1.0512638,4.628525558856465
2018_12_SEA_CAR,2018,12,CAR,SEA,2018-11-25,3.5,6.1387606,6.45026,5.2042627,6.333823079103212
2018_12_CLE_CIN,2018,12,CIN,CLE,2018-11-25,3.0,-2.1295328,-2.4616313,-1.1332369,-1.293940400811809
2018_12_NE_NYJ,2018,12,NYJ,NE,2018-11-25,-9.5,-10.221777,-8.914397,-14.143917,-4.365501522377189
2018_12_NYG_PHI,2018,12,PHI,NYG,2018-11-25,4.5,3.242548,3.3690221,2.8631263,4.490044752803561
2018_12_SF_TB,2018,12,TB,SF,2018-11-25,3.5,3.8226671,4.277668,2.457665,2.2307619012949864
2018_12_ARI_LAC,2018,12,LAC,ARI,2018-11-25,11.0,11.198556,11.19417,11.211711,9.397074379122277
2018_12_PIT_DEN,2018,12,DEN,PIT,2018-11-25,-3.5,-3.0590007,-3.5331657,-1.6365058,-3.147170572735137
2018_12_MIA_IND,2018,12,IND,MIA,2018-11-25,10.0,10.202353,10.420172,9.548894,9.085216079438464
2018_12_GB_MIN,2018,12,MIN,GB,2018-11-25,4.0,2.480789,2.7083495,1.7981074,2.978130250039926
2018_12_TEN_HOU,2018,12,HOU,TEN,2018-11-26,6.0,4.188667,4.319836,3.7951584,4.124219357420795
2018_13_NO_DAL,2018,13,DAL,NO,2018-11-29,-7.5,-4.2734175,-3.4882784,-6.6288357,-2.3361071085154226
2018_13_BAL_ATL,2018,13,ATL,BAL,2018-12-02,-1.5,-1.1004894,-0.9221015,-1.6356528,0.39714708681712013
2018_13_DEN_CIN,2018,13,CIN,DEN,2018-12-02,-3.5,-2.7826655,-2.7985015,-2.7351577,-3.696924239063277
2018_13_LA_DET,2018,13,DET,LA,2018-12-02,-9.5,-8.389908,-7.1226234,-12.191759,-4.76031268576119
2018_13_ARI_GB,2018,13,GB,ARI,2018-12-02,14.0,9.22019,8.4540205,11.5187,7.911125012514935
2018_13_CLE_HOU,2018,13,HOU,CLE,2018-12-02,6.5,1.9238895,1.8480214,2.151494,2.2207983961055686
2018_13_IND_JAX,2018,13,JAX,IND,2018-12-02,-3.5,-4.40046,-4.062499,-5.414342,-2.617167211869449
2018_13_BUF_MIA,2018,13,MIA,BUF,2018-12-02,6.0,2.5893097,2.096149,4.0687923,2.497648100440886
2018_13_CHI_NYG,2018,13,NYG,CHI,2018-12-02,-4.0,-1.4224384,-1.3725559,-1.5720861,-0.8347852903340075
2018_13_CAR_TB,2018,13,TB,CAR,2018-12-02,-4.0,-2.9899788,-2.6467893,-4.0195475,-1.1880563776538842
