player_id,player_display_name,position,team,opponent_team,season,week,projected_pts,gsis_id,sleeper_id,identity_source,game_id,kickoff,provider_depth_tier,depth_lane,slp_proj,injury_status,pred_qb_pass_yards,pred_qb_rush_yards,pred_qb_receptions,pred_rush_yards,pred_rec_yards,pred_rb_receptions,pred_wr_rec_yards,pred_wr_receptions,pred_te_rec_yards,pred_te_receptions,off_epa_rank,implied_team_total,injury_status_score
00-0040556,Corey Kiner,RB,NE,PIT,2026,2,0.9150288658502561,00-0040556,12491,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,4.0,4.0,0.55,none,,,,2.605752028758299,0.39328754134368615,0.10477157649862417,,,,,1.0,23.75,1.0
00-0040142,Kaleb Johnson,RB,GB,NYJ,2026,2,0.8171274473577862,00-0040142,12504,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,5.0,3.0,0.85,none,,,,10.946034840571539,0.2546542114273086,0.008612011976118683,,,,,24.0,24.25,1.0
00-0039299,George Holani,RB,SEA,ARI,2026,2,0.7684182652535954,00-0039299,12048,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,3.0,3.0,7.55,none,,,,5.992747963535952,6.234567031950791e-05,0.05840251963534145,,,,,16.0,23.0,1.0
00-0038685,Chris Brooks,RB,GB,NYJ,2026,2,0.76074900461256,00-0038685,11370,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,2.0,2.0,7.16,none,,,,1.0484273799741601,2.6362767995003504,0.1543375074320762,,,,,24.0,24.25,1.0
00-0040198,Ollie Gordon,RB,MIA,SF,2026,2,0.66406577995892,00-0040198,12495,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,3.0,3.0,2.31,none,,,,4.767100850266359,0.0,0.0,,,,,26.0,16.25,1.0
00-0035125,Alec Ingold,RB,LAC,LV,2026,2,0.5950095140073173,00-0035125,6109,sleeper_gsis,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,4.0,4.0,0.54,none,,,,0.7739906553767433,0.6736446561046044,0.2682123043247248,,,,,28.0,25.25,1.0
sleeper:13286,Jadarian Price,RB,SEA,ARI,2026,2,0.576283111719167,,13286,synthetic_sleeper,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,1.0,1.0,11.08,none,,,,7.450440710075824,0.0,0.11888920153503414,,,,,16.0,23.0,1.0
sleeper:13337,Emmett Johnson,RB,KC,IND,2026,2,0.5755634430204649,,13337,synthetic_sleeper,2026_02_IND_KC,2026-09-20 20:20:00-04:00,2.0,2.0,3.33,none,,,,5.663579617979337,1.1613361144524499,0.17256056187881752,,,,,32.0,27.0,1.0
00-0037304,Connor Heyward,RB,LV,LAC,2026,2,0.5398373024116133,00-0037304,8181,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,3.0,3.0,0.72,none,,,,3.017773932376105,0.10074119724335981,0.0,,,,,31.0,18.25,1.0
00-0037557,Ronnie Rivers,RB,LA,NYG,2026,2,0.4797357277560255,00-0037557,8195,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,4.0,3.0,0.2,none,,,,0.833875159163826,0.059571617076937915,0.0,,,,,4.0,27.75,1.0
sleeper:13516,Max Bredeson,RB,MIN,CHI,2026,2,0.4252250426251444,,13516,synthetic_sleeper,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,4.0,4.0,0.1,none,,,,0.48028247619189773,1.034078217201574,0.12832137606930324,,,,,23.0,22.0,1.0
00-0039364,Sione Vaki,RB,DET,BUF,2026,2,0.3817992641116647,00-0039364,11729,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,4.0,3.0,2.51,none,,,,0.5710222618474547,0.0,0.0,,,,,18.0,24.5,1.0
00-0040719,Bhayshul Tuten,RB,JAX,DEN,2026,2,0.2681292050089095,00-0040719,12490,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,1.0,1.0,8.23,none,,,,5.765077038361169,0.8075107828237627,0.011194580095782022,,,,,3.0,21.0,1.0
00-0039021,Roschon Johnson,RB,CHI,MIN,2026,2,0.22277519459890807,00-0039021,10235,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,4.0,3.0,0.22,none,,,,0.46240131471227397,0.020595531888229174,0.002286728506531484,,,,,7.0,27.5,1.0
00-0033376,Patrick Ricard,RB,NYG,LA,2026,2,0.21826945214230456,00-0033376,4353,sleeper_gsis,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,5.0,5.0,0.1,none,,,,0.13176758336847497,0.15818524248655472,0.03725264726451256,,,,,9.0,20.75,1.0
00-0039407,Dylan Laube,RB,LV,LAC,2026,2,0.2067629471705818,00-0039407,11574,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,4.0,4.0,0.39,none,,,,0.45720703918459793,0.259025461589446,0.0,,,,,31.0,18.25,1.0
00-0038896,Jacob Saylors,RB,DET,BUF,2026,2,0.2010351481747734,00-0038896,11237,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,2.0,2.0,1.07,none,,,,1.2389891444902117,0.022395040356090103,0.0,,,,,18.0,24.5,1.0
00-0039746,Will Shipley,RB,PHI,TEN,2026,2,0.18200068154326926,00-0039746,11577,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,3.0,3.0,2.04,none,,,,0.0,0.11764900616957498,0.017476123213727206,,,,,14.0,23.25,1.0
00-0037594,Julius Chestnut,RB,TEN,PHI,2026,2,0.18074291900009948,00-0037594,8254,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,5.0,4.0,0.32,none,,,,0.0,0.0,0.0,,,,,27.0,16.25,1.0
sleeper:13345,Jonah Coleman,RB,DEN,JAX,2026,2,0.1645471872648549,,13345,synthetic_sleeper,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,3.0,3.0,2.69,none,,,,1.462767351666711,0.2564193075031244,0.15438135846225134,,,,,20.0,23.5,1.0
00-0040238,LeQuint Allen,RB,JAX,DEN,2026,2,0.15827535826834535,00-0040238,12544,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,3.0,3.0,1.71,none,,,,0.0,0.0,0.0,,,,,3.0,21.0,1.0
00-0039603,British Brooks,RB,HOU,CIN,2026,2,0.13793589406703763,00-0039603,12171,historical_crosswalk,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,4.0,3.0,0.16,none,,,,0.3342956907177639,0.0,0.0,,,,,21.0,24.75,1.0
00-0040208,Tahj Brooks,RB,CIN,HOU,2026,2,0.1265034005689754,00-0040208,12543,historical_crosswalk,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,3.0,3.0,0.7,none,,,,0.0,0.012021939852924686,0.0,,,,,5.0,21.75,1.0
sleeper:13305,Mike Washington,RB,LV,LAC,2026,2,0.11577583103357847,,13305,synthetic_sleeper,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,2.0,2.0,3.45,none,,,,0.3054262503788463,0.5337662986047919,0.10039822541363279,,,,,31.0,18.25,1.0
sleeper:13423,Eli Heidenreich,RB,PIT,NE,2026,2,0.06839465263008539,,13423,synthetic_sleeper,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,4.0,3.0,0.49,none,,,,0.6731682659980087,0.3001936361934256,0.04564135299185777,,,,,10.0,18.25,1.0
sleeper:13405,Kaytron Allen,RB,WAS,DAL,2026,2,0.03934601237617581,,13405,synthetic_sleeper,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,3.0,3.0,1.98,none,,,,1.414119226492217,0.5256394078977907,0.07169247269562995,,,,,17.0,23.5,1.0
sleeper:13414,Kaelon Black,RB,SF,MIA,2026,2,0.012096228884727953,,13414,synthetic_sleeper,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,2.0,2.0,6.39,none,,,,3.9555074102369625,0.31294930967506335,0.08198222638591728,,,,,13.0,29.25,1.0
00-0036187,Reggie Gilliam,RB,NE,PIT,2026,2,-0.05999346521992728,00-0036187,7204,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,3.0,3.0,0.23,none,,,,0.4287624528174206,0.0,0.0,,,,,1.0,23.75,1.0
sleeper:13300,Le'Veon Moss,RB,MIA,SF,2026,2,-0.20709590629253116,,13300,synthetic_sleeper,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,8.0,4.0,0.0,none,,,,1.701102511573877,0.8254009494222491,0.05215766872816307,,,,,26.0,16.25,1.0
00-0037744,Trey McBride,TE,ARI,SEA,2026,2,11.786928643412768,00-0037744,8130,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,1.0,1.0,11.04,none,,,,,,,,,58.29660453476042,5.93127579089644,15.0,18.5,1.0
00-0036970,Kyle Pitts,TE,ATL,CAR,2026,2,8.409517552622933,00-0036970,7553,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,1.0,1.0,7.78,none,,,,,,,,,44.23482822208275,3.372809320158152,19.0,21.0,1.0
00-0033288,George Kittle,TE,SF,MIA,2026,2,8.100253516775046,00-0033288,4217,sleeper_gsis,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,1.0,1.0,9.27,none,,,,,,,,,49.00711186467933,4.066972792130238,13.0,29.25,1.0
00-0040126,Colston Loveland,TE,CHI,MIN,2026,2,6.595242252951186,00-0040126,12517,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,1.0,1.0,9.83,none,,,,,,,,,32.87688598698498,3.0258781686810186,7.0,27.5,1.0
00-0030506,Travis Kelce,TE,KC,IND,2026,2,6.507798748152319,00-0030506,1466,sleeper_gsis,2026_02_IND_KC,2026-09-20 20:20:00-04:00,1.0,1.0,8.57,none,,,,,,,,,42.62821551997429,3.6755005982177207,32.0,27.0,1.0
00-0040663,Harold Fannin,TE,CLE,TB,2026,2,5.988715661784314,00-0040663,12506,historical_crosswalk,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,1.0,1.0,8.07,none,,,,,,,,,28.485696709505856,2.9124662712832152,29.0,16.0,1.0
00-0040128,Tyler Warren,TE,IND,KC,2026,2,5.657273745072205,00-0040128,12518,historical_crosswalk,2026_02_IND_KC,2026-09-20 20:20:00-04:00,1.0,1.0,9.07,none,,,,,,,,,30.85286967093729,4.342614515287756,22.0,20.5,1.0
00-0034351,Dallas Goedert,TE,PHI,TEN,2026,2,5.52524332729285,00-0034351,5022,sleeper_gsis,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,1.0,1.0,8.1,none,,,,,,,,,26.20522546236327,2.9566631919462654,14.0,23.25,1.0
00-0033090,Hunter Henry,TE,NE,PIT,2026,2,4.885339643596413,00-0033090,3214,sleeper_gsis,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,1.0,1.0,8.25,none,,,,,,,,,19.661006396534663,2.13646761014881,1.0,23.75,1.0
00-0038041,Jake Ferguson,TE,DAL,WAS,2026,2,4.7673526558888515,00-0038041,8110,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,1.0,1.0,8.23,none,,,,,,,,,16.04990565177982,1.9981339821435822,12.0,27.0,1.0
00-0039793,AJ Barner,TE,SEA,ARI,2026,2,4.655019075153457,00-0039793,11603,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,1.0,1.0,6.86,none,,,,,,,,,34.871818321851,2.4305431921480123,16.0,23.0,1.0
00-0038996,Tucker Kraft,TE,GB,NYJ,2026,2,4.6355560824120685,00-0038996,9484,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,1.0,1.0,10.75,none,,,,,,,,,43.14232559488474,3.269182406152395,24.0,24.25,1.0
00-0031610,Darren Waller,TE,CAR,ATL,2026,2,4.575665305750422,00-0031610,2505,sleeper_gsis,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,1.0,1.0,5.19,none,,,,,,,,,32.33262852669442,3.0039495899462376,25.0,22.5,1.0
00-0034383,Dalton Schultz,TE,HOU,CIN,2026,2,4.55090263269832,00-0034383,5001,sleeper_gsis,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,1.0,1.0,7.98,none,,,,,,,,,27.56654558401942,2.681844926404743,21.0,24.75,1.0
00-0040189,Oronde Gadsden,TE,LAC,LV,2026,2,4.477163427628272,00-0040189,12493,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,2.0,2.0,3.79,none,,,,,,,,,23.132107678440885,2.184122372921644,28.0,25.25,1.0
00-0037809,Chig Okonkwo,TE,WAS,DAL,2026,2,4.311877829337811,00-0037809,8210,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,1.0,1.0,6.62,Questionable,,,,,,,,,28.07593216387902,2.9141369395791124,17.0,23.5,0.5
00-0036244,Colby Parkinson,TE,LA,NYG,2026,2,4.158106665650092,00-0036244,6865,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,2.0,2.0,4.29,none,,,,,,,,,26.50347722644892,3.0038677610872266,4.0,27.75,1.0
00-0039066,Michael Mayer,TE,LV,LAC,2026,2,4.0628098265331545,00-0039066,9482,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,2.0,2.0,2.75,none,,,,,,,,,28.982859123339253,2.6569634504110216,31.0,18.25,1.0
00-0039065,Sam LaPorta,TE,DET,BUF,2026,2,4.01225577757776,00-0039065,10859,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,1.0,1.0,8.98,none,,,,,,,,,30.800053304717064,2.7516025483025794,18.0,24.5,1.0
00-0035689,Dawson Knox,TE,BUF,DET,2026,2,3.901470943610561,00-0035689,5906,sleeper_gsis,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,2.0,2.0,3.46,none,,,,,,,,,22.363522471112343,2.093092931618532,6.0,29.0,1.0
00-0040736,Mason Taylor,TE,NYJ,GB,2026,2,3.880803149618373,00-0040736,12498,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,2.0,2.0,3.63,none,,,,,,,,,23.483749823036458,2.9649609770297327,30.0,20.25,1.0
00-0036040,Juwan Johnson,TE,NO,BAL,2026,2,3.6279707466630526,00-0036040,7002,historical_crosswalk,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,1.0,1.0,7.72,none,,,,,,,,,21.41223769169111,2.8068295339025635,8.0,19.25,1.0
00-0034753,Mark Andrews,TE,BAL,NO,2026,2,3.6134285832034436,00-0034753,5012,sleeper_gsis,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,1.0,1.0,8.26,none,,,,,,,,,26.361831184100033,2.5003607117301514,2.0,27.75,1.0
00-0038935,Brenton Strange,TE,JAX,DEN,2026,2,3.5344637044529965,00-0038935,9480,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,1.0,1.0,6.16,none,,,,,,,,,16.405172028318518,2.235695726557065,3.0,21.0,1.0
00-0037252,Greg Dulcich,TE,MIA,SF,2026,2,3.3955004211342636,00-0037252,8172,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,1.0,1.0,4.4,none,,,,,,,,,23.37987578429599,1.9368854890954146,26.0,16.25,1.0
00-0039847,Theo Johnson,TE,NYG,LA,2026,2,2.8590557002042045,00-0039847,11597,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,2.0,2.0,2.73,none,,,,,,,,,16.96990605710827,2.3035702003350536,9.0,20.75,1.0
00-0038129,Cade Otton,TE,TB,CLE,2026,2,2.6736976598561784,00-0038129,8111,historical_crosswalk,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,1.0,1.0,5.43,none,,,,,,,,,18.134605833246734,2.4723241135824097,11.0,24.5,1.0
00-0036894,Pat Freiermuth,TE,PIT,NE,2026,2,2.4679237471283373,00-0036894,7600,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,1.0,1.0,6.97,none,,,,,,,,,13.710767262466751,1.9507130269149535,10.0,18.25,1.0
00-0035229,T.J. Hockenson,TE,MIN,CHI,2026,2,2.3088401828651484,00-0035229,5844,sleeper_gsis,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,1.0,1.0,7.31,none,,,,,,,,,13.1198793977518,2.0273656516665617,23.0,22.0,1.0
00-0040737,Terrance Ferguson,TE,LA,NYG,2026,2,2.2227369476230487,00-0040737,12487,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,1.0,1.0,2.92,none,,,,,,,,,15.460388242599684,1.16459246816196,4.0,27.75,1.0
00-0037112,Jake Tonges,TE,SF,MIA,2026,2,2.1932404445597156,00-0037112,8698,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,2.0,2.0,1.91,Questionable,,,,,,,,,15.344371031936943,1.1117084828245878,13.0,29.25,0.5
00-0038933,Dalton Kincaid,TE,BUF,DET,2026,2,2.1899491385385006,00-0038933,10236,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,1.0,1.0,9.8,none,,,,,,,,,15.219450205396326,1.9793724263364256,6.0,29.0,1.0
00-0034829,Mike Gesicki,TE,CIN,HOU,2026,2,2.1584287092356265,00-0034829,4993,sleeper_gsis,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,1.0,1.0,4.6,none,,,,,,,,,14.56405465559518,1.4980485818779594,5.0,21.75,1.0
00-0037838,Isaiah Likely,TE,NYG,LA,2026,2,2.10319195414113,00-0037838,8131,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,1.0,1.0,7.42,none,,,,,,,,,9.363705976545942,1.0306915351998929,9.0,20.75,1.0
00-0033881,Evan Engram,TE,DEN,JAX,2026,2,2.036291357218964,00-0033881,4066,sleeper_gsis,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,1.0,1.0,3.18,none,,,,,,,,,8.911481816891753,1.3375193542176418,20.0,23.5,1.0
00-0038558,Darnell Washington,TE,PIT,NE,2026,2,1.8831870528796821,00-0038558,9479,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,2.0,2.0,3.81,none,,,,,,,,,7.830698221603877,0.958092759935679,10.0,18.25,1.0
00-0033858,Jonnu Smith,TE,GB,NYJ,2026,2,1.8743862015146107,00-0033858,4144,sleeper_gsis,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,4.0,3.0,1.47,none,,,,,,,,,9.899203690720244,1.105094615687544,24.0,24.25,1.0
00-0039912,Ben Sinnott,TE,WAS,DAL,2026,2,1.724475868685502,00-0039912,11596,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,3.0,3.0,2.0,none,,,,,,,,,12.18736094980481,0.9230715252556282,17.0,23.5,1.0
00-0040187,Mitchell Evans,TE,CAR,ATL,2026,2,1.7037251670546205,00-0040187,12473,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,4.0,4.0,0.79,none,,,,,,,,,7.7143645070613625,1.1048733585693413,25.0,22.5,1.0
00-0036290,Cole Kmet,TE,CHI,MIN,2026,2,1.7006886162321972,00-0036290,6826,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,2.0,2.0,3.07,none,,,,,,,,,10.701767186133267,1.143547907387189,7.0,27.5,1.0
00-0037005,Tommy Tremble,TE,CAR,ATL,2026,2,1.4641272992064454,00-0037005,7694,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,2.0,2.0,2.28,none,,,,,,,,,9.482205243124364,0.9963871824405117,25.0,22.5,1.0
00-0039041,Elijah Higgins,TE,ARI,SEA,2026,2,1.4236985774040247,00-0039041,10231,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,2.0,2.0,2.11,none,,,,,,,,,11.829087244257739,1.336738412575996,15.0,18.5,1.0
00-0040584,Gunnar Helm,TE,TEN,PHI,2026,2,1.2686298652786727,00-0040584,12502,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,1.0,1.0,4.91,none,,,,,,,,,9.505932873046584,1.303763558278013,27.0,16.25,1.0
00-0035249,Josh Oliver,TE,MIN,CHI,2026,2,1.2369140307994735,00-0035249,5973,sleeper_gsis,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,2.0,2.0,2.18,none,,,,,,,,,8.160360847172425,0.6156551093457614,23.0,22.0,1.0
00-0036637,Noah Gray,TE,KC,IND,2026,2,1.1130408259719218,00-0036637,7828,historical_crosswalk,2026_02_IND_KC,2026-09-20 20:20:00-04:00,2.0,2.0,3.37,none,,,,,,,,,12.153182180102275,1.2376599527305108,32.0,27.0,1.0
00-0037805,Jeremy Ruckert,TE,NYJ,GB,2026,2,1.1070443982090068,00-0037805,8145,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,3.0,3.0,0.71,none,,,,,,,,,7.903931188963639,0.988485619400711,30.0,20.25,1.0
00-0040739,Elijah Arroyo,TE,SEA,ARI,2026,2,0.9738465922076549,00-0040739,12521,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,2.0,2.0,2.92,none,,,,,,,,,5.622796094629829,0.4883662748434119,16.0,23.0,1.0
00-0035631,Drew Sample,TE,CIN,HOU,2026,2,0.8841416776457629,00-0035631,6001,sleeper_gsis,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,3.0,3.0,1.45,none,,,,,,,,,5.192115659063259,0.8399922978855189,5.0,21.75,1.0
sleeper:13330,Kenyon Sadiq,TE,NYJ,GB,2026,2,0.8424544291489479,,13330,synthetic_sleeper,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,1.0,1.0,3.96,none,,,,,,,,,1.571060830714876,0.10348605742048288,30.0,20.25,1.0
00-0035644,Noah Fant,TE,NO,BAL,2026,2,0.8118624529130066,00-0035644,5857,sleeper_gsis,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,2.0,2.0,2.55,none,,,,,,,,,0.0,0.11542470624024315,8.0,19.25,1.0
00-0038046,Charlie Kolar,TE,LAC,LV,2026,2,0.6951318349214789,00-0038046,8127,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,3.0,3.0,3.12,none,,,,,,,,,4.987908510642807,0.5007839375184747,28.0,25.25,1.0
00-0033576,Eric Saubert,TE,SEA,ARI,2026,2,0.595495411381922,00-0033576,4189,sleeper_gsis,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,3.0,3.0,0.34,none,,,,,,,,,4.956124946862992,0.31288015352134446,16.0,23.0,1.0
00-0032392,Austin Hooper,TE,ATL,CAR,2026,2,0.5457289231481193,00-0032392,3202,sleeper_gsis,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,2.0,2.0,1.84,none,,,,,,,,,5.247935946940818,0.3496732000183505,19.0,21.0,1.0
00-0033885,David Njoku,TE,LAC,LV,2026,2,0.5181692171983181,00-0033885,4033,sleeper_gsis,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,1.0,1.0,3.09,none,,,,,,,,,4.447651785679102,0.5566423505064726,28.0,25.25,1.0
00-0038589,Josh Whyle,TE,GB,NYJ,2026,2,0.5154093387258161,00-0038589,10212,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,2.0,2.0,0.32,Questionable,,,,,,,,,0.8462562379918208,0.36159488029098813,24.0,24.25,0.5
00-0036628,John Bates,TE,WAS,DAL,2026,2,0.48471050156057605,00-0036628,7716,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,2.0,2.0,2.32,none,,,,,,,,,3.8975682455968053,0.5114828719977828,17.0,23.5,1.0
00-0040194,Jackson Hawes,TE,BUF,DET,2026,2,0.40822739861811785,00-0040194,12658,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,3.0,3.0,1.38,none,,,,,,,,,2.6960039669520874,0.3750282780210341,6.0,29.0,1.0
00-0037755,Jelani Woods,TE,NYJ,GB,2026,2,0.4063712571990896,00-0037755,8219,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,4.0,4.0,0.25,none,,,,,,,,,0.536931575034842,0.2352122382481781,30.0,20.25,1.0
00-0039530,Brevyn Spann-Ford,TE,DAL,WAS,2026,2,0.40433648533852024,00-0039530,11593,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,4.0,3.0,1.14,none,,,,,,,,,1.1340346105230237,0.24047876700771628,12.0,27.0,1.0
sleeper:13434,Will Kacmarek,TE,MIA,SF,2026,2,0.34133992414542663,,13434,synthetic_sleeper,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,2.0,2.0,3.2,none,,,,,,,,,1.6796356878162897,0.11782202030062253,26.0,16.25,1.0
00-0038547,Luke Schoonmaker,TE,DAL,WAS,2026,2,0.32049424316994357,00-0038547,10871,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,3.0,2.0,1.4,none,,,,,,,,,3.835363789400856,0.41368270944234764,12.0,27.0,1.0
00-0038564,Cameron Latu,TE,NE,PIT,2026,2,0.3130868876310308,00-0038564,10210,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,4.0,3.0,0.18,none,,,,,,,,,0.45651263138272774,0.036271085937924184,1.0,23.75,1.0
00-0036422,Adam Trautman,TE,DEN,JAX,2026,2,0.2968551356162825,00-0036422,6869,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,2.0,2.0,1.47,none,,,,,,,,,4.332633993275483,0.4918096717882709,20.0,23.5,1.0
00-0036429,Charlie Woerner,TE,ATL,CAR,2026,2,0.2943154532351874,00-0036429,7075,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,3.0,3.0,0.53,none,,,,,,,,,3.0871716820519204,0.4399468461853601,19.0,21.0,1.0
00-0033110,Tyler Higbee,TE,LA,NYG,2026,2,0.2565583598639308,00-0033110,3271,sleeper_gsis,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,3.0,3.0,1.35,none,,,,,,,,,7.863801781214346,1.0059505639629431,4.0,27.75,1.0
00-0036876,Kylen Granson,TE,TEN,PHI,2026,2,0.23792460296522647,00-0036876,7602,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,3.0,3.0,0.11,none,,,,,,,,,1.0447303877083136,0.0812572139212569,27.0,16.25,1.0
00-0036825,Feleipe Franks,TE,CAR,ATL,2026,2,0.23677486126484903,00-0036825,7531,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,5.0,5.0,0.06,none,,,,,,,,,0.0,0.07062063104215552,25.0,22.5,1.0
00-0036590,Quintin Morris,TE,JAX,DEN,2026,2,0.23646933835748035,00-0036590,7536,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,4.0,4.0,0.32,none,,,,,,,,,0.012758088501242,0.22552725817542071,3.0,21.0,1.0
00-0039359,Cade Stover,TE,HOU,CIN,2026,2,0.2340281463805676,00-0039359,11599,historical_crosswalk,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,2.0,2.0,1.49,none,,,,,,,,,3.2738519534851447,0.4867352785572266,21.0,24.75,1.0
sleeper:13421,Eli Raridon,TE,NE,PIT,2026,2,0.19935483340210547,,13421,synthetic_sleeper,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,2.0,2.0,3.09,none,,,,,,,,,0.23521303834782703,0.006502541030734318,1.0,23.75,1.0
