player_id,player_display_name,position,team,opponent_team,season,week,projected_pts,gsis_id,sleeper_id,identity_source,game_id,kickoff,provider_depth_tier,depth_lane,slp_proj
00-0036971,Trevor Lawrence,QB,JAX,CLE,2026,1,13.217406021005099,00-0036971,7523,historical_crosswalk,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,1.0,1.0,20.1
00-0037834,Brock Purdy,QB,SF,LA,2026,1,12.966190135457648,00-0037834,8183,historical_crosswalk,2026_01_SF_LA,2026-09-10 20:35:00-04:00,1.0,1.0,21.23
00-0039732,Bo Nix,QB,DEN,KC,2026,1,12.866353299499611,00-0039732,11563,historical_crosswalk,2026_01_DEN_KC,2026-09-14 20:15:00-04:00,1.0,1.0,20.33
00-0039851,Drake Maye,QB,NE,SEA,2026,1,12.502624994927892,00-0039851,11564,historical_crosswalk,2026_01_NE_SEA,2026-09-09 20:20:00-04:00,1.0,1.0,21.35
00-0034857,Josh Allen,QB,BUF,HOU,2026,1,12.259553668821512,00-0034857,4984,sleeper_gsis,2026_01_BUF_HOU,2026-09-13 13:00:00-04:00,1.0,1.0,23.26
00-0040743,Tyler Shough,QB,NO,DET,2026,1,12.221947304768053,00-0040743,12545,historical_crosswalk,2026_01_NO_DET,2026-09-13 13:00:00-04:00,1.0,1.0,19.55
00-0036389,Jalen Hurts,QB,PHI,WAS,2026,1,12.1188960782265,00-0036389,6904,historical_crosswalk,2026_01_WAS_PHI,2026-09-13 16:25:00-04:00,1.0,1.0,21.92
00-0034855,Baker Mayfield,QB,TB,CIN,2026,1,11.732639153943724,00-0034855,4892,sleeper_gsis,2026_01_TB_CIN,2026-09-13 13:00:00-04:00,1.0,1.0,19.81
00-0040691,Jaxson Dart,QB,NYG,DAL,2026,1,11.641633723934142,00-0040691,12508,historical_crosswalk,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,1.0,1.0,21.61
00-0039918,Caleb Williams,QB,CHI,CAR,2026,1,11.56882164199315,00-0039918,11560,historical_crosswalk,2026_01_CHI_CAR,2026-09-13 13:00:00-04:00,1.0,1.0,21.45
00-0036355,Justin Herbert,QB,LAC,ARI,2026,1,11.434380220120735,00-0036355,6797,historical_crosswalk,2026_01_ARI_LAC,2026-09-13 16:25:00-04:00,1.0,1.0,20.05
00-0026498,Matthew Stafford,QB,LA,SF,2026,1,11.409685225146083,00-0026498,421,sleeper_gsis,2026_01_SF_LA,2026-09-10 20:35:00-04:00,1.0,1.0,19.31
00-0036442,Joe Burrow,QB,CIN,TB,2026,1,11.38299289201412,00-0036442,6770,historical_crosswalk,2026_01_TB_CIN,2026-09-13 13:00:00-04:00,1.0,1.0,22.4
00-0035228,Kyler Murray,QB,MIN,GB,2026,1,11.378402825216035,00-0035228,5849,sleeper_gsis,2026_01_GB_MIN,2026-09-13 16:25:00-04:00,1.0,1.0,19.42
00-0039910,Jayden Daniels,QB,WAS,PHI,2026,1,10.99688585022334,00-0039910,11566,historical_crosswalk,2026_01_WAS_PHI,2026-09-13 16:25:00-04:00,1.0,1.0,20.83
00-0039150,Bryce Young,QB,CAR,CHI,2026,1,10.744018568167366,00-0039150,9228,historical_crosswalk,2026_01_CHI_CAR,2026-09-13 13:00:00-04:00,1.0,1.0,18.12
00-0035710,Daniel Jones,QB,IND,BAL,2026,1,10.718958309653136,00-0035710,5870,sleeper_gsis,2026_01_BAL_IND,2026-09-13 13:00:00-04:00,1.0,1.0,18.01
00-0034869,Sam Darnold,QB,SEA,NE,2026,1,10.675101745008163,00-0034869,4943,sleeper_gsis,2026_01_NE_SEA,2026-09-09 20:20:00-04:00,1.0,1.0,19.81
00-0036264,Jordan Love,QB,GB,MIN,2026,1,10.580754027756242,00-0036264,6804,historical_crosswalk,2026_01_GB_MIN,2026-09-13 16:25:00-04:00,1.0,1.0,19.73
00-0033106,Jared Goff,QB,DET,NO,2026,1,10.54488073489819,00-0033106,3163,sleeper_gsis,2026_01_NO_DET,2026-09-13 13:00:00-04:00,1.0,1.0,20.34
00-0040676,Cam Ward,QB,TEN,NYJ,2026,1,10.472568639552977,00-0040676,12522,historical_crosswalk,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,1.0,1.0,17.12
00-0034796,Lamar Jackson,QB,BAL,IND,2026,1,10.418061958674205,00-0034796,4881,sleeper_gsis,2026_01_BAL_IND,2026-09-13 13:00:00-04:00,1.0,1.0,22.64
00-0033873,Patrick Mahomes,QB,KC,DEN,2026,1,10.284327915057903,00-0033873,4046,sleeper_gsis,2026_01_DEN_KC,2026-09-14 20:15:00-04:00,1.0,1.0,19.22
00-0033077,Dak Prescott,QB,DAL,NYG,2026,1,10.227904787483489,00-0033077,3294,sleeper_gsis,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,1.0,1.0,21.11
00-0023459,Aaron Rodgers,QB,PIT,ATL,2026,1,9.93561042959383,00-0023459,96,sleeper_gsis,2026_01_ATL_PIT,2026-09-13 13:00:00-04:00,1.0,1.0,17.63
00-0033537,Deshaun Watson,QB,CLE,JAX,2026,1,9.882298766893365,00-0033537,4017,sleeper_gsis,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,1.0,1.0,16.31
00-0033119,Jacoby Brissett,QB,ARI,LAC,2026,1,9.86221021692176,00-0033119,3257,sleeper_gsis,2026_01_ARI_LAC,2026-09-13 16:25:00-04:00,1.0,1.0,17.16
00-0038128,Malik Willis,QB,MIA,LV,2026,1,9.853231078594916,00-0038128,8161,historical_crosswalk,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,1.0,1.0,18.79
00-0039163,C.J. Stroud,QB,HOU,BUF,2026,1,9.793471277595813,00-0039163,9758,historical_crosswalk,2026_01_BUF_HOU,2026-09-13 13:00:00-04:00,1.0,1.0,18.45
00-0036212,Tua Tagovailoa,QB,ATL,PIT,2026,1,9.13183054974893,00-0036212,6768,historical_crosswalk,2026_01_ATL_PIT,2026-09-13 13:00:00-04:00,1.0,1.0,18.33
00-0030565,Geno Smith,QB,NYJ,TEN,2026,1,8.937006114692638,00-0030565,1373,sleeper_gsis,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,1.0,1.0,16.49
00-0029604,Kirk Cousins,QB,LV,MIA,2026,1,8.861724713598052,00-0029604,1166,sleeper_gsis,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,1.0,1.0,17.01
00-0038542,Bijan Robinson,RB,ATL,PIT,2026,1,11.710277561421083,00-0038542,9509,historical_crosswalk,2026_01_ATL_PIT,2026-09-13 13:00:00-04:00,1.0,1.0,19.4
00-0032764,Derrick Henry,RB,BAL,IND,2026,1,10.965588135265955,00-0032764,3198,sleeper_gsis,2026_01_BAL_IND,2026-09-13 13:00:00-04:00,1.0,1.0,15.11
00-0033280,Christian McCaffrey,RB,SF,LA,2026,1,10.891330418744579,00-0033280,4034,sleeper_gsis,2026_01_SF_LA,2026-09-10 20:35:00-04:00,1.0,1.0,18.6
00-0039040,De'Von Achane,RB,MIA,LV,2026,1,10.820868179380698,00-0039040,9226,historical_crosswalk,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,1.0,1.0,15.81
00-0036223,Jonathan Taylor,RB,IND,BAL,2026,1,10.759147867860522,00-0036223,6813,historical_crosswalk,2026_01_BAL_IND,2026-09-13 13:00:00-04:00,1.0,1.0,17.77
00-0040715,Cam Skattebo,RB,NYG,DAL,2026,1,10.623776068459772,00-0040715,12481,historical_crosswalk,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,1.0,1.0,12.57
00-0035261,Tony Pollard,RB,TEN,NYJ,2026,1,10.307733697893125,00-0035261,5967,sleeper_gsis,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,1.0,1.0,9.15
00-0037840,Kyren Williams,RB,LA,SF,2026,1,10.233273470468818,00-0037840,8150,historical_crosswalk,2026_01_SF_LA,2026-09-10 20:35:00-04:00,1.0,1.0,13.35
00-0036275,D'Andre Swift,RB,CHI,CAR,2026,1,10.224245997139214,00-0036275,6790,historical_crosswalk,2026_01_CHI_CAR,2026-09-13 13:00:00-04:00,1.0,1.0,12.53
00-0034844,Saquon Barkley,RB,PHI,WAS,2026,1,10.170239533322436,00-0034844,4866,sleeper_gsis,2026_01_WAS_PHI,2026-09-13 16:25:00-04:00,1.0,1.0,13.67
00-0037248,James Cook,RB,BUF,HOU,2026,1,9.852987761842451,00-0037248,8138,historical_crosswalk,2026_01_BUF_HOU,2026-09-13 13:00:00-04:00,1.0,1.0,15.82
00-0040730,RJ Harvey,RB,DEN,KC,2026,1,9.795792348561163,00-0040730,12489,historical_crosswalk,2026_01_DEN_KC,2026-09-14 20:15:00-04:00,2.0,2.0,8.82
00-0040122,Ashton Jeanty,RB,LV,MIA,2026,1,9.791595383019438,00-0040122,12527,historical_crosswalk,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,1.0,1.0,12.35
00-0038597,Chase Brown,RB,CIN,TB,2026,1,9.744340226641686,00-0038597,9224,historical_crosswalk,2026_01_TB_CIN,2026-09-13 13:00:00-04:00,1.0,1.0,14.65
00-0033293,Aaron Jones,RB,MIN,GB,2026,1,9.425021626118275,00-0033293,4199,sleeper_gsis,2026_01_GB_MIN,2026-09-13 16:25:00-04:00,1.0,1.0,8.07
00-0040666,Omarion Hampton,RB,LAC,ARI,2026,1,9.26445730716284,00-0040666,12507,historical_crosswalk,2026_01_ARI_LAC,2026-09-13 16:25:00-04:00,1.0,1.0,13.84
00-0036973,Travis Etienne,RB,NO,DET,2026,1,9.189395978069031,00-0036973,7543,historical_crosswalk,2026_01_NO_DET,2026-09-13 13:00:00-04:00,1.0,1.0,13.42
00-0039361,Bucky Irving,RB,TB,CIN,2026,1,8.896209749011323,00-0039361,11584,historical_crosswalk,2026_01_TB_CIN,2026-09-13 13:00:00-04:00,1.0,1.0,10.97
00-0039139,Jahmyr Gibbs,RB,DET,NO,2026,1,8.853779197052347,00-0039139,9221,historical_crosswalk,2026_01_NO_DET,2026-09-13 13:00:00-04:00,1.0,1.0,21.38
00-0036158,J.K. Dobbins,RB,DEN,KC,2026,1,8.735355393263282,00-0036158,6806,historical_crosswalk,2026_01_DEN_KC,2026-09-14 20:15:00-04:00,1.0,1.0,10.12
00-0038120,Breece Hall,RB,NYJ,TEN,2026,1,8.657546507230967,00-0038120,8155,historical_crosswalk,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,1.0,1.0,12.71
00-0036139,Rico Dowdle,RB,PIT,ATL,2026,1,8.638619906401987,00-0036139,7021,historical_crosswalk,2026_01_ATL_PIT,2026-09-13 13:00:00-04:00,2.0,2.0,11.15
00-0036997,Javonte Williams,RB,DAL,NYG,2026,1,8.581588102789866,00-0036997,7588,historical_crosswalk,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,1.0,1.0,14.22
00-0033906,Alvin Kamara,RB,NO,DET,2026,1,8.415686027469333,00-0033906,4035,sleeper_gsis,2026_01_NO_DET,2026-09-13 13:00:00-04:00,4.0,4.0,2.92
00-0039373,Audric Estime,RB,NO,DET,2026,1,8.254498960360445,00-0039373,11579,historical_crosswalk,2026_01_NO_DET,2026-09-13 13:00:00-04:00,3.0,3.0,1.4
00-0040734,TreVeyon Henderson,RB,NE,SEA,2026,1,8.171813542100052,00-0040734,12529,historical_crosswalk,2026_01_NE_SEA,2026-09-09 20:20:00-04:00,2.0,2.0,9.0
00-0040784,Quinshon Judkins,RB,CLE,JAX,2026,1,8.10429799466685,00-0040784,12512,historical_crosswalk,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,1.0,1.0,11.26
00-0036919,Kenny Gainwell,RB,TB,CIN,2026,1,8.007211461133487,00-0036919,7567,historical_crosswalk,2026_01_TB_CIN,2026-09-13 13:00:00-04:00,2.0,2.0,8.12
00-0037228,Jaylen Warren,RB,PIT,ATL,2026,1,7.884644183966357,00-0037228,8228,historical_crosswalk,2026_01_ATL_PIT,2026-09-13 13:00:00-04:00,1.0,1.0,11.74
00-0036875,Rhamondre Stevenson,RB,NE,SEA,2026,1,7.851708232854446,00-0036875,7611,historical_crosswalk,2026_01_NE_SEA,2026-09-09 20:20:00-04:00,1.0,1.0,10.83
00-0040242,Jacory Croskey-Merritt,RB,WAS,PHI,2026,1,7.511735576535615,00-0040242,12533,historical_crosswalk,2026_01_WAS_PHI,2026-09-13 16:25:00-04:00,1.0,1.0,9.82
00-0036555,Chuba Hubbard,RB,CAR,CHI,2026,1,7.2358100539994155,00-0036555,7594,historical_crosswalk,2026_01_CHI_CAR,2026-09-13 13:00:00-04:00,1.0,1.0,9.47
00-0040583,Woody Marks,RB,HOU,BUF,2026,1,7.22671175437963,00-0040583,12474,historical_crosswalk,2026_01_BUF_HOU,2026-09-13 13:00:00-04:00,2.0,2.0,7.34
00-0039384,Tyrone Tracy,RB,NYG,DAL,2026,1,7.116613080313878,00-0039384,11655,historical_crosswalk,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,2.0,2.0,3.61
00-0038134,Kenneth Walker,RB,KC,DEN,2026,1,6.473282870773212,00-0038134,8151,historical_crosswalk,2026_01_DEN_KC,2026-09-14 20:15:00-04:00,1.0,1.0,14.5
00-0039032,Tyjae Spears,RB,TEN,NYJ,2026,1,6.422370114905023,00-0039032,9508,historical_crosswalk,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,2.0,2.0,6.84
00-0038611,Chris Rodriguez,RB,JAX,CLE,2026,1,6.1946494547792845,00-0038611,10219,historical_crosswalk,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,2.0,2.0,7.82
00-0039874,Jaylen Wright,RB,MIA,LV,2026,1,5.9740983489628725,00-0039874,11643,historical_crosswalk,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,2.0,2.0,2.48
00-0035685,David Montgomery,RB,HOU,BUF,2026,1,5.8666772775089635,00-0035685,5892,sleeper_gsis,2026_01_BUF_HOU,2026-09-13 13:00:00-04:00,1.0,1.0,12.87
00-0040236,Kyle Monangai,RB,CHI,CAR,2026,1,5.596523487367636,00-0040236,12534,historical_crosswalk,2026_01_CHI_CAR,2026-09-13 13:00:00-04:00,2.0,2.0,6.85
00-0035250,Devin Singletary,RB,NYG,DAL,2026,1,5.06870571785188,00-0035250,6130,sleeper_gsis,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,4.0,4.0,0.79
00-0039738,Blake Corum,RB,LA,SF,2026,1,5.066011719160429,00-0039738,11586,historical_crosswalk,2026_01_SF_LA,2026-09-10 20:35:00-04:00,2.0,2.0,8.13
00-0039391,Kimani Vidal,RB,LAC,ARI,2026,1,4.973968087356556,00-0039391,11647,historical_crosswalk,2026_01_ARI_LAC,2026-09-13 16:25:00-04:00,3.0,3.0,1.22
00-0040162,Dylan Sampson,RB,CLE,JAX,2026,1,4.940284274083137,00-0040162,12469,historical_crosswalk,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,2.0,2.0,5.69
00-0040466,Raheim Sanders,RB,CLE,JAX,2026,1,4.5123820787304165,00-0040466,12472,historical_crosswalk,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,3.0,3.0,0.11
00-0038797,Emanuel Wilson,RB,SEA,NE,2026,1,3.941264494805541,00-0038797,11435,historical_crosswalk,2026_01_NE_SEA,2026-09-09 20:20:00-04:00,3.0,3.0,2.28
00-0038551,Kendre Miller,RB,NO,DET,2026,1,3.829444562143057,00-0038551,9757,historical_crosswalk,2026_01_NO_DET,2026-09-13 13:00:00-04:00,2.0,2.0,1.56
00-0038555,Tank Bigsby,RB,PHI,WAS,2026,1,3.7944712161697822,00-0038555,9225,historical_crosswalk,2026_01_WAS_PHI,2026-09-13 16:25:00-04:00,2.0,2.0,4.58
00-0033526,Samaje Perine,RB,CIN,TB,2026,1,3.736864855244541,00-0033526,4147,sleeper_gsis,2026_01_TB_CIN,2026-09-13 13:00:00-04:00,2.0,2.0,4.71
00-0036842,Kene Nwangwu,RB,NYJ,TEN,2026,1,3.732936827171487,00-0036842,7720,historical_crosswalk,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,5.0,4.0,0.1
00-0035537,Ty Johnson,RB,BUF,HOU,2026,1,3.4889059111631124,00-0035537,6039,sleeper_gsis,2026_01_BUF_HOU,2026-09-13 13:00:00-04:00,2.0,2.0,3.46
00-0037525,Jordan Mason,RB,MIN,GB,2026,1,3.3409289824885593,00-0037525,8408,historical_crosswalk,2026_01_GB_MIN,2026-09-13 16:25:00-04:00,2.0,2.0,8.62
00-0037263,Tyler Allgeier,RB,ARI,LAC,2026,1,3.169520289619651,00-0037263,8132,historical_crosswalk,2026_01_ARI_LAC,2026-09-13 16:25:00-04:00,2.0,2.0,7.88
00-0037563,Malik Davis,RB,DAL,NYG,2026,1,3.1226523776511854,00-0037563,8800,historical_crosswalk,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,2.0,2.0,4.27
00-0039794,Braelon Allen,RB,NYJ,TEN,2026,1,3.076676318098751,00-0039794,11576,historical_crosswalk,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,2.0,2.0,3.59
00-0037256,Rachaad White,RB,WAS,PHI,2026,1,3.0761009445028806,00-0037256,8136,historical_crosswalk,2026_01_WAS_PHI,2026-09-13 16:25:00-04:00,2.0,2.0,8.69
00-0038685,Chris Brooks,RB,GB,MIN,2026,1,3.068397932888388,00-0038685,11370,historical_crosswalk,2026_01_GB_MIN,2026-09-13 16:25:00-04:00,2.0,2.0,4.35
00-0038454,Keaton Mitchell,RB,LAC,ARI,2026,1,2.9051003361641086,00-0038454,9511,historical_crosswalk,2026_01_ARI_LAC,2026-09-13 16:25:00-04:00,2.0,2.0,5.96
00-0039798,Isaiah Davis,RB,NYJ,TEN,2026,1,2.861588247779986,00-0039798,11571,historical_crosswalk,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,3.0,3.0,4.17
00-0038738,Hunter Luepke,RB,DAL,NYG,2026,1,2.7224267970798715,00-0038738,11510,historical_crosswalk,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,4.0,3.0,1.49
00-0039344,Jonathon Brooks,RB,CAR,CHI,2026,1,2.079328924633798,00-0039344,11583,historical_crosswalk,2026_01_CHI_CAR,2026-09-13 13:00:00-04:00,2.0,2.0,8.57
00-0040078,Brashard Smith,RB,KC,DEN,2026,1,2.04645037081335,00-0040078,12455,historical_crosswalk,2026_01_DEN_KC,2026-09-14 20:15:00-04:00,3.0,3.0,0.74
00-0034975,Justice Hill,RB,BAL,IND,2026,1,2.0314431176587306,00-0034975,5995,sleeper_gsis,2026_01_BAL_IND,2026-09-13 13:00:00-04:00,2.0,2.0,4.45
00-0038896,Jacob Saylors,RB,DET,NO,2026,1,1.7208425082002516,00-0038896,11237,historical_crosswalk,2026_01_NO_DET,2026-09-13 13:00:00-04:00,2.0,2.0,3.38
00-0040177,Jordan James,RB,SF,LA,2026,1,1.6762590528527006,00-0040177,12467,historical_crosswalk,2026_01_SF_LA,2026-09-10 20:35:00-04:00,3.0,3.0,1.57
00-0036893,Najee Harris,RB,NYG,DAL,2026,1,1.6391863338154786,00-0036893,7528,historical_crosswalk,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,3.0,3.0,3.51
00-0038951,Sean Tucker,RB,TB,CIN,2026,1,1.598928098110287,00-0038951,9506,historical_crosswalk,2026_01_TB_CIN,2026-09-13 13:00:00-04:00,3.0,3.0,3.63
00-0039299,George Holani,RB,SEA,NE,2026,1,1.4229199054246322,00-0039299,12048,historical_crosswalk,2026_01_NE_SEA,2026-09-09 20:20:00-04:00,2.0,2.0,4.96
00-0037304,Connor Heyward,RB,LV,MIA,2026,1,1.4003484541906335,00-0037304,8181,historical_crosswalk,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,3.0,3.0,0.75
00-0040556,Corey Kiner,RB,NE,SEA,2026,1,1.2941920940505731,00-0040556,12491,historical_crosswalk,2026_01_NE_SEA,2026-09-09 20:20:00-04:00,3.0,3.0,0.18
00-0040198,Ollie Gordon,RB,MIA,LV,2026,1,1.2556117803988034,00-0040198,12495,historical_crosswalk,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,3.0,3.0,2.31
00-0037746,Brian Robinson,RB,ATL,PIT,2026,1,1.227033949374217,00-0037746,8154,historical_crosswalk,2026_01_ATL_PIT,2026-09-13 13:00:00-04:00,2.0,2.0,4.66
00-0039875,Ray Davis,RB,BUF,HOU,2026,1,1.1677646545491271,00-0039875,11575,historical_crosswalk,2026_01_BUF_HOU,2026-09-13 13:00:00-04:00,3.0,3.0,3.54
00-0032104,Ameer Abdullah,RB,JAX,CLE,2026,1,1.078143586619884,00-0032104,2359,sleeper_gsis,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,4.0,4.0,0.27
00-0033376,Patrick Ricard,RB,NYG,DAL,2026,1,0.8858708268964459,00-0033376,4353,sleeper_gsis,2026_01_DAL_NYG,2026-09-13 20:20:00-04:00,5.0,5.0,0.11
00-0040179,DJ Giddens,RB,IND,BAL,2026,1,0.769123288737075,00-0040179,12471,historical_crosswalk,2026_01_BAL_IND,2026-09-13 13:00:00-04:00,3.0,3.0,1.26
00-0039796,Rasheen Ali,RB,BAL,IND,2026,1,0.7657402058425846,00-0039796,11570,historical_crosswalk,2026_01_BAL_IND,2026-09-13 13:00:00-04:00,3.0,3.0,0.21
00-0029892,Kyle Juszczyk,RB,SF,LA,2026,1,0.7394427572371203,00-0029892,1379,sleeper_gsis,2026_01_SF_LA,2026-09-10 20:35:00-04:00,4.0,4.0,1.33
00-0035125,Alec Ingold,RB,LAC,ARI,2026,1,0.6507151819266069,00-0035125,6109,sleeper_gsis,2026_01_ARI_LAC,2026-09-13 16:25:00-04:00,4.0,4.0,0.62
00-0037557,Ronnie Rivers,RB,LA,SF,2026,1,0.6201253603596589,00-0037557,8195,historical_crosswalk,2026_01_SF_LA,2026-09-10 20:35:00-04:00,3.0,3.0,0.15
00-0037085,Tyler Badie,RB,DEN,KC,2026,1,0.5994848040695625,00-0037085,8208,historical_crosswalk,2026_01_DEN_KC,2026-09-14 20:15:00-04:00,4.0,4.0,0.81
00-0037594,Julius Chestnut,RB,TEN,NYJ,2026,1,0.5889301245222882,00-0037594,8254,historical_crosswalk,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,4.0,4.0,0.25
sleeper:13286,Jadarian Price,RB,SEA,NE,2026,1,0.4433167280065023,,13286,synthetic_sleeper,2026_01_NE_SEA,2026-09-09 20:20:00-04:00,1.0,1.0,9.25
sleeper:13345,Jonah Coleman,RB,DEN,KC,2026,1,0.42433644045548113,,13345,synthetic_sleeper,2026_01_DEN_KC,2026-09-14 20:15:00-04:00,3.0,3.0,2.46
sleeper:13300,Le'Veon Moss,RB,MIA,LV,2026,1,0.42433644045548113,,13300,synthetic_sleeper,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,8.0,4.0,0.0
sleeper:13414,Kaelon Black,RB,SF,LA,2026,1,0.42433644045548113,,13414,synthetic_sleeper,2026_01_SF_LA,2026-09-10 20:35:00-04:00,2.0,2.0,1.77
sleeper:13405,Kaytron Allen,RB,WAS,PHI,2026,1,0.42433644045548113,,13405,synthetic_sleeper,2026_01_WAS_PHI,2026-09-13 16:25:00-04:00,3.0,3.0,0.99
00-0040238,LeQuint Allen,RB,JAX,CLE,2026,1,0.4199534879873268,00-0040238,12544,historical_crosswalk,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,3.0,3.0,2.28
sleeper:13424,Seth McGowan,RB,IND,BAL,2026,1,0.4078526489584208,,13424,synthetic_sleeper,2026_01_BAL_IND,2026-09-13 13:00:00-04:00,2.0,2.0,1.65
sleeper:13337,Emmett Johnson,RB,KC,DEN,2026,1,0.4078526489584208,,13337,synthetic_sleeper,2026_01_DEN_KC,2026-09-14 20:15:00-04:00,2.0,2.0,3.46
sleeper:13305,Mike Washington,RB,LV,MIA,2026,1,0.4078526489584208,,13305,synthetic_sleeper,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,2.0,2.0,4.22
sleeper:13347,Demond Claiborne,RB,MIN,GB,2026,1,0.4078526489584208,,13347,synthetic_sleeper,2026_01_GB_MIN,2026-09-13 16:25:00-04:00,3.0,3.0,0.84
sleeper:13516,Max Bredeson,RB,MIN,GB,2026,1,0.4078526489584208,,13516,synthetic_sleeper,2026_01_GB_MIN,2026-09-13 16:25:00-04:00,4.0,4.0,0.09
sleeper:13288,Nicholas Singleton,RB,TEN,NYJ,2026,1,0.4078526489584208,,13288,synthetic_sleeper,2026_01_NYJ_TEN,2026-09-13 13:00:00-04:00,3.0,3.0,1.49
sleeper:13287,Jeremiyah Love,RB,ARI,LAC,2026,1,0.3801355950232013,,13287,synthetic_sleeper,2026_01_ARI_LAC,2026-09-13 16:25:00-04:00,1.0,1.0,11.74
00-0040142,Kaleb Johnson,RB,GB,MIN,2026,1,0.2837181406651584,00-0040142,12504,historical_crosswalk,2026_01_GB_MIN,2026-09-13 16:25:00-04:00,3.0,3.0,3.3
00-0039746,Will Shipley,RB,PHI,WAS,2026,1,0.23482164340013395,00-0039746,11577,historical_crosswalk,2026_01_WAS_PHI,2026-09-13 16:25:00-04:00,3.0,3.0,0.96
00-0039407,Dylan Laube,RB,LV,MIA,2026,1,0.108640943975662,00-0039407,11574,historical_crosswalk,2026_01_MIA_LV,2026-09-13 16:25:00-04:00,4.0,4.0,0.64
00-0039811,MarShawn Lloyd,RB,GB,MIN,2026,1,0.08246931708817562,00-0039811,11581,historical_crosswalk,2026_01_GB_MIN,2026-09-13 16:25:00-04:00,1.0,1.0,9.92
00-0039021,Roschon Johnson,RB,CHI,CAR,2026,1,0.07332937590468487,00-0039021,10235,historical_crosswalk,2026_01_CHI_CAR,2026-09-13 13:00:00-04:00,3.0,3.0,0.25
00-0040719,Bhayshul Tuten,RB,JAX,CLE,2026,1,0.05662194584539518,00-0040719,12490,historical_crosswalk,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,1.0,1.0,10.41
00-0040208,Tahj Brooks,RB,CIN,TB,2026,1,0.01831221213146997,00-0040208,12543,historical_crosswalk,2026_01_TB_CIN,2026-09-13 13:00:00-04:00,3.0,3.0,1.05
00-0039364,Sione Vaki,RB,DET,NO,2026,1,-0.08537997393658149,00-0039364,11729,historical_crosswalk,2026_01_NO_DET,2026-09-13 13:00:00-04:00,3.0,3.0,0.46
00-0037744,Trey McBride,TE,ARI,LAC,2026,1,10.089419931681672,00-0037744,8130,historical_crosswalk,2026_01_ARI_LAC,2026-09-13 16:25:00-04:00,1.0,1.0,12.19
00-0040663,Harold Fannin,TE,CLE,JAX,2026,1,7.484011863892069,00-0040663,12506,historical_crosswalk,2026_01_CLE_JAX,2026-09-13 13:00:00-04:00,1.0,1.0,9.33
