season,week,player_id,player_display_name,position,team,opponent_team,game_id,kickoff_et,snapped_at_et,book,book_amer,first_amer,two_plus_amer,p_book,lambda,p_ge1,p_ge2,fair_amer,scored_anytime,scored_two_plus,status,slate,p_first,unquoted_lambda_remainder,book_first_p_devigged,scored_first
2026,1,00-0036290,Cole Kmet,TE,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,425,2200.0,5000.0,0.1904761904761904,0.1299032117820845,0.1218195756744064,0.0077411180303579,721.0,1.0,0.0,final,sunday_draftkings,0.0229247705258035,0.0947313377959213,0.0356319699365469,0.0
2026,1,00-0040187,Mitchell Evans,TE,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,900,4500.0,12000.0,0.1,0.1209723816076366,0.1139415692356554,0.0067529706225674,778.0,0.0,0.0,final,sunday_draftkings,0.021348695311454,0.0947313377959213,0.0178159849682734,0.0
2026,1,00-0037005,Tommy Tremble,TE,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,600,3000.0,7000.0,0.1428571428571428,0.1177951874469383,0.1111219126370863,0.0064163517186959,800.0,0.0,0.0,final,sunday_draftkings,0.0207879974961289,0.0947313377959213,0.0264366228561477,0.0
2026,1,sleeper:13411,Zavion Thomas,WR,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1200,9000.0,12000.0,0.0769230769230769,0.1073502671928574,0.1017889959625605,0.0053658046835766,882.0,,,void,sunday_draftkings,0.0189447220551274,0.0947313377959213,0.0090058825114349,0.0
2026,1,00-0040218,Jimmy Horn,WR,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,850,5500.0,11000.0,0.1052631578947368,0.099222989194446,0.0944592402963057,0.0046087792810955,959.0,0.0,0.0,final,sunday_draftkings,0.0175104543372088,0.0947313377959213,0.0146345590810817,0.0
2026,1,00-0039342,Xavier Legette,WR,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,475,2500.0,5500.0,0.1739130434782608,0.0948910917745549,0.0905280219459752,0.0042272330100647,1005.0,0.0,0.0,final,sunday_draftkings,0.0167459793644197,0.0947313377959213,0.0315205887900223,0.0
2026,1,00-0032464,Kalif Raymond,WR,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,700,3500.0,9000.0,0.125,0.0919150011804161,0.0878173192988802,0.0039740471254816,1039.0,0.0,0.0,final,sunday_draftkings,0.0162207714577123,0.0947313377959213,0.0227648696816827,0.0
2026,1,sleeper:13322,Sam Roush,TE,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2800,15000.0,19000.0,0.0344827586206896,0.0883977960502543,0.0846033368902411,0.0036842893595812,1082.0,0.0,0.0,final,sunday_draftkings,0.0156000699415989,0.0947313377959213,0.0054273861492753,0.0
2026,1,00-0039918,Caleb Williams,QB,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,500,2200.0,5500.0,0.1666666666666666,0.0869612540669082,0.0832873861693451,0.003568907651678,1101.0,1.0,1.0,final,sunday_draftkings,0.0153465550756683,0.0947313377959213,0.0356319699365469,0.0
2026,1,00-0040277,Jahdae Walker,WR,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1000,6500.0,10000.0,0.0909090909090909,0.0838298821835457,0.0804123189622509,0.0033233920034164,1144.0,1.0,0.0,final,sunday_draftkings,0.0147939437824429,0.0947313377959213,0.0124172016445542,0.0
2026,1,00-0039356,Ja'Tavion Sanders,TE,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1000,5000.0,12000.0,0.0909090909090909,0.0804106286425267,0.0772626338101881,0.0030647421229159,1194.0,0.0,0.0,final,sunday_draftkings,0.0141905283493518,0.0947313377959213,0.0160693197753055,0.0
2026,1,00-0039021,Roschon Johnson,RB,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1200,6000.0,14000.0,0.0769230769230769,0.0595309962842045,0.0577936717565258,0.0017031903309095,1630.0,0.0,0.0,final,sunday_draftkings,0.0105057789585466,0.0947313377959213,0.0134350050580423,0.0
2026,1,00-0038840,Brycen Tremayne,WR,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2200,10000.0,20000.0,0.0434782608695652,0.0464231235954635,0.0453620531179134,0.0010447777208867,2104.0,0.0,0.0,final,sunday_draftkings,0.0081925569115435,0.0947313377959213,0.0081142109756493,0.0
2026,1,00-0040784,Quinshon Judkins,RB,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,165,800.0,1200.0,0.3773584905660377,0.59549422380183,0.4487099621299617,0.1204199289388618,123.0,0.0,0.0,final,sunday_draftkings,0.1048811418512835,0.055288558889924,0.0891371738488303,0.0
2026,1,00-0036971,Trevor Lawrence,QB,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,255,1100.0,2200.0,0.2816901408450704,0.487246523150026,0.3856844287337457,0.0863613025173413,159.0,0.0,0.0,final,sunday_draftkings,0.0858160661656539,0.055288558889924,0.0668528803866227,0.0
2026,1,00-0038611,Chris Rodriguez,RB,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,165,800.0,1200.0,0.3773584905660377,0.4548511221309642,0.3654575697587916,0.0768352333238689,174.0,0.0,0.0,final,sunday_draftkings,0.0801104413017927,0.055288558889924,0.0891371738488303,0.0
2026,1,00-0038606,Parker Washington,WR,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,200,950.0,1600.0,0.3333333333333333,0.3792316862131065,0.3156129687431466,0.0560717208572281,217.0,1.0,0.0,final,sunday_draftkings,0.066792003492975,0.055288558889924,0.076403291870426,1.0
2026,1,00-0039893,Brian Thomas,WR,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,255,1100.0,2200.0,0.2816901408450704,0.3162564051759536,0.2711274604855236,0.0406168513072071,269.0,0.0,0.0,final,sunday_draftkings,0.0557005115530295,0.055288558889924,0.0668528803866227,0.0
2026,1,00-0040719,Bhayshul Tuten,RB,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,145,600.0,1000.0,0.4081632653061224,0.3146243832483819,0.2699369533159709,0.0402413175205735,270.0,0.0,0.0,final,sunday_draftkings,0.0554130724537931,0.055288558889924,0.114604937805639,0.0
2026,1,00-0038935,Brenton Strange,TE,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,260,1000.0,2500.0,0.2777777777777778,0.298743690093435,0.2582504971816769,0.0366575135847603,287.0,1.0,0.0,final,sunday_draftkings,0.0526160927940291,0.055288558889924,0.0729304149672248,0.0
2026,1,00-0034960,Jakobi Meyers,WR,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,260,1100.0,2500.0,0.2777777777777778,0.2911068535720262,0.2525641924349532,0.0349805062476259,296.0,1.0,0.0,final,sunday_draftkings,0.0512710585309201,0.055288558889924,0.0668528803866227,0.0
2026,1,00-0040663,Harold Fannin,TE,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,370,1800.0,3500.0,0.2127659574468085,0.274504920568847,0.2400517351380346,0.0314421970556677,317.0,0.0,0.0,final,sunday_draftkings,0.0483470508399717,0.055288558889924,0.0422228718231301,0.0
2026,1,00-0036407,Jerry Jeudy,WR,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,450,2000.0,5500.0,0.1818181818181818,0.2667179105183933,0.2341109097479349,0.0298345719070708,327.0,0.0,0.0,final,sunday_draftkings,0.0469755673342462,0.055288558889924,0.038201645935213,0.0
2026,1,sleeper:13298,KC Concepcion,WR,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,500,2200.0,5500.0,0.1666666666666666,0.1991987980643692,0.1806130154060153,0.0173921129253058,454.0,0.0,0.0,final,sunday_draftkings,0.0350837952096523,0.055288558889924,0.0348797636799771,0.0
2026,1,00-0040162,Dylan Sampson,RB,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,750,3500.0,10000.0,0.1176470588235294,0.1760922784590799,0.1614593994677472,0.0137988745395776,519.0,0.0,0.0,final,sunday_draftkings,0.0310141702434523,0.055288558889924,0.0222842934622075,0.0
2026,1,00-0033537,Deshaun Watson,QB,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,600,2800.0,7500.0,0.1428571428571428,0.1756634480541375,0.1610997306495095,0.0137356167618577,521.0,0.0,0.0,final,sunday_draftkings,0.0309386426888041,0.055288558889924,0.027663260849637,0.0
2026,1,sleeper:13346,Denzel Boston,WR,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,475,2200.0,6000.0,0.1739130434782608,0.1701705788157638,0.1564790824755173,0.0129366396971718,539.0,1.0,0.0,final,sunday_draftkings,0.0299712136613948,0.055288558889924,0.0348797636799771,0.0
2026,1,00-0040718,Travis Hunter,WR,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,950,3500.0,12000.0,0.0952380952380952,0.1182896092758601,0.111561284740199,0.00646821624657,796.0,0.0,0.0,final,sunday_draftkings,0.02083370214876,0.055288558889924,0.0222842934622075,0.0
2026,1,00-0040782,Isaiah Bond,WR,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1200,6000.0,16000.0,0.0769230769230769,0.1077507972233519,0.1021486844055781,0.0054044893622436,879.0,0.0,0.0,final,sunday_draftkings,0.0189775588015309,0.055288558889924,0.0131513863055651,0.0
2026,1,00-0038710,Blake Whiteheart,TE,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2800,9000.0,25000.0,0.0344827586206896,0.0865377309746483,0.0828990549806136,0.0035352201239301,1106.0,0.0,0.0,final,sunday_draftkings,0.0152414174228173,0.055288558889924,0.0088157644465876,0.0
2026,1,00-0036630,Tylan Wallace,WR,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,3000,19000.0,25000.0,0.032258064516129,0.0818745191172871,0.0786124320318305,0.0031742679837899,1172.0,0.0,0.0,final,sunday_draftkings,0.0144201114138824,0.055288558889924,0.0042001809666988,0.0
2026,1,sleeper:13408,Tanner Koziol,TE,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2500,9000.0,20000.0,0.0384615384615384,0.0749036825237485,0.0721671514567328,0.0026690543343426,1286.0,0.0,0.0,final,sunday_draftkings,0.0131923760768015,0.055288558889924,0.0088157644465876,0.0
2026,1,sleeper:13299,Nate Boerkircher,TE,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1000,3500.0,14000.0,0.0909090909090909,0.0724672562650091,0.0699037990147973,0.0025022792668911,1331.0,0.0,0.0,final,sunday_draftkings,0.0127632616406923,0.055288558889924,0.0222842934622075,0.0
2026,1,00-0040238,LeQuint Allen,RB,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,950,3500.0,12000.0,0.0952380952380952,0.0691354734252743,0.0667997523197397,0.0022825113957818,1397.0,0.0,0.0,final,sunday_draftkings,0.0121764529452175,0.055288558889924,0.0222842934622075,0.0
2026,1,sleeper:13394,Josh Cameron,WR,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2200,10000.0,20000.0,0.0434782608695652,0.0685888632241145,0.0662895161071777,0.0022473754365311,1409.0,1.0,0.0,final,sunday_draftkings,0.0120801814790072,0.055288558889924,0.0079429164815789,0.0
2026,1,00-0040466,Raheim Sanders,RB,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1900,8000.0,20000.0,0.05,0.0667076085251989,0.0645313155789649,0.0021284367910237,1450.0,0.0,0.0,final,sunday_draftkings,0.0117488463744016,0.055288558889924,0.0099041304276478,0.0
2026,1,00-0036590,Quintin Morris,TE,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2500,8000.0,20000.0,0.0384615384615384,0.0516049039105327,0.0502959829288884,0.0012865983844867,1888.0,0.0,0.0,final,sunday_draftkings,0.0090888895826865,0.055288558889924,0.0099041304276478,0.0
2026,1,00-0039920,Malachi Corley,WR,CLE,JAX,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2200,10000.0,19000.0,0.0434782608695652,0.046271645513855,0.0452174354401613,0.001038075070039,2112.0,0.0,0.0,final,sunday_draftkings,0.0081495719401737,0.055288558889924,0.0079429164815789,0.0
2026,1,00-0032104,Ameer Abdullah,RB,JAX,CLE,2026_01_CLE_JAX,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,850,4000.0,10000.0,0.1052631578947368,0.0363244014920528,0.0356725865152641,0.0006439703780516,2703.0,0.0,0.0,final,sunday_draftkings,0.0063976182358718,0.055288558889924,0.0195666966985237,0.0
2026,1,00-0036997,Javonte Williams,RB,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,-145,450.0,390.0,0.5918367346938775,0.5893505631575103,0.4453125977798648,0.1184072649050517,125.0,1.0,1.0,final,sunday_draftkings,0.1017804548091038,0.863806151560903,0.1670116989351982,0.0
2026,1,00-0037247,George Pickens,WR,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,155,900.0,1200.0,0.3921568627450981,0.5199064720990523,0.4054238451705279,0.0962998541189171,147.0,0.0,0.0,final,sunday_draftkings,0.0897875059369303,0.863806151560903,0.091856434414359,0.0
2026,1,00-0036358,CeeDee Lamb,WR,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,125,800.0,850.0,0.4444444444444444,0.4926249616704864,0.3889796178364726,0.0879757254932789,157.0,1.0,0.0,final,sunday_draftkings,0.0850760070212049,0.863806151560903,0.1020627049048433,0.0
2026,1,00-0039337,Malik Nabers,WR,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,185,1100.0,1500.0,0.3508771929824561,0.3912350094237603,0.3237787809948426,0.059217366004813,209.0,0.0,0.0,final,sunday_draftkings,0.067566028923522,0.863806151560903,0.0765470286786325,0.0
2026,1,00-0038041,Jake Ferguson,TE,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,290,1500.0,2800.0,0.2564102564102564,0.2932559783968817,0.2541688004149499,0.035449342261716,293.0,0.0,0.0,final,sunday_draftkings,0.0506451146781142,0.863806151560903,0.0574102715089744,0.0
2026,1,00-0037838,Isaiah Likely,TE,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,350,2000.0,3500.0,0.2222222222222222,0.2265103557110509,0.2026889144529847,0.022089696853366,393.0,1.0,1.0,final,sunday_draftkings,0.0391181895198785,0.863806151560903,0.0437411592449328,0.0
2026,1,00-0039410,Ryan Flournoy,WR,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,380,2000.0,4000.0,0.2083333333333333,0.2188587468635465,0.1965648021196081,0.02072598152544,409.0,0.0,0.0,final,sunday_draftkings,0.0377967617022008,0.863806151560903,0.0437411592449328,0.0
2026,1,00-0040691,Jaxson Dart,QB,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,220,1300.0,1900.0,0.3125,0.1756452827038631,0.1610844915938606,0.013732939955209,521.0,0.0,0.0,final,sunday_draftkings,0.0303338248510249,0.863806151560903,0.0656117388673993,0.0
2026,1,sleeper:13285,Malachi Fields,WR,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,400,2200.0,4000.0,0.2,0.1638477118155827,0.1511287148958614,0.0120430972055951,562.0,0.0,0.0,final,sunday_draftkings,0.0282963921145249,0.863806151560903,0.0399375801801561,0.0
2026,1,00-0036309,Darnell Mooney,WR,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,500,2800.0,5500.0,0.1666666666666666,0.1622973576742213,0.1498116430834573,0.0118283192305146,568.0,0.0,0.0,final,sunday_draftkings,0.0280286469735386,0.863806151560903,0.0316746325566755,0.0
2026,1,00-0039384,Tyrone Tracy,RB,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,380,2200.0,4000.0,0.2083333333333333,0.1590871589368157,0.1470779840467477,0.0113890437340834,580.0,0.0,0.0,final,sunday_draftkings,0.0274742477620231,0.863806151560903,0.0399375801801561,0.0
2026,1,00-0039847,Theo Johnson,TE,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,550,3000.0,7500.0,0.1538461538461538,0.1433637131155045,0.1335611236039875,0.0093452290962294,649.0,0.0,0.0,final,sunday_draftkings,0.0247588190055197,0.863806151560903,0.0296311078755996,0.0
2026,1,00-0039530,Brevyn Spann-Ford,TE,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,1100,5000.0,14000.0,0.0833333333333333,0.1174478901947058,0.1108131541073844,0.0063800350684117,802.0,0.0,0.0,final,sunday_draftkings,0.0202831734245616,0.863806151560903,0.0180110655714429,0.0
2026,1,00-0035250,Devin Singletary,RB,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,1100,5500.0,12000.0,0.0833333333333333,0.1087743110637998,0.1030671775283585,0.0055039276934961,870.0,1.0,0.0,final,sunday_draftkings,0.0187852520107995,0.863806151560903,0.0164029347168498,0.0
2026,1,00-0036893,Najee Harris,RB,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,310,1700.0,2800.0,0.2439024390243902,0.1040838508226088,0.0988502678931887,0.0050551336077495,912.0,0.0,0.0,final,sunday_draftkings,0.0179752126107271,0.863806151560903,0.0510313524524216,0.0
2026,1,00-0033077,Dak Prescott,QB,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,600,2800.0,7000.0,0.1428571428571428,0.0925002842680436,0.0883510481882391,0.0040232609929873,1032.0,0.0,0.0,final,sunday_draftkings,0.01597473828197,0.863806151560903,0.0316746325566755,0.0
2026,1,00-0031235,Odell Beckham,WR,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,850,4500.0,11000.0,0.1052631578947368,0.0847117196815584,0.0812228884143043,0.0033916992878251,1131.0,0.0,0.0,final,sunday_draftkings,0.0146296582982071,0.863806151560903,0.019968790090078,0.0
2026,1,00-0038738,Hunter Luepke,RB,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,1000,4500.0,12000.0,0.0909090909090909,0.0810115030875664,0.0778169165691653,0.0031094788585067,1185.0,0.0,0.0,final,sunday_draftkings,0.0139906333250044,0.863806151560903,0.019968790090078,0.0
2026,1,00-0037801,KaVontae Turpin,WR,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,750,5000.0,8000.0,0.1176470588235294,0.0800612252004941,0.076940169866624,0.0030388689327858,1200.0,0.0,0.0,final,sunday_draftkings,0.0138265209586345,0.863806151560903,0.0180110655714429,0.0
2026,1,00-0038547,Luke Schoonmaker,TE,DAL,NYG,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,1100,4500.0,14000.0,0.0833333333333333,0.0733247661271535,0.0707010238169686,0.0025603937261444,1314.0,0.0,0.0,final,sunday_draftkings,0.0126631389053212,0.863806151560903,0.019968790090078,0.0
2026,1,00-0033376,Patrick Ricard,RB,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,2500,9000.0,20000.0,0.0384615384615384,0.0561338578465736,0.0545874234715143,0.0015177682943012,1732.0,0.0,0.0,final,sunday_draftkings,0.0096942803468347,0.863806151560903,0.0100941136719075,0.0
2026,1,00-0031484,Chris Manhertz,TE,NYG,DAL,2026_01_DAL_NYG,2026-09-13 20:20:00,2026-09-13 09:50:00,DraftKings,3000,16000.0,25000.0,0.032258064516129,0.040463565195651,0.039655846174653,0.0007968978960787,2422.0,0.0,0.0,final,sunday_draftkings,0.0069880311079137,0.863806151560903,0.0057053685971651,0.0
2026,1,00-0039067,Rashee Rice,WR,KC,DEN,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,150,800.0,1100.0,0.4,0.6300281097432187,0.4674231698014557,0.1318847961784316,114.0,1.0,0.0,final,sunday_draftkings,0.1113045462965821,0.156504971119057,0.0913997638482467,0.0
2026,1,00-0038134,Kenneth Walker,RB,KC,DEN,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,-125,450.0,475.0,0.5555555555555556,0.560621108949323,0.4291456090560164,0.1091125873564098,133.0,1.0,1.0,final,sunday_draftkings,0.0990426890656092,0.156504971119057,0.1495632499334947,0.0
2026,1,00-0036158,J.K. Dobbins,RB,DEN,KC,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,175,900.0,1200.0,0.3636363636363636,0.4297150490296814,0.3493055156667207,0.0696923034281022,186.0,0.0,0.0,final,sunday_draftkings,0.0759160390296808,0.156504971119057,0.0822597874634221,0.0
2026,1,00-0030506,Travis Kelce,TE,KC,DEN,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,200,1000.0,1700.0,0.3333333333333333,0.4176254034261235,0.3413911051427193,0.066339299727914,193.0,0.0,0.0,final,sunday_draftkings,0.0737802096944803,0.156504971119057,0.0747816249667473,0.0
2026,1,00-0040730,RJ Harvey,RB,DEN,KC,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,300,1400.0,2800.0,0.25,0.3589218349778915,0.3015710580683038,0.0508896606285121,232.0,0.0,0.0,final,sunday_draftkings,0.0634092850467152,0.156504971119057,0.054839858308948,0.0
2026,1,00-0034348,Courtland Sutton,WR,DEN,KC,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,240,1200.0,2200.0,0.2941176470588235,0.3342409186809805,0.2841187077266563,0.0448418869306864,252.0,0.0,0.0,final,sunday_draftkings,0.0590490062779929,0.156504971119057,0.0632767595872477,0.0
2026,1,00-0039894,Xavier Worthy,WR,KC,DEN,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,320,1500.0,3000.0,0.238095238095238,0.3338618469465426,0.2838472859226258,0.0447512181049745,252.0,0.0,0.0,final,sunday_draftkings,0.0589820371907998,0.156504971119057,0.0514123671646388,0.0
2026,1,00-0036613,Jaylen Waddle,WR,DEN,KC,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,210,1100.0,1900.0,0.3225806451612903,0.3184223902986396,0.2727044790465283,0.0411173008110294,267.0,0.0,0.0,final,sunday_draftkings,0.056254410136253,0.156504971119057,0.068549822886185,0.0
2026,1,00-0040134,Pat Bryant,WR,DEN,KC,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,400,2200.0,4000.0,0.2,0.1945666497090006,0.1768086890332287,0.0166431135888639,466.0,0.0,0.0,final,sunday_draftkings,0.0343733118179961,0.156504971119057,0.0357651249840965,0.0
2026,1,00-0038104,Tyquan Thornton,WR,KC,DEN,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,600,2500.0,6500.0,0.1428571428571428,0.1804599230727656,0.1651138603024583,0.0144503717581216,506.0,0.0,0.0,final,sunday_draftkings,0.0318811328442421,0.156504971119057,0.0316383797936238,0.0
2026,1,00-0039732,Bo Nix,QB,DEN,KC,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,500,2200.0,5500.0,0.1666666666666666,0.1672047150716727,0.153973600746729,0.0125139977164726,549.0,0.0,0.0,final,sunday_draftkings,0.0295393882620364,0.156504971119057,0.0357651249840965,0.0
2026,1,00-0036637,Noah Gray,TE,KC,DEN,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,950,4000.0,12000.0,0.0952380952380952,0.1367166634995498,0.1277826778715172,0.0085360357435989,683.0,0.0,0.0,final,sunday_draftkings,0.0241531861303807,0.156504971119057,0.0200633627959566,0.0
2026,1,00-0033873,Patrick Mahomes,QB,KC,DEN,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,600,4000.0,8000.0,0.1428571428571428,0.1076920725974426,0.1020959568747605,0.00539880947698,879.0,1.0,0.0,final,sunday_draftkings,0.0190255277420595,0.156504971119057,0.0200633627959566,1.0
2026,1,sleeper:13337,Emmett Johnson,RB,KC,DEN,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,550,2800.0,7000.0,0.1538461538461538,0.1051273347174465,0.0997901126837482,0.0051534465438978,902.0,0.0,0.0,final,sunday_draftkings,0.0185724257586909,0.156504971119057,0.0283654439529041,0.0
2026,1,00-0039868,Troy Franklin,WR,DEN,KC,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,1200,5500.0,17000.0,0.0769230769230769,0.103937085079607,0.0987180002772601,0.0050413763913593,913.0,0.0,0.0,final,sunday_draftkings,0.0183621491156798,0.156504971119057,0.0146892477613253,0.0
2026,1,00-0040078,Brashard Smith,RB,KC,DEN,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,1000,5000.0,14000.0,0.0909090909090909,0.1018704440006462,0.0968534478562176,0.0048495075916777,932.0,,,void,sunday_draftkings,0.017997043901969,0.156504971119057,0.016129370090867,0.0
2026,1,00-0035406,Lil'Jordan Humphrey,WR,DEN,KC,2026_01_DEN_KC,2026-09-14 20:15:00,2026-09-13 09:50:00,DraftKings,1300,6500.0,13000.0,0.0714285714285714,0.096881169400391,0.0923361420344177,0.0044006060522416,983.0,0.0,0.0,final,sunday_draftkings,0.0171156087133759,0.156504971119057,0.0124636041611245,0.0
