season,week,player_id,player_display_name,position,team,opponent_team,game_id,kickoff_et,snapped_at_et,book,book_amer,first_amer,two_plus_amer,p_book,lambda,p_ge1,p_ge2,fair_amer,scored_anytime,scored_two_plus,status,slate,identity_source,l4w_games_available,forward_history_missing,bet_eligible,eligibility_reason,p_first,unquoted_lambda_remainder,book_first_p_devigged,scored_first
2026,3,00-0040198,Ollie Gordon,RB,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,650,3500,9000.0,0.1333333333333333,0.1179857246200173,0.1112912608209899,0.0064363162528124,799,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0209765627981056,0.0,0.0227845111553354,
2026,3,00-0040078,Brashard Smith,RB,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1400,9000,15000.0,0.0666666666666666,0.1120209885639074,0.1059745070077566,0.0058248874814309,844,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0199160983999076,0.0,0.009013652764748,
2026,3,sleeper:13311,Chris Bell,WR,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,600,3500,6500.0,0.1428571428571428,0.0706552337597963,0.068216915893072,0.002381564272073,1366,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0125617226384839,0.0,0.0227845111553354,
2026,3,sleeper:13434,Will Kacmarek,TE,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1100,7000,13000.0,0.0833333333333333,0.0664594073100914,0.0642991022981794,0.0021129752173959,1455,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0118157508923625,0.0,0.0115527098815785,
2026,3,sleeper:13338,Kevin Coleman,WR,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1200,7500,15000.0,0.0769230769230769,0.0656190517037171,0.0635124503154986,0.002061025372864,1474,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0116663449179819,0.0,0.010792663178843,
2026,3,00-0037666,Jalen Tolbert,WR,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,950,5500,13000.0,0.0952380952380952,0.0582560414820592,0.0565916351653847,0.0016323983290578,1667,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0103572827683437,0.0,0.0146471857427156,
2026,3,sleeper:13400,Justin Joly,TE,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2800,10000,20000.0,0.0344827586206896,0.0552433505203426,0.0537451516768632,0.0014708634093745,1761,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0098216594854995,0.0,0.0081212118969512,
2026,3,sleeper:13429,Seydou Traore,TE,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2500,11000,20000.0,0.0384615384615384,0.055083297819686,0.0535936889121907,0.0014625082201105,1766,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0097932038775254,0.0,0.0073895711855141,
2026,3,00-0039874,Jaylen Wright,RB,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,800,5000,12000.0,0.1111111111111111,0.0548651685440705,0.0533872274722917,0.0014511581615892,1773,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0097544228939548,0.0,0.0160831843449426,
2026,3,00-0038519,Nikko Remigio,WR,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1800,11000,18000.0,0.0526315789473684,0.0433943787639636,0.0424663153585757,0.0009147359679919,2255,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0077150427660519,0.0,0.0073895711855141,
2026,3,00-0037248,James Cook,RB,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-190,425,285.0,0.6551724137931035,0.7572561453859273,0.5310486022261969,0.175932274374664,-113,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1294268600556792,0.0,0.1484010473018414,
2026,3,00-0040666,Omarion Hampton,RB,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-125,600,475.0,0.5555555555555556,0.6552936931985743,0.480710471613562,0.1404233187178671,108,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1119998901847898,0.0,0.111300785476381,
2026,3,00-0034827,DJ Moore,WR,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,165,1000,1200.0,0.3773584905660377,0.4492070154276918,0.3618660185600068,0.0752117573143572,176,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.076776469726976,0.0,0.0708277725758788,
2026,3,00-0034857,Josh Allen,QB,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-140,550,390.0,0.5833333333333333,0.4161116816266321,0.3403933995674035,0.0659233878493698,194,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0711199621337854,0.0,0.1198623843591796,
2026,3,00-0039915,Ladd McConkey,WR,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,215,1500,1900.0,0.3174603174603174,0.3539806287506661,0.2981114363179236,0.0496564812328401,235,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0605007982819141,0.0,0.0486940936459167,
2026,3,00-0039901,Keon Coleman,WR,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,380,2000,4500.0,0.2083333333333333,0.2916465109738332,0.2529674428825503,0.0350980040153853,295,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0498469274782842,0.0,0.0371002618254603,
2026,3,00-0037261,Khalil Shakir,WR,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,195,1100,1500.0,0.3389830508474576,0.289249363195116,0.2511745473884467,0.0345772620762603,298,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0494372176172561,0.0,0.0649254581945556,
2026,3,00-0038933,Dalton Kincaid,TE,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,190,1100,1500.0,0.3448275862068966,0.2673082214021837,0.2345628889964272,0.0299552562588363,326,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0456871350255216,0.0,0.0649254581945556,
2026,3,00-0040189,Oronde Gadsden,TE,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,280,1900,2500.0,0.2631578947368421,0.2643587536137796,0.2323019242111493,0.0293542177439117,330,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0451830250793502,0.0,0.0389552749167333,
2026,3,00-0038544,Quentin Johnston,WR,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,275,2000,2500.0,0.2666666666666666,0.2487580603628254,0.2202313925012758,0.0262576661680719,354,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0425166238167579,0.0,0.0371002618254603,
2026,3,00-0038454,Keaton Mitchell,RB,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,450,3000,5000.0,0.1818181818181818,0.1899667454174573,0.1730133654186,0.0159134059434353,478,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0324682731519434,0.0,0.0251324354301505,
2026,3,00-0035689,Dawson Knox,TE,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,500,2500,5500.0,0.1666666666666666,0.1874205271707342,0.1709049939119196,0.0155155707962684,485,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0320330848280218,0.0,0.0299655960897949,
2026,3,00-0039391,Kimani Vidal,RB,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1100,5500,13000.0,0.0833333333333333,0.1603422722569991,0.1481478263029708,0.0115599131453252,575,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0274049896575483,0.0,0.0139125981845476,
2026,3,00-0040727,Tre' Harris,WR,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,425,2800,4500.0,0.1904761904761904,0.155524111195496,0.1440335616940128,0.0109101421632998,594,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0265814909494393,0.0,0.0268657068391264,
2026,3,00-0036988,Joshua Palmer,WR,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,360,1900,4000.0,0.2173913043478261,0.1229034502950291,0.1156509579218252,0.0069614093853135,765,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0210061123420636,0.0,0.0389552749167333,
2026,3,00-0036355,Justin Herbert,QB,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,500,3000,6000.0,0.1666666666666666,0.1128420472425558,0.1067082531321786,0.0059073836307348,837,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0192864619796719,0.0,0.0251324354301505,
2026,3,00-0035537,Ty Johnson,RB,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,450,2500,5000.0,0.1818181818181818,0.1032406845989744,0.098090128459725,0.004976335875334,919,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.017645439682545,0.0,0.0299655960897949,
2026,3,00-0039875,Ray Davis,RB,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1100,7000,11000.0,0.0833333333333333,0.1006188204063999,0.0957223406098961,0.0047349892022034,945,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0171973222892363,0.0,0.010973316877953,
2026,3,00-0040194,Jackson Hawes,TE,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1000,4500,14000.0,0.0909090909090909,0.0858619980404456,0.0822791302398824,0.0034817827188632,1115,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0146751516936428,0.0,0.0169370760507536,
2026,3,sleeper:13380,Brenen Thompson,WR,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1000,6000,14000.0,0.0909090909090909,0.081400633363635,0.0781756961164871,0.0031386139303771,1179,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0139126350403265,0.0,0.0127722212841748,
2026,3,00-0038573,Derius Davis,WR,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2500,18000,20000.0,0.0384615384615384,0.0751052580703499,0.0723541610214218,0.0026830808870494,1282,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0128366574308391,0.0,0.0043044502670423,
2026,3,00-0035125,Alec Ingold,RB,LAC,BUF,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2200,10000,20000.0,0.0434782608695652,0.067802943024982,0.0655554057394478,0.0021973121547972,1425,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0115885781472069,0.0,0.0077139158250957,
2026,3,sleeper:13402,Skyler Bell,WR,BUF,LAC,2026_03_LAC_BUF,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,850,5000,10000.0,0.1052631578947368,0.0620621143466008,0.0601754916072185,0.0018479955016079,1562,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0106073811843459,0.0,0.0152765783987189,
2026,3,00-0037840,Kyren Williams,RB,LA,DEN,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,-125,500,450.0,0.5555555555555556,0.703313554576606,0.505057435558341,0.1569576212496169,-102,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.183091343395168,0.0,0.1567815870988937,
2026,3,00-0036244,Colby Parkinson,TE,LA,DEN,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,390,1900,4000.0,0.2040816326530612,0.3425986596368726,0.2900769248224645,0.0468582308213541,245,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.089187601220142,0.0,0.0470344761296681,
2026,3,00-0034348,Courtland Sutton,WR,DEN,LA,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,240,1300,2200.0,0.2941176470588235,0.3383624345849169,0.2870631519032617,0.0458321042759521,248,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0880847984508227,0.0,0.0671921087566687,
2026,3,00-0040730,RJ Harvey,RB,DEN,LA,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,270,1400,2200.0,0.2702702702702702,0.3127900075695727,0.2685965143607011,0.0398208125511729,272,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0814276112181199,0.0,0.0627126348395575,
2026,3,00-0031381,Davante Adams,WR,LA,DEN,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,130,750,900.0,0.4347826086956522,0.2961560151702344,0.2563286050503262,0.0360858481259412,290,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0770973377652596,0.0,0.1106693555992191,
2026,3,00-0039738,Blake Corum,RB,LA,DEN,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,260,1300,2200.0,0.2777777777777778,0.2876142190866195,0.2499491082495601,0.0342238067435348,300,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0748736796119654,0.0,0.0671921087566687,
2026,3,00-0036613,Jaylen Waddle,WR,DEN,LA,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,200,1100,1700.0,0.3333333333333333,0.2804171033367797,0.2445314327300479,0.0326851254342208,309,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0730000777417413,0.0,0.0783907935494468,
2026,3,00-0040134,Pat Bryant,WR,DEN,LA,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,425,2200,4500.0,0.1904761904761904,0.1982909238401069,0.1798687772968275,0.0172441994768989,456,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0516204350004457,0.0,0.0408995444605809,
2026,3,00-0036158,J.K. Dobbins,RB,DEN,LA,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,105,550,650.0,0.4878048780487805,0.1978153644315156,0.1794786634237823,0.0171669362051237,457,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0514966341573983,0.0,0.1447214650143634,
2026,3,00-0039732,Bo Nix,QB,DEN,LA,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,425,2000,4500.0,0.1904761904761904,0.1648390839271997,0.151969845208809,0.0121813313503876,558,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.04291202568736,0.0,0.0447947391711125,
2026,3,00-0040737,Terrance Ferguson,TE,LA,DEN,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,280,1400,2500.0,0.2631578947368421,0.1138041352653471,0.1075672651338599,0.00600472945993,830,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0296262625312281,0.0,0.0627126348395575,
2026,3,00-0033881,Evan Engram,TE,DEN,LA,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,340,1700,3500.0,0.2272727272727272,0.1024572566696437,0.0973832702265338,0.0049036362698192,927,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0266723663182085,0.0,0.0522605290329645,
2026,3,00-0026498,Matthew Stafford,QB,LA,DEN,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,2000,7500,20000.0,0.0476190476190476,0.0959197116563872,0.0914630419320549,0.0043164388850064,993,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0249704683650202,0.0,0.0123774937183337,
2026,3,00-0036422,Adam Trautman,TE,DEN,LA,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,750,3500,9000.0,0.1176470588235294,0.0882011096560197,0.0844232731138127,0.0036683898272243,1085,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0229611096654987,0.0,0.0261302645164822,
2026,3,00-0040590,Konata Mumpfield,WR,LA,DEN,2026_03_LA_DEN,2026-09-27 20:20:00,2026-09-24 17:51:16,DraftKings,800,3500,11000.0,0.1111111111111111,0.0872623932107034,0.0835634026592098,0.0035929519493785,1097,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0227167366487671,0.0,0.0261302645164822,
2026,3,00-0037239,Chris Olave,WR,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,140,750,1000.0,0.4166666666666667,0.5059629910144764,0.3970753152781265,0.0920177384397872,152,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.118491081920114,0.0,0.0991724459820111,
2026,3,00-0040122,Ashton Jeanty,RB,LV,NO,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,-120,475,475.0,0.5454545454545454,0.4335842473008225,0.3518183172419241,0.0707769502090831,184,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1015407598551467,0.0,0.1466027462342773,
2026,3,00-0036973,Travis Etienne,RB,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,140,700,1000.0,0.4166666666666667,0.4251832275828562,0.3463499925540036,0.0684289726785569,189,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0995733315386643,0.0,0.1053707238558868,
2026,3,00-0039338,Brock Bowers,TE,LV,NO,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,205,1100,1700.0,0.3278688524590164,0.3459247313152666,0.2924342573549493,0.047669767942573,242,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.081011845538912,0.0,0.0702471492372579,
2026,3,00-0036040,Juwan Johnson,TE,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,270,1300,2500.0,0.2702702702702702,0.3106929181430511,0.2670610864423262,0.039342156568495,274,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0727609344348947,0.0,0.0602118422033639,
2026,3,00-0039424,Devaughn Vele,WR,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,300,1400,3000.0,0.25,0.2892152641297788,0.2511490127050599,0.034569876620708,298,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0677310992367987,0.0,0.0561977193898063,
2026,3,00-0033906,Alvin Kamara,RB,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,145,750,1000.0,0.4081632653061224,0.2728505534351686,0.2387934611687852,0.031097835770219,319,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0638986602838506,0.0,0.0991724459820111,
2026,3,00-0040743,Tyler Shough,QB,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,295,1300,2500.0,0.2531645569620253,0.2604115451512038,0.229265671450579,0.0285575540519487,336,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0609855785451547,0.0,0.0602118422033639,
2026,3,00-0038563,Tre Tucker,WR,LV,NO,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,290,1600,2800.0,0.2564102564102564,0.1844184192381845,0.1684122213033014,0.015052117698263,494,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0431888071056652,0.0,0.0495862229910055,
2026,3,00-0039066,Michael Mayer,TE,LV,NO,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,340,2200,2500.0,0.2272727272727272,0.1819083637440751,0.1663222679784282,0.0146693158565124,501,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0426009791489599,0.0,0.0366506865585693,
2026,3,00-0040729,Jack Bech,WR,LV,NO,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,650,3000,8000.0,0.1333333333333333,0.1738101362262964,0.1595435452549717,0.0134636943634681,527,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.040704461503879,0.0,0.0271924448660353,
2026,3,00-0037291,Jalen Nailor,WR,LV,NO,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,390,2000,4000.0,0.2040816326530612,0.1176839611584026,0.1110230405279814,0.0064047105587614,801,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0275603159320892,0.0,0.0401412281355759,
2026,3,00-0035644,Noah Fant,TE,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,650,2800,8000.0,0.1333333333333333,0.0876433170094565,0.0839124286888043,0.003623475267954,1092,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0205251206905386,0.0,0.0290677858912791,
2026,3,sleeper:13305,Mike Washington,RB,LV,NO,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,450,2200,5000.0,0.1818181818181818,0.0827187891892818,0.0793900036937452,0.0032382594837426,1160,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0193718493253973,0.0,0.0366506865585693,
2026,3,sleeper:13533,Barion Brown,WR,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,1400,11000,18000.0,0.0666666666666666,0.0798737632178483,0.076767115020671,0.003025030170901,1203,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0187055748914312,0.0,0.0075942864040278,
2026,3,sleeper:13420,Bryce Lance,WR,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,450,2200,4500.0,0.1818181818181818,0.0703218672515038,0.0679062388380519,0.0023596650996665,1373,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0164686237555958,0.0,0.0366506865585693,
2026,3,sleeper:13319,Oscar Delp,TE,NO,LV,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,1400,6000,17000.0,0.0666666666666666,0.068509037959929,0.0662149794462133,0.0022422660266807,1410,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0160440786645319,0.0,0.0138191113253622,
2026,3,00-0029604,Kirk Cousins,QB,LV,NO,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,1800,8000,18000.0,0.0526315789473684,0.0682022293141176,0.0659284421747699,0.0022226795921784,1417,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0159722273848331,0.0,0.0104069850721863,
2026,3,sleeper:13329,Malik Benson,WR,LV,NO,2026_03_LV_NO,2026-09-27 16:25:00,2026-09-24 17:51:16,DraftKings,1000,5500,12000.0,0.0909090909090909,0.0538161305057093,0.0523936736195348,0.0013971678910078,1809,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0126031580206883,0.0,0.0150529605508409,
2026,3,00-0036322,Justin Jefferson,WR,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,150,900,1000.0,0.4,0.4892065038718475,0.3868872962269232,0.0869485739346805,158,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1147606027033227,0.0,0.0862434640037769,
2026,3,00-0039361,Bucky Irving,RB,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,135,650,900.0,0.425531914893617,0.4521111279262429,0.3637165430649949,0.0760457116693007,175,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1060585767340622,0.0,0.1149912853383692,
2026,3,00-0033293,Aaron Jones,RB,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,-125,450,450.0,0.5555555555555556,0.3988385319646028,0.3289009463487559,0.0612407849876593,204,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0935616144660996,0.0,0.1568062981886852,
2026,3,00-0033921,Chris Godwin,WR,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,340,1700,3500.0,0.2272727272727272,0.2703100816887941,0.2368571789700159,0.030571980677184,322,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0634107430009079,0.0,0.0479130355576538,
2026,3,00-0036919,Kenny Gainwell,RB,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,310,1500,3000.0,0.2439024390243902,0.2438300931275103,0.2163792344939292,0.0253089102639331,362,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0571989297424602,0.0,0.0539021650023605,
2026,3,00-0038994,Jordan Addison,WR,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,275,1500,2500.0,0.2666666666666666,0.2431406557242885,0.215838790748589,0.0251773201376499,363,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0570371979353526,0.0,0.0539021650023605,
2026,3,00-0040129,Emeka Egbuka,WR,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,245,1300,2000.0,0.2898550724637681,0.2330157523482127,0.2078589046563335,0.0232775513588918,381,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0546620455108547,0.0,0.061602474288412,
2026,3,00-0035229,T.J. Hockenson,TE,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,295,1400,2800.0,0.2531645569620253,0.2295030594383639,0.205071463400741,0.0226329322163495,388,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0538380197625144,0.0,0.0574956426691846,
2026,3,00-0036259,Jauan Jennings,WR,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,650,2800,9000.0,0.1333333333333333,0.1886314878159824,0.1719083876776662,0.0157042347973687,482,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0442501541971677,0.0,0.0297391255185437,
2026,3,00-0035228,Kyler Murray,QB,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,370,1700,3500.0,0.2127659574468085,0.1528070296864756,0.1417046686487951,0.0105511084712481,606,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0358462667305794,0.0,0.0479130355576538,
2026,3,00-0038129,Cade Otton,TE,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,380,1800,4000.0,0.2083333333333333,0.1524131916444365,0.1413665727228559,0.0104995116189452,607,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0357538781570134,0.0,0.0453912968440931,
