market,population,universe,panel,threshold,panel_complete_n,split,split_value,n,hits,misses,ties,hit_rate,wilson_lo,wilson_hi,n_ex_ties,hit_rate_ex_ties,mean_actual_gap,median_actual_gap,spearman_consensus_vs_actual_gap,median_adp_overall,too_small_n_lt_10
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,all,all,516,442,67,7,0.8565891472868217,0.8237096975133233,0.8841984420853155,509,0.8683693516699411,12.687984496124033,11.0,0.7658290947065169,535.25,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,direction,buy,331,294,34,3,0.8882175226586103,0.8497210083112883,0.9178064087091418,328,0.8963414634146342,31.205438066465256,23.0,0.5560636868714315,659.8,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,direction,fade,185,148,33,4,0.8,0.7365213611187467,0.8512732931546831,181,0.8176795580110497,-20.443243243243245,-17.0,0.3412878370128642,244.0,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,position,QB,53,49,4,0,0.9245283018867924,0.8214152251634678,0.9702604449130532,53,0.9245283018867924,7.679245283018868,10.0,0.7375491517576588,664.0,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,position,RB,141,111,28,2,0.7872340425531915,0.7125314409183947,0.8467007061443714,139,0.7985611510791367,9.617021276595745,8.0,0.7098119734634336,281.8,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,position,TE,96,90,5,1,0.9375,0.8702905349355852,0.9710433256889488,95,0.9473684210526316,15.65625,15.0,0.8312084766196908,635.2,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,position,WR,226,192,30,4,0.8495575221238938,0.7971289271602179,0.890301446849287,222,0.8648648648648649,14.517699115044248,11.0,0.7655958906918313,421.9,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,season,2021,61,48,12,1,0.7868852459016393,0.6687758459836244,0.8710022625994256,60,0.8,10.344262295081966,9.0,0.499311564131969,310.0,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,season,2022,63,49,9,5,0.7777777777777778,0.6608771888656633,0.8627499224738635,58,0.8448275862068966,5.428571428571429,5.0,0.6777532157970397,174.5,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,season,2023,54,45,9,0,0.8333333333333334,0.7126348577027084,0.9097560835700274,54,0.8333333333333334,2.111111111111111,7.0,0.6642147219984407,221.45,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,season,2024,151,134,17,0,0.8874172185430463,0.8271008348721776,0.9285107493320606,151,0.8874172185430463,8.602649006622517,6.0,0.7976204891103461,535.5,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,season,2025,187,166,20,1,0.8877005347593583,0.8344263371015401,0.9253666392047002,186,0.8924731182795699,22.25133689839572,20.0,0.7559690322529309,671.3,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,group,rookie,74,60,12,2,0.8108108108108109,0.7071244273939165,0.8838203043326546,72,0.8333333333333334,1.8783783783783785,1.0,0.7747919304885951,297.35,False
sleeper_adp,all_adp,A,pooled_2021_2025,5.0,1679,group,veteran,442,382,55,5,0.8642533936651584,0.8291665502516337,0.893063277480695,437,0.8741418764302059,14.497737556561086,12.0,0.7602097073603248,556.55,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,all,all,422,372,46,4,0.8815165876777251,0.8471876032794319,0.9089623518980938,418,0.8899521531100478,14.92654028436019,14.0,0.7751680823846926,605.45,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,direction,buy,277,252,24,1,0.9097472924187726,0.8701645852680673,0.9381206335639938,276,0.9130434782608696,34.82671480144404,27.0,0.5485314761574092,667.6,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,direction,fade,145,120,22,3,0.8275862068965517,0.7578607455114587,0.8804022811526667,142,0.8450704225352113,-23.089655172413792,-20.0,0.3175182268265595,273.8,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,position,QB,35,31,4,0,0.8857142857142857,0.7404853135378618,0.9546482066690264,35,0.8857142857142857,8.542857142857143,16.0,0.7899425583716059,667.4,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,position,RB,108,91,16,1,0.8425925925925926,0.7623129098457861,0.899337973290832,107,0.8504672897196262,11.925925925925926,11.5,0.7264630213891725,423.95,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,position,TE,86,83,2,1,0.9651162790697676,0.9023912889743924,0.9880662019225916,85,0.976470588235294,17.74418604651163,16.0,0.8169884244488618,644.2,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,position,WR,193,167,24,2,0.8652849740932642,0.8099309589488196,0.9063815538965512,191,0.8743455497382199,16.507772020725387,13.0,0.7723656689620105,488.0,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,season,2021,43,35,8,0,0.813953488372093,0.6738299634272562,0.9025824857100376,43,0.813953488372093,13.651162790697674,16.0,0.4413772520592132,310.0,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,season,2022,41,32,6,3,0.7804878048780488,0.6329499401177383,0.8799682522178243,38,0.8421052631578947,6.780487804878049,5.0,0.6908304557506978,178.5,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,season,2023,31,28,3,0,0.9032258064516128,0.7510006155660716,0.9665353558368026,31,0.9032258064516128,2.7419354838709675,10.0,0.6815773550223411,233.5,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,season,2024,132,119,13,0,0.9015151515151516,0.8387827994358381,0.9415386202561884,132,0.9015151515151516,9.62121212121212,7.0,0.8099934658034291,559.15,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,season,2025,175,158,16,1,0.9028571428571428,0.8499458032983596,0.9384619905642824,174,0.9080459770114944,23.30857142857143,23.0,0.7507385263572297,674.3,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,group,rookie,64,55,7,2,0.859375,0.7538371825842297,0.9242142744396914,62,0.8870967741935484,1.671875,0.0,0.782792056847396,297.35,False
sleeper_adp,all_adp,A,pooled_2021_2025,7.5,1679,group,veteran,358,317,39,2,0.8854748603351955,0.848316674702308,0.9144483243653312,356,0.8904494382022472,17.29608938547486,16.0,0.7666640628194362,617.25,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,all,all,331,302,26,3,0.9123867069486404,0.8770049929218792,0.9383062321620792,328,0.9207317073170732,19.027190332326285,19.0,0.7593019490083467,632.8,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,direction,buy,225,211,13,1,0.9377777777777778,0.8982807458593837,0.9625772517045844,224,0.9419642857142856,40.004444444444445,33.0,0.471649610161873,675.0,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,direction,fade,106,91,13,2,0.8584905660377359,0.7795766972144925,0.9123296268271688,104,0.875,-25.5,-21.0,0.3515047078733705,293.55,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,position,QB,27,25,2,0,0.925925925925926,0.7663040731697686,0.9794453459390112,27,0.925925925925926,12.296296296296296,18.0,0.7197922884194141,682.2,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,position,RB,83,70,12,1,0.8433734939759037,0.7502486450452769,0.9061198772487894,82,0.8536585365853658,14.120481927710845,15.0,0.7394642314769004,555.2,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,position,TE,72,72,0,0,1.0,0.9493488274035422,1.0,72,1.0,19.30555555555556,20.0,0.807477033240578,669.6,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,position,WR,149,135,12,2,0.906040268456376,0.8484661894552181,0.9432038255630965,147,0.9183673469387756,22.845637583892614,26.0,0.7446492642966462,616.1,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,season,2021,23,20,3,0,0.8695652173913043,0.6787251772990404,0.9546234090636876,23,0.8695652173913043,23.47826086956522,23.0,0.1238813482592596,635.3,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,season,2022,27,22,3,2,0.8148148148148148,0.6330131638145156,0.9181929285702346,25,0.88,7.074074074074074,12.0,0.7023053715004363,118.1,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,season,2023,22,21,1,0,0.9545454545454546,0.7820195416134267,0.991930572378736,22,0.9545454545454546,7.818181818181818,15.0,0.4901976565769141,320.9,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,season,2024,106,99,7,0,0.9339622641509434,0.8699249604256265,0.9676458528879636,106,0.9339622641509434,11.99056603773585,11.5,0.8078109124105755,572.1500000000001,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,season,2025,153,140,12,1,0.915032679738562,0.8600613971458112,0.9496734838921816,152,0.9210526315789472,26.954248366013072,27.0,0.7238691273452853,677.0,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,group,rookie,45,40,4,1,0.8888888888888888,0.7650090300423141,0.9515952820543282,44,0.9090909090909092,6.955555555555556,8.0,0.8043756499259107,606.9,False
sleeper_adp,all_adp,A,pooled_2021_2025,10.0,1679,group,veteran,286,262,22,2,0.916083916083916,0.8781767686932633,0.9429617977781224,284,0.9225352112676056,20.926573426573427,20.0,0.7524349093915977,635.3,False
sleeper_adp,all_adp,B,season_2021,0.0,270,all,all,147,108,35,4,0.7346938775510204,0.6580084493423021,0.7994254719380577,143,0.7552447552447552,1.9387755102040816,1.0,0.4438423356396348,196.2,False
sleeper_adp,all_adp,B,season_2021,0.0,270,direction,buy,68,52,12,4,0.7647058823529411,0.6514483202805676,0.8496550897970421,64,0.8125,10.602941176470589,7.0,0.3841613439825256,230.95,False
sleeper_adp,all_adp,B,season_2021,0.0,270,direction,fade,79,56,23,0,0.7088607594936709,0.6008711991561764,0.7974800668618054,79,0.7088607594936709,-5.518987341772152,-5.0,-0.031814045549401,162.1,False
sleeper_adp,all_adp,B,season_2021,0.0,270,position,QB,21,20,1,0,0.9523809523809524,0.7733063992587743,0.9915440121901736,21,0.9523809523809524,0.9047619047619048,-1.0,0.8357560763714831,191.7,False
sleeper_adp,all_adp,B,season_2021,0.0,270,position,RB,51,35,15,1,0.6862745098039216,0.5497300046930566,0.7967232153447456,50,0.7,1.5098039215686274,-1.0,0.4556826792651345,167.8,False
sleeper_adp,all_adp,B,season_2021,0.0,270,position,TE,24,19,4,1,0.7916666666666666,0.5952954674681133,0.9075517464714814,23,0.8260869565217391,0.125,-1.5,0.8207041692926549,299.1,False
sleeper_adp,all_adp,B,season_2021,0.0,270,position,WR,51,34,15,2,0.6666666666666666,0.529683778569708,0.7803006814641148,49,0.6938775510204082,3.647058823529412,4.0,0.2853422633390419,162.1,False
sleeper_adp,all_adp,B,season_2021,0.0,270,season,2021,147,108,35,4,0.7346938775510204,0.6580084493423021,0.7994254719380577,143,0.7552447552447552,1.9387755102040816,1.0,0.4438423356396348,196.2,False
sleeper_adp,all_adp,B,season_2021,0.0,270,group,rookie,21,14,6,1,0.6666666666666666,0.4537345197425524,0.8280524739491653,20,0.7,9.714285714285714,8.0,0.4386199235856019,310.0,False
sleeper_adp,all_adp,B,season_2021,0.0,270,group,veteran,126,94,29,3,0.746031746031746,0.6635293662856476,0.8139760511913658,123,0.7642276422764228,0.6428571428571429,0.5,0.4597551041029891,192.7,False
sleeper_adp,all_adp,B,season_2021,5.0,270,all,all,54,39,14,1,0.7222222222222222,0.5910955707120475,0.8238317234697763,53,0.7358490566037735,6.722222222222222,6.5,0.4610447472239559,244.2,False
sleeper_adp,all_adp,B,season_2021,5.0,270,direction,buy,28,22,5,1,0.7857142857142857,0.6046141434627812,0.8978753966710211,27,0.8148148148148148,17.5,12.5,0.2303201748844111,341.5,False
sleeper_adp,all_adp,B,season_2021,5.0,270,direction,fade,26,17,9,0,0.6538461538461539,0.4622057118881081,0.8058776967705947,26,0.6538461538461539,-4.884615384615385,-5.5,-0.063979180709777,220.45,False
sleeper_adp,all_adp,B,season_2021,5.0,270,position,QB,6,6,0,0,1.0,0.6096657120978346,1.0,6,1.0,4.666666666666667,7.5,0.8116794499134279,534.55,True
sleeper_adp,all_adp,B,season_2021,5.0,270,position,RB,18,11,7,0,0.6111111111111112,0.3861904160223791,0.7969475342783638,18,0.6111111111111112,7.166666666666667,0.5,0.4984613950304172,229.2,False
sleeper_adp,all_adp,B,season_2021,5.0,270,position,TE,7,7,0,0,1.0,0.6456695649333126,1.0,7,1.0,3.7142857142857135,5.0,0.8727272727272728,436.0,True
sleeper_adp,all_adp,B,season_2021,5.0,270,position,WR,23,15,7,1,0.6521739130434783,0.44890335377263,0.8118872406120227,22,0.6818181818181818,7.826086956521739,8.0,0.2516572326633382,214.4,False
sleeper_adp,all_adp,B,season_2021,5.0,270,season,2021,54,39,14,1,0.7222222222222222,0.5910955707120475,0.8238317234697763,53,0.7358490566037735,6.722222222222222,6.5,0.4610447472239559,244.2,False
sleeper_adp,all_adp,B,season_2021,5.0,270,group,rookie,8,7,1,0,0.875,0.5291118177871464,0.9775825085499432,8,0.875,12.125,2.0,0.2275489897635191,382.0,True
sleeper_adp,all_adp,B,season_2021,5.0,270,group,veteran,46,32,13,1,0.6956521739130435,0.5519435355159235,0.8092015919723277,45,0.7111111111111111,5.782608695652174,6.5,0.4660581568835189,237.55,False
sleeper_adp,all_adp,B,season_2021,7.5,270,all,all,36,27,8,1,0.75,0.5892954623327166,0.8624952233700517,35,0.7714285714285715,8.666666666666666,6.5,0.4474567506221376,248.75,False
sleeper_adp,all_adp,B,season_2021,7.5,270,direction,buy,18,15,2,1,0.8333333333333334,0.6077796189608428,0.9416342319413856,17,0.8823529411764706,20.944444444444443,21.0,-0.0852848066506985,402.45,False
sleeper_adp,all_adp,B,season_2021,7.5,270,direction,fade,18,12,6,0,0.6666666666666666,0.437494672959451,0.837212252491663,18,0.6666666666666666,-3.611111111111111,-5.5,0.0250014031190609,237.05,False
sleeper_adp,all_adp,B,season_2021,7.5,270,position,QB,3,3,0,0,1.0,0.4385029682449546,1.0,3,1.0,4.333333333333333,7.0,1.0,654.3,True
sleeper_adp,all_adp,B,season_2021,7.5,270,position,RB,8,7,1,0,0.875,0.5291118177871464,0.9775825085499432,8,0.875,10.875,0.5,0.4431217169079058,235.3,True
sleeper_adp,all_adp,B,season_2021,7.5,270,position,TE,3,3,0,0,1.0,0.4385029682449546,1.0,3,1.0,2.6666666666666665,-10.0,1.0,310.0,True
sleeper_adp,all_adp,B,season_2021,7.5,270,position,WR,22,14,7,1,0.6363636363636364,0.4295170809013101,0.8026679532963387,21,0.6666666666666666,9.272727272727272,10.5,0.267008185672058,217.0,False
sleeper_adp,all_adp,B,season_2021,7.5,270,season,2021,36,27,8,1,0.75,0.5892954623327166,0.8624952233700517,35,0.7714285714285715,8.666666666666666,6.5,0.4474567506221376,248.75,False
sleeper_adp,all_adp,B,season_2021,7.5,270,group,rookie,7,6,1,0,0.8571428571428571,0.4868721707256811,0.9743203756552564,7,0.8571428571428571,17.285714285714285,8.0,0.2702812388086677,454.0,True
sleeper_adp,all_adp,B,season_2021,7.5,270,group,veteran,29,21,7,1,0.7241379310344828,0.5428286758313405,0.8530124489791204,28,0.75,6.586206896551724,6.0,0.4804683171249552,223.6,False
sleeper_adp,all_adp,B,season_2021,10.0,270,all,all,17,12,4,1,0.7058823529411765,0.4686688993346016,0.8672001038970478,16,0.75,13.764705882352942,21.0,0.2441432188901613,247.0,False
sleeper_adp,all_adp,B,season_2021,10.0,270,direction,buy,11,9,1,1,0.8181818181818182,0.523019438039156,0.9486323102539148,10,0.9,18.63636363636364,21.0,-0.0137300130650289,635.3,False
sleeper_adp,all_adp,B,season_2021,10.0,270,direction,fade,6,3,3,0,0.5,0.1876163064826506,0.8123836935173494,6,0.5,4.833333333333333,5.0,-0.0303588370359458,194.8,True
sleeper_adp,all_adp,B,season_2021,10.0,270,position,QB,1,1,0,0,1.0,0.2065493143772374,1.0,1,1.0,12.0,12.0,,659.3,True
sleeper_adp,all_adp,B,season_2021,10.0,270,position,RB,4,3,1,0,0.75,0.3006418425824018,0.9544127391902996,4,0.75,-11.75,-13.0,0.7999999999999999,232.15,True
sleeper_adp,all_adp,B,season_2021,10.0,270,position,TE,2,2,0,0,1.0,0.342380227506653,1.0,2,1.0,9.0,9.0,,476.45,True
sleeper_adp,all_adp,B,season_2021,10.0,270,position,WR,10,6,3,1,0.6,0.3126737697336582,0.8318196702937638,9,0.6666666666666666,25.1,21.5,-0.0996889572558453,230.5,False
sleeper_adp,all_adp,B,season_2021,10.0,270,season,2021,17,12,4,1,0.7058823529411765,0.4686688993346016,0.8672001038970478,16,0.75,13.764705882352942,21.0,0.2441432188901613,247.0,False
sleeper_adp,all_adp,B,season_2021,10.0,270,group,rookie,3,2,1,0,0.6666666666666666,0.2076596008020477,0.9385080552796036,3,0.6666666666666666,28.33333333333333,35.0,-0.5,241.4,True
sleeper_adp,all_adp,B,season_2021,10.0,270,group,veteran,14,10,3,1,0.7142857142857143,0.4535091567010681,0.8827862135542308,13,0.7692307692307693,10.642857142857142,16.5,0.3650451411758651,248.75,False
sleeper_adp,all_adp,B,season_2022,0.0,259,all,all,136,100,30,6,0.7352941176470589,0.655424390111397,0.8022367394257408,130,0.7692307692307693,2.0955882352941178,1.0,0.6166690407977756,172.25,False
sleeper_adp,all_adp,B,season_2022,0.0,259,direction,buy,68,53,13,2,0.7794117647058824,0.6674326122885067,0.861509876126748,66,0.803030303030303,11.882352941176473,9.5,0.4089740719517385,213.05,False
sleeper_adp,all_adp,B,season_2022,0.0,259,direction,fade,68,47,17,4,0.6911764705882353,0.5736318830649045,0.7882761353244803,64,0.734375,-7.6911764705882355,-5.0,0.163181831711456,121.05,False
sleeper_adp,all_adp,B,season_2022,0.0,259,position,QB,19,14,4,1,0.7368421052631579,0.5120844910218489,0.8819358765321748,18,0.7777777777777778,1.6842105263157894,-1.0,0.6163589599231871,275.6,False
sleeper_adp,all_adp,B,season_2022,0.0,259,position,RB,40,29,10,1,0.725,0.5716504419378943,0.8389198375233267,39,0.7435897435897436,1.625,-0.5,0.3359826535115784,115.85,False
sleeper_adp,all_adp,B,season_2022,0.0,259,position,TE,23,17,5,1,0.7391304347826086,0.5352999516257462,0.8745138395501366,22,0.7727272727272727,-1.608695652173913,0.0,0.5944768263529855,223.4,False
sleeper_adp,all_adp,B,season_2022,0.0,259,position,WR,54,40,11,3,0.7407407407407407,0.6106910949571832,0.8388134737397926,51,0.7843137254901961,4.166666666666667,3.5,0.7827757633803126,128.2,False
sleeper_adp,all_adp,B,season_2022,0.0,259,season,2022,136,100,30,6,0.7352941176470589,0.655424390111397,0.8022367394257408,130,0.7692307692307693,2.0955882352941178,1.0,0.6166690407977756,172.25,False
sleeper_adp,all_adp,B,season_2022,0.0,259,group,rookie,16,14,2,0,0.875,0.639771727342413,0.9650225122567596,16,0.875,1.75,2.5,0.7200126423082757,208.8,False
sleeper_adp,all_adp,B,season_2022,0.0,259,group,veteran,120,86,28,6,0.7166666666666667,0.6302979754694596,0.7895937190824355,114,0.7543859649122807,2.1416666666666666,0.5,0.6085733624186723,168.25,False
sleeper_adp,all_adp,B,season_2022,5.0,259,all,all,55,45,7,3,0.8181818181818182,0.6966954036336236,0.8981232956555033,52,0.8653846153846154,5.890909090909091,9.0,0.6229167378131033,145.7,False
sleeper_adp,all_adp,B,season_2022,5.0,259,direction,buy,32,28,3,1,0.875,0.7193169451834978,0.9502986561251991,31,0.9032258064516128,18.5625,18.0,-0.0016639390095548,225.75,False
sleeper_adp,all_adp,B,season_2022,5.0,259,direction,fade,23,17,4,2,0.7391304347826086,0.5352999516257462,0.8745138395501366,21,0.8095238095238095,-11.73913043478261,-10.0,0.0603203095398931,111.3,False
sleeper_adp,all_adp,B,season_2022,5.0,259,position,QB,5,5,0,0,1.0,0.5655175352168251,1.0,5,1.0,9.6,13.0,0.7999999999999999,275.6,True
sleeper_adp,all_adp,B,season_2022,5.0,259,position,RB,16,11,4,1,0.6875,0.4440435583474066,0.8583535614521796,15,0.7333333333333333,3.5,2.5,0.2780235988200589,128.64999999999998,False
sleeper_adp,all_adp,B,season_2022,5.0,259,position,TE,6,5,0,1,0.8333333333333334,0.4364971778135298,0.9699466302516936,5,1.0,3.5,4.5,0.4638168285219587,478.15,True
sleeper_adp,all_adp,B,season_2022,5.0,259,position,WR,28,24,3,1,0.8571428571428571,0.685101978364747,0.943009946802506,27,0.8888888888888888,7.107142857142857,11.0,0.7822643803627856,108.1,False
sleeper_adp,all_adp,B,season_2022,5.0,259,season,2022,55,45,7,3,0.8181818181818182,0.6966954036336236,0.8981232956555033,52,0.8653846153846154,5.890909090909091,9.0,0.6229167378131033,145.7,False
sleeper_adp,all_adp,B,season_2022,5.0,259,group,rookie,6,5,1,0,0.8333333333333334,0.4364971778135298,0.9699466302516936,6,0.8333333333333334,1.1666666666666667,8.0,0.942857142857143,134.05,True
sleeper_adp,all_adp,B,season_2022,5.0,259,group,veteran,49,40,6,3,0.8163265306122449,0.6864239739710013,0.9002365893792968,46,0.8695652173913043,6.469387755102041,9.0,0.620494482379112,151.7,False
sleeper_adp,all_adp,B,season_2022,7.5,259,all,all,37,30,5,2,0.8108108108108109,0.6579530307016159,0.90520021269688,35,0.8571428571428571,5.4324324324324325,6.0,0.6817576443652222,145.7,False
sleeper_adp,all_adp,B,season_2022,7.5,259,direction,buy,22,18,3,1,0.8181818181818182,0.6148339256287345,0.9269311541657794,21,0.8571428571428571,16.727272727272727,15.0,0.2759679774684197,204.65,False
sleeper_adp,all_adp,B,season_2022,7.5,259,direction,fade,15,12,2,1,0.8,0.5481455128483065,0.9295245065301844,14,0.8571428571428571,-11.133333333333333,-7.0,0.3546390550032239,111.3,False
sleeper_adp,all_adp,B,season_2022,7.5,259,position,QB,4,4,0,0,1.0,0.5101091635454027,1.0,4,1.0,8.0,4.5,0.7999999999999999,471.5,True
sleeper_adp,all_adp,B,season_2022,7.5,259,position,RB,12,8,4,0,0.6666666666666666,0.3906220888727995,0.8618799089087867,12,0.6666666666666666,4.916666666666667,4.5,0.2126541069713016,128.64999999999998,False
sleeper_adp,all_adp,B,season_2022,7.5,259,position,TE,3,2,0,1,0.6666666666666666,0.2076596008020477,0.9385080552796036,2,1.0,2.6666666666666665,0.0,1.0,629.9,True
sleeper_adp,all_adp,B,season_2022,7.5,259,position,WR,18,16,1,1,0.8888888888888888,0.672002348698212,0.9689804773543876,17,0.9411764705882352,5.666666666666667,8.5,0.8784302537479808,108.1,False
sleeper_adp,all_adp,B,season_2022,7.5,259,season,2022,37,30,5,2,0.8108108108108109,0.6579530307016159,0.90520021269688,35,0.8571428571428571,5.4324324324324325,6.0,0.6817576443652222,145.7,False
sleeper_adp,all_adp,B,season_2022,7.5,259,group,rookie,5,4,1,0,0.8,0.3755346297625253,0.9637758913675698,5,0.8,-5.0,-1.0,1.0,145.7,True
sleeper_adp,all_adp,B,season_2022,7.5,259,group,veteran,32,26,4,2,0.8125,0.6469084479862404,0.9111045531043404,30,0.8666666666666667,7.0625,7.5,0.6532303379828928,142.1,False
sleeper_adp,all_adp,B,season_2022,10.0,259,all,all,22,20,1,1,0.9090909090909092,0.7218505315839417,0.9747045710090046,21,0.9523809523809524,5.454545454545454,9.5,0.7644405140975423,114.85,False
sleeper_adp,all_adp,B,season_2022,10.0,259,direction,buy,13,12,1,0,0.9230769230769232,0.6668604907890041,0.9862895787574436,13,0.9230769230769232,20.07692307692308,17.0,0.436117841376644,172.6,False
sleeper_adp,all_adp,B,season_2022,10.0,259,direction,fade,9,8,0,1,0.8888888888888888,0.5650002944233439,0.9801091123614551,8,1.0,-15.666666666666666,-10.0,0.1848804774995239,73.2,True
sleeper_adp,all_adp,B,season_2022,10.0,259,position,QB,4,4,0,0,1.0,0.5101091635454027,1.0,4,1.0,8.0,4.5,0.7999999999999999,471.5,True
sleeper_adp,all_adp,B,season_2022,10.0,259,position,RB,8,7,1,0,0.875,0.5291118177871464,0.9775825085499432,8,0.875,2.875,4.5,0.261904761904762,103.35,True
sleeper_adp,all_adp,B,season_2022,10.0,259,position,TE,1,1,0,0,1.0,0.2065493143772374,1.0,1,1.0,9.0,9.0,,698.5,True
sleeper_adp,all_adp,B,season_2022,10.0,259,position,WR,9,8,0,1,0.8888888888888888,0.5650002944233439,0.9801091123614551,8,1.0,6.222222222222222,17.0,0.8833333333333333,104.9,True
sleeper_adp,all_adp,B,season_2022,10.0,259,season,2022,22,20,1,1,0.9090909090909092,0.7218505315839417,0.9747045710090046,21,0.9523809523809524,5.454545454545454,9.5,0.7644405140975423,114.85,False
sleeper_adp,all_adp,B,season_2022,10.0,259,group,rookie,3,3,0,0,1.0,0.4385029682449546,1.0,3,1.0,-13.666666666666666,-28.0,1.0,118.1,True
sleeper_adp,all_adp,B,season_2022,10.0,259,group,veteran,19,17,1,1,0.8947368421052632,0.6860591728889099,0.97064143970113,18,0.9444444444444444,8.473684210526315,10.0,0.7420786148569076,111.6,False
sleeper_adp,all_adp,B,season_2023,0.0,284,all,all,143,99,41,3,0.6923076923076923,0.6124571650588287,0.7620964551633705,140,0.7071428571428572,0.1048951048951049,0.0,0.4761249097118823,194.5,False
sleeper_adp,all_adp,B,season_2023,0.0,284,direction,buy,60,43,15,2,0.7166666666666667,0.5923271483560882,0.8149317157156729,58,0.7413793103448276,9.583333333333334,8.5,0.2782311823195189,241.15,False
sleeper_adp,all_adp,B,season_2023,0.0,284,direction,fade,83,56,26,1,0.6746987951807228,0.5681352168462454,0.7658066629174022,82,0.6829268292682927,-6.746987951807229,-6.0,0.2790051725872358,161.3,False
sleeper_adp,all_adp,B,season_2023,0.0,284,position,QB,15,13,2,0,0.8666666666666667,0.6211801716767764,0.9626387408969346,15,0.8666666666666667,-0.2666666666666666,1.0,0.5699015444523429,184.0,False
sleeper_adp,all_adp,B,season_2023,0.0,284,position,RB,41,29,11,1,0.7073170731707317,0.5552053227700284,0.8239081237388657,40,0.725,0.902439024390244,2.0,0.5940501717246927,170.7,False
sleeper_adp,all_adp,B,season_2023,0.0,284,position,TE,30,20,9,1,0.6666666666666666,0.4878005164454384,0.8076950191632386,29,0.6896551724137931,0.0666666666666666,1.0,0.4060543442741496,243.15,False
sleeper_adp,all_adp,B,season_2023,0.0,284,position,WR,57,37,19,1,0.6491228070175439,0.519418953556502,0.7599957799083991,56,0.6607142857142857,-0.3508771929824561,-4.0,0.4290851496441221,187.9,False
sleeper_adp,all_adp,B,season_2023,0.0,284,season,2023,143,99,41,3,0.6923076923076923,0.6124571650588287,0.7620964551633705,140,0.7071428571428572,0.1048951048951049,0.0,0.4761249097118823,194.5,False
sleeper_adp,all_adp,B,season_2023,0.0,284,group,rookie,20,15,5,0,0.75,0.531299122381256,0.8881382985923343,20,0.75,0.8,-2.0,0.5198745453082247,212.9,False
sleeper_adp,all_adp,B,season_2023,0.0,284,group,veteran,123,84,36,3,0.6829268292682927,0.5962162974391453,0.7585572948735465,120,0.7,-0.008130081300813,0.0,0.4940587732073817,193.0,False
sleeper_adp,all_adp,B,season_2023,5.0,284,all,all,52,40,12,0,0.7692307692307693,0.6386621744190016,0.8627573907450726,52,0.7692307692307693,-1.5192307692307692,-0.5,0.6515255727906312,218.0,False
sleeper_adp,all_adp,B,season_2023,5.0,284,direction,buy,22,18,4,0,0.8181818181818182,0.6148339256287345,0.9269311541657794,22,0.8181818181818182,13.227272727272728,14.0,0.4026612683345708,238.25,False
sleeper_adp,all_adp,B,season_2023,5.0,284,direction,fade,30,22,8,0,0.7333333333333333,0.555520383048111,0.8581733668040368,30,0.7333333333333333,-12.333333333333334,-11.0,0.4575206171908059,195.6,False
